@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.098633,0
3,1.529758,2
5,1.280781,1
1,0.909856,0
2,0.989381,0
3,1.347214,0
4,0.914522,0
5,0.779017,0
2,0.814679,0
3,1.07833,0
5,0.942108,1
3,1.391288,1
5,0.962581,0
1,0.827887,0
2,1.167393,0
3,1.412996,1
5,0.914695,0
3,1.848472,1
1,1.260684,2
2,1.430718,2
3,1.21121,2
5,1.001098,0
2,1.474266,1
3,0.998405,1
5,0.984789,0
2,0.922403,0
3,1.014028,0
4,0.976021,0
1,1.157403,0
2,1.247358,0
5,0.856052,0
1,0.936087,0
2,1.014338,0
3,1.017646,0
3,1.673492,2
3,1.799135,1
4,1.015882,0
5,1.052454,0
1,1.077073,0
2,0.983523,1
3,1.697338,2
4,0.945271,0
5,1.161413,0
1,1.370523,1
2,0.791505,0
3,1.315803,1
4,1.027271,0
5,0.841825,1
2,2.009067,0
3,0.716036,0
4,1.084215,0
5,1.139551,0
1,0.909856,0
3,1.065667,0
4,0.914522,0
5,0.95807,0
1,0.991826,0
2,0.706955,0
3,0.692684,0
2,0.945578,0
3,1.935962,1
5,2.070555,2
1,0.909856,0
2,0.857973,0
3,0.74794,0
4,0.993104,0
5,1.147185,0
1,0.79346,0
2,1.273334,0
1,0.84756,0
2,1.041333,0
3,0.813887,0
4,1.174186,0
5,1.011855,0
1,1.704956,2
2,0.650928,0
3,0.88526,0
4,0.894022,0
1,0.704934,0
2,0.690147,0
3,1.034585,0
4,0.972604,0
2,0.973591,1
3,0.934761,1
4,1.024993,0
5,0.821698,0
1,1.00658,0
2,0.752795,0
3,0.56852,0
4,0.994243,0
5,0.937944,0
2,0.976138,1
3,0.987551,2
2,1.056867,1
3,1.195422,0
1,0.967235,0
2,1.232333,0
3,1.331262,2
5,0.98583,0
1,0.877069,0
1,0.878708,0
3,0.741033,0
4,1.061437,0
5,0.789427,0
2,1.326305,0
1,1.027892,1
2,0.695495,0
3,1.096091,1
4,1.195825,0
1,1.049204,1
2,0.699061,0
3,1.079481,0
4,0.901994,0
2,0.919602,0
3,1.034092,0
5,0.981666,0
3,0.883122,0
5,0.887282,0
1,0.985268,0
2,0.78361,0
3,1.041163,0
1,1.067237,0
3,0.8476,0
2,0.854407,1
3,1.555249,2
4,1.086493,0
1,1.295111,0
2,0.611455,0
3,0.761919,0
5,0.9199,0
1,1.58856,1
2,0.719434,0
3,0.825563,0
1,0.965595,0
2,1.329106,0
3,0.868157,0
4,1.23113,0
5,1.038921,0
1,1.373801,1
2,1.044134,0
3,0.65897,0
4,1.055743,0
5,0.943843,0
1,0.988547,0
2,0.874271,0
3,0.779516,0
1,0.95412,0
2,0.680215,0
3,0.704853,0
5,1.113526,0
1,0.947562,0
2,0.656022,0
3,1.07833,0
5,0.935168,0
2,0.798126,0
5,0.998669,1
1,0.863954,0
2,1.40678,0
3,1.250514,1
5,1.346711,1
1,0.878708,0
2,0.740571,0
3,0.575592,0
1,0.949202,0
2,0.922658,0
3,0.890029,1
4,0.911105,0
5,0.893181,0
3,1.159406,0
4,1.07852,0
2,1.140653,0
3,0.754519,0
4,0.932744,0
5,0.973338,0
2,0.866122,0
1,0.844281,0
2,0.688365,0
5,0.960499,1
2,0.774697,0
3,0.698604,0
4,0.980577,0
5,1.205135,0
1,0.811494,0
2,1.084626,0
3,0.638085,0
4,1.005632,0
5,0.861951,0
5,0.949048,2
2,1.282248,0
3,1.060898,0
5,1.037186,0
3,0.942326,0
2,0.889297,0
3,1.230615,1
4,0.847328,0
5,0.988606,0
1,0.896741,0
2,0.754578,0
3,0.849409,0
4,0.921355,0
1,0.826248,0
2,0.676395,0
3,0.579703,0
4,0.996521,0
5,1.107974,1
1,1.000022,0
2,0.938702,1
3,0.795961,0
5,2.092763,0
2,1.2769,0
3,0.896114,1
2,0.687601,0
3,0.613745,0
5,0.907061,0
2,0.998294,2
3,1.305113,2
4,1.087631,0
5,1.010814,2
