@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.047,0.347,0.606,0.132,0.332,2
0.309,0.144,0.547,0.19,0.348,2
0.1,0.412,0.488,0.193,0.712,1
0.262,0.574,0.164,0.46,0.344,1
0.19,0.623,0.187,0.315,0.364,1
0.179,0.67,0.15,0.125,0.341,1
0.132,0.625,0.243,0.142,0.354,1
0.078,0.362,0.56,0.129,0.333,1
0.141,0.527,0.332,0.45,0.349,2
0.075,0.096,0.829,0.234,0.403,2
0.471,0.338,0.191,0.12,0.344,2
0.496,0.216,0.288,0.184,0.404,2
0.102,0.412,0.487,0.184,0.388,1
0.224,0.702,0.073,0.122,0.351,1
0.136,0.276,0.589,0.331,0.38,1
0.072,0.198,0.73,0.129,0.342,2
0.055,0.64,0.305,0.293,0.358,1
0.237,0.685,0.078,0.123,0.751,1
0.071,0.669,0.259,0.158,0.34,2
0.167,0.652,0.18,0.017,0.967,1
0.214,0.637,0.15,0.138,0.434,1
0.479,0.465,0.057,0.379,0.376,1
0.367,0.442,0.191,0.289,0.387,2
0.012,0.788,0.2,0.145,0.354,1
0.313,0.075,0.612,0.46,0.307,2
0.095,0.077,0.828,0.323,0.35,2
0.054,0.425,0.521,0.309,0.318,2
0.636,0.193,0.171,0.425,0.356,1
0.447,0.465,0.088,0.203,0.414,2
0.164,0.64,0.197,0.198,0.387,1
0.625,0.285,0.09,0.163,0.362,1
0.23,0.496,0.274,0.172,0.397,1
0.298,0.322,0.38,0.22,0.378,2
0.495,0.488,0.017,0.091,0.319,1
0.685,0.163,0.152,0.493,0.324,2
0.475,0.29,0.235,0.211,0.376,1
0.161,0.739,0.1,0.127,0.337,2
0.581,0.062,0.357,0.502,0.28,1
0.45,0.486,0.065,0.456,0.355,1
0.439,0.202,0.359,0.322,0.389,2
0.289,0.424,0.287,0.214,0.411,1
0.57,0.215,0.215,0.492,0.323,2
0.103,0.038,0.859,0.143,0.344,2
0.191,0.56,0.248,0.188,0.406,1
0.28,0.606,0.114,0.345,0.392,1
0.223,0.642,0.135,0.102,0.62,1
0.265,0.62,0.115,0.459,0.365,1
0.29,0.615,0.095,0.444,0.332,1
0.563,0.19,0.248,0.205,0.396,1
0.094,0.666,0.24,0.158,0.341,2
0.567,0.307,0.126,0.583,0.278,1
0.267,0.463,0.271,0.585,0.252,1
0.161,0.729,0.11,0.332,0.345,1
0.202,0.677,0.121,0.162,0.349,1
0.073,0.099,0.828,0.186,0.369,2
0.314,0.581,0.105,0.126,0.342,1
0.493,0.47,0.037,0.616,0.264,1
0.361,0.567,0.072,0.427,0.354,1
0.098,0.788,0.114,0.066,0.787,1
0.214,0.629,0.157,0.384,0.378,1
0.112,0.82,0.069,0.2,0.323,1
0.258,0.71,0.032,0.506,0.315,1
0.243,0.662,0.095,0.369,0.356,1
0.014,0.067,0.92,0.158,0.355,2
0.259,0.377,0.363,0.116,0.336,2
0.5,0.35,0.15,0.538,0.302,2
0.264,0.587,0.149,0.136,0.309,1
0.246,0.711,0.043,0.324,0.579,1
0.412,0.455,0.133,0.231,0.579,1
0.266,0.671,0.063,0.144,0.567,1
0.168,0.77,0.061,0.286,0.394,1
0.281,0.028,0.691,0.195,0.387,2
0.112,0.65,0.238,0.112,0.334,2
0.435,0.455,0.11,0.44,0.352,2
0.301,0.581,0.118,0.162,0.341,1
0.66,0.296,0.045,0.445,0.36,1
0.359,0.564,0.078,0.233,0.38,0
0.769,0.184,0.047,0.3,0.391,0
0.251,0.619,0.13,0.14,0.344,0
0.818,0.059,0.123,0.109,0.329,0
0.465,0.002,0.533,0.311,0.377,0
0.317,0.637,0.046,0.173,0.351,0
0.463,0.475,0.063,0.328,0.353,0
0.429,0.533,0.038,0.561,0.294,0
0.518,0.312,0.17,0.462,0.338,0
0.305,0.17,0.525,0.18,0.344,0
0.648,0.208,0.144,0.59,0.276,0
0.455,0.385,0.16,0.078,0.673,0
0.642,0.137,0.221,0.815,0.134,0
0.175,0.806,0.019,0.352,0.411,0
0.273,0.647,0.08,0.308,0.41,0
0.221,0.702,0.077,0.123,0.335,0
0.525,0.423,0.052,0.152,0.383,0
0.771,0.1,0.129,0.207,0.408,0
0.471,0.397,0.132,0.438,0.351,0
0.67,0.055,0.276,0.47,0.3,0
0.481,0.341,0.178,0.271,0.345,0
0.25,0.589,0.161,0.836,0.124,0
0.394,0.404,0.202,0.662,0.222,0
0.764,0.16,0.076,0.702,0.198,0
0.644,0.107,0.249,0.367,0.322,0
0.189,0.753,0.058,0.21,0.332,0
0.321,0.452,0.227,0.561,0.278,0
0.541,0.263,0.196,0.414,0.359,0
0.468,0.417,0.114,0.596,0.258,0
0.106,0.832,0.062,0.305,0.409,0
0.832,0.054,0.114,0.31,0.367,0
0.072,0.915,0.013,0.096,0.326,0
0.65,0.153,0.196,0.553,0.294,0
0.227,0.547,0.226,0.277,0.385,0
0.372,0.235,0.393,0.18,0.383,0
0.665,0.154,0.181,0.283,0.414,0
0.445,0.496,0.059,0.121,0.343,0
0.115,0.823,0.063,0.154,0.384,0
0.786,0.159,0.055,0.189,0.406,0
0.364,0.574,0.062,0.668,0.234,0
