@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.041,0.342,0.617,0.251,0.275,2
0.234,0.065,0.701,0.316,0.233,2
0.069,0.484,0.448,0.379,0.495,1
0.117,0.765,0.118,0.372,0.368,1
0.15,0.66,0.189,0.36,0.289,1
0.126,0.647,0.227,0.224,0.292,1
0.022,0.775,0.203,0.236,0.281,1
0.046,0.342,0.612,0.246,0.271,1
0.286,0.363,0.352,0.256,0.573,2
0.059,0.089,0.852,0.21,0.467,2
0.134,0.484,0.382,0.214,0.286,2
0.452,0.23,0.318,0.197,0.402,2
0.038,0.498,0.464,0.226,0.352,1
0.063,0.844,0.092,0.207,0.295,1
0.068,0.255,0.678,0.316,0.358,1
0.027,0.192,0.781,0.233,0.275,2
0.044,0.583,0.373,0.231,0.569,1
0.346,0.576,0.078,0.166,0.742,1
0.007,0.801,0.192,0.256,0.341,2
0.124,0.604,0.272,0.016,0.975,1
0.04,0.777,0.183,0.205,0.57,1
0.545,0.401,0.054,0.233,0.568,1
0.32,0.454,0.226,0.294,0.356,2
0.002,0.81,0.188,0.241,0.279,1
0.415,0.057,0.527,0.517,0.206,2
0.006,0.092,0.902,0.3,0.463,2
0.054,0.361,0.585,0.37,0.39,2
0.361,0.345,0.294,0.357,0.367,1
0.301,0.592,0.107,0.195,0.429,2
0.132,0.657,0.211,0.241,0.344,1
0.287,0.519,0.194,0.238,0.335,1
0.126,0.534,0.34,0.198,0.385,1
0.41,0.27,0.32,0.281,0.31,2
0.553,0.426,0.02,0.195,0.258,1
0.37,0.33,0.3,0.419,0.331,2
0.457,0.291,0.253,0.265,0.344,1
0.091,0.796,0.112,0.243,0.25,2
0.746,0.018,0.236,0.592,0.156,1
0.36,0.581,0.058,0.332,0.417,1
0.611,0.125,0.264,0.292,0.385,2
0.207,0.557,0.236,0.207,0.419,1
0.462,0.297,0.242,0.425,0.323,2
0.018,0.039,0.943,0.251,0.273,2
0.303,0.471,0.225,0.197,0.408,1
0.217,0.654,0.129,0.281,0.418,1
0.144,0.662,0.194,0.192,0.569,1
0.122,0.725,0.153,0.259,0.538,1
0.266,0.617,0.117,0.435,0.284,1
0.488,0.234,0.278,0.23,0.372,1
0.035,0.701,0.264,0.266,0.309,2
0.295,0.573,0.131,0.503,0.283,1
0.101,0.504,0.395,0.635,0.154,1
0.158,0.679,0.163,0.292,0.493,1
0.161,0.689,0.15,0.277,0.25,1
0.018,0.12,0.862,0.268,0.291,2
0.202,0.647,0.151,0.232,0.263,1
0.037,0.813,0.151,0.166,0.676,1
0.126,0.712,0.162,0.293,0.438,1
0.082,0.853,0.065,0.291,0.414,1
0.354,0.622,0.024,0.351,0.468,1
0.465,0.468,0.066,0.248,0.253,1
0.089,0.78,0.13,0.384,0.298,1
0.001,0.09,0.909,0.259,0.27,2
0.206,0.391,0.403,0.222,0.263,2
0.355,0.488,0.157,0.458,0.309,2
0.145,0.634,0.221,0.27,0.332,1
0.145,0.801,0.053,0.214,0.656,1
0.409,0.416,0.175,0.169,0.743,1
0.341,0.578,0.081,0.208,0.573,1
0.065,0.859,0.076,0.276,0.378,1
0.082,0.052,0.866,0.23,0.374,2
0.043,0.696,0.262,0.215,0.278,2
0.44,0.437,0.124,0.358,0.374,2
0.333,0.52,0.148,0.267,0.317,1
0.48,0.453,0.068,0.324,0.422,1
0.861,0.005,0.134,0.217,0.709,0
0.371,0.489,0.14,0.515,0.29,0
0.082,0.875,0.042,0.444,0.333,0
0.11,0.833,0.057,0.239,0.454,0
0.19,0.736,0.075,0.288,0.355,0
0.724,0.039,0.237,0.721,0.131,0
0.551,0.361,0.088,0.286,0.436,0
0.085,0.832,0.083,0.199,0.358,0
0.224,0.723,0.053,0.251,0.299,0
0.139,0.699,0.162,0.257,0.415,0
0.107,0.551,0.342,0.305,0.315,0
0.725,0.032,0.243,0.438,0.205,0
0.68,0.088,0.232,0.394,0.226,0
0.813,0.105,0.082,0.457,0.215,0
0.785,0.078,0.136,0.827,0.077,0
0.226,0.499,0.275,0.28,0.348,0
0.412,0.526,0.062,0.179,0.594,0
0.202,0.694,0.104,0.25,0.501,0
0.679,0.019,0.302,0.337,0.37,0
0.921,0.021,0.058,0.554,0.176,0
0.4,0.436,0.164,0.316,0.405,0
0.735,0.219,0.047,0.255,0.548,0
0.036,0.894,0.07,0.227,0.383,0
0.396,0.304,0.3,0.269,0.329,0
0.614,0.214,0.172,0.354,0.364,0
0.297,0.669,0.034,0.213,0.286,0
0.012,0.884,0.104,0.196,0.268,0
0.066,0.861,0.073,0.268,0.302,0
0.188,0.247,0.566,0.283,0.321,0
0.185,0.437,0.378,0.235,0.325,0
0.747,0.079,0.173,0.61,0.148,0
0.743,0.157,0.1,0.304,0.427,0
0.179,0.791,0.03,0.464,0.284,0
0.13,0.805,0.065,0.666,0.173,0
0.354,0.521,0.126,0.212,0.404,0
0.697,0.018,0.284,0.27,0.369,0
0.772,0.022,0.207,0.623,0.141,0
0.886,0.02,0.094,0.723,0.117,0
0.422,0.332,0.247,0.425,0.346,0
0.363,0.323,0.314,0.515,0.277,0
