@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1002 numeric
@attribute bi_feature1041 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.075452,0,0,0.001064,0.008511,0.02234,0,0.578328,0.600612,0.695580,0
0.002949,0.018873,0,0,0.00177,0.00177,0.007965,0,0.811185,0.849275,0.995237,2
0,0.111486,0,0,0.016949,0,0,0,0.662375,0.686020,0.802930,0
0,0.153012,0,0,0.012063,0.010856,0.030157,0,0.341193,0.346732,0.393440,0
0,0.051643,0,0,0.004717,0.028302,0.042453,0,0.507487,0.527147,0.604388,0
0,0.107567,0,0,0.006884,0.006884,0.01627,0,0.602423,0.624242,0.727450,0
0.050741,0.005211,0,0,0.001372,0.001646,0.003841,0,0.288542,0.307456,0.348297,1
0.124579,0,0,0,0,0,0,0,0.033924,0.044828,0.032160,0
0.024752,0.00198,0,0,0.000991,0,0.003964,0,0.045924,0.060717,0.045851,0
0.197248,0.004587,0.004608,0,0.004608,0.023041,0.023041,0,0.125293,0.129183,0.135189,0
0.059829,0.095571,0,0,0.003888,0.003888,0.013219,0,0.379277,0.393957,0.451771,1
0.021802,0.011919,0,0,0.002035,0.003489,0.00727,0,0.715596,0.750193,0.877709,2
0.036232,0.086957,0,0,0.014545,0.003636,0.007273,0,0.505396,0.526117,0.611491,0
0.011659,0.087892,0,0,0.024237,0.008079,0.022442,0,0.184355,0.189692,0.201182,0
0.115108,0.068345,0,0.00361,0,0.01444,0.032491,0,0.250642,0.259916,0.288687,1
0.07343,0.021256,0,0,0.000967,0.007737,0.016441,0,0.316568,0.333494,0.376749,0
0.04126,0.009377,0.00075,0,0.001876,0.002627,0.010507,0,0.647935,0.679774,0.793369,1
0,0.063333,0,0,0.016722,0,0,0,0.643385,0.671341,0.782844,0
0.030941,0.032178,0,0,0.009913,0.013631,0.022305,0,0.153296,0.162926,0.165526,1
0,0.149254,0,0,0.02,0.01,0.025,0,0.485953,0.498596,0.575178,0
0.004945,0.050209,0,0,0.006469,0.004186,0.010654,0,0.699174,0.729696,0.852136,0
0.004135,0.012405,0,0,0.002759,0.005517,0.011724,0,0.796778,0.834955,0.978201,0
0.018927,0.148265,0,0,0.018987,0.003165,0,0,0.458118,0.472493,0.546764,0
0.005484,0.091408,0,0,0.025618,0.015554,0.043916,0,0.310376,0.316488,0.355536,0
0,0.097826,0,0,0.010929,0.010929,0.04918,0,0.376103,0.386274,0.440810,0
0,0.059493,0,0,0.003503,0.012259,0.028897,0,0.653491,0.680799,0.792638,0
0.041223,0.006948,0,0,0.000927,0.002317,0.012975,0,0.638787,0.670163,0.780381,0
0.003745,0.074906,0,0,0.011278,0,0,0,0.606110,0.630600,0.735961,0
0,0.131522,0,0,0.01741,0.014146,0.044614,0,0.312905,0.317046,0.357067,0
0.00995,0.164179,0,0,0.04,0,0.015,0,0.389447,0.394543,0.455533,0
0.015135,0.122162,0,0,0.008658,0.008658,0.029221,0,0.466884,0.481865,0.553726,0
0.003564,0.012117,0,0,0.001427,0,0,0,0.851995,0.893118,1.048165,0
0,0.098859,0,0,0.026718,0,0,0,0.618899,0.641204,0.745938,0
0,0.122538,0,0,0.015334,0.019715,0.046002,0,0.303753,0.307968,0.344847,0
0,0.135,0,0,0.01005,0,0.01005,0,0.499580,0.512888,0.594608,2
0.003234,0.046079,0,0,0.002427,0.004854,0.023463,0,0.500258,0.522267,0.604899,0
0.001275,0.01504,0,0,0.005099,0.001785,0.00357,0,0.774734,0.810481,0.948852,1
0,0.182825,0,0,0.008333,0.002778,0.002778,0,0.579258,0.596568,0.696958,2
0.037223,0.084507,0,0,0.011072,0.006039,0.014595,0,0.394240,0.405647,0.463996,2
0,0.152174,0,0,0.027322,0,0,0,0.259965,0.258366,0.292205,0
0,0.099822,0,0,0.007136,0.005352,0.015165,0,0.540982,0.559777,0.648240,0
0.056106,0.014521,0,0,0.001321,0.005945,0.01321,0,0.552190,0.579246,0.672031,0
0.089655,0.158621,0,0,0.038062,0,0,0,0.412761,0.421499,0.487884,0
0.009991,0.112625,0,0,0.021818,0.010909,0.024545,0,0.346690,0.354974,0.400508,0
0.074534,0.111801,0,0,0.0125,0.0125,0.0625,0,0.249186,0.252631,0.278970,0
0.006002,0.033613,0,0,0.004805,0.005405,0.015616,0,0.688178,0.719518,0.838772,0
0,0.005692,0,0,0.001139,0.003986,0.011959,0,0.853955,0.895045,1.049107,0
0,0.150735,0,0,0.02583,0,0.00369,0,0.641870,0.663468,0.774018,0
0,0.134541,0,0,0.032383,0.015544,0.050518,0,0.256545,0.256911,0.282356,0
0,0.098837,0,0,0.017544,0.011696,0.035088,0,0.257841,0.261895,0.291608,0
0.020558,0.093979,0,0,0.005878,0.005143,0.011756,0,0.537941,0.558659,0.646753,0
0.021831,0.004245,0,0,0.00182,0.001214,0.009709,0,0.746405,0.782768,0.916689,0
0.058309,0.037901,0,0,0.01462,0,0,0,0.397137,0.414156,0.474978,0
0.021627,0.143151,0,0,0.030928,0.014433,0.037113,0,0.255772,0.256448,0.280943,0
0.054913,0.034682,0,0,0.005797,0.005797,0.02029,0,0.530128,0.554153,0.644846,2
0.003525,0.121034,0,0,0.004706,0.010588,0.027059,0,0.441706,0.455594,0.519336,0
0,0.001672,0,0,0,0.004462,0.006693,0,0.864405,0.906488,1.062421,0
0,0.145594,0,0,0.019231,0.003846,0.019231,0,0.549609,0.568168,0.661526,0
0,0.09185,0,0,0.031088,0.028497,0.059585,0,0.296865,0.301892,0.334759,0
0,0.034965,0,0,0,0.035211,0.056338,0,0.157241,0.160114,0.168442,0
0,0.035437,0,0,0.004435,0.011086,0.022173,0,0.612201,0.638606,0.743788,0
0.010496,0.005248,0,0,0.001432,0.005728,0.008115,0,0.722602,0.757650,0.884720,0
0.028169,0.119718,0,0,0.028269,0,0,0,0.537094,0.554333,0.646246,0
0,0.22,0,0,0.026702,0.018692,0.056075,0,0.243092,0.238779,0.265787,0
0,0.09434,0,0,0.012658,0,0.082278,0,0.480982,0.496345,0.572832,0
0,0.059524,0,0,0.009535,0.013111,0.0441,0,0.584978,0.608503,0.704794,0
0,0.011121,0,0,0.002568,0.002568,0.004281,0,0.898376,0.941528,1.105772,0
0,0.167315,0,0,0.015625,0.003906,0.011719,0,0.606093,0.625081,0.729007,0
0,0.095528,0,0,0.02238,0.016277,0.046796,0,0.325208,0.329646,0.372247,1
0,0.041667,0,0,0.011976,0.017964,0.053892,0,0.460120,0.477027,0.546910,2
0,0.023548,0,0,0.006284,0.012569,0.043991,0,0.603109,0.628691,0.730302,1
0.012672,0.013728,0.000528,0,0.002641,0.000528,0.003698,0,0.680421,0.712760,0.834321,1
0.043478,0.187291,0,0,0.02349,0,0,0,0.455449,0.466348,0.541094,0
0.029151,0.031686,0,0,0.01269,0.013959,0.031726,0,0.172230,0.181603,0.191265,0
0.068627,0.083333,0,0,0.009852,0.019704,0.059113,0,0.274495,0.281485,0.320360,0
0.013198,0.026396,0,0,0.002033,0.002033,0.005081,0,0.443007,0.465680,0.538097,0
0.002604,0.003472,0,0,0.000869,0.003475,0.003475,0,0.839993,0.880953,1.033072,0
0.017241,0.12069,0,0,0.031142,0,0.00692,0,0.437514,0.450393,0.520439,0
0,0.078889,0,0,0.01891,0.016685,0.046719,0,0.247166,0.248863,0.273916,0
0,0.062241,0,0,0.004167,0.008333,0.033333,0,0.566552,0.588197,0.683753,1
0,0.079487,0,0,0.005988,0.006843,0.019675,0,0.636952,0.662457,0.771098,2
0,0.006809,0,0,0.000974,0.005842,0.009737,0,0.884971,0.927548,1.089064,1
0,0.064639,0,0,0.022901,0.003817,0.034351,0,0.639126,0.663200,0.773197,0
0,0.086705,0,0,0.020251,0.017358,0.041466,0,0.315596,0.320111,0.360030,2
0,0.063953,0,0,0.035088,0.005848,0.005848,0,0.406266,0.414402,0.477941,0
0.007048,0.068128,0,0,0.004702,0.004702,0.012539,0,0.605022,0.629618,0.733283,1
0,0.02049,0,0,0.004,0.002,0.002,0,0.850868,0.890616,1.045368,2
0,0.084175,0,0,0.023649,0.006757,0.013514,0,0.654623,0.679633,0.793944,1
0,0.079399,0,0,0.019334,0.026853,0.116004,0,0.224656,0.225499,0.245246,1
0,0.152284,0,0,0.010204,0.005102,0.010204,0,0.416776,0.425327,0.493787,2
0.000723,0.095445,0,0,0.000724,0.006512,0.019537,0,0.470702,0.487168,0.562633,1
0.02725,0.004955,0,0,0.000413,0.003717,0.008261,0,0.686767,0.720647,0.841151,0
0,0.05,0,0,0.019305,0,0.007722,0,0.658135,0.684769,0.799011,0
0,0.076426,0,0,0.025862,0.007543,0.020474,0,0.333438,0.338537,0.384520,2
0.127551,0.015306,0,0,0,0.015385,0.051282,0,0.155601,0.158899,0.169557,0
0.001241,0.055831,0,0,0.005587,0.006828,0.014277,0,0.631799,0.659647,0.767244,0
0.004077,0.028169,0,0,0.003337,0.001112,0.003337,0,0.795882,0.833026,0.976325,2
0,0.086957,0,0,0.020134,0,0,0,0.666392,0.691256,0.808480,0
0.031712,0.063425,0,0,0.020106,0.012698,0.050794,0,0.210838,0.216592,0.232511,0
0.02809,0,0,0,0,0.033898,0.056497,0,0.386230,0.403383,0.457501,0
0,0.081778,0,0,0.004448,0.009786,0.02669,0,0.622312,0.646586,0.753025,0
0,0.003759,0,0,0.00047,0.003291,0.006582,0,0.863200,0.904613,1.060955,0
0,0.114754,0,0,0.028807,0,0.004115,0,0.596148,0.616231,0.719074,0
0,0.125152,0,0,0.027981,0.027981,0.085158,0,0.249185,0.249132,0.275514,0
0.011236,0.129213,0,0,0.016949,0.022599,0.022599,0,0.251408,0.252889,0.281343,0
0,0.090997,0,0,0.008721,0.011628,0.028101,0,0.587033,0.608357,0.706519,0
0.000666,0.01932,0,0,0.003333,0.003333,0.006667,0,0.784730,0.821114,0.961041,0
0.022581,0.158065,0,0,0.029126,0,0,0,0.479885,0.493593,0.573477,0
0,0.174142,0,0,0.030383,0.019815,0.050198,0,0.248903,0.247639,0.272212,0
0,0.032864,0,0,0,0.018868,0.037736,0,0.507729,0.528355,0.612516,1
0,0.053026,0,0,0.000577,0.00346,0.008651,0,0.674541,0.703689,0.821176,0
0,0.000725,0,0,0.000362,0.0029,0.003625,0,0.856253,0.897454,1.052139,0
0,0.106529,0,0,0.017241,0,0.003448,0,0.667297,0.691876,0.809871,0
0,0.106638,0,0,0.038126,0.014161,0.043573,0,0.309427,0.312731,0.353714,0
0,0.067308,0,0,0.004831,0.009662,0.014493,0,0.328387,0.343722,0.390110,1
0,0.118681,0,0,0.0044,0.0044,0.016502,0,0.480736,0.495456,0.573694,0
0.013958,0.010806,0,0,0.002703,0.001802,0.005405,0.00045,0.676790,0.709312,0.828421,1
0.020057,0.091691,0,0,0.014368,0.002874,0.008621,0,0.418282,0.431750,0.499005,0
0,0.080717,0,0,0.022523,0.013514,0.067568,0,0.295366,0.300525,0.339976,0
0.023474,0.061033,0,0,0.014151,0.009434,0.023585,0,0.057563,0.059044,0.051271,1
0.045952,0.06674,0,0,0.004381,0.003286,0.01862,0,0.298388,0.313990,0.351947,0
0.05807,0.005944,0,0,0.002745,0.002745,0.007319,0,0.511543,0.537823,0.624956,0
0.030418,0.060837,0,0,0.007634,0.003817,0.022901,0,0.411228,0.429081,0.493702,0
0,0.10962,0,0,0.029115,0.017917,0.051512,0,0.310586,0.314204,0.352710,0
0,0.105023,0,0,0.027523,0.009174,0.018349,0,0.554250,0.572171,0.666329,0
0,0.085619,0,0,0.009983,0.007488,0.021631,0,0.624230,0.648235,0.754657,0
0.004773,0.025776,0,0,0.004776,0.001433,0.003343,0,0.776821,0.812373,0.952194,0
0,0.076642,0,0,0.014652,0,0.007326,0,0.646220,0.669742,0.782985,0
0.011677,0.117834,0,0,0.022317,0.024442,0.058448,0,0.260853,0.262892,0.289464,0
0,0.102151,0,0,0.021622,0.005405,0.010811,0,0.456204,0.466383,0.539841,1
0,0.030023,0,0,0.006936,0.024277,0.075145,0,0.407247,0.421089,0.479054,0
0.005031,0.022918,0,0,0.003915,0.001119,0.002796,0,0.802688,0.839929,0.984952,0
0,0.119522,0,0,0.02,0,0.004,0,0.556811,0.573778,0.667068,0
0.002347,0.156103,0,0,0.019976,0.015276,0.06228,0,0.295458,0.297522,0.335721,0
0,0.085,0,0,0.015075,0.01005,0.015075,0,0.433446,0.447555,0.518865,0
0,0.113171,0,0,0.003906,0.006836,0.016602,0,0.501418,0.516709,0.600702,0
0.005213,0.017062,0,0,0.00569,0.002845,0.004267,0,0.792482,0.829963,0.972999,0
0,0.138973,0,0,0.018182,0.00303,0.00303,0,0.670597,0.694425,0.812025,0
0,0.028019,0,0,0.010638,0.025145,0.101547,0,0.315339,0.324368,0.362386,0
0,0.078704,0,0,0.009302,0.013953,0.04186,0,0.391124,0.403473,0.464118,0
0,0.098843,0,0,0.009474,0.009474,0.024211,0,0.504732,0.520454,0.603386,0
0.002912,0.012231,0,0,0.003497,0.002914,0.006993,0,0.830948,0.870178,1.020921,0
0,0.13355,0,0,0.019608,0.003268,0.006536,0,0.641692,0.664335,0.776834,0
0,0.07394,0,0,0.01444,0.017148,0.06769,0,0.309610,0.316175,0.356257,0
0,0.049383,0,0,0.006211,0.037267,0.055901,0,0.393599,0.405736,0.462497,0
0,0.06619,0,0,0.004476,0.011638,0.021486,0,0.554686,0.576684,0.669353,1
0.017449,0.011421,0,0,0.002856,0.001587,0.005078,0,0.748182,0.784026,0.918768,2
0,0.069401,0,0,0.018987,0.012658,0.018987,0,0.575366,0.598255,0.696791,0
0,0.096296,0,0,0.026483,0.023305,0.061441,0,0.304915,0.309293,0.350221,1
0.003802,0.087452,0,0,0.015267,0.007634,0.007634,0,0.522128,0.540276,0.626383,0
0.00625,0.11875,0,0,0.002503,0.010013,0.026283,0,0.459680,0.473354,0.546434,0
0.016839,0.016192,0,0,0.005185,0.002592,0.005185,0,0.654193,0.684951,0.799919,0
0,0.127413,0,0,0.01938,0,0.011628,0,0.603707,0.624523,0.729272,0
0.007928,0.075878,0,0,0.017007,0.012472,0.064626,0,0.200684,0.205680,0.221784,0
0,0.096273,0,0,0.021807,0.006231,0.012461,0,0.578388,0.597776,0.696167,1
0,0.1339,0,0,0.008511,0.005319,0.017021,0,0.471662,0.484635,0.561450,0
0.001793,0.016139,0,0,0.005981,0.000598,0.001794,0,0.800782,0.838899,0.981758,0
0,0.145897,0,0,0.018293,0,0.003049,0,0.651853,0.674000,0.788039,0
0,0.091434,0,0,0.012524,0.016378,0.058767,0,0.293621,0.298861,0.337073,0
0.010204,0.081633,0,0,0.020513,0.005128,0.046154,0,0.276356,0.282223,0.319373,0
0.007476,0.086256,0,0,0.004603,0.009781,0.018987,0,0.435782,0.451991,0.521059,0
0.019898,0.014213,0,0,0.002844,0.003982,0.010808,0,0.661182,0.692764,0.809281,0
0,0.183333,0,0,0.027855,0,0,0,0.596825,0.615182,0.718011,0
0.012036,0.051153,0,0,0.014056,0.022088,0.052209,0,0.260227,0.268728,0.297799,0
0.039427,0.043011,0,0,0.014388,0.003597,0.003597,0,0.358946,0.374114,0.428621,1
0.061493,0.032211,0,0,0.003663,0.003663,0.008059,0,0.223187,0.237591,0.263286,0
0.048689,0.01573,0,0,0.005997,0.001499,0.002999,0,0.480667,0.504569,0.584608,0
0.097403,0.090909,0,0,0.016287,0,0.003257,0,0.388546,0.402742,0.463266,0
0,0.060706,0,0,0.01768,0.023204,0.099448,0,0.239960,0.242051,0.265595,0
0,0.085,0,0,0.040201,0.01005,0.025126,0,0.412145,0.423609,0.487610,0
0.020979,0.035839,0,0,0.004374,0.011374,0.019248,0,0.490136,0.510588,0.590648,0
0.015199,0.017733,0,0,0.002535,0.000634,0.000634,0,0.785901,0.822839,0.965178,0
0,0.169435,0,0,0.02,0,0,0,0.626600,0.646916,0.756265,0
0,0.087666,0,0,0.017347,0.021429,0.089796,0,0.339788,0.347157,0.394873,0
0,0.11399,0,0,0.036458,0.010417,0.03125,0,0.371512,0.380561,0.437236,0
0.008989,0.122472,0,0,0.004499,0.008999,0.033746,0,0.480692,0.495470,0.573871,0
0,0.022059,0,0,0.005977,0.002299,0.004138,0,0.805398,0.842150,0.987531,1
0,0.145695,0,0,0.013289,0,0.003322,0,0.643034,0.665455,0.777705,0
0,0.04626,0,0,0.013793,0.017734,0.063054,0,0.350031,0.359530,0.408874,0
0,0.148325,0,0,0.028846,0.004808,0,0,0.476029,0.486184,0.560674,0
0,0.105473,0,0,0.00498,0.010956,0.028884,0,0.578550,0.598808,0.695526,0
0.002101,0.02381,0,0,0.005606,0.001402,0.002102,0,0.785020,0.820787,0.961392,0
0,0.153846,0,0,0.026846,0,0,0,0.613163,0.631814,0.738115,0
0,0.131929,0,0,0.024417,0.024417,0.067703,0,0.245615,0.246259,0.267833,0
0,0.166667,0,0,0.017964,0.02994,0.041916,0,0.362278,0.368048,0.421965,0
0,0.059774,0,0,0.003636,0.005253,0.01899,0,0.701453,0.730691,0.854281,2
0,0.012573,0,0,0.00387,0.004838,0.006773,0,0.825425,0.863800,1.013110,1
0,0.141176,0,0,0.023599,0,0.0059,0,0.659142,0.681621,0.796359,0
0,0.070159,0,0,0.018727,0.020599,0.070225,0,0.313657,0.322537,0.360942,0
0.020833,0.182292,0,0,0.020942,0.015707,0.020942,0,0.168745,0.166441,0.180954,0
0.004662,0.125874,0,0,0.007001,0.010502,0.010502,0,0.427620,0.439329,0.507826,0
0.017849,0.010984,0,0,0.002747,0.004121,0.005952,0,0.795450,0.833025,0.976547,0
0,0.140523,0,0,0.022951,0,0.003279,0,0.638209,0.659665,0.771359,0
0,0.103563,0,0,0.023411,0.027871,0.061315,0,0.251453,0.253774,0.279417,0
0,0.253521,0,0,0.021277,0.014184,0.014184,0,0.277011,0.274016,0.307433,1
0.010536,0.10728,0,0,0.005753,0.00767,0.020134,0,0.416974,0.430561,0.496225,0
0,0.042305,0,0,0.009489,0,0.00146,0,0.770187,0.803785,0.941710,0
0,0.047297,0,0,0.00678,0,0.00339,0,0.627738,0.651484,0.760363,0
0,0.076121,0,0,0.016701,0.021921,0.055324,0,0.334248,0.342642,0.387577,1
0.062857,0.051429,0,0,0.011494,0.017241,0.045977,0,0.234489,0.243395,0.269738,0
0.019555,0.065725,0,0,0.008152,0.007609,0.022826,0,0.628861,0.655529,0.762974,0
0.020916,0.011839,0.000395,0,0.003158,0.001184,0.004737,0,0.679041,0.711585,0.831629,1
0,0.070896,0,0,0.022472,0,0,0,0.615492,0.637435,0.744738,0
0.005414,0.071926,0,0,0.01548,0.012384,0.065015,0,0.272978,0.281383,0.314740,1
0.02809,0.106742,0,0,0.039548,0,0.011299,0,0.321961,0.323951,0.371246,0
0.016512,0.112487,0,0,0.005165,0.011364,0.028926,0,0.479839,0.496027,0.571318,0
0.003431,0.011149,0,0,0.002575,0.000858,0.002575,0,0.841787,0.882131,1.035307,0
0,0.184669,0,0,0.020979,0,0,0,0.641284,0.661357,0.772754,0
0,0.099788,0,0,0.018066,0.020191,0.059511,0,0.326985,0.333266,0.372265,0
0.088542,0.036458,0,0,0.010471,0.015707,0.015707,0,0.216814,0.223966,0.244107,0
0.043082,0.067937,0,0,0.004146,0.001658,0.005804,0,0.284552,0.298022,0.335984,0
0.046034,0.024404,0,0,0.003885,0.002775,0.004994,0,0.624362,0.653607,0.762975,1
0,0.116541,0,0,0.022642,0.003774,0.007547,0,0.532514,0.548023,0.638337,0
0.017503,0.063011,0,0,0.021028,0.015187,0.068925,0,0.177695,0.182531,0.195282,0
0,0.181373,0,0,0.019704,0.004926,0.019704,0,0.454524,0.463092,0.537439,0
0,0.058164,0,0,0.004909,0.008415,0.014727,0,0.640724,0.666625,0.777804,0
0.027246,0.015751,0,0,0.002981,0.002129,0.004259,0,0.697115,0.731238,0.855149,0
0.019048,0.190476,0,0,0.025478,0,0.003185,0,0.523056,0.537756,0.626284,0
0,0.072437,0,0,0.018832,0.031073,0.080038,0,0.280900,0.286690,0.314938,0
0,0.137931,0,0,0.028902,0.017341,0,0,0.343818,0.348077,0.397434,0
0.002011,0.042225,0,0,0.004024,0.006707,0.014085,0,0.614446,0.641384,0.746455,0
0,0.01308,0,0,0.004581,0.003272,0.005236,0,0.816747,0.855470,1.002752,0
0,0.176471,0,0,0.02214,0,0.00369,0,0.565099,0.583529,0.678312,0
0.031049,0.066381,0,0,0.021436,0.018221,0.063237,0,0.207443,0.212248,0.230001,0
0,0.104603,0,0,0.02521,0.008403,0.042017,0,0.475459,0.488431,0.566290,0
0.009709,0.099735,0,0,0.004417,0.007951,0.027385,0,0.493855,0.511348,0.591581,0
0,0.020111,0,0,0.006036,0,0.002515,0,0.825309,0.863107,1.012876,0
0,0.181818,0,0,0.018248,0,0,0,0.598819,0.616120,0.719830,0
0,0.065652,0,0,0.018095,0.022857,0.088571,0,0.323444,0.331479,0.370016,0
0.011696,0.046784,0,0,0,0.011765,0.029412,0,0.147718,0.152461,0.162707,0
0.008889,0.095556,0,0,0.008899,0.014461,0.026696,0,0.400900,0.413424,0.472901,0
0,0.025781,0,0,0.0086,0.001564,0.000782,0,0.798243,0.834217,0.977952,0
0,0.220532,0,0,0.026718,0,0,0,0.580730,0.595517,0.695326,0
0.027115,0.105206,0,0,0.021716,0.014115,0.04126,0,0.156140,0.157908,0.165614,1
