@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
3,8,3.417787,1.037985,0
1,2,5.794505,1.070748,0
3,7,3.754747,0.845013,0
2,8,4.783542,0.850878,1
3,8,4.19326,1.550502,2
4,3,3.476314,1.085476,0
1,2,5.325631,1.593786,1
2,8,3.483463,0.716462,0
3,6,4.185694,0.823043,0
1,2,5.18147,0.968772,0
2,13,6.312105,1.323616,0
3,7,4.034402,0.865507,0
4,2,2.99686,1.229979,0
5,7,5.47714,1.039564,0
1,2,5.537619,1.378321,1
2,11,5.832212,1.039821,0
3,5,4.701641,0.656959,0
4,2,3.289836,1.054755,0
5,7,5.590564,0.944426,0
1,2,4.727714,0.991799,0
2,8,4.337568,0.87066,0
3,5,4.048899,0.777136,0
1,2,5.945864,0.957258,0
2,8,3.852648,0.677405,0
3,8,3.339058,0.702702,0
5,7,4.668016,1.114215,0
1,2,5.612044,0.950679,0
2,8,5.015264,0.653312,0
3,7,3.981518,1.075039,0
5,7,4.225795,0.935746,0
2,8,4.533209,0.794829,0
5,7,3.879643,0.999287,1
1,2,4.485791,0.866796,0
2,12,4.290601,1.400969,0
3,10,4.128358,1.246697,1
5,9,4.150492,1.347544,1
1,2,3.64003,0.881599,0
2,8,3.250854,0.737512,0
3,2,3.13997,0.573835,0
1,2,4.984469,0.952324,0
2,8,4.892,0.918847,0
3,7,4.414368,0.887313,1
4,2,2.440765,0.910253,0
5,7,4.977835,0.893733,0
3,5,3.006312,1.155867,0
4,2,6.408688,1.077512,0
2,8,5.013164,1.135941,0
3,4,3.506631,0.752216,0
4,2,3.513744,0.931871,0
5,7,4.205279,0.97394,0
2,8,4.629398,0.862544,0
1,2,5.306196,0.847059,0
2,8,3.733265,0.685521,0
5,7,4.985496,0.961093,1
2,8,3.260765,0.771496,0
3,3,4.067144,0.696472,0
4,2,3.791195,0.97966,0
5,7,6.652536,1.20588,0
1,2,4.096242,0.814163,0
2,8,3.18945,1.080146,0
3,5,3.7363,0.636137,0
4,2,3.996101,1.004692,0
5,7,3.730318,0.862484,0
5,7,5.149257,0.949635,2
2,10,4.04139,1.276951,0
3,7,3.437098,1.05766,0
5,7,5.123771,1.037827,0
3,6,3.295283,0.93945,0
2,8,4.702139,0.885623,0
3,4,4.769537,1.226859,1
4,2,3.006776,0.846535,0
5,7,3.703772,0.989217,0
1,2,4.426246,0.899691,0
2,8,3.059064,0.751461,0
3,7,3.351255,0.846816,0
4,2,3.523456,0.920493,0
1,2,4.660529,0.828966,0
2,8,3.968782,0.673601,0
3,3,3.815871,0.577934,0
4,2,2.739084,0.995589,0
5,7,4.289719,1.108659,1
1,2,2.488381,1.003312,0
2,9,3.687866,0.934824,1
3,5,3.541463,0.793532,0
5,8,3.781682,2.094057,0
2,10,4.093473,1.271625,0
3,5,3.879328,0.893379,1
2,8,3.890653,0.68476,0
3,4,4.0526,0.611872,0
5,7,4.804256,0.907622,0
2,8,4.543385,0.99417,2
3,8,4.473364,1.30113,2
4,2,3.152967,1.086614,0
5,7,4.429462,1.011439,2
2,8,3.485899,0.910477,0
3,7,3.585223,0.982405,1
5,7,3.652439,0.875331,1
