@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.072,0.918,0.01,0.189,0.517,0
0.046,0.862,0.093,0.178,0.447,0
0.017,0.381,0.602,0.119,0.264,2
0.036,0.115,0.849,0.234,0.243,2
0.06,0.695,0.245,0.311,0.651,1
0.538,0.398,0.064,0.106,0.664,0
0.224,0.431,0.345,0.14,0.498,0
0.374,0.251,0.375,0.173,0.284,0
0.793,0.129,0.078,0.344,0.322,0
0.793,0.167,0.04,0.318,0.518,0
0.65,0.279,0.071,0.382,0.393,0
0.532,0.176,0.292,0.378,0.281,0
0.606,0.157,0.238,0.113,0.291,0
0.75,0.149,0.101,0.542,0.164,0
0.588,0.317,0.096,0.382,0.381,0
0.076,0.772,0.152,0.156,0.456,0
0.088,0.064,0.849,0.209,0.358,0
0.926,0.067,0.007,0.12,0.343,0
0.697,0.057,0.245,0.268,0.263,0
0.034,0.893,0.073,0.481,0.35,1
0.212,0.498,0.291,0.154,0.462,1
0.083,0.084,0.833,0.211,0.388,0
0.086,0.6,0.314,0.113,0.321,1
0.957,0.012,0.031,0.358,0.23,0
0.307,0.593,0.099,0.474,0.378,0
0.249,0.624,0.127,0.427,0.421,0
0.221,0.33,0.449,0.112,0.457,0
0.065,0.66,0.274,0.12,0.349,1
0.81,0.033,0.157,0.307,0.254,0
0.285,0.624,0.091,0.344,0.454,0
0.685,0.201,0.114,0.174,0.498,0
0.145,0.485,0.369,0.318,0.329,0
0.025,0.423,0.552,0.114,0.279,1
0.856,0.024,0.12,0.444,0.171,0
0.328,0.542,0.13,0.29,0.514,0
0.202,0.472,0.326,0.438,0.421,2
0.023,0.079,0.898,0.202,0.515,2
0.123,0.636,0.241,0.105,0.34,2
0.926,0.038,0.036,0.408,0.205,0
0.346,0.6,0.055,0.466,0.384,0
0.486,0.18,0.334,0.059,0.647,2
0.037,0.427,0.535,0.18,0.434,1
0.08,0.81,0.11,0.114,0.364,1
0.967,0.014,0.019,0.64,0.124,0
0.383,0.473,0.144,0.624,0.244,0
0.059,0.481,0.46,0.088,0.635,1
0.36,0.426,0.214,0.219,0.456,0
0.346,0.445,0.209,0.121,0.314,0
0.564,0.22,0.217,0.577,0.202,0
0.569,0.386,0.045,0.554,0.279,0
0.029,0.562,0.409,0.207,0.389,0
0.272,0.601,0.128,0.246,0.382,0
0.902,0.024,0.074,0.111,0.266,0
0.443,0.18,0.377,0.27,0.231,0
0.848,0.102,0.05,0.595,0.258,0
0.493,0.365,0.142,0.352,0.356,0
0.237,0.029,0.734,0.307,0.409,0
0.703,0.138,0.159,0.109,0.3,0
0.814,0.023,0.164,0.278,0.313,0
0.799,0.162,0.039,0.772,0.148,0
0.498,0.307,0.195,0.809,0.092,0
0.422,0.207,0.371,0.188,0.394,0
0.039,0.896,0.065,0.124,0.314,0
0.927,0.023,0.05,0.539,0.14,0
0.335,0.444,0.221,0.442,0.355,0
0.33,0.443,0.227,0.066,0.72,0
0.516,0.386,0.098,0.087,0.572,0
0.008,0.424,0.568,0.128,0.305,2
0.889,0.02,0.091,0.436,0.146,0
0.713,0.211,0.076,0.435,0.385,0
0.016,0.936,0.048,0.303,0.412,0
0.106,0.415,0.479,0.286,0.359,0
0.009,0.426,0.565,0.247,0.41,1
0.741,0.026,0.233,0.276,0.259,0
0.125,0.801,0.074,0.317,0.543,0
0.11,0.748,0.141,0.184,0.019,0
0.108,0.786,0.106,0.187,0.772,1
0.066,0.418,0.516,0.145,0.294,2
0.941,0.02,0.039,0.106,0.419,0
0.16,0.774,0.067,0.774,0.15,0
0.087,0.638,0.275,0.003,0.99,1
0.268,0.704,0.028,0.239,0.328,0
0.063,0.713,0.224,0.124,0.423,1
0.435,0.275,0.29,0.268,0.311,0
0.514,0.439,0.047,0.407,0.431,1
0.568,0.31,0.122,0.855,0.051,0
0.008,0.179,0.813,0.222,0.307,0
0.816,0.152,0.032,0.134,0.293,0
0.574,0.078,0.348,0.187,0.481,0
0.434,0.417,0.149,0.487,0.332,0
0.473,0.468,0.059,0.198,0.55,0
0.518,0.341,0.141,0.145,0.436,0
0.715,0.192,0.094,0.141,0.284,0
0.912,0.021,0.067,0.346,0.323,0
0.536,0.367,0.097,0.476,0.374,0
0.727,0.215,0.058,0.78,0.105,0
0.705,0.178,0.117,0.169,0.521,0
0.774,0.106,0.12,0.082,0.305,0
0.712,0.133,0.155,0.765,0.069,0
0.727,0.179,0.094,0.332,0.47,0
0.263,0.514,0.223,0.316,0.409,2
0.092,0.841,0.067,0.206,0.494,0
0.002,0.806,0.192,0.162,0.304,1
