@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature809 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.124579,0,0,0,0,0.031850,0.036467,0.032294,0
0.024752,0.00198,0,0,0,0.043399,0.049922,0.046935,0
0,0.149254,0,0,0,0.488113,0.518584,0.570656,0
0.004945,0.050209,0,0,0,0.702085,0.760892,0.843841,0
0.004135,0.012405,0,0,0,0.800070,0.871447,0.968160,0
0.018927,0.148265,0,0,0,0.459948,0.491505,0.541918,0
0.005484,0.091408,0,0,0,0.311659,0.327305,0.353460,0
0,0.097826,0,0,0,0.377671,0.400532,0.437669,0
0,0.059493,0,0,0,0.656275,0.709473,0.785214,0
0.041223,0.006948,0,0,0,0.641267,0.698199,0.772362,0
0.003745,0.074906,0,0,0,0.608579,0.657482,0.728863,0
0,0.131522,0,0,0,0.314224,0.327597,0.355352,0
0.00995,0.164179,0,0,0,0.391214,0.410755,0.452317,0
0.015135,0.122162,0,0,0,0.468856,0.500336,0.549255,0
0.003564,0.012117,0,0,0,0.855514,0.932439,1.037313,0
0,0.098859,0,0,0,0.621559,0.668236,0.739173,0
0,0.122538,0,0,0,0.305160,0.318339,0.343092,0
0,0.135,0,0,0,0.501847,0.533725,0.590132,2
0.003234,0.046079,0,0,0,0.502118,0.542859,0.599493,0
0.001275,0.01504,0,0,0,0.777938,0.845720,0.939343,1
0,0.182825,0,0,0,0.581824,0.621769,0.691053,2
0.037223,0.084507,0,0,0,0.395813,0.420447,0.460696,2
0,0.152174,0,0,0,0.261153,0.267979,0.290814,0
0,0.099822,0,0,0,0.543283,0.582485,0.642706,0
0.056106,0.014521,0,0,0,0.554203,0.602584,0.665280,0
0.089655,0.158621,0,0,0,0.414351,0.438129,0.483940,0
0.009991,0.112625,0,0,0,0.347974,0.366702,0.398031,0
0.074534,0.111801,0,0,0,0.250169,0.260012,0.277449,0
0.006002,0.033613,0,0,0,0.691019,0.750071,0.830491,0
0,0.005692,0,0,0,0.857510,0.934230,1.038370,0
0,0.150735,0,0,0,0.644647,0.691727,0.767006,0
0,0.134541,0,0,0,0.257745,0.264803,0.281334,0
0,0.098837,0,0,0,0.258872,0.270084,0.290195,0
0.020558,0.093979,0,0,0,0.540122,0.581099,0.640814,0
0.021831,0.004245,0,0,0,0.749398,0.816706,0.907202,0
0.058309,0.037901,0,0,0,0.398437,0.429487,0.470552,0
0.021627,0.143151,0,0,0,0.256851,0.263848,0.279810,0
0.054913,0.034682,0,0,0,0.532040,0.576393,0.638754,2
0.003525,0.121034,0,0,0,0.443480,0.472039,0.515314,0
0,0.001672,0,0,0,0.867983,0.946136,1.051473,0
0,0.145594,0,0,0,0.551920,0.591614,0.655794,0
0,0.09185,0,0,0,0.298218,0.311643,0.333065,0
0,0.034965,0,0,0,0.157947,0.163076,0.168565,0
0,0.035437,0,0,0,0.614734,0.665332,0.736883,0
0.010496,0.005248,0,0,0,0.725526,0.790092,0.875678,0
0.028169,0.119718,0,0,0,0.539309,0.577650,0.640492,0
0,0.22,0,0,0,0.244363,0.246112,0.265551,0
0,0.09434,0,0,0,0.483123,0.516555,0.568137,0
0,0.059524,0,0,0,0.587469,0.633584,0.698341,0
0,0.011121,0,0,0,0.902116,0.983172,1.094353,0
0,0.167315,0,0,0,0.608743,0.651590,0.722573,0
0,0.095528,0,0,0,0.326722,0.341868,0.370128,1
0,0.041667,0,0,0,0.462128,0.495558,0.542517,2
0,0.023548,0,0,0,0.605688,0.655056,0.723586,1
0.012672,0.013728,0.000528,0,0,0.683132,0.743565,0.825743,1
0.043478,0.187291,0,0,0,0.457312,0.485150,0.536632,0
0.029151,0.031686,0,0,0,0.171737,0.181121,0.191200,0
0.068627,0.083333,0,0,0,0.275646,0.291263,0.318361,0
0.013198,0.026396,0,0,0,0.444230,0.482311,0.533339,0
0.002604,0.003472,0,0,0,0.843432,0.919534,1.022393,0
0.017241,0.12069,0,0,0,0.439208,0.468324,0.515999,0
0,0.078889,0,0,0,0.248332,0.256485,0.273069,0
0,0.062241,0,0,0,0.569011,0.612905,0.677649,1
0,0.079487,0,0,0,0.639675,0.690249,0.763998,2
0,0.006809,0,0,0,0.888659,0.968554,1.077834,1
0,0.064639,0,0,0,0.641880,0.691874,0.766010,0
0,0.086705,0,0,0,0.317067,0.331594,0.358108,2
0,0.063953,0,0,0,0.408160,0.431708,0.474638,0
0.007048,0.068128,0,0,0,0.607514,0.655778,0.726584,1
0,0.02049,0,0,0,0.854413,0.929835,1.034755,2
0,0.084175,0,0,0,0.657443,0.709035,0.786562,1
0,0.079399,0,0,0,0.225773,0.232096,0.244656,1
0,0.152284,0,0,0,0.418729,0.442565,0.490539,2
0.000723,0.095445,0,0,0,0.472725,0.506441,0.558014,1
0.02725,0.004955,0,0,0,0.689432,0.751096,0.832483,0
0,0.05,0,0,0,0.660951,0.714226,0.791501,0
0,0.076426,0,0,0,0.335015,0.351225,0.382515,2
0.127551,0.015306,0,0,0,0.156037,0.161897,0.169084,0
0.001241,0.055831,0,0,0,0.634258,0.686633,0.760022,0
0.004077,0.028169,0,0,0,0.799156,0.869322,0.966420,2
0,0.086957,0,0,0,0.669271,0.721318,0.800983,0
0.031712,0.063425,0,0,0,0.211273,0.220424,0.231713,0
0.02809,0,0,0,0,0.387812,0.417704,0.453918,0
0,0.081778,0,0,0,0.625002,0.673767,0.746209,0
0,0.003759,0,0,0,0.866798,0.944353,1.050092,0
0,0.114754,0,0,0,0.598757,0.642544,0.712763,0
0,0.125152,0,0,0,0.250433,0.257014,0.274769,0
0.011236,0.129213,0,0,0,0.252537,0.261051,0.280087,0
0,0.090997,0,0,0,0.589580,0.633689,0.700267,0
0.000666,0.01932,0,0,0,0.788000,0.856808,0.951371,0
0.022581,0.158065,0,0,0,0.481842,0.513881,0.568501,0
0,0.174142,0,0,0,0.250072,0.254989,0.271393,0
0,0.032864,0,0,0,0.509979,0.549684,0.607594,1
0,0.053026,0,0,0,0.677381,0.733547,0.813353,0
0,0.000725,0,0,0,0.859817,0.936800,1.041367,0
0,0.106529,0,0,0,0.670204,0.721767,0.802515,0
0,0.106638,0,0,0,0.310915,0.324138,0.352072,0
0,0.067308,0,0,0,0.328897,0.353459,0.387281,1
0,0.118681,0,0,0,0.482879,0.515311,0.569255,0
0.013958,0.010806,0,0.00045,0.00045,0.679395,0.739262,0.820153,1
0.020057,0.091691,0,0,0,0.419991,0.449113,0.494774,0
0,0.080717,0,0,0,0.296795,0.311183,0.338428,0
0.023474,0.061033,0,0,0,0.056969,0.056185,0.051677,1
0.045952,0.06674,0,0,0,0.298497,0.320784,0.349586,0
0.05807,0.005944,0,0,0,0.513297,0.559505,0.618471,0
0.030418,0.060837,0,0,0,0.412409,0.444379,0.489442,0
0,0.10962,0,0,0,0.312030,0.325352,0.350831,0
0,0.105023,0,0,0,0.556693,0.596596,0.660558,0
0,0.085619,0,0,0,0.626919,0.675503,0.747804,0
0.004773,0.025776,0,0,0,0.780057,0.847958,0.942598,0
0,0.076642,0,0,0,0.649029,0.698931,0.775798,0
0.011677,0.117834,0,0,0,0.262046,0.270698,0.288375,0
0,0.102151,0,0,0,0.458306,0.485805,0.535901,1
0,0.030023,0,0,0,0.409040,0.437142,0.475335,0
0.005031,0.022918,0,0,0,0.806015,0.876675,0.975002,0
0,0.119522,0,0,0,0.559248,0.598095,0.661298,0
0.002347,0.156103,0,0,0,0.296822,0.307906,0.334054,0
0,0.085,0,0,0,0.435329,0.465783,0.514748,0
0,0.113171,0,0,0,0.503678,0.537907,0.596065,0
0.005213,0.017062,0,0,0,0.795760,0.866310,0.963038,0
0,0.138973,0,0,0,0.673498,0.724292,0.804554,0
0,0.028019,0,0,0,0.316782,0.335419,0.360262,0
0,0.078704,0,0,0,0.392845,0.419416,0.460622,0
0,0.098843,0,0,0,0.507002,0.541652,0.598704,0
0.002912,0.012231,0,0,0,0.834418,0.908482,1.010519,0
0,0.13355,0,0,0,0.644484,0.692854,0.769818,0
0,0.07394,0,0,0,0.311075,0.327056,0.354536,0
0,0.049383,0,0,0,0.395336,0.421486,0.458929,0
0,0.06619,0,0,0,0.557071,0.600362,0.663487,1
0.017449,0.011421,0,0,0,0.751217,0.818208,0.909310,2
0,0.069401,0,0,0,0.577720,0.623261,0.690434,0
0,0.096296,0,0,0,0.306390,0.320464,0.348591,1
0.003802,0.087452,0,0,0,0.524362,0.562821,0.620825,0
0.00625,0.11875,0,0,0,0.461726,0.491901,0.542349,0
0.016839,0.016192,0,0,0,0.656767,0.714106,0.791870,0
0,0.127413,0,0,0,0.606350,0.651082,0.722867,0
0.007928,0.075878,0,0,0,0.200976,0.208755,0.221514,0
0,0.096273,0,0,0,0.580869,0.623250,0.689993,1
0,0.1339,0,0,0,0.473798,0.504135,0.557247,0
0.001793,0.016139,0,0,0,0.804002,0.874936,0.971882,0
0,0.145897,0,0,0,0.654697,0.702940,0.780958,0
0,0.091434,0,0,0,0.295030,0.309139,0.335567,0
0.010204,0.081633,0,0,0,0.277491,0.292377,0.317206,0
0.007476,0.086256,0,0,0,0.437493,0.469399,0.516756,0
0.019898,0.014213,0,0,0,0.663815,0.722406,0.801074,0
0,0.183333,0,0,0,0.599398,0.641350,0.711615,0
0.012036,0.051153,0,0,0,0.260949,0.275453,0.296565,0
0.039427,0.043011,0,0,0,0.360040,0.387652,0.424945,1
0.061493,0.032211,0,0,0,0.222891,0.241282,0.261449,0
0.048689,0.01573,0,0,0,0.482283,0.524598,0.578676,0
0.097403,0.090909,0,0,0,0.389634,0.416885,0.459304,0
0,0.060706,0,0,0,0.241125,0.249410,0.264854,0
0,0.085,0,0,0,0.413910,0.440734,0.483718,0
0.020979,0.035839,0,0,0,0.492072,0.531024,0.585320,0
0.015199,0.017733,0,0,0,0.789144,0.858887,0.955305,0
0,0.169435,0,0,0,0.629327,0.674676,0.749463,0
0,0.087666,0,0,0,0.341386,0.360205,0.392490,0
0,0.11399,0,0,0,0.373174,0.395595,0.434130,0
0.008989,0.122472,0,0,0,0.482834,0.515221,0.569471,0
0,0.022059,0,0,0,0.808787,0.879178,0.977624,1
0,0.145695,0,0,0,0.645825,0.693879,0.770678,0
0,0.04626,0,0,0,0.351656,0.372886,0.406409,0
0,0.148325,0,0,0,0.478153,0.506006,0.556358,0
0,0.105473,0,0,0,0.581080,0.623614,0.689507,0
0.002101,0.02381,0,0,0,0.788310,0.856627,0.951770,0
0,0.153846,0,0,0,0.615867,0.658975,0.731695,0
0,0.131929,0,0,0,0.246772,0.253120,0.267005,0
0,0.166667,0,0,0,0.363967,0.382247,0.419297,0
0,0.059774,0,0,0,0.704463,0.762103,0.846237,2
0,0.012573,0,0,0,0.828893,0.901809,1.002886,1
0,0.141176,0,0,0,0.662009,0.710903,0.789127,0
0,0.070159,0,0,0,0.314907,0.332663,0.359001,0
0.020833,0.182292,0,0,0,0.169318,0.170506,0.180507,0
0.004662,0.125874,0,0,0,0.429476,0.456373,0.504252,0
0.017849,0.010984,0,0,0,0.798729,0.869387,0.966631,0
0,0.140523,0,0,0,0.640994,0.688116,0.764410,0
0,0.103563,0,0,0,0.252597,0.261219,0.278533,0
0,0.253521,0,0,0,0.278372,0.282875,0.306515,1
0.010536,0.10728,0,0,0,0.418592,0.446669,0.492555,0
0,0.042305,0,0,0,0.773447,0.838946,0.932443,0
0,0.047297,0,0,0,0.630471,0.679562,0.753481,0
0,0.076121,0,0,0,0.335758,0.354792,0.385308,1
0.062857,0.051429,0,0,0,0.234763,0.249101,0.268153,0
0.019555,0.065725,0,0,0,0.631393,0.682601,0.755839,0
0.020916,0.011839,0.000395,0.000395,0,0.681715,0.741906,0.823200,1
0,0.070896,0,0,0,0.618179,0.665161,0.738019,0
0.005414,0.071926,0,0,0,0.273738,0.289371,0.313053,1
0.02809,0.106742,0,0,0,0.323437,0.336808,0.369145,0
0.016512,0.112487,0,0,0,0.481856,0.515561,0.566412,0
0.003431,0.011149,0,0,0,0.845268,0.920983,1.024614,0
0,0.184669,0,0,0,0.644076,0.689649,0.765831,0
0,0.099788,0,0,0,0.328450,0.344561,0.370020,0
0.088542,0.036458,0,0,0,0.217122,0.228401,0.242880,0
0.043082,0.067937,0,0,0,0.284947,0.306022,0.333352,0
0.046034,0.024404,0,0,0,0.626779,0.681080,0.755293,1
0,0.116541,0,0,0,0.534881,0.571444,0.632989,0
0.017503,0.063011,0,0,0,0.177721,0.184105,0.195386,0
0,0.181373,0,0,0,0.456627,0.482203,0.533576,0
0,0.058164,0,0,0,0.643498,0.694846,0.770790,0
0.027246,0.015751,0,0,0,0.699845,0.762586,0.846271,0
0.019048,0.190476,0,0,0,0.525186,0.559652,0.620990,0
0,0.072437,0,0,0,0.282179,0.295237,0.313479,0
0,0.137931,0,0,0,0.345422,0.361378,0.395109,0
0.002011,0.042225,0,0,0,0.616943,0.667903,0.739557,0
0,0.01308,0,0,0,0.820126,0.892941,0.992523,0
0,0.176471,0,0,0,0.567251,0.606540,0.672672,0
0.031049,0.066381,0,0,0,0.207823,0.216044,0.229554,0
0,0.104603,0,0,0,0.477616,0.508918,0.561836,0
0.009709,0.099735,0,0,0,0.495849,0.531351,0.586774,0
0,0.020111,0,0,0,0.828784,0.901194,1.002689,0
0,0.181818,0,0,0,0.601463,0.642443,0.713633,0
0,0.065652,0,0,0,0.324904,0.342624,0.367821,0
0.011696,0.046784,0,0,0,0.147669,0.153747,0.162470,0
0.008889,0.095556,0,0,0,0.402584,0.428816,0.469327,0
0,0.025781,0,0,0,0.801602,0.870881,0.968174,0
0,0.220532,0,0,0,0.583329,0.620592,0.689644,0
0.027115,0.105206,0,0,0,0.156145,0.158345,0.165992,1
0,0.142857,0,0,0,0.408680,0.431088,0.473403,0
0,0.097933,0,0,0,0.535530,0.574214,0.635199,0
0,0.013803,0,0,0,0.838770,0.912772,1.015730,1
0,0.043321,0,0,0,0.648587,0.700722,0.776980,0
0,0.072009,0,0,0,0.271704,0.283027,0.303656,0
0,0.267974,0,0,0,0.322866,0.328347,0.360428,0
0.019743,0.115499,0,0,0,0.509717,0.545081,0.602312,0
0.009187,0.010601,0,0,0,0.785074,0.855335,0.951037,0
0.003497,0.104895,0,0,0,0.469074,0.503283,0.557369,0
0.020743,0.045808,0,0,0,0.247571,0.261374,0.279898,0
0,0.140244,0,0,0,0.184224,0.185668,0.195094,0
0.002819,0.086681,0,0,0,0.621476,0.669913,0.741636,0
0,0.006961,0,0,0,0.799593,0.870608,0.967531,0
0.068027,0.129252,0,0,0,0.401334,0.427486,0.472503,0
0.01451,0.108827,0,0,0,0.265406,0.276626,0.295548,0
0,0.087336,0,0,0,0.497350,0.532655,0.585486,1
0,0.052817,0,0,0,0.778426,0.844333,0.938445,2
0,0.023699,0,0,0,0.844366,0.918736,1.022134,2
0,0.161172,0,0,0,0.560180,0.597503,0.662407,0
0,0.088913,0,0,0,0.309390,0.324701,0.352162,2
0,0.281768,0,0,0,0.408153,0.421814,0.465559,0
0,0.060191,0,0,0,0.640549,0.692623,0.768562,0
0.008372,0.01907,0,0,0,0.782329,0.851174,0.946600,0
0,0.131086,0,0,0,0.620718,0.665894,0.739019,0
0,0.069277,0,0,0,0.279997,0.292888,0.313448,0
0,0.306358,0,0,0,0.477786,0.499285,0.553479,0
0,0.049734,0,0,0,0.564024,0.607305,0.669350,0
0.001048,0.014144,0,0,0,0.776872,0.845194,0.937900,0
0,0.117216,0,0,0,0.643053,0.691320,0.766866,0
0,0.109905,0,0,0,0.254731,0.262080,0.278589,0
0,0.106599,0,0,0,0.408838,0.433696,0.474378,0
0.007739,0.095443,0,0,0,0.469243,0.502832,0.552322,0
0.031676,0.00842,0.000802,0,0,0.793602,0.864734,0.961741,1
0.064777,0.125506,0,0,0,0.269074,0.284401,0.311699,0
0,0.100105,0,0,0,0.285144,0.297902,0.320626,0
0.038462,0,0,0,0,0.038417,0.044296,0.041541,0
0.01925,0,0,0,0,0.035067,0.041456,0.036767,0
0.076119,0,0,0,0,0.021761,0.026286,0.019217,0
0.04461,0,0,0,0,0.029952,0.033994,0.031083,0
0,0.116142,0,0,0,0.288767,0.299082,0.320221,0
0.071856,0.179641,0,0,0,0.095058,0.086747,0.085873,0
0,0.108475,0,0,0,0.460196,0.489470,0.538414,0
0.000852,0.024702,0,0,0,0.830087,0.903586,1.005122,0
0.041237,0.158076,0,0,0,0.469659,0.500025,0.553632,0
0.005639,0.067669,0,0.000941,0,0.274416,0.290352,0.309370,1
0.019704,0.039409,0,0,0,0.193005,0.205487,0.217452,0
0.057818,0.066775,0,0,0,0.298509,0.319402,0.346712,1
0.022939,0.00372,0,0,0,0.740508,0.807185,0.895827,0
0,0.195312,0,0,0,0.620756,0.663457,0.735856,0
0.031343,0.061692,0,0,0,0.585352,0.632037,0.697430,0
0,0.137405,0,0,0,0.213179,0.214176,0.226875,0
0,0.073609,0,0,0,0.581406,0.626544,0.691896,0
0.042401,0.015419,0,0,0,0.676237,0.736229,0.817528,1
0,0.2375,0,0,0,0.513851,0.542625,0.600495,0
0,0.130381,0,0,0,0.253701,0.260405,0.278227,0
0,0.083832,0,0,0,0.388884,0.411058,0.452942,0
0,0.147942,0,0,0,0.430613,0.456189,0.502450,0
0.011263,0.022526,0,0,0,0.782337,0.851300,0.946193,0
0,0.17037,0,0,0,0.601572,0.642649,0.712845,0
0,0.113662,0,0,0,0.295752,0.308068,0.328341,0
0,0.012766,0,0,0,0.455275,0.489332,0.534954,1
0.004594,0.096478,0,0,0,0.577793,0.620800,0.687678,2
0.003025,0.010586,0,0,0,0.829023,0.902377,1.003676,2
0.003145,0.04717,0,0,0,0.336326,0.365123,0.399422,0
0,0.080412,0,0,0,0.302024,0.320056,0.348777,2
0,0.149533,0,0,0,0.455883,0.483003,0.531703,0
0,0.092809,0,0,0,0.488360,0.523995,0.577704,0
0.018027,0.021532,0,0,0,0.738977,0.803739,0.892266,1
0,0.154122,0,0,0,0.650069,0.697161,0.774563,0
0,0.091667,0,0,0.001192,0.231948,0.239427,0.252826,1
