@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.095244,0
3,12,4.476359,1.522381,2
5,16,5.282326,1.282286,1
1,2,4.185434,0.907228,0
2,8,3.717095,0.986329,0
3,12,3.710519,1.340717,0
4,2,3.489355,0.913837,0
5,8,3.744269,0.779933,0
2,8,3.451455,0.812166,0
3,5,3.226075,1.07313,0
5,7,7.094787,0.943215,1
3,8,2.717923,1.384578,1
5,7,5.802987,0.963712,0
1,2,4.538522,0.825496,0
2,8,3.969727,1.163792,0
3,12,4.502463,1.406181,1
5,7,4.498704,0.91577,0
3,8,4.198062,1.839558,1
1,2,4.094864,1.257042,2
2,8,4.251957,1.426305,2
3,7,4.352923,1.205369,2
5,7,4.445478,1.002275,0
2,11,5.38112,1.469719,1
3,9,3.762812,0.99359,1
5,6,4.589115,0.985947,0
2,8,4.05231,0.919558,0
3,6,4.063057,1.009138,0
4,2,4.036506,0.975291,0
1,2,3.901367,1.15406,0
2,14,3.400645,1.24351,0
5,6,3.393658,0.857058,0
1,2,4.657121,0.933383,0
2,8,4.515958,1.011209,0
3,7,3.946242,1.012739,0
3,12,4.301709,1.665422,2
3,9,3.57853,1.790459,1
4,2,4.217083,1.015122,0
5,7,5.32793,1.053691,0
1,2,4.445331,1.073962,0
2,8,5.047678,0.980489,1
3,10,3.350088,1.689153,2
4,2,2.916137,0.944564,0
5,7,4.917948,1.162778,0
1,2,3.406422,1.366564,1
2,8,3.649491,0.789063,0
3,7,4.131687,1.309457,1
4,2,4.009388,1.026502,0
5,7,3.817433,0.842814,1
2,10,3.258206,2.002869,0
3,5,2.917086,0.712583,0
4,2,3.016237,1.083403,0
5,7,4.000689,1.140891,0
1,2,3.670158,0.907228,0
3,7,3.438863,1.060528,0
4,1,3.169606,0.913837,0
5,7,3.850844,0.959196,0
1,2,3.685902,0.988961,0
2,8,3.455159,0.704774,0
3,2,3.377466,0.689343,0
2,8,4.94207,0.942661,0
3,18,4.223454,1.926626,1
5,10,4.426974,2.072989,2
1,2,3.953887,0.907228,0
2,8,3.422389,0.855326,0
3,8,3.185894,0.744333,0
4,2,1.627654,0.992361,0
5,7,3.561084,1.148534,0
1,2,3.706473,0.791168,0
2,8,3.358486,1.269406,0
1,2,3.909108,0.845112,0
2,8,3.368784,1.03812,0
3,3,3.104877,0.809962,0
4,2,3.488715,1.173308,0
5,7,3.58635,1.013044,0
1,2,3.784312,1.700031,2
2,8,4.840624,0.64892,0
3,5,2.41161,0.880991,0
4,2,3.247011,0.893353,0
1,2,3.647504,0.702898,0
2,8,3.439014,0.688018,0
3,7,3.92146,1.029596,0
4,2,2.781845,0.971877,0
2,9,4.623354,0.970588,1
3,5,4.459865,0.930253,1
4,2,1.857721,1.024226,0
5,7,4.915703,0.822664,0
1,2,4.892608,1.003672,0
2,8,5.179627,0.750473,0
3,2,1.596783,0.565779,0
4,2,2.224549,0.993499,0
5,8,4.657423,0.939046,0
2,8,4.360455,0.973127,1
3,6,5.654631,0.982789,2
2,10,3.864322,1.053607,1
3,7,3.093536,1.189657,0
1,2,3.066823,0.964441,0
2,8,3.570451,1.228531,0
3,7,3.586543,1.324842,2
5,7,4.149177,0.986989,0
1,2,3.176732,0.874535,0
1,2,3.995587,0.87617,0
3,7,3.620939,0.73746,0
4,2,3.050896,1.060643,0
5,7,3.83573,0.790355,0
2,8,3.797649,1.322214,0
1,2,6.251011,1.024923,1
2,9,4.564996,0.69335,0
3,10,4.219458,1.090805,1
4,3,3.188565,1.19493,0
1,2,4.541616,1.046173,1
2,8,3.995826,0.696904,0
3,6,3.931977,1.074276,0
4,2,3.601488,0.901319,0
2,8,3.765315,0.916765,0
3,9,3.667449,1.029105,0
5,7,4.448673,0.98282,0
3,5,3.758382,0.878863,0
5,7,3.635125,0.888325,0
1,2,5.252722,0.982422,0
2,8,3.371703,0.781193,0
3,8,3.417787,1.036142,0
1,2,5.794505,1.064154,0
3,7,3.754747,0.843512,0
2,8,4.783542,0.851772,1
3,8,4.19326,1.547749,2
4,3,3.476314,1.08568,0
1,2,5.853308,1.29137,0
2,8,3.704572,0.609569,0
3,8,3.672899,0.758245,0
5,7,5.855324,0.920981,0
1,2,5.325631,1.583972,1
2,8,3.483463,0.717215,0
3,6,4.185694,0.821582,0
1,2,5.18147,0.962806,0
2,13,6.312105,1.325006,0
3,7,4.034402,0.86397,0
4,2,2.99686,1.230209,0
5,7,5.47714,1.040142,0
1,2,5.537619,1.369833,1
2,11,5.832212,1.040913,0
3,5,4.701641,0.655793,0
4,2,3.289836,1.054953,0
5,7,5.590564,0.944952,0
1,2,4.727714,0.985691,0
2,8,4.337568,0.871574,0
3,5,4.048899,0.775757,0
1,2,5.945864,0.951364,0
2,8,3.852648,0.678117,0
3,8,3.339058,0.701454,0
5,7,4.668016,1.114835,0
1,2,5.612044,0.944825,0
2,8,5.015264,0.653998,0
3,7,3.981518,1.07313,0
5,7,4.225795,0.936267,0
2,8,4.533209,0.795664,0
