@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.011,0.34,0.649,0.29,0.241,2
0.236,0.148,0.616,0.337,0.235,2
0.028,0.469,0.503,0.081,0.85,1
0.014,0.796,0.19,0.364,0.39,1
0.1,0.653,0.246,0.358,0.309,1
0.205,0.709,0.086,0.302,0.224,1
0.022,0.764,0.214,0.327,0.214,1
0.008,0.352,0.64,0.296,0.23,1
0.081,0.485,0.434,0.211,0.605,2
0.006,0.111,0.883,0.302,0.349,2
0.074,0.488,0.438,0.313,0.206,2
0.248,0.34,0.412,0.343,0.256,2
0.015,0.522,0.463,0.341,0.249,1
0.318,0.659,0.023,0.321,0.203,1
0.034,0.218,0.748,0.36,0.328,1
0.02,0.195,0.785,0.313,0.213,2
0.001,0.632,0.366,0.17,0.594,1
0.004,0.858,0.138,0.024,0.951,1
0.144,0.65,0.206,0.252,0.325,2
0.399,0.47,0.131,0.001,0.997,1
0.081,0.795,0.124,0.17,0.556,1
0.162,0.742,0.095,0.233,0.542,1
0.523,0.338,0.139,0.357,0.307,2
0.002,0.813,0.185,0.325,0.217,1
0.081,0.061,0.858,0.365,0.36,2
0.001,0.084,0.916,0.2,0.545,2
0.046,0.401,0.553,0.164,0.583,2
0.592,0.236,0.172,0.364,0.374,1
0.573,0.354,0.073,0.348,0.271,2
0.205,0.683,0.112,0.344,0.256,1
0.25,0.566,0.185,0.299,0.273,1
0.535,0.258,0.207,0.34,0.247,1
0.635,0.208,0.156,0.347,0.264,2
0.787,0.206,0.007,0.305,0.175,1
0.578,0.24,0.182,0.365,0.398,2
0.205,0.519,0.275,0.318,0.294,1
0.024,0.853,0.123,0.32,0.199,2
0.121,0.087,0.792,0.366,0.366,1
0.7,0.268,0.031,0.363,0.396,1
0.165,0.238,0.597,0.36,0.328,2
0.644,0.276,0.08,0.349,0.276,1
0.11,0.376,0.515,0.365,0.396,2
0.007,0.041,0.952,0.311,0.228,2
0.339,0.491,0.171,0.344,0.26,1
0.033,0.769,0.198,0.361,0.344,1
0.034,0.798,0.169,0.163,0.622,1
0.216,0.543,0.241,0.308,0.478,1
0.683,0.252,0.065,0.365,0.368,1
0.479,0.28,0.241,0.346,0.264,1
0.028,0.712,0.26,0.272,0.295,2
0.281,0.53,0.189,0.364,0.427,1
0.031,0.528,0.441,0.367,0.397,1
0.014,0.808,0.178,0.178,0.589,1
0.304,0.619,0.077,0.331,0.221,1
0.022,0.111,0.867,0.339,0.242,2
0.447,0.494,0.059,0.32,0.2,1
0.595,0.383,0.022,0.362,0.442,1
0.451,0.499,0.05,0.364,0.374,1
0.009,0.862,0.129,0.076,0.832,1
0.037,0.763,0.2,0.338,0.393,1
0.182,0.78,0.038,0.171,0.499,1
0.036,0.906,0.057,0.226,0.593,1
0.65,0.324,0.026,0.323,0.204,1
0.118,0.624,0.258,0.362,0.337,1
0.002,0.082,0.916,0.331,0.222,2
0.222,0.374,0.404,0.317,0.193,2
0.214,0.562,0.225,0.364,0.413,2
0.094,0.661,0.245,0.207,0.362,1
0.018,0.92,0.062,0.14,0.768,1
0.262,0.619,0.119,0.072,0.861,1
0.159,0.77,0.071,0.116,0.679,1
0.171,0.747,0.082,0.357,0.308,1
0.05,0.089,0.861,0.323,0.281,2
0.061,0.67,0.269,0.304,0.205,2
0.026,0.704,0.27,0.364,0.382,2
0.509,0.406,0.084,0.267,0.305,1
0.442,0.497,0.061,0.363,0.392,1
0.526,0.387,0.087,0.365,0.379,0
0.124,0.163,0.713,0.33,0.221,0
0.22,0.498,0.282,0.311,0.372,0
0.027,0.933,0.04,0.133,0.726,0
0.01,0.178,0.812,0.328,0.275,0
0.651,0.177,0.172,0.313,0.187,0
0.637,0.271,0.092,0.323,0.336,0
0.841,0.073,0.087,0.363,0.337,0
0.843,0.153,0.004,0.303,0.216,0
0.875,0.033,0.092,0.366,0.363,0
0.614,0.188,0.198,0.366,0.428,0
0.329,0.255,0.417,0.364,0.426,0
0.594,0.126,0.28,0.366,0.377,0
0.803,0.188,0.009,0.308,0.196,0
0.304,0.104,0.592,0.356,0.299,0
0.269,0.318,0.413,0.363,0.42,0
0.487,0.065,0.447,0.364,0.351,0
0.496,0.418,0.086,0.227,0.555,0
0.22,0.644,0.135,0.364,0.388,0
0.267,0.387,0.346,0.356,0.299,0
0.759,0.2,0.041,0.315,0.191,0
0.038,0.826,0.136,0.339,0.276,0
0.547,0.279,0.173,0.294,0.273,0
0.628,0.308,0.063,0.358,0.316,0
0.06,0.291,0.649,0.343,0.252,0
0.189,0.72,0.09,0.362,0.346,0
0.741,0.1,0.158,0.366,0.371,0
0.543,0.386,0.072,0.31,0.251,0
0.611,0.13,0.259,0.302,0.198,0
0.75,0.245,0.005,0.365,0.393,0
0.5,0.378,0.122,0.352,0.287,0
0.629,0.097,0.274,0.134,0.74,0
0.364,0.448,0.188,0.02,0.952,0
0.712,0.274,0.014,0.365,0.448,0
0.809,0.086,0.104,0.358,0.318,0
0.866,0.06,0.074,0.312,0.346,0
0.59,0.157,0.253,0.352,0.281,0
0.364,0.464,0.172,0.364,0.403,0
0.771,0.181,0.048,0.364,0.439,0
0.004,0.184,0.812,0.213,0.477,0
