@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.017449,0.011421,0,0,0.002856,0,0.748353,0.784413,0.911260,2
0,0.069401,0,0,0.018987,0,0.575487,0.598537,0.691370,0
0,0.096296,0,0,0.026483,0,0.305080,0.309367,0.347889,1
0.003802,0.087452,0,0,0.015267,0,0.522241,0.540493,0.621564,0
0.00625,0.11875,0,0,0.002503,0,0.459821,0.473516,0.542318,0
0.016839,0.016192,0,0,0.005185,0,0.654341,0.685269,0.793505,0
0,0.127413,0,0,0.01938,0,0.603834,0.624830,0.723547,0
0.007928,0.075878,0,0,0.017007,0,0.200695,0.205690,0.220953,0
0,0.096273,0,0,0.021807,0,0.578521,0.598041,0.690762,1
0,0.1339,0,0,0.008511,0,0.471799,0.484815,0.557197,0
0.001793,0.016139,0,0,0.005981,0,0.800956,0.839298,0.973795,0
0,0.145897,0,0,0.018293,0,0.651962,0.674323,0.781795,0
0,0.091434,0,0,0.012524,0,0.293789,0.298925,0.334850,0
0.010204,0.081633,0,0,0.020513,0,0.276425,0.282291,0.317235,0
0.007476,0.086256,0,0,0.004603,0,0.435879,0.452167,0.517205,0
0.019898,0.014213,0,0,0.002844,0,0.661333,0.693090,0.802752,0
0,0.183333,0,0,0.027855,0,0.596869,0.615498,0.712420,0
0.012036,0.051153,0,0,0.014056,0,0.260309,0.268764,0.296151,0
0.039427,0.043011,0,0,0.014388,0,0.359016,0.374254,0.425647,1
0.061493,0.032211,0,0,0.003663,0,0.223088,0.237678,0.262144,0
0.048689,0.01573,0,0,0.005997,0,0.480752,0.504795,0.580144,0
0.097403,0.090909,0,0,0.016287,0,0.388564,0.402916,0.460059,0
0,0.060706,0,0,0.01768,0,0.240117,0.242019,0.264019,0
0,0.085,0,0,0.040201,0,0.412258,0.423774,0.484047,0
0.020979,0.035839,0,0,0.004374,0,0.490274,0.510778,0.586117,0
0.015199,0.017733,0,0,0.002535,0,0.786082,0.823240,0.957247,0
0,0.169435,0,0,0.02,0,0.626663,0.647244,0.750325,0
0,0.087666,0,0,0.017347,0,0.339922,0.347248,0.392093,0
0,0.11399,0,0,0.036458,0,0.371616,0.380703,0.434109,0
0.008989,0.122472,0,0,0.004499,0,0.480832,0.495656,0.569487,0
0,0.022059,0,0,0.005977,0,0.805597,0.842554,0.979434,1
0,0.145695,0,0,0.013289,0,0.643132,0.665782,0.771552,0
0,0.04626,0,0,0.013793,0,0.350239,0.359618,0.406001,0
0,0.148325,0,0,0.028846,0,0.476120,0.486390,0.556596,0
0,0.105473,0,0,0.00498,0,0.578679,0.599042,0.690077,0
0.002101,0.02381,0,0,0.005606,0,0.785213,0.821171,0.953532,0
0,0.153846,0,0,0.026846,0,0.613267,0.632117,0.732345,0
0,0.131929,0,0,0.024417,0,0.245680,0.246231,0.266318,0
0.020833,0.182292,0,0,0.020942,0,0.168709,0.166476,0.180170,0
0.004662,0.125874,0,0,0.007001,0,0.427757,0.439501,0.504095,0
0.017849,0.010984,0,0,0.002747,0,0.795646,0.833426,0.968533,0
0,0.140523,0,0,0.022951,0,0.638313,0.659990,0.765266,0
0,0.103563,0,0,0.023411,0,0.251565,0.253782,0.277798,0
0,0.253521,0,0,0.021277,0,0.277019,0.274081,0.305619,1
0.010536,0.10728,0,0,0.005753,0,0.417072,0.430725,0.492659,0
0,0.042305,0,0,0.009489,0,0.770374,0.804164,0.934044,0
0,0.047297,0,0,0.00678,0,0.627941,0.651749,0.754323,0
0,0.076121,0,0,0.016701,0,0.334401,0.342718,0.384926,1
0.062857,0.051429,0,0,0.011494,0,0.234444,0.243473,0.268399,0
0.019555,0.065725,0,0,0.008152,0,0.628985,0.655821,0.756964,0
0.020916,0.011839,0.000395,0,0.003158,0,0.679192,0.711918,0.824923,1
0,0.070896,0,0,0.022472,0,0.615668,0.637720,0.738853,0
0.005414,0.071926,0,0,0.01548,0,0.273007,0.281447,0.312909,1
0.02809,0.106742,0,0,0.039548,0,0.322104,0.324033,0.368729,0
0.016512,0.112487,0,0,0.005165,0,0.479905,0.496200,0.566984,0
0.003431,0.011149,0,0,0.002575,0,0.841976,0.882568,1.026764,0
0,0.184669,0,0,0.020979,0,0.641340,0.661693,0.766684,0
0,0.099788,0,0,0.018066,0,0.327070,0.333296,0.369799,0
0.088542,0.036458,0,0,0.010471,0,0.216835,0.223968,0.242943,0
0.043082,0.067937,0,0,0.004146,0,0.284502,0.298125,0.334008,0
0.046034,0.024404,0,0,0.003885,0,0.624496,0.653915,0.756877,1
0,0.116541,0,0,0.022642,0,0.532645,0.548274,0.633435,0
0.017503,0.063011,0,0,0.021028,0,0.177685,0.182524,0.194727,0
0,0.181373,0,0,0.019704,0,0.454609,0.463309,0.533450,0
0,0.058164,0,0,0.004909,0,0.640927,0.666909,0.771600,0
0.027246,0.015751,0,0,0.002981,0,0.697255,0.731596,0.848222,0
0.019048,0.190476,0,0,0.025478,0,0.523061,0.538028,0.621554,0
0,0.072437,0,0,0.018832,0,0.281026,0.286680,0.312982,0
0,0.137931,0,0,0.028902,0,0.343928,0.348185,0.394751,0
0.002011,0.042225,0,0,0.004024,0,0.614613,0.641663,0.740582,0
0,0.01308,0,0,0.004581,0,0.816940,0.855887,0.994527,0
0,0.176471,0,0,0.02214,0,0.565105,0.583803,0.673240,0
0.031049,0.066381,0,0,0.021436,0,0.207470,0.212259,0.229034,0
0,0.104603,0,0,0.02521,0,0.475594,0.488634,0.562002,0
0.009709,0.099735,0,0,0.004417,0,0.493967,0.511544,0.587124,0
0,0.020111,0,0,0.006036,0,0.825517,0.863525,1.004551,0
0,0.181818,0,0,0.018248,0,0.598894,0.616427,0.714219,0
0,0.065652,0,0,0.018095,0,0.323569,0.331505,0.367534,0
0.011696,0.046784,0,0,0,0,0.147709,0.152475,0.162294,0
0.008889,0.095556,0,0,0.008899,0,0.401015,0.413542,0.469464,0
0,0.025781,0,0,0.0086,0,0.798442,0.834625,0.969965,0
0,0.220532,0,0,0.026718,0,0.580788,0.595808,0.689952,0
0.027115,0.105206,0,0,0.021716,0,0.156104,0.157889,0.165316,1
0,0.142857,0,0,0.01105,0,0.406913,0.415031,0.473217,0
0,0.097933,0,0,0.005447,0,0.533342,0.551970,0.635449,0
0,0.013803,0,0,0.005525,0,0.835470,0.874551,1.017682,1
0,0.043321,0,0,0.014493,0,0.645998,0.671863,0.778124,0
0,0.072009,0,0,0.019767,0,0.270565,0.274018,0.302963,0
0,0.267974,0,0,0.065789,0,0.321272,0.315908,0.359640,0
0.019743,0.115499,0,0,0.002964,0,0.507651,0.524331,0.602552,0
0.009187,0.010601,0,0,0.002829,0,0.782070,0.819828,0.953060,0
0.003497,0.104895,0,0,0.014035,0,0.467581,0.485397,0.557949,0
0.020743,0.045808,0,0,0.012111,0,0.246913,0.254650,0.279721,0
0,0.140244,0,0,0.01227,0,0.183444,0.180875,0.194516,0
0.002819,0.086681,0,0,0.004231,0,0.618981,0.643386,0.742516,0
0,0.006961,0,0,0.001548,0,0.796481,0.834387,0.969473,0
0.068027,0.129252,0,0,0.020478,0,0.399846,0.411653,0.473017,0
0.01451,0.108827,0,0,0.016949,0,0.264513,0.269255,0.295274,0
0,0.087336,0,0,0.017544,0,0.495331,0.512213,0.586008,1
0,0.052817,0,0,0.004696,0,0.775330,0.809578,0.940014,2
0,0.023699,0,0,0.003719,0,0.841038,0.880417,1.024114,2
0,0.161172,0,0,0.036765,0,0.557790,0.573392,0.662887,0
0,0.088913,0,0,0.021978,0,0.308223,0.314276,0.351652,2
0,0.281768,0,0,0.038889,0,0.406197,0.405671,0.464963,0
0,0.060191,0,0,0.006559,0,0.638083,0.664962,0.769604,0
0.008372,0.01907,0,0,0.005119,0,0.779287,0.815774,0.948503,0
0,0.131086,0,0,0.022556,0,0.618122,0.638767,0.739787,0
0,0.069277,0,0,0.01809,0,0.278867,0.284022,0.312829,0
0,0.306358,0,0,0.02907,0,0.475525,0.479963,0.553135,0
0,0.049734,0,0,0.007111,0,0.561787,0.583693,0.670017,0
0.001048,0.014144,0,0,0.003145,0,0.773867,0.810541,0.939770,0
0,0.117216,0,0,0.029412,0,0.640402,0.663117,0.767832,0
0,0.109905,0,0,0.02038,0,0.253651,0.254782,0.277688,0
0,0.106599,0,0,0.020408,0,0.407128,0.417497,0.474540,0
0.007739,0.095443,0,0,0.004303,0,0.467387,0.484073,0.552841,0
0.031676,0.00842,0.000802,0,0.002808,0,0.790594,0.828956,0.963834,1
0.064777,0.125506,0,0,0.01626,0,0.268494,0.276342,0.312109,0
0,0.100105,0,0,0.022152,0,0.284077,0.289066,0.320115,0
0.038462,0,0,0,0,0,0.040431,0.054889,0.041929,0
0.01925,0,0,0,0,0,0.036864,0.050524,0.037495,0
0.076119,0,0,0,0,0,0.022739,0.030824,0.020373,0
0.04461,0,0,0,0,0,0.031551,0.041959,0.031874,0
0,0.116142,0,0,0.024631,0,0.287522,0.289692,0.319574,0
0.071856,0.179641,0,0,0.024096,0,0.094928,0.087856,0.085058,0
0,0.108475,0,0,0.016968,0,0.458331,0.471031,0.538506,0
0.000852,0.024702,0,0,0.001705,0,0.826846,0.865998,1.007138,0
0.041237,0.158076,0,0,0.024138,0,0.467997,0.481798,0.554209,0
0.005639,0.067669,0,0,0.014111,0,0.273928,0.284551,0.309403,1
0.019704,0.039409,0,0,0.009901,0,0.192403,0.199558,0.217873,0
0.057818,0.066775,0,0.000815,0.00489,0,0.297714,0.309951,0.347221,1
0.022939,0.00372,0,0,0,0,0.737744,0.774404,0.897800,0
0,0.195312,0,0,0.023529,0,0.618098,0.636865,0.736568,0
0.031343,0.061692,0,0,0.007964,0,0.583160,0.607752,0.698537,0
0,0.137405,0,0,0.015385,0,0.212159,0.207803,0.225848,0
0,0.073609,0,0,0.007186,0,0.579119,0.602152,0.692731,0
0.042401,0.015419,0,0,0.003306,0,0.673794,0.706673,0.819317,1
0,0.2375,0,0,0.029289,0,0.511558,0.521397,0.600589,0
0,0.130381,0,0,0.023399,0,0.252567,0.252309,0.277533,0
0,0.083832,0,0,0.012048,0,0.387220,0.394823,0.452690,0
0,0.147942,0,0,0.013363,0,0.428738,0.438938,0.502318,0
0.011263,0.022526,0,0,0.005636,0,0.779318,0.816071,0.948130,0
0,0.17037,0,0,0.022305,0,0.599015,0.616673,0.713468,0
0,0.113662,0,0,0.031034,0,0.294562,0.298866,0.328066,0
0,0.012766,0,0,0.004274,0,0.453501,0.471210,0.535260,1
0.004594,0.096478,0,0,0.004598,0,0.575456,0.596247,0.688263,2
0.003025,0.010586,0,0,0.002269,0,0.825779,0.864784,1.005619,2
0.003145,0.04717,0,0,0.006309,0,0.335620,0.353960,0.400373,0
0,0.080412,0,0,0.01548,0,0.301379,0.311754,0.348636,2
0,0.149533,0,0,0.014085,0,0.453926,0.464358,0.531877,0
0,0.092809,0,0,0.012552,0,0.486469,0.504074,0.578246,0
0.018027,0.021532,0,0,0.004008,0,0.736147,0.770781,0.894090,1
0,0.154122,0,0,0.02518,0,0.647339,0.668656,0.775377,0
0,0.091667,0,0,0.022646,0.001192,0.231258,0.233911,0.252389,1
