@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.003,0.244,0.753,0.163,0.301,2
0.037,0.438,0.524,0.231,0.546,1
0.049,0.681,0.27,0.294,0.498,1
0.02,0.773,0.207,0.125,0.49,1
0.055,0.41,0.535,0.118,0.45,2
0.006,0.09,0.904,0.073,0.68,2
0.135,0.491,0.374,0.415,0.334,2
0.004,0.43,0.566,0.17,0.762,1
0.051,0.874,0.075,0.692,0.245,1
0.003,0.148,0.849,0.036,0.189,2
0.001,0.471,0.528,0.032,0.724,1
0.059,0.808,0.133,0.152,0.814,1
0.002,0.742,0.255,0.006,0.274,2
0.049,0.658,0.293,0.104,0.424,1
0.003,0.846,0.15,0.053,0.576,1
0.691,0.278,0.031,0.589,0.391,1
0.001,0.809,0.191,0.029,0.312,1
0.002,0.089,0.909,0.003,0.091,2
0.011,0.387,0.602,0.118,0.219,2
0.042,0.681,0.278,0.478,0.474,1
0.333,0.585,0.082,0.051,0.873,1
0.136,0.588,0.275,0.41,0.464,1
0.036,0.823,0.141,0.278,0.669,2
0.06,0.651,0.29,0.4,0.505,1
0.028,0.008,0.964,0.202,0.321,2
0.052,0.691,0.256,0.486,0.361,1
0.15,0.715,0.135,0.077,0.839,1
0.653,0.288,0.059,0.157,0.685,1
0.192,0.401,0.407,0.251,0.679,1
0.007,0.642,0.351,0.024,0.329,2
0.018,0.504,0.479,0.381,0.521,1
0.012,0.784,0.204,0.32,0.5,1
0.175,0.722,0.103,0.63,0.345,1
0.035,0.823,0.143,0.051,0.801,1
0.061,0.733,0.207,0.237,0.546,1
0.116,0.822,0.061,0.156,0.697,1
0.134,0.818,0.048,0.219,0.735,1
0.222,0.519,0.258,0.268,0.56,2
0.037,0.672,0.291,0.14,0.585,1
0.099,0.834,0.067,0.243,0.699,1
0.292,0.556,0.153,0.279,0.62,1
0.244,0.706,0.05,0.403,0.526,1
0.072,0.03,0.898,0.33,0.226,2
0.023,0.621,0.356,0.336,0.039,2
0.411,0.492,0.097,0.417,0.537,2
0.198,0.715,0.087,0.239,0.661,1
0.697,0.283,0.02,0.683,0.27,1
0.383,0.423,0.194,0.564,0.4,0
0.067,0.83,0.104,0.251,0.718,0
0.593,0.382,0.025,0.826,0.157,0
0.152,0.62,0.228,0.345,0.537,0
0.893,0.028,0.079,0.662,0.289,0
0.778,0.112,0.11,0.705,0.273,0
0.105,0.721,0.175,0.391,0.576,0
0.698,0.164,0.138,0.317,0.553,0
0.63,0.337,0.032,0.55,0.423,0
0.137,0.381,0.482,0.258,0.477,0
0.427,0.571,0.002,0.563,0.425,0
0.95,0.006,0.044,0.704,0.24,0
0.831,0.16,0.009,0.665,0.298,0
0.364,0.274,0.362,0.708,0.203,0
0.615,0.185,0.2,0.739,0.195,0
0.014,0.847,0.139,0.417,0.525,0
0.012,0.916,0.073,0.152,0.767,0
0.623,0.158,0.219,0.351,0.588,0
0.749,0.21,0.041,0.378,0.558,0
0.719,0.175,0.106,0.685,0.298,0
