@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.101291,0
3,12,4.476359,1.533413,2
5,16,5.282326,1.284867,1
1,2,4.185434,0.909264,0
2,8,3.717095,0.991775,0
3,12,3.710519,1.350432,0
4,2,3.489355,0.916051,0
5,8,3.744269,0.781503,0
2,8,3.451455,0.816651,0
3,5,3.226075,1.080906,0
5,7,7.094787,0.945113,1
3,8,2.717923,1.394612,1
5,7,5.802987,0.965652,0
1,2,4.538522,0.827349,0
2,8,3.969727,1.170218,0
3,12,4.502463,1.416371,1
5,7,4.498704,0.917613,0
3,8,4.198062,1.852888,1
1,2,4.094864,1.259864,2
2,8,4.251957,1.434181,2
3,7,4.352923,1.214103,2
5,7,4.445478,1.004292,0
2,11,5.38112,1.477834,1
3,9,3.762812,1.00079,1
5,6,4.589115,0.987931,0
2,8,4.05231,0.924636,0
3,6,4.063057,1.016451,0
4,2,4.036506,0.977653,0
1,2,3.901367,1.15665,0
2,14,3.400645,1.250377,0
5,6,3.393658,0.858783,0
1,2,4.657121,0.935477,0
2,8,4.515958,1.016793,0
3,7,3.946242,1.020078,0
3,12,4.301709,1.67749,2
3,9,3.57853,1.803434,1
4,2,4.217083,1.017581,0
5,7,5.32793,1.055812,0
1,2,4.445331,1.076372,0
2,8,5.047678,0.985903,1
3,10,3.350088,1.701393,2
4,2,2.916137,0.946852,0
5,7,4.917948,1.165118,0
1,2,3.406422,1.369631,1
2,8,3.649491,0.79342,0
3,7,4.131687,1.318946,1
4,2,4.009388,1.028988,0
5,7,3.817433,0.84451,1
2,10,3.258206,2.013929,0
3,5,2.917086,0.717747,0
4,2,3.016237,1.086028,0
5,7,4.000689,1.143187,0
1,2,3.670158,0.909264,0
3,7,3.438863,1.068213,0
4,1,3.169606,0.916051,0
5,7,3.850844,0.961126,0
1,2,3.685902,0.99118,0
2,8,3.455159,0.708666,0
3,2,3.377466,0.694338,0
2,8,4.94207,0.947866,0
3,18,4.223454,1.940587,1
5,10,4.426974,2.077161,2
1,2,3.953887,0.909264,0
2,8,3.422389,0.860049,0
3,8,3.185894,0.749727,0
4,2,1.627654,0.994765,0
5,7,3.561084,1.150845,0
1,2,3.706473,0.792944,0
2,8,3.358486,1.276416,0
1,2,3.909108,0.847008,0
2,8,3.368784,1.043853,0
3,3,3.104877,0.815831,0
4,2,3.488715,1.17615,0
5,7,3.58635,1.015083,0
1,2,3.784312,1.703847,2
2,8,4.840624,0.652504,0
3,5,2.41161,0.887375,0
4,2,3.247011,0.895517,0
1,2,3.647504,0.704475,0
2,8,3.439014,0.691817,0
3,7,3.92146,1.037057,0
4,2,2.781845,0.974231,0
2,9,4.623354,0.975947,1
3,5,4.459865,0.936994,1
4,2,1.857721,1.026707,0
5,7,4.915703,0.82432,0
1,2,4.892608,1.005925,0
2,8,5.179627,0.754617,0
3,2,1.596783,0.569878,0
4,2,2.224549,0.995906,0
5,8,4.657423,0.940936,0
2,8,4.360455,0.9785,1
3,6,5.654631,0.98991,2
2,10,3.864322,1.059425,1
3,7,3.093536,1.198278,0
1,2,3.066823,0.966605,0
2,8,3.570451,1.235315,0
3,7,3.586543,1.334442,2
5,7,4.149177,0.988975,0
1,2,3.176732,0.876498,0
1,2,3.995587,0.878136,0
3,7,3.620939,0.742804,0
4,2,3.050896,1.063212,0
5,7,3.83573,0.791946,0
2,8,3.797649,1.329515,0
1,2,6.251011,1.027223,1
2,9,4.564996,0.697178,0
3,10,4.219458,1.09871,1
4,3,3.188565,1.197825,0
1,2,4.541616,1.048521,1
2,8,3.995826,0.700752,0
3,6,3.931977,1.08206,0
4,2,3.601488,0.903502,0
2,8,3.765315,0.921827,0
3,9,3.667449,1.036562,0
5,7,4.448673,0.984798,0
3,5,3.758382,0.885232,0
5,7,3.635125,0.890112,0
1,2,5.252722,0.984627,0
2,8,3.371703,0.785506,0
3,8,3.417787,1.043651,0
1,2,5.794505,1.066542,0
3,7,3.754747,0.849625,0
2,8,4.783542,0.856475,1
3,8,4.19326,1.558965,2
4,3,3.476314,1.088309,0
1,2,5.853308,1.294268,0
2,8,3.704572,0.612935,0
3,8,3.672899,0.763739,0
5,7,5.855324,0.922834,0
1,2,5.325631,1.587526,1
2,8,3.483463,0.721175,0
3,6,4.185694,0.827535,0
1,2,5.18147,0.964967,0
2,13,6.312105,1.332323,0
3,7,4.034402,0.870231,0
4,2,2.99686,1.233189,0
5,7,5.47714,1.042236,0
1,2,5.537619,1.372907,1
2,11,5.832212,1.046661,0
3,5,4.701641,0.660545,0
4,2,3.289836,1.057508,0
5,7,5.590564,0.946854,0
1,2,4.727714,0.987903,0
2,8,4.337568,0.876387,0
3,5,4.048899,0.781378,0
1,2,5.945864,0.953499,0
2,8,3.852648,0.681861,0
3,8,3.339058,0.706537,0
5,7,4.668016,1.117079,0
1,2,5.612044,0.946946,0
