@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.100591,0
3,1.522948,2
5,1.281994,1
1,0.913838,0
2,0.991144,0
3,1.341216,0
4,0.915764,0
5,0.779755,0
2,0.816131,0
3,1.073529,0
5,0.943,1
3,1.385094,1
5,0.963492,0
1,0.83151,0
2,1.169474,0
3,1.406705,1
5,0.915561,0
3,1.840243,1
1,1.266201,2
2,1.433268,2
3,1.205817,2
5,1.002046,0
2,1.476894,1
3,0.99396,1
5,0.985721,0
2,0.924047,0
3,1.009514,0
4,0.977348,0
1,1.162468,0
2,1.249581,0
5,0.856862,0
1,0.940183,0
2,1.016146,0
3,1.013116,0
3,1.666042,2
3,1.791126,1
4,1.017263,0
5,1.053451,0
1,1.081786,0
2,0.985276,1
3,1.689781,2
4,0.946556,0
5,1.162512,0
1,1.37652,1
2,0.792915,0
3,1.309945,1
4,1.028667,0
5,0.842622,1
2,2.012648,0
3,0.712848,0
4,1.085688,0
5,1.14063,0
1,0.913838,0
3,1.060923,0
4,0.915764,0
5,0.958977,0
1,0.996166,0
2,0.708215,0
3,0.6896,0
2,0.947263,0
3,1.927343,1
5,2.072516,2
1,0.913838,0
2,0.859502,0
3,0.744611,0
4,0.994454,0
5,1.148272,0
1,0.796932,0
2,1.275604,0
1,0.851269,0
2,1.043189,0
3,0.810263,0
4,1.175782,0
5,1.012813,0
1,1.712417,2
2,0.652089,0
3,0.881319,0
4,0.895237,0
1,0.708018,0
2,0.691377,0
3,1.029979,0
4,0.973926,0
2,0.975327,1
3,0.9306,1
4,1.026386,0
5,0.822477,0
1,1.010985,0
2,0.754137,0
3,0.565989,0
4,0.995595,0
5,0.938832,0
2,0.977878,1
3,0.983155,2
2,1.058751,1
3,1.1901,0
1,0.971467,0
2,1.234529,0
3,1.325335,2
5,0.986763,0
1,0.880907,0
1,0.882553,0
3,0.737734,0
4,1.06288,0
5,0.790175,0
2,1.328669,0
1,1.03239,1
2,0.696735,0
3,1.091211,1
4,1.19745,0
1,1.053795,1
2,0.700306,0
3,1.074675,0
4,0.90322,0
2,0.921241,0
3,1.029488,0
5,0.982595,0
3,0.879191,0
5,0.888122,0
1,0.989579,0
2,0.785007,0
3,1.036528,0
1,1.071907,0
3,0.843827,0
2,0.85593,1
3,1.548325,2
4,1.087969,0
1,1.300778,0
2,0.612545,0
3,0.758527,0
5,0.920771,0
1,1.595511,1
2,0.720716,0
3,0.821888,0
1,0.969821,0
2,1.331475,0
3,0.864292,0
4,1.232804,0
5,1.039905,0
1,0.992872,0
2,0.87583,0
3,0.776045,0
1,0.958295,0
2,0.681428,0
3,0.701715,0
5,1.114581,0
1,0.951709,0
2,0.657191,0
3,1.073529,0
5,0.936053,0
2,0.799548,0
5,0.999615,1
1,0.867734,0
2,1.409287,0
3,1.244947,1
5,1.347986,1
1,0.882553,0
2,0.741891,0
3,0.573029,0
1,0.953355,0
2,0.924303,0
3,0.886067,1
4,0.912343,0
5,0.894026,0
3,1.154245,0
4,1.079986,0
2,1.142686,0
3,0.75116,0
4,0.934011,0
5,0.97426,0
2,0.867666,0
1,0.847976,0
2,0.689591,0
5,0.961408,1
2,0.776077,0
3,0.695494,0
4,0.981909,0
5,1.206276,0
1,0.815045,0
2,1.086559,0
3,0.635244,0
4,1.006999,0
5,0.862767,0
5,0.949946,2
2,1.284533,0
3,1.056175,0
5,1.038168,0
3,0.938131,0
2,0.890882,0
3,1.225137,1
4,0.848479,0
5,0.989542,0
1,0.900665,0
2,0.755923,0
3,0.845627,0
4,0.922607,0
1,0.829864,0
2,0.677601,0
3,0.577122,0
4,0.997875,0
5,1.109023,1
1,1.004398,0
2,0.940375,1
3,0.792418,0
5,2.094745,0
2,1.279176,0
3,0.892125,1
2,0.688826,0
3,0.611013,0
5,0.90792,0
2,1.000073,2
3,1.299303,2
4,1.08911,0
5,1.011771,2
2,0.915884,0
3,0.981026,1
5,0.875618,1
