@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592591,0
2,10,-0.440688,4.479066,1.098759,0
3,12,0.092127,4.476359,1.527762,2
4,3,0.906286,2.234771,1.747092,2
5,16,0.283345,5.282326,1.281104,1
1,2,-0.032875,4.185434,0.90853,0
2,8,-0.151472,3.717095,0.989495,0
3,12,0.170735,3.710519,1.345456,0
4,2,-0.28529,3.489355,0.913951,0
5,8,0.040973,3.744269,0.779214,0
1,2,-0.142526,3.201368,0.784119,0
2,8,-0.013152,3.451455,0.814773,0
3,5,-0.261522,3.226075,1.076923,0
4,2,0.75245,3.406319,0.89574,0
5,7,0.016583,3.373647,1.051678,0
1,2,-0.453439,4.374485,1.172086,0
2,10,0.063536,4.249956,1.665458,0
3,5,-0.189698,4.079849,0.595699,0
4,2,1.285321,2.899975,1.264508,0
5,7,-0.20941,7.094787,0.942345,1
1,2,0.080034,4.948661,1.281764,1
2,12,-0.160537,4.073898,1.649667,0
3,8,-0.205644,2.717923,1.389472,1
4,2,1.340593,2.743845,0.942405,0
5,7,0.121952,5.802987,0.962823,0
1,2,-0.163256,4.538522,0.826681,0
2,8,-0.006814,3.969727,1.167527,0
3,12,0.109875,4.502463,1.411152,1
4,2,0.89193,2.593907,1.138171,0
5,7,-0.155943,4.498704,0.914925,0
1,2,0.011422,4.491303,0.977284,0
2,12,-0.37783,3.764708,1.263038,0
3,8,0.353406,4.198062,1.84606,1
4,2,1.197869,2.095023,0.950373,0
5,7,0.084986,2.574422,0.917702,0
1,2,-0.232815,4.094864,1.258846,2
2,8,-0.255808,4.251957,1.430883,2
3,7,0.127097,4.352923,1.209629,2
4,2,0.854873,2.638,0.994761,0
5,7,0.009956,4.445478,1.00135,0
1,2,0.03638,4.433939,1.154079,2
2,11,-0.00104,5.38112,1.474436,1
3,9,-0.60243,3.762812,0.997102,1
4,2,1.09728,2.927803,0.750055,0
5,6,0.154677,4.589115,0.985037,0
1,3,0.175963,4.827151,1.620622,1
2,8,-0.008638,4.05231,0.92251,0
3,6,0.024367,4.063057,1.012705,0
4,2,0.287437,4.036506,0.975412,0
5,7,-0.123072,3.97339,0.874316,0
1,2,0.013547,4.870147,1.596067,0
2,8,-0.056102,4.162634,0.891437,0
3,3,0.307867,3.268091,0.73169,0
4,1,-0.23608,2.913419,1.030045,0
5,7,0.008568,4.193045,0.892017,0
1,2,0.077831,3.901367,1.155716,0
2,14,-0.292841,3.400645,1.247502,0
3,4,0.309557,3.462795,0.703605,0
4,2,0.992999,3.147476,0.986794,0
5,6,0.148549,3.393658,0.856267,0
1,2,0.268802,4.657121,0.934722,0
2,8,0.073706,4.515958,1.014455,0
3,7,-0.551595,3.946242,1.016318,0
4,2,1.116552,2.248583,1.027768,0
5,7,-0.001155,3.992876,1.165176,0
1,2,-0.060947,5.127048,1.116428,0
2,8,-0.104149,3.657304,0.719771,0
3,12,0.103884,4.301709,1.671308,2
4,2,1.256537,2.805388,1.011834,0
5,7,-0.193745,4.546815,0.864945,0
1,2,-0.127271,5.909694,1.047675,0
2,10,0.052281,4.665842,1.222542,0
3,9,0.065075,3.57853,1.796788,1
4,2,1.726038,4.217083,1.015248,0
5,7,0.349758,5.32793,1.052719,0
1,2,-0.282519,4.445331,1.075503,0
2,8,-0.195382,5.047678,0.983637,1
3,10,-0.149205,3.350088,1.695123,2
4,2,0.32809,2.916137,0.944682,0
5,7,-0.009528,4.917948,1.161705,0
1,2,-0.277818,3.406422,1.368525,1
2,8,-0.36116,3.649491,0.791596,0
3,7,-0.361721,4.131687,1.314086,1
4,2,0.665858,4.009388,1.02663,0
5,7,0.004748,3.817433,0.842037,1
1,2,0.042799,3.68073,0.988743,0
2,10,0.057469,3.258206,2.009298,0
3,5,-0.403206,2.917086,0.715102,0
4,2,0.62472,3.016237,1.083539,0
5,7,-0.019634,4.000689,1.139839,0
1,2,0.071029,3.670158,0.90853,0
2,8,-0.091109,3.442497,0.873863,0
3,7,-0.430852,3.438863,1.064276,0
4,1,1.023533,3.169606,0.913951,0
5,7,0.099571,3.850844,0.958311,0
1,2,0.414888,3.685902,0.99038,0
2,8,-0.031347,3.455159,0.707037,0
3,2,0.016333,3.377466,0.69178,0
4,2,0.442573,3.455691,0.900293,0
5,7,-0.113621,3.414336,0.952064,0
1,2,-0.145349,4.574408,0.985469,2
2,8,-0.053105,4.94207,0.945687,0
3,18,0.234595,4.223454,1.933435,1
4,2,0.607439,3.862416,1.236054,2
5,10,-0.096584,4.426974,2.071077,2
1,2,0.426579,3.953887,0.90853,0
2,8,0.103014,3.422389,0.858071,0
3,8,-0.55713,3.185894,0.746964,0
4,2,1.144368,1.627654,0.992485,0
5,7,-0.10043,3.561084,1.147475,0
1,2,-0.064363,3.706473,0.792304,0
2,8,-0.16526,3.358486,1.273481,0
3,5,-0.508232,2.965272,0.866039,0
4,2,0.615197,3.045249,0.929886,0
5,7,0.168932,4.206562,0.805939,0
1,2,-0.222063,3.909108,0.846325,0
2,8,-0.051539,3.368784,1.041453,0
3,3,-0.24317,3.104877,0.812825,0
4,2,0.38199,3.488715,1.173454,0
5,7,0.063883,3.58635,1.01211,0
1,2,0.07678,3.784312,1.702471,2
2,8,0.115364,4.840624,0.651003,0
3,5,-0.464484,2.41161,0.884105,0
4,2,0.467076,3.247011,0.893464,0
5,7,-0.074416,5.288506,0.805939,0
1,2,-0.664974,3.647504,0.703906,0
2,8,-0.181012,3.439014,0.690227,0
3,7,-0.49615,3.92146,1.033235,0
4,2,1.224945,2.781845,0.971998,0
5,7,0.233234,4.158115,0.78199,0
1,2,-0.17055,3.74833,0.784119,0
2,8,-0.293935,3.763955,0.642344,0
3,2,0.159708,3.395909,0.576319,0
4,2,0.196718,3.314387,0.880944,0
5,7,0.120104,3.773922,1.024952,1
1,2,-0.254526,4.972385,0.826681,2
2,9,-0.38151,4.623354,0.973703,1
3,5,0.518983,4.459865,0.933541,1
4,2,1.161504,1.857721,1.024354,0
5,7,-0.212385,4.915703,0.821906,0
1,2,-0.65602,4.892608,1.005113,0
2,8,-0.176254,5.179627,0.752882,0
3,2,-0.382317,1.596783,0.567778,0
4,2,0.698922,2.224549,0.993623,0
5,8,0.122661,4.657423,0.93818,0
1,2,-0.026514,3.659692,1.186819,1
2,8,-0.187858,3.389889,0.894493,2
3,2,-0.053719,3.511417,0.507009,1
4,2,0.829756,3.68832,0.899155,0
5,7,0.011575,3.691581,1.081875,2
1,2,0.396272,4.929609,0.849599,0
2,8,0.053926,4.360455,0.97625,1
3,6,0.19589,5.654631,0.986262,2
4,2,0.564668,4.000085,1.016387,1
5,7,-0.236352,4.20734,0.971501,1
1,2,0.242624,5.033199,0.972373,2
2,10,-0.114853,3.864322,1.056989,1
3,7,-0.591415,3.093536,1.193862,0
4,2,0.524672,2.796639,0.891188,0
5,7,0.250001,5.78014,0.96803,2
