@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1312 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.042969,0,0.003922,0.003922,0,0.019608,0.003922,0,0,0.244552,0.249090,0.273145,0
0,0,0,0,0,0,0,0,0,0,0.319619,0.335280,0.375315,0
0.00409,0.01227,0,0,0.006148,0.002049,0.002049,0,0,0,0.355660,0.377267,0.427248,0
0,0.002336,0,0,0.002342,0.002342,0,0,0,0,0.748730,0.806575,0.935872,0
0,0,0,0,0.023529,0,0,0,0,0,0.528535,0.559142,0.644962,0
0,0.020325,0,0,0.004082,0.008163,0,0,0,0,0.213294,0.212266,0.227927,0
0,0,0,0,0.053571,0,0,0,0,0,0.294947,0.304620,0.343314,0
0.007538,0.005025,0,0,0.005038,0.002519,0,0,0,0,0.466403,0.499628,0.577618,0
0,0.006472,0,0.001621,0,0.003241,0,0,0,0,0.704350,0.759621,0.880557,0
0,0.022222,0,0,0.011236,0.022472,0,0,0,0,0.599530,0.631338,0.728898,0
0,0.023881,0,0,0.011976,0,0.002994,0,0,0,0.327297,0.338704,0.382850,0
0,0,0,0,0.016129,0,0,0,0,0,0.414567,0.440374,0.499434,0
0,0.012526,0,0.002092,0.006276,0.004184,0.002092,0,0,0,0.499417,0.534483,0.617909,0
0.017383,0,0,0,0,0,0,0,0,0,0.251505,0.273959,0.310943,1
0.044944,0,0,0,0,0,0,0,0,0,0.031271,0.040994,0.032299,0
0.013201,0,0,0,0,0,0,0,0,0,0.045600,0.059878,0.047451,0
0.123077,0.015385,0,0,0,0,0,0,0,0,0.058254,0.058828,0.054718,0
0.031088,0.010363,0.002597,0,0.007792,0.005195,0,0,0,0,0.303104,0.325936,0.370757,1
0.006783,0.003876,0,0,0.00194,0,0.00097,0,0,0.00097,0.610094,0.657763,0.762001,2
0.02439,0.012195,0,0,0,0,0,0,0,0,0.410690,0.439680,0.504263,0
0.002994,0.017964,0,0,0.006006,0.006006,0.003003,0,0,0,0.148269,0.151310,0.157563,0
0.024096,0,0.012195,0,0,0,0,0,0,0,0.160315,0.170086,0.183856,1
0.035484,0,0,0,0.003236,0,0,0,0,0,0.242325,0.262853,0.294097,0
0.0125,0.0025,0,0.001252,0,0.001252,0.001252,0,0,0,0.549786,0.593586,0.686842,1
0,0.033333,0,0.011236,0,0,0,0,0,0,0.565223,0.604798,0.694405,0
0.008264,0.004132,0,0,0,0,0,0,0,0,0.118595,0.128956,0.129777,1
0,0,0,0,0.016949,0,0,0,0,0,0.407560,0.428734,0.487598,0
0,0.008883,0,0,0.006353,0.001271,0.002541,0,0,0,0.611421,0.656197,0.759082,0
0.002299,0,0,0,0.002304,0,0,0,0,0,0.691752,0.746319,0.865096,0
0,0,0,0,0.021277,0,0,0,0,0,0.329806,0.348906,0.398480,0
0,0.018293,0,0,0.009174,0,0.003058,0,0,0,0.262931,0.269177,0.293850,0
0,0,0,0,0.018519,0,0,0,0,0,0.304435,0.319196,0.355850,0
0,0.014577,0,0.002924,0.002924,0.002924,0.005848,0,0,0,0.554022,0.594023,0.684924,0
0.017002,0.001546,0.001548,0,0,0.001548,0,0.001548,0,0,0.531849,0.573911,0.663303,0
0,0.0125,0,0.012658,0,0,0,0,0,0,0.504810,0.538924,0.621555,0
0,0.014493,0,0.003636,0.010909,0.003636,0.003636,0.003636,0,0,0.244431,0.250285,0.277049,0
0,0,0,0,0.016949,0,0,0,0,0,0.307564,0.309730,0.346923,0
0.00361,0.01444,0,0.007246,0.003623,0,0.007246,0,0,0,0.364317,0.387506,0.441666,0
0,0.004751,0,0.002381,0,0,0.002381,0,0,0,0.756061,0.816636,0.948808,0
0,0.012658,0,0,0,0.012821,0,0,0,0,0.525202,0.555053,0.637996,0
0,0.014599,0,0,0.003663,0.007326,0,0,0,0,0.242216,0.247035,0.270753,0
0,0,0,0,0.016949,0,0,0.016949,0,0,0.393892,0.416048,0.479578,2
0,0,0,0,0.002703,0,0,0,0,0,0.408991,0.440020,0.504761,0
0,0.011895,0,0.003401,0.001701,0.004252,0.004252,0,0,0,0.676530,0.727865,0.844067,1
0,0.027778,0,0.018692,0.009346,0,0.009346,0,0,0,0.487675,0.519553,0.600076,2
0.015101,0.005034,0,0,0.003361,0.003361,0,0.001681,0,0,0.324136,0.342125,0.390337,2
0,0.018182,0,0,0.018519,0,0,0,0,0,0.220820,0.216965,0.237041,0
0,0.020833,0,0.00597,0.01194,0.008955,0.00597,0,0,0,0.442074,0.470437,0.541025,0
0.019824,0.002203,0.002208,0,0,0.002208,0,0,0,0,0.447072,0.482237,0.554699,0
0.045977,0.011494,0,0,0.034884,0.011628,0,0,0,0,0.350141,0.357386,0.407367,0
0.006061,0.009091,0,0,0.00304,0,0,0,0,0,0.287301,0.299781,0.334140,0
0,0,0,0,0,0,0,0,0,0,0.154596,0.157486,0.165267,0
0,0.01002,0,0.002008,0.004016,0.004016,0.004016,0,0,0,0.584596,0.628919,0.726703,0
0,0,0,0,0,0,0,0,0,0,0.756794,0.817124,0.948430,0
0,0.024691,0,0,0.025,0.025,0,0,0,0,0.542296,0.573299,0.662040,0
0,0.030172,0,0.008658,0.004329,0.004329,0.008658,0,0,0,0.199354,0.197611,0.209762,0
0,0,0,0,0.04,0,0,0,0,0,0.206551,0.210195,0.226600,0
0.009804,0.007353,0,0.002457,0.007371,0.002457,0.002457,0.002457,0,0,0.434750,0.465030,0.535295,0
0.008097,0.002024,0,0,0,0,0,0,0,0,0.653644,0.705296,0.818140,0
0.029126,0.009709,0,0,0,0.009804,0,0,0,0,0.335108,0.357560,0.405906,0
0.003436,0.013746,0,0,0.017241,0,0.006897,0,0,0,0.208342,0.205346,0.223061,0
0,0,0,0,0.009804,0,0,0,0,0,0.441578,0.473386,0.542750,2
0,0.019608,0,0,0.011811,0.011811,0,0,0,0,0.336645,0.358103,0.407702,0
0,0,0,0,0,0,0,0,0,0,0.762412,0.823466,0.956485,0
0,0,0,0,0.025974,0,0,0,0,0,0.452716,0.479137,0.550040,0
0,0.008621,0,0,0.008658,0,0,0,0,0,0.245650,0.248239,0.269006,0
0,0,0,0,0,0,0,0,0,0,0.089188,0.088738,0.084663,0
0,0.003704,0,0,0.007435,0,0,0,0,0,0.491250,0.526852,0.606977,0
0.00159,0,0,0,0,0,0,0,0,0,0.613701,0.661612,0.765844,0
0,0.011765,0,0,0,0,0,0,0,0,0.431542,0.450174,0.517052,0
0,0.022222,0,0,0.026786,0.008929,0.004464,0,0,0,0.192060,0.187174,0.202927,0
0,0.021277,0,0,0,0,0,0,0,0,0.370633,0.392924,0.446971,0
0,0.027778,0,0.007968,0.007968,0.003984,0.007968,0,0,0,0.481583,0.514391,0.590111,0
0,0.008571,0,0,0,0,0.002865,0,0,0,0.804979,0.868518,1.009404,0
0,0,0,0,0.026316,0,0,0,0,0,0.508639,0.540119,0.622825,0
0,0.010169,0,0.003401,0.006803,0.006803,0.003401,0,0,0,0.282167,0.285282,0.314111,1
0,0.02,0,0,0,0,0,0,0,0,0.374373,0.397062,0.448414,2
0,0,0,0,0.002625,0,0,0,0,0,0.509815,0.543904,0.624772,1
0.003521,0.005282,0.001764,0.001764,0.003527,0,0.001764,0,0,0,0.575348,0.619576,0.718024,1
0,0.044944,0,0,0.045455,0.011364,0.011364,0,0,0,0.343476,0.356003,0.408239,0
0.012712,0.004237,0,0,0,0,0,0,0,0,0.128240,0.138540,0.140965,0
0,0.032787,0,0,0.016667,0,0.016667,0,0,0,0.202697,0.210477,0.231868,0
0.00339,0.013559,0,0.003401,0,0.003401,0.003401,0,0,0,0.345254,0.374540,0.428071,0
0,0,0,0,0,0,0,0,0,0,0.746936,0.806592,0.936678,0
0,0.011494,0,0,0,0.011628,0,0,0,0,0.359694,0.370383,0.419727,0
0,0.022222,0,0,0.007435,0.011152,0,0,0,0,0.199543,0.196569,0.211826,0
0,0,0,0,0,0,0,0,0,0,0.469353,0.500546,0.571170,1
0,0.014245,0,0.005714,0.002857,0.005714,0.005714,0.002857,0,0,0.535001,0.572734,0.660488,2
0,0.003247,0,0,0,0.003257,0,0,0,0,0.791123,0.854045,0.992287,1
0,0.038462,0,0,0,0.012987,0,0,0,0,0.536316,0.565475,0.650162,0
0,0.012862,0,0,0.009677,0,0,0,0,0,0.277359,0.279278,0.307234,2
0,0.058824,0,0.02,0,0.02,0.02,0,0,0,0.343630,0.346726,0.391142,0
0,0.013055,0,0,0.007853,0.007853,0,0,0,0,0.511327,0.547737,0.631657,1
0,0.006667,0,0,0.003339,0.001669,0.001669,0,0,0,0.753723,0.811825,0.942806,2
0,0.022472,0,0,0,0,0,0,0,0,0.558587,0.590808,0.680473,1
0,0.02509,0,0.003597,0.010791,0,0.003597,0,0,0,0.172750,0.171100,0.179563,1
0,0,0,0,0.017241,0,0,0.017241,0,0,0.323456,0.338481,0.385654,2
0,0.002415,0,0.002421,0.002421,0.002421,0,0.007264,0,0,0.357409,0.382148,0.439930,1
0.009642,0,0,0,0,0,0,0,0,0,0.573229,0.618687,0.716187,0
0,0.025641,0,0.025974,0,0.012987,0,0,0,0,0.575837,0.610328,0.701971,0
0,0.010791,0,0,0,0.01083,0,0.00361,0,0.00361,0.278348,0.278712,0.309848,2
0.103448,0.034483,0,0,0,0,0.017544,0,0,0,0.087028,0.086980,0.087307,0
0,0.008282,0,0.004149,0.002075,0.002075,0.004149,0,0,0,0.534704,0.574761,0.662193,0
0,0.003708,0,0,0.00495,0.001238,0.001238,0,0,0,0.702781,0.757312,0.879124,2
0,0.022472,0,0,0.011364,0,0,0,0,0,0.564822,0.597330,0.689830,0
0.003521,0.007042,0,0,0,0.003534,0,0.007067,0,0,0.176268,0.180549,0.190745,0
0,0,0,0,0,0,0,0,0,0,0.266895,0.282703,0.312411,0
0,0.005935,0,0,0.005952,0.002976,0,0.002976,0,0,0.516900,0.554314,0.639621,0
0,0.001567,0,0,0,0.00157,0,0,0,0,0.767366,0.828106,0.961815,0
0,0.041096,0,0,0,0.027778,0,0,0,0,0.509846,0.537211,0.617596,0
0,0.020325,0,0,0.004082,0.004082,0.004082,0,0,0,0.204897,0.201305,0.214052,0
0,0.018868,0,0.019231,0.038462,0.019231,0,0,0,0,0.171268,0.169900,0.184382,0
0,0.009677,0,0,0.016181,0,0.003236,0,0,0,0.486672,0.517283,0.594784,0
0,0.002222,0,0.002227,0.002227,0.002227,0,0,0,0,0.679673,0.732192,0.848383,0
0,0.021505,0,0,0.032609,0.01087,0,0,0,0,0.407550,0.426709,0.489428,0
0,0.017621,0,0,0.026549,0,0.004425,0,0,0,0.192273,0.192416,0.205153,0
0,0,0,0,0,0,0,0.015873,0,0,0.413959,0.442473,0.504671,1
0,0,0,0,0,0,0,0.003854,0,0,0.572083,0.615589,0.713198,0
0,0.001208,0,0,0,0,0,0,0,0,0.760735,0.821444,0.954040,0
0,0.011494,0,0,0.011628,0.011628,0,0,0,0,0.565374,0.599348,0.692128,0
0,0.003636,0,0,0.007299,0.00365,0,0.007299,0,0,0.260144,0.257953,0.283452,0
0,0,0,0,0,0,0,0,0,0,0.248576,0.268117,0.297032,1
0,0.003663,0,0,0,0,0,0.003676,0,0,0.364969,0.389191,0.447819,0
0.007508,0.003003,0,0,0,0,0.001504,0,0,0,0.578759,0.623701,0.721203,1
0,0.038462,0,0.019417,0.009709,0.009709,0.019417,0,0,0,0.312394,0.327218,0.372061,0
0,0,0,0,0,0,0,0,0,0,0.252336,0.256646,0.279278,0
0,0.015873,0,0,0,0,0,0,0,0,0.050366,0.049559,0.040010,1
0.025547,0.00365,0,0,0,0,0,0.003663,0,0,0.208878,0.226971,0.249192,0
0.022866,0.001524,0,0,0,0,0,0,0,0,0.418173,0.451695,0.519924,0
0,0,0,0,0.012821,0,0,0,0,0,0.357552,0.380074,0.429929,0
0,0.014925,0,0.003745,0.011236,0.007491,0.003745,0,0,0,0.264398,0.266358,0.292656,0
0,0.030769,0,0,0,0,0.015625,0,0,0,0.471792,0.496521,0.567684,0
0,0.01108,0,0.002778,0.013889,0.002778,0.002778,0,0,0,0.521959,0.557503,0.643588,0
0,0.020701,0,0.001595,0.00319,0.001595,0.007974,0,0,0,0.670258,0.720441,0.835364,0
0,0.012195,0,0,0.012346,0.012346,0,0,0,0,0.559534,0.591645,0.682190,0
0.003546,0.014184,0,0,0.014235,0.003559,0,0,0,0,0.205358,0.206093,0.223018,0
0,0.018182,0,0,0.018519,0,0,0,0,0,0.369192,0.382989,0.434917,1
0,0.007722,0,0,0.007752,0.003876,0,0,0,0,0.325606,0.341210,0.381796,0
0,0.005597,0,0.001869,0.001869,0,0.001869,0,0,0,0.713142,0.767977,0.891268,0
0,0.04,0,0.013514,0.013514,0.027027,0,0,0,0,0.477540,0.501454,0.574677,0
0,0.031373,0,0.003937,0.007874,0,0.007874,0,0,0,0.235054,0.237666,0.260432,0
0,0,0,0,0,0,0,0,0,0,0.335764,0.355171,0.401700,0
0,0.006515,0,0,0.009804,0,0,0,0,0,0.380925,0.405569,0.467580,0
0,0.00316,0,0,0.001582,0.001582,0,0,0,0,0.690419,0.743583,0.862928,0
0,0,0,0,0.040816,0,0,0,0,0,0.576009,0.611953,0.707187,0
0,0.012903,0,0,0,0,0.003236,0,0,0,0.265526,0.274798,0.301327,0
0,0,0,0,0,0,0,0,0,0,0.304923,0.321303,0.360448,0
0,0.024561,0,0,0.014085,0.014085,0.003521,0,0,0,0.398989,0.422992,0.487077,0
0.001942,0.003883,0,0,0,0.001946,0,0,0,0,0.737369,0.794362,0.922031,0
0,0.01087,0,0,0.032967,0.010989,0,0,0,0,0.550738,0.585643,0.676633,0
0,0.021084,0,0,0.006042,0.003021,0.003021,0,0,0,0.253134,0.260200,0.287706,0
0,0,0,0,0,0,0,0,0,0,0.316352,0.329249,0.363113,0
0,0.01194,0,0,0.005988,0.005988,0,0,0,0,0.441359,0.472430,0.543188,1
0.004233,0.003175,0.001059,0,0,0,0.001059,0,0,0,0.647390,0.697753,0.809566,2
0,0.021053,0,0,0,0,0,0,0,0,0.491723,0.522313,0.598916,0
0,0.014134,0,0,0.014184,0,0.003546,0,0,0,0.247875,0.251531,0.276525,1
0,0.012821,0,0,0.025974,0,0,0,0,0,0.435700,0.459333,0.523724,0
0,0.008333,0,0.004184,0,0,0.004184,0.008368,0,0,0.350739,0.373522,0.428317,0
0.00432,0.006479,0,0.004329,0,0.002165,0.002165,0,0,0,0.540646,0.581167,0.672156,0
0,0.012987,0,0,0.013158,0,0,0.013158,0,0,0.491745,0.520825,0.598689,0
0.003774,0.015094,0,0.003788,0.003788,0.003788,0.007576,0.007576,0,0,0.152773,0.155974,0.161045,0
0,0,0,0,0.010526,0,0,0,0,0,0.491492,0.512096,0.586248,1
0,0.021277,0,0.007117,0.003559,0.003559,0.007117,0.003559,0,0,0.362680,0.385409,0.443042,0
0,0,0,0,0.002,0,0,0,0,0,0.708478,0.763541,0.885501,0
0,0.020408,0,0.010309,0.020619,0.010309,0.010309,0,0,0,0.567414,0.600536,0.694325,0
0,0.006431,0,0,0.003226,0,0,0.006452,0,0,0.243179,0.250795,0.275461,0
0,0.034483,0,0,0,0,0.017544,0,0,0,0.205502,0.209061,0.227297,0
0,0.019194,0,0,0.007692,0.003846,0.005769,0,0,0,0.339407,0.362200,0.413988,0
0.009488,0,0,0,0,0,0,0,0,0,0.569218,0.613180,0.708708,0
0,0.037037,0,0,0.037383,0.018692,0.009346,0,0,0,0.513214,0.540291,0.623866,0
0.003344,0.013378,0,0,0.010067,0.003356,0.003356,0,0,0,0.203136,0.211711,0.227811,0
0.012048,0,0,0,0,0,0,0,0,0,0.268876,0.282791,0.315150,1
0.02934,0.002445,0,0,0.002451,0,0,0,0,0,0.175274,0.191204,0.208269,0
0.0075,0.0175,0,0.005013,0,0.010025,0.007519,0,0,0,0.388961,0.418030,0.480740,0
0.076087,0.01087,0,0,0.021978,0.010989,0,0,0,0,0.305562,0.321400,0.365287,0
0,0.01107,0,0,0.007407,0.007407,0,0.007407,0,0,0.192929,0.190955,0.203423,0
0,0.016667,0,0,0,0,0,0,0,0,0.336389,0.347141,0.388002,0
0.008746,0.005831,0,0,0,0,0,0,0,0,0.374305,0.399968,0.457609,0
0.004228,0,0,0,0.002119,0,0,0,0,0,0.683617,0.736509,0.855004,0
0,0.033333,0,0.011236,0.033708,0.022472,0.011236,0,0,0,0.535563,0.567243,0.656365,0
0,0.017007,0,0,0.003413,0.003413,0.003413,0,0,0,0.278239,0.288043,0.319055,0
0,0,0,0,0,0,0,0,0,0,0.293891,0.305039,0.340095,0
0.003745,0.007491,0,0.003759,0.011278,0.007519,0,0,0,0,0.378279,0.403269,0.463705,0
0,0.004594,0,0,0,0.001534,0,0,0,0,0.710797,0.764041,0.885845,1
0,0.022222,0,0,0.022472,0.022472,0,0,0,0,0.540794,0.575917,0.665969,0
0,0.022951,0,0.003289,0,0.003289,0.009868,0,0,0,0.291080,0.302170,0.336091,0
0,0.080645,0,0.016393,0.032787,0.016393,0.032787,0,0,0,0.394993,0.406778,0.462562,0
0,0.013289,0,0,0.01,0.013333,0,0,0,0,0.474724,0.506692,0.584097,0
0,0.009346,0,0.004684,0.002342,0.004684,0.002342,0,0,0,0.680133,0.731174,0.847842,0
0,0.022472,0,0,0.034091,0.011364,0,0,0,0,0.522015,0.548466,0.633277,0
0,0.007407,0,0,0.026022,0.003717,0,0,0,0,0.187999,0.187972,0.199882,0
0,0.02,0,0,0.020408,0,0,0,0,0,0.292405,0.301598,0.336986,0
0,0.005391,0,0,0.006748,0.005398,0,0,0,0,0.606446,0.650910,0.753992,2
0,0,0,0,0,0,0,0,0,0,0.732480,0.787928,0.914134,1
0,0.009804,0,0,0.039604,0.009901,0,0,0,0,0.572227,0.605490,0.699973,0
0,0.003125,0,0,0.003135,0,0,0,0,0,0.265523,0.275335,0.302481,0
0,0.017544,0,0,0.035714,0,0,0,0,0,0.120226,0.116573,0.118933,0
0,0.007782,0,0,0.015625,0.007812,0,0,0,0,0.314328,0.332295,0.380860,0
0.012214,0.001527,0,0,0,0,0,0,0,0,0.700279,0.754673,0.875360,0
0,0.032967,0,0.022222,0.022222,0.011111,0,0,0,0,0.556626,0.587328,0.677619,0
0,0.026022,0,0,0.018657,0.003731,0.007463,0,0,0,0.201035,0.200427,0.213147,0
0,0,0,0,0.04878,0,0,0.02439,0,0,0.171721,0.170069,0.186467,1
0.003195,0.00639,0,0,0,0,0,0.003205,0,0,0.327855,0.348779,0.398744,0
0,0.017032,0,0.002439,0.002439,0.014634,0.002439,0,0,0,0.675278,0.722734,0.837674,0
0,0,0,0,0,0,0,0,0,0,0.538573,0.571106,0.659294,0
0,0.003484,0,0.003497,0.003497,0.003497,0,0.006993,0,0,0.289179,0.300048,0.331643,1
0.038462,0,0,0,0,0,0,0,0,0,0.174950,0.183355,0.191467,0
0.009058,0.014493,0,0.00363,0.010889,0.005445,0.001815,0,0,0,0.528427,0.567069,0.653781,0
0.005263,0.002632,0.002635,0,0.001318,0,0.001318,0,0,0,0.561531,0.605405,0.701089,1
0,0.0125,0,0,0,0,0,0,0,0,0.531783,0.561034,0.645800,0
0,0.005155,0,0,0.010336,0,0,0,0,0,0.230748,0.240937,0.261950,1
0,0.018868,0,0,0.019231,0.019231,0,0,0,0,0.243722,0.238335,0.266118,0
0.006897,0.02069,0,0.00692,0.013841,0.00692,0.00692,0,0,0,0.379899,0.402870,0.459917,0
0,0.002865,0,0,0.002874,0,0,0,0,0,0.747723,0.806894,0.937610,0
0,0.034884,0,0.023529,0.047059,0.023529,0.011765,0,0,0,0.551014,0.583819,0.674012,0
0,0.01773,0,0.003559,0.010676,0.003559,0.003559,0,0,0,0.261173,0.269830,0.297151,0
0.070175,0,0,0,0,0,0,0,0,0,0.133222,0.137185,0.139389,0
0.002762,0.013812,0,0.00554,0.00277,0,0.00554,0,0,0,0.206372,0.222881,0.248822,0
0.020333,0.007394,0,0.001852,0.001852,0.001852,0.001852,0,0,0,0.529792,0.570533,0.659459,1
0,0.025316,0,0,0.012821,0.012821,0,0,0,0,0.462447,0.481255,0.552018,0
0.007782,0.003891,0,0,0.003906,0,0,0,0,0,0.148002,0.150124,0.152906,0
0,0.032787,0,0,0.033333,0,0,0,0,0,0.393198,0.404932,0.457136,0
0,0.009346,0,0,0.004684,0.004684,0,0,0,0,0.541694,0.580511,0.671088,0
0.012784,0.004261,0,0,0.001422,0.001422,0.001422,0,0,0,0.591734,0.638102,0.739342,0
0,0.021277,0,0,0.043011,0.010753,0,0,0,0,0.436773,0.458302,0.526737,0
0,0.009434,0,0,0.009464,0,0,0,0,0,0.225562,0.230689,0.249957,0
0,0.019231,0,0,0,0,0,0,0,0,0.273422,0.273471,0.303212,0
0,0.008949,0,0.002242,0.006726,0,0.002242,0,0,0,0.520915,0.560341,0.646842,0
0,0,0,0,0,0,0,0,0,0,0.721708,0.777470,0.901428,0
0,0.049383,0,0.025,0.0125,0.0125,0.025,0,0,0,0.466494,0.496283,0.570449,0
0.025,0.010714,0,0,0.007168,0.003584,0,0,0,0,0.179295,0.180619,0.187599,0
0,0,0,0,0.014286,0,0,0,0,0,0.402966,0.419132,0.472505,0
0,0.005882,0,0.00295,0.00295,0,0.00295,0,0,0,0.392401,0.419181,0.481602,0
0,0.008389,0,0.001681,0,0.008403,0,0,0,0,0.730047,0.784629,0.910768,0
0,0.012195,0,0,0.012346,0,0,0,0,0,0.495378,0.523506,0.603476,0
0,0.003175,0,0,0.003185,0,0,0,0,0,0.271949,0.280687,0.307873,0
0,0,0,0,0,0,0,0,0,0,0.081625,0.085276,0.076934,0
0,0.018519,0,0,0.018587,0,0.007435,0,0,0,0.296867,0.313640,0.356909,0
0,0.018229,0,0,0,0.002611,0.002611,0,0,0,0.699123,0.749674,0.868652,0
0,0,0,0,0.051282,0,0,0,0,0,0.485746,0.509702,0.587538,0
0.01087,0.003623,0,0,0.007273,0,0,0,0,0,0.129218,0.129882,0.131446,1
0,0.018519,0,0,0.037736,0,0,0,0,0,0.330423,0.341922,0.384445,0
