@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.113,0.855,0.032,0.102,0.851,0
0.048,0.317,0.635,0.093,0.347,2
0.121,0.45,0.429,0.059,0.57,1
0.282,0.676,0.042,0.902,0.097,0
0.399,0.354,0.246,0.325,0.525,0
0.427,0.236,0.336,0.098,0.497,0
0.607,0.221,0.172,0.665,0.306,0
0.737,0.218,0.044,0.897,0.096,0
0.466,0.185,0.349,0.747,0.234,0
0.213,0.531,0.256,0.105,0.331,0
0.223,0.603,0.174,0.184,0.641,1
0.187,0.665,0.148,0.041,0.604,1
0.802,0.059,0.139,0.435,0.322,0
0.558,0.236,0.206,0.808,0.185,0
0.229,0.425,0.346,0.247,0.368,0
0.069,0.697,0.234,0.127,0.664,1
0.667,0.192,0.142,0.316,0.608,0
0.037,0.332,0.632,0.001,0.144,1
0.188,0.481,0.332,0.061,0.232,2
0.093,0.104,0.803,0.157,0.646,2
0.269,0.401,0.33,0.113,0.535,2
0.458,0.473,0.069,0.589,0.375,0
0.059,0.475,0.467,0.125,0.742,1
0.188,0.736,0.076,0.738,0.208,1
0.677,0.136,0.187,0.382,0.513,0
0.313,0.487,0.2,0.36,0.567,0
0.309,0.287,0.404,0.373,0.483,0
0.626,0.136,0.238,0.288,0.612,0
0.292,0.571,0.136,0.41,0.548,0
0.479,0.051,0.47,0.294,0.479,0
0.735,0.207,0.058,0.309,0.595,0
0.526,0.253,0.221,0.873,0.07,0
0.186,0.456,0.357,0.523,0.23,0
0.173,0.781,0.046,0.454,0.347,0
0.067,0.186,0.748,0.013,0.278,2
0.04,0.626,0.334,0.006,0.761,1
0.404,0.035,0.561,0.964,0.032,0
0.244,0.657,0.099,0.65,0.344,0
0.446,0.349,0.204,0.877,0.075,0
0.119,0.81,0.071,0.166,0.824,1
0.052,0.71,0.237,0.007,0.336,2
0.573,0.242,0.185,0.6,0.365,0
0.409,0.42,0.17,0.196,0.779,0
0.195,0.61,0.196,0.063,0.495,1
0.096,0.899,0.005,0.268,0.728,0
0.051,0.8,0.149,0.085,0.607,1
0.566,0.156,0.278,0.517,0.446,0
0.458,0.494,0.048,0.759,0.236,1
0.045,0.19,0.765,0,0.054,0
0.243,0.715,0.042,0.608,0.363,0
0.661,0.035,0.304,0.303,0.515,0
0.52,0.333,0.147,0.287,0.639,0
0.283,0.681,0.036,0.67,0.219,0
0.201,0.676,0.123,0.513,0.304,0
0.769,0.043,0.187,0.278,0.591,0
0.647,0.243,0.11,0.439,0.492,0
0.238,0.71,0.052,0.719,0.272,0
0.735,0.106,0.159,0.778,0.214,0
0.711,0.081,0.208,0.691,0.072,0
0.207,0.716,0.077,0.18,0.798,0
0.028,0.793,0.179,0.001,0.755,1
0.069,0.105,0.826,0,0.192,2
0.385,0.568,0.048,0.633,0.332,0
0.862,0.064,0.074,0.328,0.642,0
0.139,0.843,0.018,0.579,0.373,0
0.87,0.045,0.085,0.897,0.058,0
0.5,0.363,0.137,0.274,0.714,0
0.468,0.494,0.038,0.945,0.035,0
0.21,0.517,0.272,0.059,0.532,0
0.265,0.684,0.051,0.724,0.11,0
0.307,0.307,0.385,0.169,0.481,0
0.19,0.674,0.136,0.631,0.27,0
0.599,0.09,0.311,0.262,0.544,0
0.696,0.136,0.169,0.37,0.6,0
0.06,0.401,0.539,0.042,0.283,2
0.549,0.367,0.084,0.626,0.348,0
0.088,0.896,0.017,0.683,0.316,0
0.705,0.035,0.26,0.326,0.56,0
0.592,0.369,0.039,0.361,0.508,0
0.43,0.513,0.057,0.728,0.264,0
0.114,0.821,0.065,0.379,0.509,0
0.844,0.033,0.123,0.73,0.245,0
0.164,0.625,0.211,0.137,0.778,1
0.309,0.513,0.178,0.164,0.813,1
0.754,0.128,0.118,0.589,0.353,0
0.162,0.829,0.009,0.41,0.588,0
0.076,0.795,0.13,0.646,0.31,0
0.228,0.563,0.208,0.365,0.627,0
0.3,0.696,0.004,0.479,0.516,0
0.84,0.114,0.046,0.554,0.405,0
0.664,0.23,0.106,0.513,0.368,0
0.321,0.432,0.247,0.362,0.547,1
0.071,0.814,0.115,0.065,0.828,2
0.235,0.496,0.269,0.413,0.499,1
0.095,0.873,0.033,0.226,0.662,0
0.325,0.631,0.044,0.648,0.145,0
0.542,0.254,0.203,0.029,0.545,0
0.122,0.02,0.858,0.063,0.483,2
0.377,0.568,0.055,0.398,0.583,0
0.304,0.66,0.036,0.346,0.533,0
0.309,0.633,0.058,0.517,0.443,0
0.441,0.413,0.146,0.851,0.141,0
0.736,0.029,0.235,0.467,0.35,0
0.679,0.258,0.062,0.561,0.365,0
0.209,0.075,0.716,0.032,0.687,0
0.148,0.691,0.161,0.39,0.424,1
0.56,0.149,0.291,0.801,0.194,0
0.241,0.651,0.109,0.111,0.835,1
0.633,0.063,0.304,0.63,0.361,0
0.223,0.642,0.134,0.299,0.644,1
0.383,0.568,0.049,0.717,0.28,0
0.089,0.838,0.073,0.49,0.464,0
0.687,0.111,0.202,0.754,0.231,0
0.452,0.172,0.376,0.605,0.147,0
0.175,0.724,0.101,0.29,0.493,0
0.592,0.294,0.114,0.598,0.305,0
0.278,0.493,0.229,0.523,0.359,0
0.637,0.227,0.136,0.584,0.392,0
0.289,0.428,0.283,0.584,0.403,0
0.825,0.012,0.163,0.266,0.721,0
0.291,0.515,0.194,0.328,0.493,0
0.266,0.473,0.261,0.02,0.694,0
0.252,0.687,0.061,0.904,0.073,0
0.526,0.217,0.256,0.173,0.706,1
0.06,0.672,0.269,0.044,0.408,2
0.573,0.195,0.232,0.782,0.178,0
0.192,0.429,0.38,0.166,0.52,0
0.894,0.048,0.058,0.974,0.025,0
0.455,0.507,0.038,0.423,0.54,0
0.169,0.776,0.054,0.384,0.603,0
0.129,0.483,0.388,0.084,0.721,1
0.855,0.037,0.107,0.947,0.051,0
0.179,0.737,0.084,0.759,0.212,0
0.329,0.551,0.12,0.427,0.55,0
0.08,0.544,0.376,0.067,0.877,0
0.265,0.662,0.073,0.339,0.624,0
0.563,0.018,0.418,0.06,0.733,0
0.277,0.63,0.093,0.685,0.29,0
0.082,0.77,0.148,0.092,0.617,1
0.069,0.908,0.024,0.068,0.93,0
0.491,0.425,0.084,0.658,0.338,0
0.682,0.139,0.179,0.614,0.3,0
0.734,0.073,0.193,0.668,0.305,0
0.415,0.463,0.122,0.544,0.446,0
0.464,0.365,0.171,0.732,0.214,0
0.159,0.769,0.071,0.496,0.48,0
0.38,0.558,0.062,0.878,0.113,0
0.145,0.812,0.044,0.089,0.687,0
0.332,0.433,0.235,0.531,0.43,0
0.616,0.151,0.233,0.706,0.205,0
0.137,0.785,0.078,0.692,0.251,0
0.446,0.511,0.042,0.387,0.479,0
0.501,0.336,0.162,0.559,0.376,0
0.404,0.535,0.061,0.515,0.455,1
0.12,0.848,0.032,0.644,0.305,0
0.14,0.406,0.454,0.327,0.454,0
0.106,0.808,0.087,0.125,0.757,1
0.224,0.665,0.112,0.08,0.673,1
0.254,0.731,0.015,0.993,0.007,0
0.678,0.167,0.155,0.642,0.304,0
0.396,0.573,0.031,0.905,0.07,0
0.162,0.805,0.033,0.937,0.04,0
0.126,0.85,0.024,0.173,0.824,0
0.116,0.838,0.046,0.349,0.59,1
0.857,0.073,0.07,0.651,0.333,0
0.265,0.705,0.03,0.434,0.562,0
0.361,0.464,0.175,0.147,0.7,0
0.214,0.079,0.707,0.889,0.1,0
0.227,0.548,0.225,0.126,0.758,0
0.432,0.514,0.055,0.648,0.344,0
0.812,0.059,0.129,0.868,0.129,0
0.579,0.341,0.08,0.424,0.537,0
0.527,0.17,0.304,0.382,0.559,0
0.311,0.63,0.059,0.779,0.207,0
0.826,0.099,0.075,0.688,0.302,0
0.192,0.785,0.024,0.286,0.667,1
0.732,0.149,0.119,0.936,0.063,0
0.658,0.25,0.092,0.06,0.727,0
0.805,0.061,0.134,0.841,0.142,0
0.042,0.865,0.092,0.496,0.38,0
0.245,0.737,0.018,0.398,0.585,0
0.409,0.385,0.206,0.052,0.701,0
0.461,0.46,0.078,0.559,0.304,0
0.616,0.085,0.299,0.625,0.353,0
0.605,0.332,0.063,0.83,0.147,0
0.494,0.36,0.146,0.188,0.687,2
0.234,0.47,0.296,0.016,0.381,0
0.395,0.489,0.115,0.476,0.418,0
0.27,0.633,0.097,0.071,0.809,0
0.351,0.505,0.144,0.184,0.684,0
0.56,0.215,0.226,0.332,0.423,0
0.133,0.626,0.241,0.3,0.411,1
0.832,0.042,0.126,0.811,0.18,0
0.539,0.402,0.059,0.55,0.306,0
0.26,0.643,0.096,0.885,0.11,0
0.158,0.832,0.01,0.853,0.146,0
0.072,0.91,0.018,0.522,0.473,0
0.515,0.415,0.069,0.949,0.05,0
0.331,0.629,0.039,0.869,0.097,0
0.58,0.34,0.08,0.674,0.324,0
0.466,0.457,0.077,0.781,0.217,0
0.764,0.034,0.202,0.862,0.12,0
0.168,0.807,0.025,0.16,0.817,1
0.284,0.669,0.047,0.598,0.336,0
0.405,0.491,0.104,0.503,0.411,1
0.413,0.5,0.087,0.687,0.288,0
0.065,0.18,0.755,0.001,0.06,0
0.222,0.574,0.204,0.054,0.895,0
0.248,0.689,0.064,0.649,0.318,1
0.831,0.1,0.069,0.844,0.067,0
0.578,0.242,0.18,0.78,0.212,0
0.662,0.224,0.114,0.592,0.367,0
0.19,0.032,0.778,0.02,0.231,2
0.08,0.631,0.289,0.059,0.021,2
0.442,0.324,0.234,0.188,0.754,0
0.408,0.492,0.1,0.361,0.618,2
0.479,0.31,0.211,0.31,0.618,0
0.253,0.606,0.141,0.546,0.381,1
0.584,0.378,0.038,0.67,0.269,1
