@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.084416,0,0,0.03467,0,0.286551,0.294544,0.321367,0
0.005952,0.029762,0,0,0.005988,0,0.279719,0.292878,0.324663,0
0,0.048461,0,0,0.004587,0,0.657381,0.700709,0.791442,0
0.001048,0.026895,0,0,0.002795,0,0.771016,0.825561,0.932962,1
0,0.066066,0,0,0.01506,0,0.711004,0.757647,0.856738,0
0,0.07631,0,0,0.022805,0,0.346102,0.359267,0.398703,0
0,0.171717,0,0,0.010152,0,0.518799,0.543086,0.615719,0
0,0.108959,0,0,0.007874,0,0.582132,0.615587,0.693822,0
0.007475,0.023492,0,0,0.002937,0,0.825718,0.885689,1.002590,1
0,0.129496,0,0,0.021661,0,0.702489,0.744714,0.842824,0
0,0.014756,0,0,0.009091,0,0.355333,0.369774,0.402690,0
0.035156,0.039062,0,0,0.007843,0,0.069300,0.079512,0.072280,2
0.020833,0.068376,0,0,0.001069,0,0.407218,0.431859,0.484210,2
0.00163,0.012225,0,0,0.002854,0,0.795438,0.852606,0.963284,2
0,0.072165,0,0,0.017241,0,0.607828,0.642879,0.726429,0
0,0.044745,0,0,0.021875,0,0.293509,0.302314,0.329830,0
0,0.175214,0,0,0.004292,0,0.524763,0.549444,0.621192,2
0,0.11353,0,0,0.002593,0,0.603558,0.639126,0.721132,1
0.001483,0.003955,0,0,0.000495,0,0.771647,0.827341,0.931819,1
0,0.191781,0,0,0.027523,0,0.580198,0.608277,0.687787,0
0,0.17037,0,0,0.037076,0,0.311253,0.316696,0.347590,0
0,0.167173,0,0,0.012195,0,0.452080,0.470783,0.529755,1
0.011599,0.104391,0,0,0.007463,0,0.496434,0.523736,0.588551,0
0.02871,0.018978,0,0,0.002921,0,0.676494,0.725134,0.817532,0
0,0.105263,0,0,0.021127,0,0.507193,0.535116,0.601334,0
0,0.036949,0,0,0.02148,0,0.328225,0.340619,0.375928,0
0,0.033951,0,0,0.009288,0,0.640290,0.681449,0.772592,0
0,0.066895,0,0,0.0103,0,0.602957,0.640011,0.719845,0
0,0.013477,0,0,0.002697,0,0.868309,0.931773,1.054779,0
0,0.023256,0,0,0,0,0.714152,0.763491,0.864360,0
0,0.049065,0,0,0.012865,0,0.304689,0.314499,0.343780,0
0,0.110638,0,0,0.017094,0,0.382930,0.401727,0.447663,0
0.011029,0.106005,0,0,0.007971,0,0.445721,0.468422,0.520571,0
0,0.023826,0,0,0.003506,0,0.838519,0.898988,1.017561,0
0,0.208333,0,0,0.010453,0,0.613618,0.645093,0.729516,0
0.00365,0.088808,0,0,0.029233,0,0.263964,0.269536,0.293955,0
0,0.147368,0,0,0.015873,0,0.362561,0.375529,0.422449,0
0.014318,0.10324,0,0,0.004525,0,0.576100,0.610156,0.688335,0
0,0.007274,0,0,0.001456,0,0.804869,0.863587,0.974759,0
0,0.096667,0,0,0.0301,0,0.688371,0.730354,0.826207,0
0,0.152952,0,0,0.023277,0,0.388980,0.401681,0.448454,0
0,0.026432,0,0,0.004425,0,0.398696,0.416129,0.469734,0
0,0.075452,0,0,0.001064,0,0.577956,0.612757,0.688004,0
0.002949,0.018873,0,0,0.00177,0,0.810430,0.868926,0.982838,2
0,0.111486,0,0,0.016949,0,0.661871,0.701106,0.793657,0
0,0.153012,0,0,0.012063,0,0.341318,0.350363,0.390989,0
0,0.051643,0,0,0.004717,0,0.507240,0.536651,0.598304,0
0,0.107567,0,0,0.006884,0,0.602063,0.636845,0.719522,0
0.050741,0.005211,0,0,0.001372,0,0.288164,0.314282,0.343629,1
0.124579,0,0,0,0,0,0.033580,0.045744,0.032714,0
0.024752,0.00198,0,0,0.000991,0,0.045509,0.061739,0.047025,0
0.197248,0.004587,0.004608,0,0.004608,0,0.125404,0.129279,0.134918,0
0.059829,0.095571,0,0,0.003888,0,0.379011,0.401458,0.447386,1
0.021802,0.011919,0,0,0.002035,0,0.714911,0.767534,0.866672,2
0.036232,0.086957,0,0,0.014545,0,0.504989,0.537211,0.604465,0
0.011659,0.087892,0,0,0.024237,0,0.184269,0.191436,0.200873,0
0.115108,0.068345,0,0.00361,0,0,0.250502,0.263950,0.286085,1
0.07343,0.021256,0,0,0.000967,0,0.316262,0.339988,0.373026,0
0.04126,0.009377,0.00075,0,0.001876,0,0.647297,0.695462,0.783422,1
0,0.063333,0,0,0.016722,0,0.642759,0.686607,0.773636,0
0.030941,0.032178,0,0,0.009913,0,0.153119,0.164690,0.165505,1
0,0.149254,0,0,0.02,0,0.485682,0.508179,0.569427,0
0.004945,0.050209,0,0,0.006469,0,0.698576,0.745955,0.841912,0
0.004135,0.012405,0,0,0.002759,0,0.796007,0.854433,0.965872,0
0.018927,0.148265,0,0,0.018987,0,0.457758,0.482358,0.540697,0
0.005484,0.091408,0,0,0.025618,0,0.310287,0.321115,0.352830,0
0,0.097826,0,0,0.010929,0,0.375922,0.393097,0.436766,0
0,0.059493,0,0,0.003503,0,0.652992,0.695291,0.783495,0
0.041223,0.006948,0,0,0.000927,0,0.638173,0.685448,0.770633,0
0.003745,0.074906,0,0,0.011278,0,0.605569,0.644779,0.727122,0
0,0.131522,0,0,0.01741,0,0.312887,0.321196,0.354723,0
0.00995,0.164179,0,0,0.04,0,0.389236,0.402004,0.451190,0
0.015135,0.122162,0,0,0.008658,0,0.466651,0.490622,0.548250,0
0.003564,0.012117,0,0,0.001427,0,0.851162,0.914205,1.034834,0
0,0.098859,0,0,0.026718,0,0.618424,0.655098,0.737454,0
0,0.122538,0,0,0.015334,0,0.303757,0.311783,0.342576,0
0,0.135,0,0,0.01005,0,0.499395,0.522445,0.588816,2
0.003234,0.046079,0,0,0.002427,0,0.499866,0.533164,0.598127,0
0.001275,0.01504,0,0,0.005099,0,0.774018,0.829214,0.937115,1
0,0.182825,0,0,0.008333,0,0.578897,0.608778,0.689473,2
0.037223,0.084507,0,0,0.011072,0,0.394097,0.412718,0.459775,2
0,0.152174,0,0,0.027322,0,0.259904,0.262379,0.290107,0
0,0.099822,0,0,0.007136,0,0.540633,0.571104,0.641298,0
0.056106,0.014521,0,0,0.001321,0,0.551658,0.592236,0.663803,0
0.089655,0.158621,0,0,0.038062,0,0.412478,0.430061,0.482816,0
0.009991,0.112625,0,0,0.021818,0,0.346540,0.360744,0.397296,0
0.074534,0.111801,0,0,0.0125,0,0.249125,0.255837,0.277093,0
0.006002,0.033613,0,0,0.004805,0,0.687573,0.735545,0.828621,0
0,0.005692,0,0,0.001139,0,0.853145,0.915869,1.035938,0
0,0.150735,0,0,0.02583,0,0.641366,0.677878,0.765213,0
0,0.134541,0,0,0.032383,0,0.256586,0.259349,0.280985,0
0,0.098837,0,0,0.017544,0,0.257826,0.265150,0.289714,0
0.020558,0.093979,0,0,0.005878,0,0.537530,0.570366,0.639502,0
0.021831,0.004245,0,0,0.00182,0,0.745671,0.801091,0.905073,0
0.058309,0.037901,0,0,0.01462,0,0.396773,0.422983,0.469557,0
0.021627,0.143151,0,0,0.030928,0,0.255767,0.259276,0.279446,0
0.054913,0.034682,0,0,0.005797,0,0.529671,0.566123,0.637327,2
0.003525,0.121034,0,0,0.004706,0,0.441453,0.463975,0.514371,0
0,0.001672,0,0,0,0,0.863573,0.927673,1.049017,0
0,0.145594,0,0,0.019231,0,0.549234,0.579751,0.654326,0
0,0.09185,0,0,0.031088,0,0.296876,0.305247,0.332652,0
0,0.034965,0,0,0,0,0.157548,0.158809,0.168635,0
0,0.035437,0,0,0.004435,0,0.611735,0.652237,0.735225,0
0.010496,0.005248,0,0,0.001432,0,0.721920,0.775022,0.873685,0
0.028169,0.119718,0,0,0.028269,0,0.536680,0.566335,0.638971,0
0,0.22,0,0,0.026702,0,0.243318,0.239609,0.265260,0
0,0.09434,0,0,0.012658,0,0.480691,0.505890,0.566907,0
0,0.059524,0,0,0.009535,0,0.584536,0.621161,0.696859,0
0,0.011121,0,0,0.002568,0,0.897501,0.963751,1.091736,0
0,0.167315,0,0,0.015625,0,0.605638,0.638447,0.720882,0
0,0.095528,0,0,0.02238,0,0.325152,0.334376,0.369402,1
0,0.041667,0,0,0.011976,0,0.459913,0.485533,0.541499,2
0,0.023548,0,0,0.006284,0,0.602682,0.641693,0.722002,1
0.012672,0.013728,0.000528,0,0.002641,0,0.679758,0.729389,0.823825,1
0.043478,0.187291,0,0,0.02349,0,0.455142,0.475909,0.535357,0
0.029151,0.031686,0,0,0.01269,0,0.172077,0.183665,0.190973,0
0.068627,0.083333,0,0,0.009852,0,0.274533,0.284747,0.317920,0
0.013198,0.026396,0,0,0.002033,0,0.442604,0.475469,0.532185,0
0.002604,0.003472,0,0,0.000869,0,0.839172,0.901657,1.019971,0
0.017241,0.12069,0,0,0.031142,0,0.437196,0.459547,0.514916,0
0,0.078889,0,0,0.01891,0,0.247279,0.250829,0.272714,0
0,0.062241,0,0,0.004167,0,0.566161,0.600403,0.676123,1
0,0.079487,0,0,0.005988,0,0.636489,0.676401,0.762332,2
0,0.006809,0,0,0.000974,0,0.884111,0.949399,1.075257,1
0,0.064639,0,0,0.022901,0,0.638595,0.677778,0.764159,0
0,0.086705,0,0,0.020251,0,0.315588,0.324269,0.357476,2
0,0.063953,0,0,0.035088,0,0.406103,0.422319,0.473365,0
0.007048,0.068128,0,0,0.004702,0,0.604579,0.642899,0.724962,1
0,0.02049,0,0,0.004,0,0.850064,0.911443,1.032267,2
0,0.084175,0,0,0.023649,0,0.654102,0.694428,0.784700,1
0,0.079399,0,0,0.019334,0,0.224752,0.226985,0.244368,1
0,0.152284,0,0,0.010204,0,0.416734,0.432197,0.489488,2
0.000723,0.095445,0,0,0.000724,0,0.470497,0.496121,0.556926,1
0.02725,0.004955,0,0,0.000413,0,0.686092,0.737300,0.830612,0
0,0.05,0,0,0.019305,0,0.657616,0.699719,0.789649,0
0,0.076426,0,0,0.025862,0,0.333491,0.342829,0.381786,2
0.127551,0.015306,0,0,0,0,0.155721,0.159405,0.169002,0
0.001241,0.055831,0,0,0.005587,0,0.631253,0.674081,0.758314,0
0.004077,0.028169,0,0,0.003337,0,0.795130,0.852406,0.964133,2
0,0.086957,0,0,0.020134,0,0.665862,0.706573,0.799025,0
0.031712,0.063425,0,0,0.020106,0,0.210803,0.218625,0.231532,0
0.02809,0,0,0,0,0,0.386152,0.409228,0.453314,0
0,0.081778,0,0,0.004448,0,0.621881,0.660058,0.744561,0
0,0.003759,0,0,0.00047,0,0.862380,0.925754,1.047606,0
0,0.114754,0,0,0.028807,0,0.595754,0.629040,0.711106,0
0,0.125152,0,0,0.027981,0,0.249303,0.250925,0.274407,0
0.011236,0.129213,0,0,0.016949,0,0.251428,0.255860,0.279619,0
0,0.090997,0,0,0.008721,0,0.586627,0.620897,0.698720,0
0.000666,0.01932,0,0,0.003333,0,0.784008,0.840008,0.949147,0
0.022581,0.158065,0,0,0.029126,0,0.479518,0.503985,0.567159,0
0,0.174142,0,0,0.030383,0,0.248944,0.249996,0.271039,0
0,0.032864,0,0,0,0,0.507618,0.537089,0.606495,1
0,0.053026,0,0,0.000577,0,0.674022,0.718939,0.811539,0
0,0.000725,0,0,0.000362,0,0.855440,0.918427,1.038908,0
0,0.106529,0,0,0.017241,0,0.666828,0.706734,0.800615,0
0,0.106638,0,0,0.038126,0,0.309503,0.316235,0.351451,0
0,0.067308,0,0,0.004831,0,0.328049,0.350372,0.386539,1
0,0.118681,0,0,0.0044,0,0.480566,0.504363,0.568090,0
0.013958,0.010806,0,0,0.002703,0.00045,0.676136,0.725670,0.818182,1
0.020057,0.091691,0,0,0.014368,0,0.418009,0.440248,0.493701,0
0,0.080717,0,0,0.022523,0,0.295498,0.303294,0.337942,0
0.023474,0.061033,0,0,0.014151,0,0.057475,0.059034,0.051720,1
0.045952,0.06674,0,0,0.004381,0,0.298028,0.320163,0.348888,0
0.05807,0.005944,0,0,0.002745,0,0.511009,0.550196,0.617063,0
0.030418,0.060837,0,0,0.007634,0,0.410813,0.438271,0.488303,0
0,0.10962,0,0,0.029115,0,0.310546,0.318568,0.350183,0
0,0.105023,0,0,0.027523,0,0.553860,0.584223,0.658960,0
0,0.085619,0,0,0.009983,0,0.623785,0.661868,0.746135,0
0.004773,0.025776,0,0,0.004776,0,0.776098,0.831186,0.940345,0
0,0.076642,0,0,0.014652,0,0.645714,0.684447,0.773887,0
0.011677,0.117834,0,0,0.022317,0,0.260921,0.265303,0.288047,0
0,0.102151,0,0,0.021622,0,0.456008,0.475319,0.534558,1
0,0.030023,0,0,0.006936,0,0.407043,0.428543,0.474422,0
0.005031,0.022918,0,0,0.003915,0,0.801941,0.859425,0.972683,0
0,0.119522,0,0,0.02,0,0.556407,0.585934,0.659709,0
0.002347,0.156103,0,0,0.019976,0,0.295436,0.301418,0.333465,0
0,0.085,0,0,0.015075,0,0.433273,0.455619,0.513693,0
0,0.113171,0,0,0.003906,0,0.501256,0.526071,0.594771,0
0.005213,0.017062,0,0,0.00569,0,0.791726,0.849329,0.960762,0
0,0.138973,0,0,0.018182,0,0.670067,0.709647,0.802654,0
0,0.028019,0,0,0.010638,0,0.315338,0.328257,0.359770,0
0,0.078704,0,0,0.009302,0,0.390986,0.410245,0.459653,0
0,0.098843,0,0,0.009474,0,0.504555,0.529892,0.597435,0
0.002912,0.012231,0,0,0.003497,0,0.830166,0.890448,1.008111,0
0,0.13355,0,0,0.019608,0,0.641228,0.678467,0.768032,0
0,0.07394,0,0,0.01444,0,0.309731,0.319195,0.354075,0
0.003802,0.087452,0,0,0.015267,0,0.521731,0.551721,0.619357,0
0.00625,0.11875,0,0,0.002503,0,0.459554,0.481403,0.541321,0
0.016839,0.016192,0,0,0.005185,0,0.653570,0.700703,0.789995,0
0,0.127413,0,0,0.01938,0,0.603321,0.637333,0.721234,0
0.007928,0.075878,0,0,0.017007,0,0.200688,0.207137,0.221287,0
0,0.096273,0,0,0.021807,0,0.577950,0.610599,0.688340,1
0,0.1339,0,0,0.008511,0,0.471518,0.493169,0.556101,0
0.001793,0.016139,0,0,0.005981,0,0.800019,0.858327,0.969604,0
0,0.145897,0,0,0.018293,0,0.651375,0.688534,0.779109,0
0,0.091434,0,0,0.012524,0,0.293760,0.301454,0.335144,0
0.010204,0.081633,0,0,0.020513,0,0.276234,0.286882,0.316594,0
0.007476,0.086256,0,0,0.004603,0,0.435547,0.460424,0.515674,0
0.019898,0.014213,0,0,0.002844,0,0.660560,0.708623,0.799185,0
0,0.183333,0,0,0.027855,0,0.596368,0.628420,0.709912,0
0.012036,0.051153,0,0,0.014056,0,0.260230,0.271476,0.296207,0
0.039427,0.043011,0,0,0.014388,0,0.358643,0.381754,0.423952,1
0.061493,0.032211,0,0,0.003663,0,0.222871,0.242257,0.260934,0
0.048689,0.01573,0,0,0.005997,0,0.480182,0.515967,0.577370,0
0.097403,0.090909,0,0,0.016287,0,0.388207,0.411125,0.458361,0
0,0.060706,0,0,0.01768,0,0.240077,0.243793,0.264506,0
0,0.085,0,0,0.040201,0,0.411896,0.431771,0.482654,0
0.020979,0.035839,0,0,0.004374,0,0.489790,0.520990,0.584097,0
0.015199,0.017733,0,0,0.002535,0,0.785149,0.842132,0.953019,0
0,0.169435,0,0,0.02,0,0.626109,0.660947,0.747688,0
0,0.087666,0,0,0.017347,0,0.339761,0.351862,0.391789,0
0,0.11399,0,0,0.036458,0,0.371385,0.386944,0.433207,0
0.008989,0.122472,0,0,0.004499,0,0.480546,0.504062,0.568360,0
0,0.022059,0,0,0.005977,0,0.804659,0.861651,0.975274,1
0,0.145695,0,0,0.013289,0,0.642562,0.679652,0.768907,0
0,0.04626,0,0,0.013793,0,0.350065,0.364071,0.405741,0
0,0.148325,0,0,0.028846,0,0.475749,0.495741,0.555061,0
0,0.105473,0,0,0.00498,0,0.578183,0.610942,0.687996,0
0.002101,0.02381,0,0,0.005606,0,0.784302,0.839746,0.949501,0
0,0.153846,0,0,0.026846,0,0.612727,0.645311,0.729913,0
0,0.131929,0,0,0.024417,0,0.245680,0.248253,0.266759,0
0,0.166667,0,0,0.017964,0,0.362189,0.373829,0.418462,0
0,0.059774,0,0,0.003636,0,0.700922,0.746531,0.844293,2
0,0.012573,0,0,0.00387,0,0.824661,0.883862,1.000479,1
0,0.141176,0,0,0.023599,0,0.658625,0.696543,0.787238,0
0,0.070159,0,0,0.018727,0,0.313664,0.326236,0.358551,0
0.020833,0.182292,0,0,0.020942,0,0.168771,0.167642,0.180289,0
0.004662,0.125874,0,0,0.007001,0,0.427544,0.446442,0.503271,0
0.017849,0.010984,0,0,0.002747,0,0.794711,0.852308,0.964353,0
0,0.140523,0,0,0.022951,0,0.637727,0.673975,0.762576,0
0,0.103563,0,0,0.023411,0,0.251564,0.255601,0.278248,0
0,0.253521,0,0,0.021277,0,0.277110,0.276634,0.306078,1
0.010536,0.10728,0,0,0.005753,0,0.416810,0.438062,0.491565,0
0,0.042305,0,0,0.009489,0,0.769505,0.822200,0.930201,0
0,0.047297,0,0,0.00678,0,0.627280,0.665673,0.751631,0
0,0.076121,0,0,0.016701,0,0.334266,0.346893,0.384725,1
0.062857,0.051429,0,0,0.011494,0,0.234244,0.247556,0.267580,0
0.019555,0.065725,0,0,0.008152,0,0.628356,0.669591,0.754175,0
0.020916,0.011839,0.000395,0,0.003158,0,0.678387,0.728048,0.821263,1
0,0.070896,0,0,0.022472,0,0.615026,0.651399,0.736168,0
0.005414,0.071926,0,0,0.01548,0,0.272860,0.285420,0.312502,1
0.02809,0.106742,0,0,0.039548,0,0.321875,0.329649,0.368134,0
0.016512,0.112487,0,0,0.005165,0,0.479510,0.505904,0.565254,0
0.003431,0.011149,0,0,0.002575,0,0.840965,0.902933,1.022176,0
0,0.184669,0,0,0.020979,0,0.640785,0.675714,0.764022,0
0,0.099788,0,0,0.018066,0,0.326898,0.338107,0.369441,0
0.088542,0.036458,0,0,0.010471,0,0.216671,0.227283,0.242523,0
0.043082,0.067937,0,0,0.004146,0,0.284257,0.303877,0.332708,0
0.046034,0.024404,0,0,0.003885,0,0.623778,0.668499,0.753568,1
0,0.116541,0,0,0.022642,0,0.532171,0.559346,0.631428,0
0.017503,0.063011,0,0,0.021028,0,0.177680,0.183740,0.195124,0
0,0.181373,0,0,0.019704,0,0.454356,0.471461,0.532364,0
0,0.058164,0,0,0.004909,0,0.640328,0.680306,0.769088,0
0.027246,0.015751,0,0,0.002981,0,0.696422,0.748301,0.844294,0
0.019048,0.190476,0,0,0.025478,0,0.522658,0.549099,0.619536,0
0,0.072437,0,0,0.018832,0,0.280963,0.289259,0.313216,0
0,0.137931,0,0,0.028902,0,0.343766,0.353485,0.394277,0
0.002011,0.042225,0,0,0.004024,0,0.614003,0.654815,0.737927,0
0,0.01308,0,0,0.004581,0,0.815973,0.875364,0.990175,0
0,0.176471,0,0,0.02214,0,0.564656,0.595841,0.671116,0
0.031049,0.066381,0,0,0.021436,0,0.207436,0.213982,0.229281,0
0,0.104603,0,0,0.02521,0,0.475207,0.497789,0.560513,0
0.009709,0.099735,0,0,0.004417,0,0.493592,0.521049,0.585559,0
0,0.020111,0,0,0.006036,0,0.824550,0.883179,1.000261,0
0,0.181818,0,0,0.018248,0,0.598405,0.629148,0.711931,0
0,0.065652,0,0,0.018095,0,0.323412,0.335700,0.367323,0
0.011696,0.046784,0,0,0,0,0.147669,0.153686,0.162374,0
0.008889,0.095556,0,0,0.008899,0,0.400765,0.420355,0.468495,0
0,0.025781,0,0,0.0086,0,0.797514,0.853497,0.965845,0
0,0.220532,0,0,0.026718,0,0.580397,0.607521,0.688053,0
0.027115,0.105206,0,0,0.021716,0,0.156165,0.158454,0.165883,1
0,0.142857,0,0,0.01105,0,0.406696,0.421846,0.472434,0
0,0.097933,0,0,0.005447,0,0.532958,0.561868,0.633919,0
0,0.013803,0,0,0.005525,0,0.834482,0.894526,1.013275,1
0,0.043321,0,0,0.014493,0,0.645292,0.686306,0.775107,0
0,0.072009,0,0,0.019767,0,0.270500,0.276549,0.303232,0
0,0.267974,0,0,0.065789,0,0.321216,0.320676,0.359461,0
0.019743,0.115499,0,0,0.002964,0,0.507294,0.533899,0.601084,0
0.009187,0.010601,0,0,0.002829,0,0.781131,0.838650,0.948747,0
0.003497,0.104895,0,0,0.014035,0,0.467155,0.495567,0.556024,0
0.020743,0.045808,0,0,0.012111,0,0.246806,0.257494,0.279539,0
0,0.140244,0,0,0.01227,0,0.183461,0.182222,0.194891,0
0.002819,0.086681,0,0,0.004231,0,0.618409,0.656533,0.740019,0
0,0.006961,0,0,0.001548,0,0.795528,0.853459,0.965191,0
0.068027,0.129252,0,0,0.020478,0,0.399517,0.420042,0.471382,0
0.01451,0.108827,0,0,0.016949,0,0.264416,0.272799,0.295126,0
0,0.087336,0,0,0.017544,0,0.494905,0.521902,0.584281,1
0,0.052817,0,0,0.004696,0,0.774489,0.827430,0.936258,2
0,0.023699,0,0,0.003719,0,0.840056,0.900478,1.019695,2
0,0.161172,0,0,0.036765,0,0.557330,0.585071,0.660813,0
0,0.088913,0,0,0.021978,0,0.308116,0.317985,0.351590,2
0,0.281768,0,0,0.038889,0,0.406073,0.412606,0.464397,0
0,0.060191,0,0,0.006559,0,0.637440,0.678991,0.766788,0
0.008372,0.01907,0,0,0.005119,0,0.778366,0.834410,0.944326,0
0,0.131086,0,0,0.022556,0,0.617558,0.652135,0.737252,0
0,0.069277,0,0,0.01809,0,0.278821,0.286364,0.313125,0
0,0.306358,0,0,0.02907,0,0.475347,0.488823,0.552167,0
0,0.049734,0,0,0.007111,0,0.561266,0.595086,0.667948,0
0.001048,0.014144,0,0,0.003145,0,0.772963,0.828830,0.935728,0
0,0.117216,0,0,0.029412,0,0.639783,0.677236,0.765040,0
0,0.109905,0,0,0.02038,0,0.253681,0.256317,0.278343,0
0,0.106599,0,0,0.020408,0,0.406824,0.424847,0.473406,0
0.007739,0.095443,0,0,0.004303,0,0.467029,0.493028,0.551227,0
0.031676,0.00842,0.000802,0,0.002808,0,0.789638,0.848065,0.959450,1
0.064777,0.125506,0,0,0.01626,0,0.268319,0.281350,0.311144,0
0,0.100105,0,0,0.022152,0,0.284006,0.292143,0.320192,0
0.038462,0,0,0,0,0,0.040382,0.055901,0.041489,0
0.01925,0,0,0,0,0,0.036800,0.051425,0.036800,0
0.076119,0,0,0,0,0,0.022665,0.031264,0.019387,0
0.04461,0,0,0,0,0,0.031473,0.042811,0.031336,0
0,0.116142,0,0,0.024631,0,0.287452,0.292819,0.319747,0
0.071856,0.179641,0,0,0.024096,0,0.095075,0.087396,0.085881,0
0,0.108475,0,0,0.016968,0,0.457992,0.479555,0.537249,0
0.000852,0.024702,0,0,0.001705,0,0.825872,0.885877,1.002712,0
0.041237,0.158076,0,0,0.024138,0,0.467614,0.491701,0.552349,0
0.005639,0.067669,0,0,0.014111,0,0.273765,0.288815,0.308951,1
0.019704,0.039409,0,0,0.009901,0,0.192244,0.202598,0.217126,0
0.057818,0.066775,0,0.000815,0.00489,0,0.297480,0.315511,0.346089,1
0.022939,0.00372,0,0,0,0,0.736857,0.792080,0.893752,0
0,0.195312,0,0,0.023529,0,0.617593,0.650116,0.734151,0
0.031343,0.061692,0,0,0.007964,0,0.582566,0.620565,0.695926,0
0,0.137405,0,0,0.015385,0,0.212166,0.209520,0.226449,0
0,0.073609,0,0,0.007186,0,0.578578,0.614276,0.690433,0
0.042401,0.015419,0,0,0.003306,0,0.672996,0.722738,0.815618,1
0,0.2375,0,0,0.029289,0,0.511247,0.531458,0.599102,0
0,0.130381,0,0,0.023399,0,0.252544,0.254525,0.277829,0
0,0.083832,0,0,0.012048,0,0.386936,0.401714,0.451812,0
0,0.147942,0,0,0.013363,0,0.428500,0.446410,0.501421,0
0.011263,0.022526,0,0,0.005636,0,0.778400,0.834650,0.943941,0
0,0.17037,0,0,0.022305,0,0.598504,0.629532,0.711132,0
0,0.113662,0,0,0.031034,0,0.294452,0.302537,0.327925,0
0,0.012766,0,0,0.004274,0,0.453105,0.479570,0.533952,1
0.004594,0.096478,0,0,0.004598,0,0.574961,0.608048,0.686172,2
0.003025,0.010586,0,0,0.002269,0,0.824802,0.884505,1.001276,2
0.003145,0.04717,0,0,0.006309,0,0.335286,0.361093,0.398513,0
0,0.080412,0,0,0.01548,0,0.301191,0.316818,0.348069,2
0,0.149533,0,0,0.014085,0,0.453593,0.473147,0.530500,0
0,0.092809,0,0,0.012552,0,0.486064,0.513676,0.576450,0
0.018027,0.021532,0,0,0.004008,0,0.735284,0.788238,0.890161,1
0,0.154122,0,0,0.02518,0,0.646747,0.682953,0.772676,0
0,0.091667,0,0,0.022646,0.001192,0.231173,0.236668,0.252450,1
