@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
2,8,0.149853,3.968782,0.674663,0
3,3,0.474068,3.815871,0.578611,0
4,2,1.376673,2.739084,0.997813,0
5,7,-0.35679,4.289719,1.112241,1
1,2,-0.386757,2.488381,1.00018,0
2,9,-0.030991,3.687866,0.936298,1
3,5,-0.452523,3.541463,0.794461,0
4,2,0.856731,3.080117,0.876935,0
5,8,-0.00911,3.781682,2.100822,0
1,2,0.19392,4.961143,0.647657,0
2,10,-0.173346,4.093473,1.273629,0
3,5,0.195403,3.879328,0.894426,1
4,2,0.623516,4.229915,0.823338,0
5,7,-0.108896,5.030177,0.850291,0
1,2,0.295721,4.539792,0.826378,0
2,8,0.071456,3.890653,0.68584,0
3,4,0.357891,4.0526,0.612589,0
4,2,0.719939,4.126804,0.92483,0
5,7,-0.290873,4.804256,0.910554,0
1,2,-0.065038,5.269266,1.160864,1
2,8,0.077204,4.543385,0.995737,2
3,8,0.064945,4.473364,1.302654,2
4,2,0.517294,3.152967,1.089042,0
5,7,-0.080641,4.429462,1.014707,2
1,2,0.217747,4.222658,1.055927,0
2,8,-0.035068,3.485899,0.911913,0
3,7,-0.066185,3.585223,0.983556,1
4,2,1.086611,2.988807,0.9579,0
5,7,-0.098004,3.652439,0.878158,1
