@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.591331,0
2,10,-0.440688,4.479066,1.104064,0
3,12,0.092127,4.476359,1.527285,2
4,3,0.906286,2.234771,1.747555,2
5,16,0.283345,5.282326,1.279571,1
1,2,-0.032875,4.185434,0.906599,0
2,8,-0.151472,3.717095,0.994271,0
3,12,0.170735,3.710519,1.345035,0
4,2,-0.28529,3.489355,0.914193,0
5,8,0.040973,3.744269,0.778281,0
1,2,-0.142526,3.201368,0.782452,0
2,8,-0.013152,3.451455,0.818706,0
3,5,-0.261522,3.226075,1.076586,0
4,2,0.75245,3.406319,0.895978,0
5,7,0.016583,3.373647,1.05042,0
1,2,-0.453439,4.374485,1.169594,0
2,10,0.063536,4.249956,1.673498,0
3,5,-0.189698,4.079849,0.595513,0
4,2,1.285321,2.899975,1.264843,0
5,7,-0.20941,7.094787,0.941218,1
1,2,0.080034,4.948661,1.27904,1
2,12,-0.160537,4.073898,1.657631,0
3,8,-0.205644,2.717923,1.389038,1
4,2,1.340593,2.743845,0.942655,0
5,7,0.121952,5.802987,0.961671,0
1,2,-0.163256,4.538522,0.824923,0
2,8,-0.006814,3.969727,1.173164,0
3,12,0.109875,4.502463,1.410711,1
4,2,0.89193,2.593907,1.138473,0
5,7,-0.155943,4.498704,0.91383,0
1,2,0.011422,4.491303,0.975206,0
2,12,-0.37783,3.764708,1.269136,0
3,8,0.353406,4.198062,1.845483,1
4,2,1.197869,2.095023,0.950625,0
5,7,0.084986,2.574422,0.916604,0
1,2,-0.232815,4.094864,1.25617,2
2,8,-0.255808,4.251957,1.437791,2
3,7,0.127097,4.352923,1.209251,2
4,2,0.854873,2.638,0.995025,0
5,7,0.009956,4.445478,1.000152,0
1,2,0.03638,4.433939,1.151626,2
2,11,-0.00104,5.38112,1.481554,1
3,9,-0.60243,3.762812,0.99679,1
4,2,1.09728,2.927803,0.750253,0
5,6,0.154677,4.589115,0.983858,0
1,3,0.175963,4.827151,1.617176,1
2,8,-0.008638,4.05231,0.926963,0
3,6,0.024367,4.063057,1.012388,0
4,2,0.287437,4.036506,0.975671,0
5,7,-0.123072,3.97339,0.87327,0
1,2,0.013547,4.870147,1.592674,0
2,8,-0.056102,4.162634,0.89574,0
3,3,0.307867,3.268091,0.731461,0
4,1,-0.23608,2.913419,1.030318,0
5,7,0.008568,4.193045,0.89095,0
1,2,0.077831,3.901367,1.153259,0
2,14,-0.292841,3.400645,1.253524,0
3,4,0.309557,3.462795,0.703385,0
4,2,0.992999,3.147476,0.987056,0
5,6,0.148549,3.393658,0.855243,0
1,2,0.268802,4.657121,0.932735,0
2,8,0.073706,4.515958,1.019352,0
3,7,-0.551595,3.946242,1.016001,0
4,2,1.116552,2.248583,1.028041,0
5,7,-0.001155,3.992876,1.163782,0
1,2,-0.060947,5.127048,1.114055,0
2,8,-0.104149,3.657304,0.723246,0
3,12,0.103884,4.301709,1.670786,2
4,2,1.256537,2.805388,1.012102,0
5,7,-0.193745,4.546815,0.863909,0
1,2,-0.127271,5.909694,1.045447,0
2,10,0.052281,4.665842,1.228444,0
3,9,0.065075,3.57853,1.796226,1
4,2,1.726038,4.217083,1.015518,0
5,7,0.349758,5.32793,1.05146,0
1,2,-0.282519,4.445331,1.073217,0
2,8,-0.195382,5.047678,0.988385,1
3,10,-0.149205,3.350088,1.694593,2
4,2,0.32809,2.916137,0.944932,0
5,7,-0.009528,4.917948,1.160315,0
1,2,-0.277818,3.406422,1.365616,1
2,8,-0.36116,3.649491,0.795417,0
3,7,-0.361721,4.131687,1.313675,1
4,2,0.665858,4.009388,1.026902,0
5,7,0.004748,3.817433,0.841029,1
1,2,0.042799,3.68073,0.986641,0
2,10,0.057469,3.258206,2.018998,0
3,5,-0.403206,2.917086,0.714878,0
4,2,0.62472,3.016237,1.083826,0
5,7,-0.019634,4.000689,1.138475,0
1,2,0.071029,3.670158,0.906599,0
2,8,-0.091109,3.442497,0.878081,0
3,7,-0.430852,3.438863,1.063944,0
4,1,1.023533,3.169606,0.914193,0
5,7,0.099571,3.850844,0.957164,0
1,2,0.414888,3.685902,0.988275,0
2,8,-0.031347,3.455159,0.71045,0
3,2,0.016333,3.377466,0.691563,0
4,2,0.442573,3.455691,0.900532,0
5,7,-0.113621,3.414336,0.950924,0
1,2,-0.145349,4.574408,0.983374,2
2,8,-0.053105,4.94207,0.950252,0
3,18,0.234595,4.223454,1.932831,1
4,2,0.607439,3.862416,1.236381,2
5,10,-0.096584,4.426974,2.068599,2
1,2,0.426579,3.953887,0.906599,0
2,8,0.103014,3.422389,0.862214,0
3,8,-0.55713,3.185894,0.746731,0
4,2,1.144368,1.627654,0.992748,0
5,7,-0.10043,3.561084,1.146101,0
1,2,-0.222063,3.909108,0.844525,0
2,8,-0.051539,3.368784,1.04648,0
3,3,-0.24317,3.104877,0.812571,0
4,2,0.38199,3.488715,1.173765,0
5,7,0.063883,3.58635,1.010899,0
1,2,0.07678,3.784312,1.698852,2
2,8,0.115364,4.840624,0.654146,0
3,5,-0.464484,2.41161,0.883829,0
