@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.041,0.348,0.611,0.165,0.308,2
0.148,0.124,0.728,0.296,0.26,2
0.106,0.539,0.356,0.531,0.319,1
0.043,0.705,0.252,0.183,0.328,1
0.024,0.28,0.696,0.165,0.307,1
0.2,0.331,0.469,0.173,0.586,2
0.058,0.046,0.896,0.14,0.513,2
0.118,0.506,0.376,0.148,0.334,2
0.399,0.215,0.387,0.147,0.465,2
0.076,0.435,0.489,0.18,0.406,1
0.216,0.719,0.065,0.146,0.348,1
0.055,0.208,0.737,0.331,0.372,1
0.044,0.232,0.724,0.167,0.319,2
0.036,0.467,0.497,0.088,0.572,1
0.429,0.486,0.085,0.077,0.695,1
0.025,0.651,0.323,0.14,0.36,2
0.164,0.544,0.292,0.007,0.941,1
0.073,0.703,0.224,0.095,0.583,1
0.613,0.346,0.041,0.148,0.589,1
0.44,0.375,0.186,0.29,0.382,2
0.007,0.796,0.197,0.187,0.325,1
0.169,0.068,0.763,0.639,0.159,2
0.01,0.063,0.926,0.17,0.47,2
0.04,0.244,0.715,0.191,0.385,2
0.524,0.274,0.202,0.414,0.352,1
0.495,0.439,0.067,0.148,0.493,2
0.226,0.577,0.197,0.201,0.393,1
0.33,0.503,0.167,0.159,0.375,1
0.174,0.469,0.357,0.146,0.447,1
0.404,0.287,0.309,0.256,0.346,2
0.475,0.502,0.023,0.127,0.306,1
0.553,0.246,0.201,0.519,0.286,2
0.505,0.296,0.199,0.207,0.381,1
0.147,0.731,0.121,0.186,0.293,2
0.558,0.063,0.379,0.741,0.099,1
0.459,0.5,0.041,0.389,0.399,1
0.55,0.157,0.293,0.295,0.408,2
0.358,0.421,0.221,0.164,0.479,1
0.583,0.266,0.151,0.527,0.278,2
0.013,0.019,0.968,0.185,0.312,2
0.304,0.433,0.263,0.147,0.471,1
0.318,0.543,0.139,0.285,0.44,1
0.23,0.62,0.149,0.129,0.497,1
0.181,0.658,0.161,0.25,0.542,1
0.256,0.65,0.093,0.527,0.249,1
0.618,0.203,0.179,0.188,0.424,1
0.051,0.631,0.318,0.164,0.335,2
0.497,0.382,0.12,0.651,0.206,1
0.122,0.484,0.394,0.8,0.084,1
0.199,0.659,0.142,0.147,0.498,1
0.242,0.666,0.091,0.237,0.287,1
0.039,0.134,0.827,0.232,0.332,2
0.323,0.58,0.097,0.175,0.309,1
0.653,0.331,0.017,0.672,0.201,1
0.536,0.416,0.048,0.423,0.344,1
0.077,0.752,0.171,0.137,0.56,1
0.194,0.631,0.175,0.292,0.449,1
0.194,0.746,0.06,0.112,0.4,1
0.467,0.512,0.021,0.307,0.458,1
0.51,0.452,0.038,0.195,0.296,1
0.117,0.703,0.179,0.436,0.288,1
0.003,0.068,0.929,0.213,0.312,2
0.239,0.352,0.409,0.16,0.31,2
0.563,0.333,0.105,0.583,0.248,2
0.172,0.604,0.224,0.114,0.329,1
0.27,0.674,0.055,0.18,0.717,1
0.453,0.42,0.128,0.102,0.739,1
0.326,0.598,0.076,0.064,0.631,1
0.126,0.801,0.073,0.265,0.411,1
0.086,0.029,0.885,0.171,0.421,2
0.064,0.645,0.29,0.142,0.323,2
0.5,0.397,0.103,0.419,0.356,2
0.293,0.592,0.115,0.162,0.341,1
0.648,0.313,0.039,0.374,0.409,1
0.646,0.08,0.274,0.686,0.124,0
0.703,0.09,0.207,0.742,0.106,0
0.316,0.512,0.172,0.141,0.313,0
0.853,0.07,0.077,0.762,0.112,0
0.584,0.345,0.071,0.721,0.162,0
0.814,0.103,0.083,0.204,0.496,0
0.17,0.722,0.108,0.079,0.479,0
0.792,0.114,0.094,0.814,0.114,0
0.704,0.2,0.095,0.211,0.3,0
0.397,0.445,0.158,0.183,0.382,0
0.792,0.044,0.165,0.551,0.197,0
0.334,0.609,0.058,0.222,0.493,0
0.234,0.7,0.066,0.111,0.619,0
0.86,0.096,0.043,0.297,0.408,0
0.573,0.135,0.291,0.139,0.378,0
0.608,0.025,0.367,0.922,0.034,0
0.059,0.214,0.728,0.182,0.338,0
0.785,0.119,0.096,0.59,0.256,0
0.584,0.167,0.249,0.654,0.167,0
0.085,0.797,0.118,0.292,0.408,0
0.228,0.365,0.408,0.188,0.376,0
0.33,0.657,0.013,0.832,0.089,0
0.46,0.387,0.153,0.148,0.522,0
0.696,0.195,0.108,0.235,0.352,0
0.553,0.139,0.307,0.429,0.227,0
0.227,0.628,0.145,0.129,0.315,0
0.517,0.335,0.148,0.238,0.388,0
0.721,0.157,0.122,0.33,0.424,0
0.874,0.051,0.075,0.199,0.453,0
0.814,0.049,0.137,0.581,0.191,0
0.525,0.426,0.05,0.338,0.415,0
0.397,0.46,0.143,0.288,0.34,0
0.456,0.457,0.087,0.124,0.464,0
0.48,0.459,0.061,0.144,0.416,0
0.329,0.543,0.127,0.17,0.335,0
0.626,0.313,0.061,0.351,0.246,0
0.751,0.079,0.17,0.845,0.062,0
0.574,0.05,0.376,0.474,0.225,0
0.233,0.574,0.193,0.599,0.202,0
0.679,0.108,0.213,0.765,0.089,0
