@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.10329,0
3,12,4.476359,1.547003,2
5,16,5.282326,1.283906,1
1,2,4.185434,0.909775,0
2,8,3.717095,0.993575,0
3,12,3.710519,1.3624,0
4,2,3.489355,0.915264,0
5,8,3.744269,0.780918,0
2,8,3.451455,0.818133,0
3,5,3.226075,1.090486,0
5,7,7.094787,0.944406,1
3,8,2.717923,1.406971,1
5,7,5.802987,0.964929,0
1,2,4.538522,0.827813,0
2,8,3.969727,1.172342,0
3,12,4.502463,1.428924,1
5,7,4.498704,0.916926,0
3,8,4.198062,1.869309,1
1,2,4.094864,1.260571,2
2,8,4.251957,1.436783,2
3,7,4.352923,1.224863,2
5,7,4.445478,1.00354,0
2,11,5.38112,1.480516,1
3,9,3.762812,1.00966,1
5,6,4.589115,0.987192,0
2,8,4.05231,0.926314,0
3,6,4.063057,1.025459,0
4,2,4.036506,0.976814,0
1,2,3.901367,1.157299,0
2,14,3.400645,1.252646,0
5,6,3.393658,0.85814,0
1,2,4.657121,0.936003,0
2,8,4.515958,1.018638,0
3,7,3.946242,1.029118,0
3,12,4.301709,1.692356,2
1,2,4.445331,1.076977,0
2,8,5.047678,0.987693,1
3,10,3.350088,1.716471,2
4,2,2.916137,0.946039,0
5,7,4.917948,1.164246,0
1,2,3.406422,1.370399,1
2,8,3.649491,0.79486,0
3,7,4.131687,1.330635,1
4,2,4.009388,1.028105,0
5,7,3.817433,0.843878,1
2,10,3.258206,2.017583,0
3,5,2.917086,0.724108,0
4,2,3.016237,1.085095,0
5,7,4.000689,1.142332,0
1,2,3.670158,0.909775,0
3,7,3.438863,1.07768,0
4,1,3.169606,0.915264,0
5,7,3.850844,0.960407,0
1,2,3.685902,0.991736,0
2,8,3.455159,0.709952,0
3,2,3.377466,0.700492,0
2,8,4.94207,0.949586,0
3,18,4.223454,1.957785,1
5,10,4.426974,2.075607,2
1,2,3.953887,0.909775,0
2,8,3.422389,0.86161,0
3,8,3.185894,0.756372,0
4,2,1.627654,0.993911,0
5,7,3.561084,1.149984,0
1,2,3.706473,0.793389,0
2,8,3.358486,1.278732,0
1,2,3.909108,0.847484,0
2,8,3.368784,1.045747,0
3,3,3.104877,0.823061,0
