@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.103669,0
3,1.523895,2
5,1.280452,1
1,0.911125,0
2,0.993916,0
3,1.34205,0
4,0.914907,0
5,0.778817,0
2,0.818414,0
3,1.074197,0
5,0.941866,1
3,1.385955,1
5,0.962334,0
1,0.829042,0
2,1.172744,0
3,1.407579,1
5,0.91446,0
3,1.841387,1
1,1.262442,2
2,1.437277,2
3,1.206567,2
5,1.000841,0
2,1.481024,1
3,0.994578,1
5,0.984536,0
2,0.926632,0
3,1.010141,0
4,0.976432,0
1,0.937392,0
2,1.018988,0
3,1.013746,0
3,1.667077,2
3,1.792239,1
4,1.01631,0
5,1.052184,0
1,1.078575,0
2,0.988032,1
3,1.690832,2
4,0.94567,0
5,1.161114,0
1,1.372433,1
2,0.795133,0
3,1.310759,1
4,1.027704,0
5,0.841609,1
2,2.018276,0
3,0.713292,0
4,1.084672,0
5,1.139259,0
1,0.911125,0
3,1.061582,0
4,0.914907,0
5,0.957824,0
1,0.993208,0
2,0.710196,0
3,0.690028,0
2,0.949913,0
3,1.928541,1
5,2.070024,2
1,0.911125,0
2,0.861906,0
3,0.745073,0
4,0.993523,0
5,1.146891,0
1,0.794567,0
2,1.279171,0
1,0.848742,0
2,1.046106,0
3,0.810767,0
4,1.174681,0
5,1.011595,0
1,1.707334,2
2,0.653912,0
3,0.881867,0
4,0.894398,0
1,0.705917,0
2,0.693311,0
3,1.030619,0
4,0.973014,0
2,0.978054,1
3,0.931178,1
4,1.025425,0
5,0.821488,0
1,1.007983,0
2,0.756246,0
3,0.566341,0
4,0.994662,0
5,0.937703,0
2,0.980613,1
3,0.983766,2
2,1.061712,1
3,1.19084,0
1,0.968583,0
2,1.237982,0
3,1.326159,2
5,0.985577,0
1,0.878292,0
1,0.879933,0
3,0.738193,0
4,1.061884,0
5,0.789225,0
2,1.332385,0
1,1.029325,1
2,0.698683,0
3,1.09189,1
4,1.196329,0
1,1.050667,1
2,0.702265,0
3,1.075344,0
4,0.902374,0
2,0.923817,0
3,1.030128,0
5,0.981414,0
3,0.879737,0
5,0.887054,0
1,0.986642,0
2,0.787202,0
3,1.037172,0
1,1.068725,0
3,0.844351,0
2,0.858324,1
3,1.549288,2
4,1.08695,0
1,1.296917,0
2,0.614258,0
3,0.758999,0
5,0.919664,0
1,1.590775,1
2,0.722732,0
3,0.822399,0
1,0.966942,0
2,1.335199,0
3,0.864829,0
4,1.231649,0
5,1.038655,0
1,1.375717,1
2,1.04892,0
3,0.656444,0
4,1.056188,0
5,0.943601,0
1,0.989925,0
2,0.878279,0
3,0.776528,0
1,0.95545,0
2,0.683333,0
3,0.702151,0
5,1.113241,0
1,0.948883,0
2,0.659029,0
3,1.074197,0
5,0.934928,0
2,0.801785,0
5,0.998413,1
1,0.865158,0
2,1.413228,0
3,1.245721,1
5,1.346366,1
1,0.879933,0
2,0.743966,0
3,0.573385,0
1,0.950525,0
2,0.926887,0
3,0.886618,1
4,0.911489,0
5,0.892952,0
3,1.154962,0
4,1.078975,0
2,1.145882,0
3,0.751626,0
4,0.933137,0
5,0.973088,0
2,0.870092,0
1,0.845458,0
2,0.69152,0
5,0.960252,1
2,0.778248,0
3,0.695926,0
4,0.98099,0
5,1.204825,0
1,0.812625,0
2,1.089598,0
3,0.635639,0
4,1.006056,0
5,0.861729,0
5,0.948804,2
2,1.288125,0
3,1.056831,0
5,1.03692,0
3,0.938714,0
2,0.893373,0
3,1.225898,1
4,0.847685,0
5,0.988352,0
1,0.897992,0
2,0.758037,0
3,0.846153,0
4,0.921743,0
1,0.8274,0
2,0.679496,0
3,0.577481,0
4,0.996941,0
5,1.10769,1
1,1.001417,0
2,0.943005,1
3,0.79291,0
5,2.092226,0
2,1.282753,0
3,0.892679,1
2,0.690752,0
3,0.611393,0
5,0.906828,0
2,1.00287,2
3,1.300111,2
4,1.08809,0
5,1.010555,2
2,0.918445,0
3,0.981636,1
5,0.874565,1
