@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.005,0.38,0.615,0.182,0.309,2
0.161,0.114,0.725,0.252,0.369,2
0.065,0.515,0.421,0.221,0.673,1
0.019,0.8,0.182,0.445,0.342,1
0.102,0.678,0.221,0.389,0.237,1
0.007,0.796,0.196,0.159,0.394,1
0.019,0.794,0.187,0.178,0.412,1
0.011,0.367,0.622,0.179,0.32,1
0.16,0.379,0.461,0.243,0.605,2
0.039,0.128,0.834,0.24,0.293,2
0.036,0.589,0.374,0.152,0.425,2
0.313,0.343,0.344,0.216,0.251,2
0.02,0.556,0.424,0.224,0.285,1
0.007,0.897,0.095,0.146,0.462,1
0.075,0.234,0.69,0.39,0.195,1
0.005,0.191,0.804,0.172,0.368,2
0.018,0.655,0.326,0.183,0.561,1
0.229,0.663,0.108,0.15,0.576,1
0.021,0.795,0.184,0.186,0.34,2
0.079,0.613,0.308,0.053,0.889,1
0.025,0.827,0.148,0.168,0.473,1
0.503,0.409,0.088,0.178,0.683,1
0.535,0.326,0.139,0.309,0.358,2
0.001,0.835,0.164,0.174,0.45,1
0.634,0.057,0.309,0.543,0.234,2
0.015,0.103,0.881,0.314,0.258,2
0.113,0.356,0.531,0.334,0.172,2
0.607,0.22,0.173,0.363,0.454,1
0.369,0.506,0.125,0.204,0.398,2
0.007,0.791,0.202,0.232,0.339,1
0.555,0.376,0.069,0.166,0.498,1
0.423,0.321,0.257,0.137,0.604,1
0.151,0.421,0.429,0.267,0.326,2
0.279,0.694,0.027,0.134,0.357,1
0.491,0.277,0.232,0.491,0.314,2
0.451,0.359,0.19,0.245,0.326,1
0.063,0.847,0.089,0.179,0.357,2
0.457,0.099,0.443,0.609,0.202,1
0.104,0.758,0.139,0.338,0.511,1
0.31,0.228,0.463,0.374,0.176,2
0.16,0.658,0.182,0.233,0.321,1
0.165,0.44,0.396,0.556,0.134,2
0.08,0.054,0.866,0.185,0.388,2
0.083,0.582,0.335,0.176,0.024,1
0.18,0.668,0.153,0.189,0.684,1
0.104,0.717,0.179,0.103,0.664,1
0.791,0.168,0.041,0.107,0.847,1
0.648,0.28,0.072,0.395,0.446,1
0.199,0.408,0.393,0.249,0.237,1
0.025,0.754,0.22,0.192,0.364,2
0.16,0.63,0.21,0.645,0.091,1
0.069,0.529,0.402,0.606,0.282,1
0.035,0.781,0.184,0.237,0.509,1
0.127,0.75,0.123,0.213,0.386,1
0.016,0.149,0.835,0.247,0.272,2
0.166,0.72,0.114,0.17,0.387,1
0.56,0.411,0.029,0.648,0.189,1
0.074,0.767,0.159,0.479,0.186,1
0.041,0.806,0.153,0.073,0.787,1
0.086,0.685,0.23,0.29,0.516,1
0.163,0.772,0.065,0.212,0.255,1
0.099,0.805,0.096,0.446,0.317,1
0.549,0.416,0.035,0.188,0.353,1
0.104,0.734,0.162,0.38,0.38,1
0.002,0.113,0.885,0.216,0.307,2
0.138,0.48,0.382,0.161,0.368,2
0.109,0.622,0.269,0.598,0.144,2
0.073,0.742,0.186,0.172,0.249,1
0.087,0.782,0.13,0.21,0.689,1
0.18,0.602,0.219,0.191,0.683,1
0.257,0.651,0.092,0.168,0.276,1
0.101,0.779,0.12,0.294,0.377,1
0.313,0.097,0.59,0.224,0.311,2
0.017,0.749,0.234,0.152,0.372,2
0.329,0.473,0.198,0.316,0.545,2
0.104,0.735,0.161,0.193,0.366,1
0.686,0.265,0.048,0.187,0.738,1
0.574,0.218,0.208,0.242,0.535,0
0.611,0.303,0.086,0.392,0.289,0
0.186,0.71,0.104,0.47,0.328,0
0.802,0.194,0.004,0.431,0.516,0
0.168,0.441,0.392,0.469,0.116,0
0.659,0.299,0.042,0.444,0.447,0
0.506,0.447,0.047,0.363,0.242,0
0.924,0.019,0.057,0.597,0.261,0
0.064,0.36,0.576,0.286,0.247,0
0.737,0.075,0.188,0.279,0.226,0
0.085,0.804,0.112,0.751,0.121,0
0.118,0.658,0.224,0.172,0.43,0
0.321,0.456,0.223,0.337,0.461,0
0.143,0.713,0.145,0.191,0.37,0
0.254,0.672,0.073,0.151,0.702,0
0.493,0.204,0.303,0.541,0.349,0
0.611,0.094,0.295,0.531,0.268,0
0.342,0.461,0.197,0.222,0.386,0
0.106,0.643,0.251,0.485,0.241,0
0.082,0.797,0.121,0.426,0.302,0
0.522,0.333,0.146,0.107,0.632,0
0.238,0.462,0.299,0.509,0.383,0
0.064,0.489,0.447,0.286,0.016,0
0.198,0.58,0.222,0.497,0.058,0
0.038,0.187,0.775,0.288,0.322,0
0.155,0.23,0.616,0.434,0.307,0
0.46,0.115,0.425,0.444,0.383,0
0.841,0.049,0.111,0.565,0.289,0
0.385,0.559,0.056,0.162,0.389,0
0.92,0.057,0.023,0.717,0.18,0
0.218,0.626,0.156,0.199,0.389,0
0.547,0.403,0.05,0.134,0.583,0
0.851,0.145,0.004,0.456,0.397,0
0.821,0.145,0.034,0.057,0.9,0
0.793,0.021,0.186,0.231,0.609,0
0.612,0.223,0.164,0.416,0.446,0
0.762,0.118,0.12,0.16,0.333,0
0.182,0.657,0.161,0.209,0.377,0
0.089,0.636,0.275,0.203,0.373,0
0.604,0.138,0.258,0.508,0.328,0
