@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1041 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.028169,0.119718,0,0,0.028269,0,0,0.538169,0.558075,0.646246,0
0,0.22,0,0,0.026702,0.056075,0,0.243343,0.240008,0.265787,0
0,0.09434,0,0,0.012658,0.082278,0,0.481951,0.499639,0.572832,0
0,0.059524,0,0,0.009535,0.0441,0,0.586295,0.612600,0.704794,0
0,0.011121,0,0,0.002568,0.004281,0,0.900689,0.948177,1.105772,0
0,0.167315,0,0,0.015625,0.011719,0,0.607286,0.629332,0.729007,0
0,0.095528,0,0,0.02238,0.046796,0,0.325676,0.331673,0.372247,1
0,0.041667,0,0,0.011976,0.053892,0,0.461152,0.480130,0.546910,2
0,0.023548,0,0,0.006284,0.043991,0,0.604585,0.632964,0.730302,1
0.012672,0.013728,0.000528,0,0.002641,0.003698,0,0.682123,0.717663,0.834321,1
0.043478,0.187291,0,0,0.02349,0,0,0.456201,0.469346,0.541094,0
0.029151,0.031686,0,0,0.01269,0.031726,0,0.172433,0.181989,0.191265,0
0.068627,0.083333,0,0,0.009852,0.059113,0,0.275151,0.282956,0.320360,0
0.013198,0.026396,0,0,0.002033,0.005081,0,0.444120,0.468429,0.538097,0
0.002604,0.003472,0,0,0.000869,0.003475,0,0.842156,0.887130,1.033072,0
0.017241,0.12069,0,0,0.031142,0.00692,0,0.438320,0.453317,0.520439,0
0,0.078889,0,0,0.01891,0.046719,0,0.247501,0.250224,0.273916,0
0,0.062241,0,0,0.004167,0.033333,0,0.567832,0.592205,0.683753,1
0,0.079487,0,0,0.005988,0.019675,0,0.638443,0.666954,0.771098,2
0,0.006809,0,0,0.000974,0.009737,0,0.887250,0.934098,1.089064,1
0,0.064639,0,0,0.022901,0.034351,0,0.640535,0.667785,0.773197,0
0,0.086705,0,0,0.020251,0.041466,0,0.316086,0.322042,0.360030,2
0,0.063953,0,0,0.035088,0.005848,0,0.406924,0.417244,0.477941,0
0.007048,0.068128,0,0,0.004702,0.012539,0,0.606452,0.633857,0.733283,1
0,0.02049,0,0,0.004,0.002,0,0.853024,0.896886,1.045368,2
0,0.084175,0,0,0.023649,0.013514,0,0.656128,0.684319,0.793944,1
0,0.079399,0,0,0.019334,0.116004,0,0.224879,0.226727,0.245246,1
0,0.152284,0,0,0.010204,0.010204,0,0.417643,0.428100,0.493787,2
0.000723,0.095445,0,0,0.000724,0.019537,0,0.471757,0.490280,0.562633,1
0.02725,0.004955,0,0,0.000413,0.008261,0,0.688501,0.725524,0.841151,0
0,0.05,0,0,0.019305,0.007722,0,0.659686,0.689501,0.799011,0
0,0.076426,0,0,0.025862,0.020474,0,0.334073,0.340633,0.384520,2
0.127551,0.015306,0,0,0,0.051282,0,0.155896,0.159444,0.169557,0
0.001241,0.055831,0,0,0.005587,0.014277,0,0.633283,0.664063,0.767244,0
0.004077,0.028169,0,0,0.003337,0.003337,0,0.797874,0.838833,0.976325,2
0,0.086957,0,0,0.020134,0,0,0.667884,0.696062,0.808480,0
0.031712,0.063425,0,0,0.020106,0.050794,0,0.211106,0.217465,0.232511,0
0.02809,0,0,0,0,0.056497,0,0.387276,0.405787,0.457501,0
0,0.081778,0,0,0.004448,0.02669,0,0.623759,0.650984,0.753025,0
0,0.003759,0,0,0.00047,0.006582,0,0.865414,0.910984,1.060955,0
0,0.114754,0,0,0.028807,0.004115,0,0.597469,0.620434,0.719074,0
0,0.125152,0,0,0.027981,0.085158,0,0.249475,0.250511,0.275514,0
0.011236,0.129213,0,0,0.016949,0.022599,0,0.251660,0.254282,0.281343,0
0,0.090997,0,0,0.008721,0.028101,0,0.588311,0.612465,0.706519,0
0.000666,0.01932,0,0,0.003333,0.006667,0,0.786689,0.826851,0.961041,0
0.022581,0.158065,0,0,0.029126,0,0,0.480764,0.496823,0.573477,0
0,0.174142,0,0,0.030383,0.050198,0,0.249036,0.248967,0.272212,0
0,0.032864,0,0,0,0.037736,0,0.509181,0.531811,0.612516,1
0,0.053026,0,0,0.000577,0.008651,0,0.676193,0.708497,0.821176,0
0,0.000725,0,0,0.000362,0.003625,0,0.858445,0.903771,1.052139,0
0,0.106529,0,0,0.017241,0.003448,0,0.668831,0.696657,0.809871,0
0,0.106638,0,0,0.038126,0.043573,0,0.309972,0.314612,0.353714,0
0,0.067308,0,0,0.004831,0.014493,0,0.329054,0.345548,0.390110,1
0,0.118681,0,0,0.0044,0.016502,0,0.481788,0.498702,0.573694,0
0.013958,0.010806,0,0,0.002703,0.005405,0.00045,0.678469,0.714136,0.828421,1
0.020057,0.091691,0,0,0.014368,0.008621,0,0.419146,0.434536,0.499005,0
0,0.080717,0,0,0.022523,0.067568,0,0.296029,0.302302,0.339976,0
0.023474,0.061033,0,0,0.014151,0.023585,0,0.057394,0.058699,0.051271,1
0.045952,0.06674,0,0,0.004381,0.01862,0,0.298918,0.315408,0.351947,0
0.05807,0.005944,0,0,0.002745,0.007319,0,0.512815,0.541252,0.624956,0
0.030418,0.060837,0,0,0.007634,0.022901,0,0.412071,0.431634,0.493702,0
0,0.10962,0,0,0.029115,0.051512,0,0.310971,0.316105,0.352710,0
0,0.105023,0,0,0.027523,0.018349,0,0.555382,0.576093,0.666329,0
0,0.085619,0,0,0.009983,0.021631,0,0.625650,0.652638,0.754657,0
0.004773,0.025776,0,0,0.004776,0.003343,0,0.778759,0.818056,0.952194,0
0,0.076642,0,0,0.014652,0.007326,0,0.647658,0.674392,0.782985,0
0.011677,0.117834,0,0,0.022317,0.058448,0,0.261161,0.264312,0.289464,0
0,0.102151,0,0,0.021622,0.010811,0,0.456993,0.469540,0.539841,1
0,0.030023,0,0,0.006936,0.075145,0,0.408040,0.423806,0.479054,0
0.005031,0.022918,0,0,0.003915,0.002796,0,0.804709,0.845802,0.984952,0
0,0.119522,0,0,0.02,0.004,0,0.557889,0.577682,0.667068,0
0.002347,0.156103,0,0,0.019976,0.06228,0,0.295809,0.299277,0.335721,0
0,0.085,0,0,0.015075,0.015075,0,0.434469,0.450506,0.518865,0
0,0.113171,0,0,0.003906,0.016602,0,0.502547,0.520140,0.600702,0
0.005213,0.017062,0,0,0.00569,0.004267,0,0.794492,0.835753,0.972999,0
0,0.138973,0,0,0.018182,0.00303,0,0.672049,0.699198,0.812025,0
0,0.028019,0,0,0.010638,0.101547,0,0.315973,0.326304,0.362386,0
0,0.078704,0,0,0.009302,0.04186,0,0.392000,0.406047,0.464118,0
0,0.098843,0,0,0.009474,0.024211,0,0.505859,0.523910,0.603386,0
0.002912,0.012231,0,0,0.003497,0.006993,0,0.833074,0.876295,1.020921,0
0,0.13355,0,0,0.019608,0.006536,0,0.643131,0.668879,0.776834,0
0,0.07394,0,0,0.01444,0.06769,0,0.310308,0.318027,0.356257,0
0,0.049383,0,0,0.006211,0.055901,0,0.394347,0.408349,0.462497,0
0,0.06619,0,0,0.004476,0.021486,0,0.556045,0.580515,0.669353,1
0.017449,0.011421,0,0,0.002856,0.005078,0,0.750084,0.789450,0.918768,2
0,0.069401,0,0,0.018987,0.018987,0,0.576712,0.602292,0.696791,0
0,0.096296,0,0,0.026483,0.061441,0,0.305522,0.311146,0.350221,1
0.003802,0.087452,0,0,0.015267,0.007634,0,0.523186,0.543906,0.626383,0
0.00625,0.11875,0,0,0.002503,0.026283,0,0.460688,0.476399,0.546434,0
0.016839,0.016192,0,0,0.005185,0.005185,0,0.655803,0.689630,0.799919,0
0,0.127413,0,0,0.01938,0.011628,0,0.605082,0.628759,0.729272,0
0.007928,0.075878,0,0,0.017007,0.064626,0,0.200971,0.206455,0.221784,0
0,0.096273,0,0,0.021807,0.012461,0,0.579577,0.601873,0.696167,1
0,0.1339,0,0,0.008511,0.017021,0,0.472662,0.487794,0.561450,0
0.001793,0.016139,0,0,0.005981,0.001794,0,0.802798,0.844714,0.981758,0
0,0.145897,0,0,0.018293,0.003049,0,0.653247,0.678628,0.788039,0
0,0.091434,0,0,0.012524,0.058767,0,0.294278,0.300591,0.337073,0
0.010204,0.081633,0,0,0.020513,0.046154,0,0.276767,0.283951,0.319373,0
0.007476,0.086256,0,0,0.004603,0.018987,0,0.436756,0.454796,0.521059,0
0.019898,0.014213,0,0,0.002844,0.010808,0,0.662841,0.697478,0.809281,0
0,0.183333,0,0,0.027855,0,0,0.597998,0.619327,0.718011,0
0.012036,0.051153,0,0,0.014056,0.052209,0,0.260772,0.270041,0.297799,0
0.039427,0.043011,0,0,0.014388,0.003597,0,0.359688,0.376369,0.428621,1
0.061493,0.032211,0,0,0.003663,0.008059,0,0.223614,0.238406,0.263286,0
0.048689,0.01573,0,0,0.005997,0.002999,0,0.481820,0.507764,0.584608,0
0.097403,0.090909,0,0,0.016287,0.003257,0,0.389284,0.405067,0.463266,0
0,0.060706,0,0,0.01768,0.099448,0,0.240288,0.243389,0.265595,0
0,0.085,0,0,0.040201,0.025126,0,0.412901,0.426410,0.487610,0
0.020979,0.035839,0,0,0.004374,0.019248,0,0.491279,0.513926,0.590648,0
0.015199,0.017733,0,0,0.002535,0.000634,0,0.787882,0.828582,0.965178,0
0,0.169435,0,0,0.02,0,0,0.627899,0.651332,0.756265,0
0,0.087666,0,0,0.017347,0.089796,0,0.340455,0.349306,0.394873,0
0,0.11399,0,0,0.036458,0.03125,0,0.372249,0.382988,0.437236,0
0.008989,0.122472,0,0,0.004499,0.033746,0,0.481785,0.498682,0.573871,0
0,0.022059,0,0,0.005977,0.004138,0,0.807410,0.848077,0.987531,1
0,0.145695,0,0,0.013289,0.003322,0,0.644446,0.669992,0.777705,0
0,0.04626,0,0,0.013793,0.063054,0,0.350852,0.361755,0.408874,0
0,0.148325,0,0,0.028846,0,0,0.476781,0.489398,0.560674,0
0,0.105473,0,0,0.00498,0.028884,0,0.579798,0.602838,0.695526,0
0.002101,0.02381,0,0,0.005606,0.002102,0,0.786960,0.826542,0.961392,0
0,0.153846,0,0,0.026846,0,0,0.614397,0.636145,0.738115,0
0,0.131929,0,0,0.024417,0.067703,0,0.245805,0.247555,0.267833,0
0,0.166667,0,0,0.017964,0.041916,0,0.362882,0.370369,0.421965,0
0,0.059774,0,0,0.003636,0.01899,0,0.703159,0.735740,0.854281,2
0,0.012573,0,0,0.00387,0.006773,0,0.827509,0.869887,1.013110,1
0,0.141176,0,0,0.023599,0.0059,0,0.660518,0.686308,0.796359,0
0,0.070159,0,0,0.018727,0.070225,0,0.314308,0.324343,0.360942,0
0.020833,0.182292,0,0,0.020942,0.020942,0,0.168766,0.167151,0.180954,0
0.004662,0.125874,0,0,0.007001,0.010502,0,0.428576,0.442102,0.507826,0
0.017849,0.010984,0,0,0.002747,0.005952,0,0.797484,0.838843,0.976547,0
0,0.140523,0,0,0.022951,0.003279,0,0.639569,0.664204,0.771359,0
0,0.103563,0,0,0.023411,0.061315,0,0.251823,0.255118,0.279417,0
0,0.253521,0,0,0.021277,0.014184,0,0.277235,0.275522,0.307433,1
0.010536,0.10728,0,0,0.005753,0.020134,0,0.417890,0.433200,0.496225,0
0,0.042305,0,0,0.009489,0.00146,0,0.772057,0.809420,0.941710,0
0,0.047297,0,0,0.00678,0.00339,0,0.629147,0.656023,0.760363,0
0,0.076121,0,0,0.016701,0.055324,0,0.334959,0.344685,0.387577,1
0.062857,0.051429,0,0,0.011494,0.045977,0,0.234827,0.244483,0.269738,0
0.019555,0.065725,0,0,0.008152,0.022826,0,0.630354,0.659916,0.762974,0
0.020916,0.011839,0.000395,0,0.003158,0.004737,0,0.680736,0.716456,0.831629,1
0,0.070896,0,0,0.022472,0,0,0.616833,0.641876,0.744738,0
0.005414,0.071926,0,0,0.01548,0.065015,0,0.273442,0.282856,0.314740,1
0.02809,0.106742,0,0,0.039548,0.011299,0,0.322307,0.326062,0.371246,0
0.016512,0.112487,0,0,0.005165,0.028926,0,0.480771,0.499228,0.571318,0
0.003431,0.011149,0,0,0.002575,0.002575,0,0.843940,0.888324,1.035307,0
0,0.184669,0,0,0.020979,0,0,0.642559,0.665862,0.772754,0
0,0.099788,0,0,0.018066,0.059511,0,0.327409,0.335255,0.372265,0
0.088542,0.036458,0,0,0.010471,0.015707,0,0.217069,0.224929,0.244107,0
0.043082,0.067937,0,0,0.004146,0.005804,0,0.285064,0.299465,0.335984,0
0.046034,0.024404,0,0,0.003885,0.004994,0,0.625907,0.657985,0.762975,1
0,0.116541,0,0,0.022642,0.007547,0,0.533577,0.551753,0.638337,0
0.017503,0.063011,0,0,0.021028,0.068925,0,0.177918,0.183109,0.195282,0
0,0.181373,0,0,0.019704,0.019704,0,0.455338,0.466144,0.537439,0
0,0.058164,0,0,0.004909,0.014727,0,0.642316,0.671177,0.777804,0
0.027246,0.015751,0,0,0.002981,0.004259,0,0.698878,0.736206,0.855149,0
0.019048,0.190476,0,0,0.025478,0.003185,0,0.524021,0.541274,0.626284,0
0,0.072437,0,0,0.018832,0.080038,0,0.281372,0.288259,0.314938,0
0,0.137931,0,0,0.028902,0,0,0.344347,0.350279,0.397434,0
0.002011,0.042225,0,0,0.004024,0.014085,0,0.615980,0.645686,0.746455,0
0,0.01308,0,0,0.004581,0.005236,0,0.818827,0.861468,1.002752,0
0,0.176471,0,0,0.02214,0.00369,0,0.566191,0.587314,0.678312,0
0.031049,0.066381,0,0,0.021436,0.063237,0,0.207735,0.213110,0.230001,0
0,0.104603,0,0,0.02521,0.042017,0,0.476404,0.491715,0.566290,0
0.009709,0.099735,0,0,0.004417,0.027385,0,0.494947,0.514642,0.591581,0
0,0.020111,0,0,0.006036,0.002515,0,0.827383,0.869197,1.012876,0
0,0.181818,0,0,0.018248,0,0,0.599996,0.620315,0.719830,0
0,0.065652,0,0,0.018095,0.088571,0,0.324010,0.333437,0.370016,0
0.011696,0.046784,0,0,0,0.029412,0,0.147919,0.152946,0.162707,0
0.008889,0.095556,0,0,0.008899,0.026696,0,0.401727,0.415985,0.472901,0
0,0.025781,0,0,0.0086,0.000782,0,0.800226,0.840082,0.977952,0
0,0.220532,0,0,0.026718,0,0,0.581841,0.599513,0.695326,0
0.027115,0.105206,0,0,0.021716,0.04126,0,0.156231,0.158284,0.165614,1
0,0.142857,0,0,0.01105,0.022099,0,0.407525,0.417541,0.476643,0
0,0.097933,0,0,0.005447,0.022876,0,0.534443,0.555405,0.640410,0
0,0.013803,0,0,0.005525,0.004834,0,0.837385,0.880293,1.026135,1
0,0.043321,0,0,0.014493,0.007246,0,0.647335,0.676203,0.784342,0
0,0.072009,0,0,0.019767,0.069767,0,0.270853,0.275590,0.304878,0
0,0.267974,0,0,0.065789,0,0,0.321382,0.317755,0.361907,0
0.019743,0.115499,0,0,0.002964,0.025692,0,0.508636,0.527554,0.607217,0
0.009187,0.010601,0,0,0.002829,0.000707,0,0.783884,0.825138,0.960935,0
0.003497,0.104895,0,0,0.014035,0,0,0.468497,0.488206,0.561957,0
0.020743,0.045808,0,0,0.012111,0.053633,0,0.247297,0.255860,0.281299,0
0,0.140244,0,0,0.01227,0.03681,0,0.183426,0.181792,0.195441,0
0.002819,0.086681,0,0,0.004231,0.016925,0,0.620269,0.647458,0.748437,0
0,0.006961,0,0,0.001548,0.004644,0,0.798297,0.839841,0.977494,0
0.068027,0.129252,0,0,0.020478,0.003413,0,0.400525,0.413992,0.476526,0
0.01451,0.108827,0,0,0.016949,0.039952,0,0.264765,0.270640,0.296964,0
0,0.087336,0,0,0.017544,0.017544,0,0.496251,0.515381,0.590459,1
0,0.052817,0,0,0.004696,0.004696,0,0.777062,0.814830,0.947730,2
0,0.023699,0,0,0.003719,0.004649,0,0.842974,0.886177,1.032614,2
0,0.161172,0,0,0.036765,0,0,0.558776,0.577014,0.668035,0
0,0.088913,0,0,0.021978,0.048352,0,0.308662,0.316027,0.353916,2
0,0.281768,0,0,0.038889,0,0,0.406539,0.408113,0.468219,0
0,0.060191,0,0,0.006559,0.0161,0,0.639467,0.669177,0.775751,0
0.008372,0.01907,0,0,0.005119,0.002792,0,0.781065,0.821065,0.956339,0
0,0.131086,0,0,0.022556,0.011278,0,0.619318,0.642839,0.745655,0
0,0.069277,0,0,0.01809,0.070352,0,0.279240,0.285592,0.314801,0
0,0.306358,0,0,0.02907,0.005814,0,0.476127,0.482895,0.557262,0
0,0.049734,0,0,0.007111,0.020444,0,0.562908,0.587391,0.675255,0
0.001048,0.014144,0,0,0.003145,0.004717,0,0.775621,0.815800,0.947492,0
0,0.117216,0,0,0.029412,0.003676,0,0.641664,0.667357,0.773938,0
0,0.109905,0,0,0.02038,0.054348,0,0.253860,0.256160,0.279289,0
0,0.106599,0,0,0.020408,0.030612,0,0.407761,0.420034,0.477969,0
0.007739,0.095443,0,0,0.004303,0.012048,0,0.468272,0.486945,0.557027,0
0.031676,0.00842,0.000802,0,0.002808,0.002006,0,0.792438,0.834300,0.971810,1
0.064777,0.125506,0,0,0.01626,0.00813,0,0.268936,0.277632,0.313978,0
