@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.098288,0
3,1.52448,2
5,1.281079,1
1,0.91667,0
2,0.98907,0
3,1.342565,0
4,0.91545,0
5,0.779199,0
2,0.814424,0
3,1.074609,0
5,0.942327,1
3,1.386487,1
5,0.962805,0
1,0.834088,0
2,1.167026,0
3,1.40812,1
5,0.914908,0
3,1.842093,1
1,1.270125,2
2,1.430269,2
3,1.20703,2
5,1.001331,0
2,1.473804,1
3,0.99496,1
5,0.985018,0
2,0.922114,0
3,1.010529,0
4,0.977012,0
1,1.166071,0
2,1.246967,0
5,0.856251,0
1,0.943097,0
2,1.01402,0
3,1.014135,0
3,1.667717,2
3,1.792927,1
4,1.016913,0
5,1.052699,0
1,1.08514,0
2,0.983215,1
3,1.691481,2
4,0.946231,0
5,1.161683,0
1,1.380786,1
2,0.791256,0
3,1.311262,1
4,1.028314,0
5,0.842021,1
2,2.008436,0
3,0.713565,0
4,1.085315,0
5,1.139817,0
1,0.91667,0
3,1.06199,0
4,0.91545,0
5,0.958293,0
1,0.999253,0
2,0.706733,0
3,0.690293,0
2,0.945281,0
3,1.929282,1
5,2.071038,2
1,0.91667,0
2,0.857703,0
3,0.74536,0
4,0.994112,0
5,1.147453,0
1,0.799403,0
2,1.272935,0
1,0.853907,0
2,1.041006,0
3,0.811078,0
4,1.175378,0
5,1.012091,0
1,1.717725,2
2,0.650724,0
3,0.882205,0
4,0.894929,0
1,0.710213,0
2,0.689931,0
3,1.031015,0
4,0.973592,0
2,0.973286,1
3,0.931536,1
4,1.026033,0
5,0.82189,0
1,1.014118,0
2,0.752559,0
3,0.566558,0
4,0.995252,0
5,0.938162,0
2,0.975832,1
3,0.984143,2
2,1.056536,1
3,1.191297,0
1,0.974478,0
2,1.231946,0
3,1.326668,2
5,0.98606,0
1,0.883637,0
1,0.885289,0
3,0.738476,0
4,1.062515,0
5,0.789611,0
2,1.325889,0
1,1.03559,1
2,0.695277,0
3,1.092309,1
4,1.197039,0
1,1.057061,1
2,0.698841,0
3,1.075756,0
4,0.902909,0
2,0.919313,0
3,1.030523,0
5,0.981895,0
3,0.880075,0
5,0.887488,0
1,0.992647,0
2,0.783364,0
3,1.037571,0
1,1.07523,0
3,0.844675,0
2,0.854139,1
3,1.549882,2
4,1.087595,0
1,1.30481,0
2,0.611263,0
3,0.75929,0
5,0.920114,0
1,1.600457,1
2,0.719208,0
3,0.822714,0
1,0.972827,0
2,1.328689,0
3,0.865161,0
4,1.23238,0
5,1.039163,0
1,1.38409,1
2,1.043806,0
3,0.656696,0
4,1.056814,0
5,0.944063,0
1,0.99595,0
2,0.873997,0
3,0.776826,0
1,0.961265,0
2,0.680002,0
3,0.702421,0
5,1.113786,0
1,0.954659,0
2,0.655816,0
3,1.074609,0
5,0.935386,0
2,0.797875,0
5,0.998902,1
1,0.870424,0
2,1.406338,0
3,1.246199,1
5,1.347025,1
1,0.885289,0
2,0.740339,0
3,0.573606,0
1,0.95631,0
2,0.922368,0
3,0.886958,1
4,0.91203,0
5,0.893389,0
3,1.155406,0
4,1.079615,0
2,1.140295,0
3,0.751915,0
4,0.93369,0
5,0.973565,0
2,0.86585,0
1,0.850604,0
2,0.688148,0
5,0.960723,1
2,0.774453,0
3,0.696193,0
4,0.981572,0
5,1.205415,0
1,0.817571,0
2,1.084286,0
3,0.635883,0
4,1.006653,0
5,0.862151,0
5,0.949269,2
2,1.281845,0
3,1.057237,0
5,1.037428,0
3,0.939074,0
2,0.889018,0
3,1.226369,1
4,0.848188,0
5,0.988836,0
1,0.903457,0
2,0.754341,0
3,0.846478,0
4,0.92229,0
1,0.832436,0
2,0.676183,0
3,0.577703,0
4,0.997533,0
5,1.108232,1
1,1.007512,0
2,0.938407,1
3,0.793215,0
5,2.093251,0
2,1.276499,0
3,0.893022,1
2,0.687385,0
3,0.611627,0
5,0.907272,0
2,0.997981,2
3,1.30061,2
4,1.088735,0
5,1.01105,2
2,0.913967,0
3,0.982013,1
5,0.874993,1
