@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.016,0.337,0.647,0.174,0.264,2
0.054,0.124,0.822,0.304,0.186,2
0.152,0.521,0.327,0.286,0.559,1
0.074,0.685,0.241,0.481,0.33,1
0.076,0.687,0.237,0.403,0.227,1
0.022,0.785,0.193,0.163,0.349,1
0.051,0.742,0.207,0.197,0.333,1
0.014,0.312,0.674,0.179,0.275,1
0.119,0.406,0.474,0.147,0.523,2
0.049,0.099,0.852,0.113,0.534,2
0.05,0.575,0.375,0.148,0.33,2
0.309,0.268,0.423,0.133,0.65,2
0.037,0.526,0.437,0.175,0.459,1
0.069,0.752,0.179,0.153,0.387,1
0.029,0.23,0.741,0.33,0.354,1
0.011,0.171,0.818,0.175,0.303,2
0.029,0.565,0.406,0.078,0.422,1
0.397,0.55,0.053,0.034,0.786,1
0.036,0.718,0.246,0.146,0.308,2
0.075,0.589,0.336,0.012,0.913,1
0.087,0.712,0.201,0.104,0.384,1
0.602,0.35,0.048,0.126,0.599,1
0.483,0.378,0.139,0.264,0.341,2
0.007,0.8,0.192,0.187,0.3,1
0.369,0.115,0.516,0.669,0.068,2
0.006,0.104,0.89,0.179,0.373,2
0.045,0.378,0.577,0.22,0.234,2
0.601,0.253,0.146,0.452,0.35,1
0.473,0.429,0.097,0.126,0.689,2
0.032,0.741,0.228,0.22,0.485,1
0.737,0.209,0.055,0.148,0.334,1
0.266,0.458,0.276,0.135,0.595,1
0.283,0.407,0.31,0.269,0.332,2
0.63,0.34,0.03,0.139,0.327,1
0.527,0.276,0.196,0.591,0.254,2
0.699,0.191,0.11,0.217,0.381,1
0.176,0.68,0.143,0.195,0.262,2
0.367,0.11,0.522,0.808,0.032,1
0.153,0.769,0.078,0.49,0.417,1
0.294,0.224,0.482,0.259,0.373,2
0.284,0.566,0.15,0.135,0.564,1
0.26,0.366,0.374,0.564,0.222,2
0.035,0.039,0.926,0.188,0.27,2
0.102,0.603,0.295,0.134,0.671,1
0.203,0.62,0.177,0.259,0.465,1
0.284,0.556,0.16,0.075,0.603,1
0.468,0.471,0.061,0.196,0.566,1
0.414,0.525,0.062,0.528,0.157,1
0.447,0.244,0.309,0.184,0.51,1
0.042,0.657,0.301,0.165,0.267,2
0.248,0.621,0.131,0.756,0.16,1
0.059,0.488,0.452,0.848,0.023,1
0.065,0.719,0.215,0.139,0.343,1
0.291,0.589,0.121,0.253,0.241,1
0.017,0.123,0.86,0.255,0.33,2
0.35,0.495,0.155,0.19,0.306,1
0.607,0.37,0.023,0.671,0.114,1
0.144,0.764,0.092,0.529,0.357,1
0.122,0.742,0.137,0.057,0.733,1
0.14,0.706,0.154,0.304,0.511,1
0.387,0.559,0.054,0.11,0.254,1
0.183,0.784,0.033,0.339,0.419,1
0.744,0.234,0.022,0.202,0.261,1
0.093,0.694,0.213,0.502,0.25,1
0.001,0.082,0.917,0.219,0.278,2
0.175,0.361,0.465,0.168,0.3,2
0.207,0.569,0.224,0.669,0.206,2
0.207,0.726,0.066,0.34,0.546,1
0.416,0.445,0.139,0.146,0.56,1
0.48,0.454,0.066,0.105,0.576,1
0.135,0.785,0.08,0.296,0.5,1
0.348,0.079,0.573,0.164,0.457,2
0.036,0.665,0.299,0.144,0.311,2
0.433,0.446,0.121,0.433,0.341,2
0.196,0.67,0.134,0.164,0.274,1
0.696,0.274,0.03,0.365,0.429,1
0.602,0.319,0.079,0.805,0.112,0
0.33,0.308,0.362,0.663,0.169,0
0.127,0.72,0.153,0.488,0.377,0
0.68,0.177,0.143,0.231,0.24,0
0.392,0.113,0.495,0.576,0.102,0
0.323,0.47,0.207,0.364,0.44,0
0.672,0.111,0.217,0.364,0.272,0
0.489,0.187,0.324,0.79,0.025,0
0.792,0.091,0.118,0.576,0.113,0
0.318,0.538,0.145,0.097,0.799,0
0.755,0.13,0.115,0.706,0.049,0
0.653,0.058,0.289,0.88,0.009,0
0.422,0.537,0.041,0.041,0.434,0
0.274,0.331,0.396,0.261,0.39,0
0.71,0.198,0.092,0.111,0.481,0
0.282,0.363,0.355,0.623,0.263,0
0.295,0.633,0.072,0.244,0.238,0
0.723,0.111,0.166,0.486,0.122,0
0.537,0.099,0.364,0.275,0.343,0
0.46,0.261,0.279,0.186,0.43,0
0.33,0.42,0.249,0.237,0.366,0
0.303,0.155,0.542,0.538,0.149,0
0.583,0.413,0.004,0.797,0.127,0
0.931,0.026,0.043,0.166,0.288,0
0.436,0.29,0.274,0.76,0.049,0
0.468,0.218,0.314,0.334,0.285,0
0.726,0.078,0.196,0.215,0.315,0
0.392,0.432,0.176,0.728,0.151,0
0.418,0.542,0.04,0.119,0.713,0
0.459,0.103,0.438,0.819,0.018,0
0.346,0.462,0.192,0.125,0.731,0
0.852,0.105,0.042,0.86,0.016,0
0.354,0.592,0.054,0.148,0.265,0
0.396,0.179,0.425,0.445,0.409,0
0.864,0.057,0.079,0.22,0.461,0
0.424,0.309,0.267,0.224,0.322,0
0.243,0.616,0.141,0.166,0.319,0
0.024,0.159,0.817,0.249,0.258,0
0.79,0.179,0.03,0.127,0.329,0
0.275,0.584,0.141,0.541,0.267,0
