@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
2,8,3.995826,0.6972,0
3,6,3.931977,1.077123,0
4,2,3.601488,0.90411,0
2,8,3.765315,0.917154,0
3,9,3.667449,1.031832,0
5,7,4.448673,0.984469,0
3,5,3.758382,0.881193,0
5,7,3.635125,0.889815,0
1,2,5.252722,0.992512,0
2,8,3.371703,0.781524,0
3,8,3.417787,1.038888,0
1,2,5.794505,1.075084,0
3,7,3.754747,0.845748,0
2,8,4.783542,0.852133,1
3,8,4.19326,1.551851,2
4,3,3.476314,1.089041,0
1,2,5.853308,1.304633,0
2,8,3.704572,0.609828,0
3,8,3.672899,0.760254,0
5,7,5.855324,0.922527,0
1,2,5.18147,0.972695,0
2,13,6.312105,1.325569,0
3,7,4.034402,0.86626,0
4,2,2.99686,1.234018,0
5,7,5.47714,1.041888,0
1,2,5.537619,1.383902,1
2,11,5.832212,1.041355,0
3,5,4.701641,0.657531,0
4,2,3.289836,1.058219,0
5,7,5.590564,0.946538,0
1,2,4.727714,0.995815,0
2,8,4.337568,0.871944,0
3,5,4.048899,0.777812,0
1,2,5.945864,0.961135,0
2,8,3.852648,0.678405,0
3,8,3.339058,0.703313,0
5,7,4.668016,1.116706,0
1,2,5.612044,0.954529,0
2,8,5.015264,0.654276,0
3,7,3.981518,1.075974,0
5,7,4.225795,0.937838,0
2,8,4.533209,0.796002,0
5,7,3.879643,1.001521,1
1,2,4.485791,0.870306,0
2,12,4.290601,1.403035,0
3,10,4.128358,1.247782,1
5,9,4.150492,1.350557,1
1,2,3.64003,0.885169,0
2,8,3.250854,0.7386,0
3,2,3.13997,0.574334,0
1,2,4.984469,0.95618,0
2,8,4.892,0.920202,0
3,7,4.414368,0.888085,1
4,2,2.440765,0.913242,0
5,7,4.977835,0.895731,0
3,5,3.006312,1.156873,0
4,2,6.408688,1.08105,0
2,8,5.013164,1.137617,0
3,4,3.506631,0.75287,0
4,2,3.513744,0.934932,0
5,7,4.205279,0.976117,0
2,8,4.629398,0.863817,0
1,2,5.306196,0.850489,0
2,8,3.733265,0.686532,0
5,7,4.985496,0.963242,1
2,8,3.260765,0.772635,0
3,3,4.067144,0.697078,0
4,2,3.791195,0.982877,0
5,7,6.652536,1.208576,0
1,2,4.096242,0.81746,0
2,8,3.18945,1.081739,0
3,5,3.7363,0.63669,0
4,2,3.996101,1.007991,0
5,7,3.730318,0.864412,0
5,7,5.149257,0.951758,2
2,10,4.04139,1.278835,0
3,7,3.437098,1.05858,0
5,7,5.123771,1.040148,0
3,6,3.295283,0.940267,0
2,8,4.702139,0.88693,0
3,4,4.769537,1.227926,1
4,2,3.006776,0.849315,0
5,7,3.703772,0.991429,0
1,2,4.426246,0.903335,0
2,8,3.059064,0.752569,0
3,7,3.351255,0.847553,0
4,2,3.523456,0.923516,0
1,2,4.660529,0.832323,0
2,8,3.968782,0.674595,0
3,3,3.815871,0.578437,0
4,2,2.739084,0.998858,0
5,7,4.289719,1.111138,1
1,2,2.488381,1.007375,0
2,9,3.687866,0.936204,1
3,5,3.541463,0.794222,0
5,8,3.781682,2.098739,0
2,10,4.093473,1.273501,0
3,5,3.879328,0.894156,1
2,8,3.890653,0.68577,0
3,4,4.0526,0.612404,0
5,7,4.804256,0.909651,0
2,8,4.543385,0.995637,2
3,8,4.473364,1.302262,2
4,2,3.152967,1.090183,0
5,7,4.429462,1.0137,2
2,8,3.485899,0.911821,0
3,7,3.585223,0.98326,1
5,7,3.652439,0.877288,1
