@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.051,0.336,0.612,0.072,0.365,2
0.592,0.057,0.351,0.135,0.349,2
0.142,0.487,0.371,0.226,0.608,1
0.145,0.702,0.153,0.573,0.257,1
0.059,0.682,0.26,0.315,0.342,1
0.201,0.692,0.107,0.078,0.368,1
0.064,0.77,0.166,0.104,0.362,1
0.048,0.305,0.647,0.073,0.361,1
0.158,0.333,0.509,0.407,0.405,2
0.253,0.057,0.691,0.222,0.427,2
0.064,0.546,0.389,0.081,0.361,2
0.431,0.214,0.355,0.194,0.399,2
0.081,0.451,0.467,0.174,0.387,1
0.111,0.857,0.032,0.09,0.364,1
0.052,0.208,0.74,0.379,0.336,1
0.058,0.205,0.737,0.084,0.359,2
0.132,0.541,0.327,0.124,0.55,1
0.463,0.46,0.076,0.037,0.789,1
0.032,0.792,0.176,0.077,0.415,2
0.087,0.644,0.269,0.001,0.984,1
0.073,0.784,0.142,0.052,0.575,1
0.676,0.288,0.036,0.34,0.431,1
0.222,0.49,0.288,0.318,0.356,2
0.085,0.825,0.09,0.105,0.363,1
0.213,0.024,0.763,0.46,0.277,2
0.076,0.099,0.825,0.175,0.487,2
0.074,0.321,0.606,0.107,0.5,2
0.664,0.218,0.118,0.523,0.279,1
0.168,0.663,0.169,0.231,0.398,2
0.131,0.7,0.169,0.188,0.383,1
0.373,0.493,0.134,0.112,0.398,1
0.071,0.494,0.436,0.172,0.397,1
0.472,0.252,0.276,0.201,0.372,2
0.124,0.792,0.084,0.056,0.333,1
0.682,0.202,0.116,0.596,0.241,2
0.694,0.189,0.117,0.172,0.396,1
0.034,0.832,0.135,0.082,0.344,2
0.436,0.023,0.542,0.473,0.26,1
0.218,0.728,0.054,0.596,0.252,1
0.346,0.123,0.531,0.382,0.34,2
0.409,0.461,0.13,0.243,0.392,1
0.407,0.299,0.293,0.59,0.243,2
0.096,0.018,0.886,0.091,0.363,2
0.147,0.493,0.36,0.201,0.399,1
0.087,0.69,0.224,0.436,0.325,1
0.303,0.618,0.079,0.061,0.558,1
0.07,0.705,0.225,0.592,0.276,1
0.124,0.699,0.176,0.496,0.279,1
0.534,0.216,0.25,0.209,0.387,1
0.063,0.702,0.236,0.084,0.395,2
0.387,0.497,0.116,0.686,0.192,1
0.098,0.497,0.405,0.589,0.216,1
0.154,0.687,0.16,0.16,0.512,1
0.208,0.729,0.063,0.113,0.353,1
0.057,0.138,0.805,0.154,0.37,2
0.248,0.677,0.075,0.085,0.35,1
0.324,0.64,0.036,0.729,0.171,1
0.353,0.595,0.053,0.523,0.279,1
0.098,0.804,0.099,0.049,0.661,1
0.262,0.643,0.095,0.465,0.322,1
0.089,0.86,0.051,0.057,0.49,1
0.333,0.644,0.023,0.476,0.349,1
0.387,0.569,0.045,0.089,0.348,1
0.01,0.815,0.175,0.398,0.318,1
0.006,0.081,0.914,0.116,0.36,2
0.125,0.361,0.514,0.076,0.347,2
0.389,0.468,0.143,0.643,0.216,2
0.055,0.69,0.255,0.043,0.416,1
0.276,0.697,0.027,0.244,0.628,1
0.564,0.355,0.08,0.118,0.702,1
0.257,0.651,0.092,0.027,0.601,1
0.032,0.887,0.081,0.324,0.359,1
0.521,0.035,0.445,0.173,0.402,2
0.036,0.707,0.256,0.07,0.355,2
0.54,0.364,0.096,0.549,0.269,2
0.122,0.713,0.165,0.084,0.401,1
0.628,0.342,0.03,0.585,0.258,1
0.87,0.054,0.077,0.239,0.402,0
0.026,0.888,0.086,0.062,0.342,0
0.619,0.313,0.068,0.483,0.345,0
0.364,0.605,0.031,0.248,0.35,0
0.7,0.148,0.152,0.182,0.398,0
0.219,0.661,0.12,0.447,0.341,0
0.546,0.236,0.219,0.096,0.376,0
0.652,0.309,0.039,0.091,0.357,0
0.022,0.891,0.088,0.786,0.137,0
0.291,0.49,0.218,0.197,0.377,0
0.536,0.182,0.282,0.666,0.203,0
0.002,0.941,0.058,0.244,0.503,0
0.787,0.203,0.009,0.411,0.394,0
0.964,0.007,0.029,0.374,0.348,0
0.309,0.547,0.144,0.641,0.208,0
0.347,0.546,0.108,0.54,0.272,0
0.397,0.567,0.036,0.068,0.349,0
0.298,0.603,0.099,0.094,0.349,0
0.851,0.084,0.065,0.694,0.193,0
0.235,0.625,0.139,0.631,0.227,0
0.032,0.913,0.055,0.144,0.579,0
0.729,0.116,0.155,0.789,0.135,0
0.409,0.548,0.043,0.059,0.473,0
0.6,0.176,0.224,0.097,0.405,0
0.429,0.442,0.129,0.256,0.363,0
0.834,0.112,0.053,0.436,0.271,0
0.189,0.514,0.297,0.277,0.391,0
0.609,0.247,0.144,0.72,0.185,0
0.191,0.756,0.053,0.074,0.355,0
0.795,0.12,0.085,0.379,0.35,0
0.522,0.401,0.077,0.744,0.163,0
0.373,0.095,0.531,0.157,0.508,0
0.145,0.804,0.051,0.761,0.143,0
0.894,0.021,0.085,0.48,0.263,0
0.708,0.055,0.238,0.29,0.388,0
0.178,0.734,0.089,0.487,0.383,0
0.086,0.875,0.039,0.683,0.193,0
0.371,0.479,0.15,0.275,0.392,0
0.315,0.603,0.082,0.059,0.408,0
0.102,0.163,0.735,0.125,0.456,0
