@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.098031,0
3,1.525456,2
5,1.283374,1
1,0.90902,0
2,0.988839,0
3,1.343424,0
4,0.915464,0
5,0.780594,0
2,0.814233,0
3,1.075297,0
5,0.944015,1
3,1.387374,1
5,0.964529,0
1,0.827126,0
2,1.166754,0
3,1.409021,1
5,0.916546,0
3,1.843273,1
1,1.259524,2
2,1.429935,2
3,1.207803,2
5,1.003125,0
2,1.473459,1
3,0.995597,1
5,0.986783,0
2,0.921898,0
3,1.011176,0
4,0.977027,0
1,1.156338,0
2,1.246675,0
5,0.857785,0
1,0.935225,0
2,1.013783,0
3,1.014784,0
3,1.668785,2
3,1.794075,1
4,1.016929,0
5,1.054585,0
1,1.076083,0
2,0.982985,1
3,1.692564,2
4,0.946246,0
5,1.163764,0
1,1.369262,1
2,0.791071,0
3,1.312102,1
4,1.02833,0
5,0.843529,1
2,2.007967,0
3,0.714022,0
4,1.085332,0
5,1.141858,0
1,0.90902,0
3,1.06267,0
4,0.915464,0
5,0.960009,0
1,0.990913,0
2,0.706568,0
3,0.690735,0
2,0.94506,0
3,1.930517,1
5,2.074747,2
1,0.90902,0
2,0.857503,0
3,0.745837,0
4,0.994128,0
5,1.149508,0
1,0.792731,0
2,1.272637,0
1,0.84678,0
2,1.040763,0
3,0.811598,0
4,1.175397,0
5,1.013903,0
1,1.703388,2
2,0.650572,0
3,0.88277,0
4,0.894943,0
1,0.704285,0
2,0.689769,0
3,1.031675,0
4,0.973607,0
2,0.973058,1
3,0.932132,1
4,1.026049,0
5,0.823362,0
1,1.005654,0
2,0.752383,0
3,0.566921,0
4,0.995268,0
5,0.939843,0
2,0.975604,1
3,0.984773,2
2,1.056289,1
3,1.19206,0
1,0.966345,0
2,1.231658,0
3,1.327517,2
5,0.987826,0
1,0.876262,0
1,0.8779,0
3,0.738949,0
4,1.062531,0
5,0.791025,0
2,1.325579,0
1,1.026946,1
2,0.695114,0
3,1.093008,1
4,1.197058,0
1,1.048239,1
2,0.698678,0
3,1.076445,0
4,0.902924,0
2,0.919099,0
3,1.031183,0
5,0.983653,0
3,0.880638,0
5,0.889078,0
1,0.984362,0
2,0.783181,0
3,1.038235,0
1,1.066255,0
3,0.845216,0
2,0.85394,1
3,1.550875,2
4,1.087612,0
1,1.29392,0
2,0.61112,0
3,0.759776,0
5,0.921762,0
1,1.587099,1
2,0.71904,0
3,0.823241,0
1,0.964707,0
2,1.328379,0
3,0.865715,0
4,1.232399,0
5,1.041024,0
1,1.372538,1
2,1.043563,0
3,0.657117,0
4,1.056831,0
5,0.945753,0
1,0.953242,0
2,0.679843,0
3,0.702871,0
5,1.11578,0
1,0.946691,0
2,0.655663,0
3,1.075297,0
5,0.937061,0
2,0.797689,0
5,1.000691,1
1,0.863159,0
2,1.40601,0
3,1.246997,1
5,1.349437,1
1,0.8779,0
2,0.740166,0
3,0.573973,0
1,0.948328,0
2,0.922153,0
3,0.887526,1
4,0.912044,0
5,0.894989,0
3,1.156145,0
4,1.079632,0
2,1.140028,0
3,0.752396,0
4,0.933705,0
5,0.975308,0
2,0.865648,0
1,0.843505,0
2,0.687988,0
5,0.962443,1
2,0.774273,0
3,0.696639,0
4,0.981587,0
5,1.207574,0
1,0.810747,0
2,1.084032,0
3,0.63629,0
4,1.006669,0
5,0.863695,0
5,0.950969,2
2,1.281546,0
3,1.057914,0
5,1.039286,0
3,0.939676,0
2,0.88881,0
3,1.227154,1
4,0.848201,0
5,0.990607,0
1,0.895917,0
2,0.754165,0
3,0.84702,0
4,0.922304,0
1,0.825488,0
2,0.676025,0
3,0.578073,0
4,0.997548,0
5,1.110217,1
1,0.999103,0
2,0.938188,1
3,0.793722,0
5,2.097,0
2,1.276201,0
3,0.893594,1
2,0.687224,0
3,0.612019,0
5,0.908897,0
2,0.997748,2
3,1.301442,2
4,1.088752,0
5,1.01286,2
2,0.913754,0
3,0.982642,1
5,0.87656,1
