@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.013,0.35,0.637,0.21,0.336,2
0.397,0.117,0.486,0.245,0.322,2
0.02,0.509,0.472,0.257,0.606,1
0.169,0.685,0.147,0.352,0.385,1
0.055,0.703,0.242,0.305,0.352,1
0.23,0.681,0.089,0.18,0.352,1
0.015,0.796,0.189,0.18,0.353,1
0.008,0.345,0.647,0.2,0.337,1
0.202,0.352,0.446,0.41,0.406,2
0.028,0.123,0.849,0.219,0.439,2
0.073,0.569,0.358,0.164,0.353,2
0.237,0.314,0.449,0.165,0.425,2
0.011,0.513,0.475,0.184,0.397,1
0.202,0.762,0.036,0.156,0.36,1
0.046,0.238,0.716,0.28,0.393,1
0.022,0.226,0.753,0.181,0.345,2
0.018,0.615,0.367,0.414,0.378,1
0.191,0.698,0.111,0.284,0.623,1
0.013,0.818,0.169,0.259,0.354,2
0.251,0.526,0.223,0.132,0.833,1
0.026,0.847,0.127,0.262,0.424,1
0.67,0.287,0.042,0.348,0.431,1
0.32,0.433,0.247,0.255,0.395,2
0.005,0.81,0.185,0.185,0.351,1
0.118,0.063,0.819,0.456,0.279,2
0.006,0.108,0.886,0.421,0.351,2
0.046,0.391,0.563,0.515,0.28,2
0.509,0.307,0.184,0.332,0.388,1
0.673,0.268,0.058,0.169,0.441,2
0.094,0.752,0.154,0.197,0.392,1
0.135,0.68,0.185,0.211,0.372,1
0.379,0.348,0.274,0.163,0.416,1
0.415,0.32,0.265,0.229,0.371,2
0.515,0.443,0.042,0.141,0.333,1
0.562,0.27,0.168,0.393,0.358,2
0.28,0.456,0.264,0.236,0.379,1
0.024,0.85,0.125,0.18,0.333,2
0.54,0.036,0.424,0.528,0.234,1
0.504,0.445,0.051,0.324,0.414,1
0.59,0.107,0.303,0.262,0.41,2
0.155,0.637,0.207,0.179,0.435,1
0.435,0.278,0.287,0.397,0.353,2
0.014,0.069,0.917,0.2,0.342,2
0.274,0.491,0.236,0.166,0.428,1
0.105,0.681,0.214,0.26,0.427,1
0.124,0.752,0.124,0.164,0.559,1
0.236,0.574,0.19,0.317,0.455,1
0.572,0.337,0.091,0.391,0.335,1
0.503,0.261,0.236,0.192,0.408,1
0.017,0.733,0.249,0.249,0.346,2
0.395,0.494,0.111,0.477,0.314,1
0.111,0.51,0.379,0.583,0.22,1
0.154,0.683,0.162,0.451,0.344,1
0.167,0.729,0.104,0.212,0.334,1
0.004,0.132,0.864,0.212,0.36,2
0.202,0.69,0.107,0.173,0.341,1
0.52,0.442,0.038,0.494,0.312,1
0.635,0.325,0.04,0.337,0.384,1
0.048,0.834,0.118,0.132,0.684,1
0.183,0.682,0.136,0.297,0.422,1
0.081,0.848,0.071,0.409,0.321,1
0.452,0.52,0.028,0.472,0.352,1
0.374,0.56,0.065,0.186,0.335,1
0.081,0.694,0.225,0.336,0.352,1
0,0.087,0.913,0.199,0.346,2
0.154,0.394,0.452,0.164,0.34,2
0.45,0.414,0.137,0.433,0.338,2
0.058,0.697,0.245,0.304,0.326,1
0.273,0.689,0.038,0.257,0.517,1
0.367,0.509,0.125,0.327,0.511,1
0.33,0.587,0.083,0.311,0.398,1
0.143,0.772,0.086,0.242,0.408,1
0.031,0.135,0.834,0.203,0.401,2
0.028,0.718,0.254,0.166,0.345,2
0.478,0.4,0.122,0.337,0.391,2
0.222,0.62,0.157,0.255,0.347,1
0.602,0.358,0.04,0.316,0.418,1
0.755,0.204,0.04,0.287,0.394,0
0.092,0.683,0.225,0.255,0.372,0
0.807,0.046,0.146,0.704,0.2,0
0.087,0.255,0.658,0.3,0.389,0
0.416,0.535,0.05,0.163,0.414,0
0.915,0.041,0.043,0.684,0.176,0
0.578,0.281,0.14,0.876,0.081,0
0.704,0.217,0.08,0.418,0.341,0
0.472,0.255,0.273,0.219,0.402,0
0.093,0.027,0.88,0.778,0.173,0
0.184,0.563,0.253,0.434,0.309,0
0.816,0.065,0.118,0.811,0.11,0
0.343,0.589,0.068,0.16,0.355,0
0.215,0.677,0.108,0.385,0.353,0
0.332,0.478,0.19,0.225,0.514,0
0.492,0.478,0.029,0.223,0.333,0
0.526,0.43,0.043,0.165,0.346,0
0.111,0.619,0.271,0.2,0.372,0
0.189,0.733,0.078,0.143,0.339,0
0.046,0.182,0.772,0.156,0.387,0
0.228,0.728,0.044,0.484,0.308,0
0.19,0.691,0.12,0.248,0.395,0
0.692,0.159,0.149,0.257,0.382,0
0.748,0.015,0.238,0.738,0.151,0
0.796,0.112,0.092,0.328,0.387,0
0.754,0.052,0.194,0.485,0.254,0
0.236,0.701,0.062,0.337,0.35,0
0.474,0.273,0.253,0.733,0.158,0
0.378,0.541,0.081,0.159,0.398,0
0.57,0.404,0.025,0.297,0.335,0
0.302,0.641,0.057,0.223,0.45,0
0.912,0.014,0.073,0.398,0.301,0
0.42,0.541,0.039,0.234,0.375,0
0.442,0.539,0.019,0.532,0.297,0
0.463,0.472,0.065,0.432,0.368,0
0.095,0.822,0.083,0.187,0.344,0
0.263,0.686,0.051,0.336,0.417,0
0.405,0.279,0.316,0.292,0.407,0
0.681,0.248,0.071,0.309,0.477,0
0.488,0.411,0.101,0.527,0.285,0
