@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592883,0
2,10,-0.440688,4.479066,1.09667,0
3,12,0.092127,4.476359,1.530928,2
4,3,0.906286,2.234771,1.75242,2
5,16,0.283345,5.282326,1.284352,1
1,2,-0.032875,4.185434,0.908979,0
2,8,-0.151472,3.717095,0.987613,0
3,12,0.170735,3.710519,1.348243,0
4,2,-0.28529,3.489355,0.916738,0
5,8,0.040973,3.744269,0.78119,0
1,2,-0.142526,3.201368,0.784506,0
2,8,-0.013152,3.451455,0.813224,0
3,5,-0.261522,3.226075,1.079154,0
4,2,0.75245,3.406319,0.898472,0
5,7,0.016583,3.373647,1.054345,0
1,2,-0.453439,4.374485,1.172664,0
2,10,0.063536,4.249956,1.662292,0
3,5,-0.189698,4.079849,0.596933,0
4,2,1.285321,2.899975,1.268364,0
5,7,-0.20941,7.094787,0.944735,1
1,2,0.080034,4.948661,1.282397,1
2,12,-0.160537,4.073898,1.646531,0
3,8,-0.205644,2.717923,1.392351,1
4,2,1.340593,2.743845,0.945279,0
5,7,0.121952,5.802987,0.965265,0
1,2,-0.163256,4.538522,0.827089,0
2,8,-0.006814,3.969727,1.165307,0
3,12,0.109875,4.502463,1.414075,1
4,2,0.89193,2.593907,1.141642,0
5,7,-0.155943,4.498704,0.917245,0
1,2,0.011422,4.491303,0.977766,0
2,12,-0.37783,3.764708,1.260637,0
3,8,0.353406,4.198062,1.849885,1
4,2,1.197869,2.095023,0.953271,0
5,7,0.084986,2.574422,0.920029,0
1,2,-0.232815,4.094864,1.259468,2
2,8,-0.255808,4.251957,1.428163,2
3,7,0.127097,4.352923,1.212135,2
4,2,0.854873,2.638,0.997795,0
5,7,0.009956,4.445478,1.00389,0
1,2,0.03638,4.433939,1.154649,2
2,11,-0.00104,5.38112,1.471633,1
3,9,-0.60243,3.762812,0.999168,1
4,2,1.09728,2.927803,0.752342,0
5,6,0.154677,4.589115,0.987535,0
1,3,0.175963,4.827151,1.621422,1
2,8,-0.008638,4.05231,0.920756,0
3,6,0.024367,4.063057,1.014803,0
4,2,0.287437,4.036506,0.978387,0
5,7,-0.123072,3.97339,0.876533,0
1,2,0.013547,4.870147,1.596855,0
2,8,-0.056102,4.162634,0.889742,0
3,3,0.307867,3.268091,0.733206,0
4,1,-0.23608,2.913419,1.033186,0
5,7,0.008568,4.193045,0.894279,0
1,2,0.077831,3.901367,1.156286,0
2,14,-0.292841,3.400645,1.24513,0
3,4,0.309557,3.462795,0.705063,0
4,2,0.992999,3.147476,0.989803,0
5,6,0.148549,3.393658,0.858439,0
1,2,0.268802,4.657121,0.935184,0
2,8,0.073706,4.515958,1.012526,0
3,7,-0.551595,3.946242,1.018424,0
4,2,1.116552,2.248583,1.030903,0
5,7,-0.001155,3.992876,1.168131,0
1,2,-0.060947,5.127048,1.116979,0
2,8,-0.104149,3.657304,0.718403,0
3,12,0.103884,4.301709,1.674771,2
4,2,1.256537,2.805388,1.01492,0
5,7,-0.193745,4.546815,0.867138,0
1,2,-0.127271,5.909694,1.048192,0
2,10,0.052281,4.665842,1.220217,0
3,9,0.065075,3.57853,1.80051,1
