@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.01,0.896,0.094,0.281,0.645,0
0.005,0.403,0.592,0.025,0.385,2
0.007,0.536,0.458,0.081,0.448,1
0.492,0.495,0.013,0.831,0.161,0
0.142,0.367,0.491,0.5,0.328,0
0.152,0.236,0.612,0.056,0.523,0
0.702,0.192,0.107,0.895,0.094,0
0.724,0.225,0.051,0.925,0.065,0
0.552,0.235,0.214,0.828,0.146,0
0.739,0.194,0.067,0.212,0.33,0
0.047,0.765,0.188,0.58,0.307,1
0.169,0.727,0.104,0.035,0.649,1
0.327,0.15,0.523,0.527,0.233,0
0.687,0.143,0.17,0.911,0.084,0
0.084,0.541,0.375,0.01,0.568,0
0.012,0.818,0.17,0.111,0.666,1
0.505,0.275,0.22,0.87,0.122,0
0.004,0.374,0.622,0,0.125,1
0.16,0.355,0.486,0.018,0.315,2
0.024,0.109,0.867,0.052,0.697,2
0.112,0.579,0.309,0.2,0.484,2
0.385,0.543,0.073,0.6,0.341,0
0.008,0.565,0.428,0.053,0.752,1
0.249,0.727,0.024,0.494,0.355,1
0.426,0.243,0.332,0.727,0.223,0
0.348,0.395,0.258,0.667,0.269,0
0.237,0.431,0.332,0.255,0.557,0
0.536,0.198,0.266,0.454,0.485,0
0.572,0.348,0.08,0.512,0.403,0
0.269,0.108,0.623,0.163,0.476,0
0.821,0.133,0.046,0.772,0.183,0
0.537,0.261,0.202,0.776,0.108,0
0.142,0.629,0.229,0.018,0.629,0
0.229,0.748,0.023,0.201,0.529,0
0.008,0.195,0.797,0.008,0.279,2
0.001,0.741,0.258,0.003,0.791,1
0.02,0.034,0.946,0.712,0.242,0
0.006,0.788,0.206,0.366,0.61,0
0.01,0.188,0.802,0,0.061,0
0.626,0.366,0.008,0.734,0.237,0
0.555,0.029,0.417,0.567,0.293,0
0.292,0.414,0.294,0.498,0.43,0
0.613,0.366,0.021,0.732,0.162,0
0.688,0.278,0.034,0.339,0.427,0
0.7,0.081,0.219,0.809,0.177,0
0.616,0.244,0.141,0.637,0.311,0
