@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.013,0.407,0.58,0.022,0.441,2
0.048,0.515,0.436,0.228,0.509,1
0.153,0.709,0.138,0.425,0.442,1
0.097,0.756,0.147,0.079,0.641,1
0.017,0.824,0.158,0.197,0.602,1
0.007,0.364,0.63,0.001,0.116,1
0.161,0.345,0.494,0.105,0.203,2
0.083,0.12,0.796,0.042,0.671,2
0.068,0.499,0.433,0.323,0.304,2
0.023,0.587,0.39,0.253,0.672,1
0.101,0.863,0.037,0.569,0.321,1
0.015,0.199,0.787,0.006,0.292,2
0.007,0.732,0.261,0.061,0.628,1
0.008,0.814,0.179,0.006,0.729,1
0.022,0.099,0.879,0.004,0.201,2
0.085,0.335,0.58,0.006,0.244,2
0.1,0.682,0.218,0.818,0.142,1
0.251,0.624,0.125,0.21,0.744,1
0.343,0.456,0.201,0.348,0.528,1
0.026,0.864,0.111,0.833,0.153,2
0.275,0.582,0.143,0.207,0.675,1
0.125,0.028,0.847,0.061,0.43,2
0.116,0.679,0.205,0.25,0.557,1
0.139,0.726,0.136,0.272,0.633,1
0.432,0.442,0.125,0.149,0.615,1
0.37,0.327,0.303,0.367,0.538,1
0.021,0.758,0.221,0.013,0.495,2
0.089,0.494,0.417,0.089,0.801,1
0.084,0.767,0.15,0.177,0.54,1
0.287,0.647,0.066,0.402,0.556,1
0.043,0.84,0.118,0.039,0.783,1
0.152,0.701,0.147,0.145,0.572,1
0.125,0.811,0.064,0.265,0.653,1
0.155,0.81,0.035,0.748,0.219,1
0.394,0.446,0.161,0.468,0.432,2
0.043,0.729,0.228,0.078,0.696,1
0.162,0.794,0.044,0.447,0.486,1
0.375,0.478,0.147,0.336,0.51,1
0.164,0.766,0.069,0.525,0.415,1
0.365,0.053,0.582,0.049,0.329,2
0.032,0.723,0.244,0.001,0.05,2
0.356,0.512,0.131,0.573,0.392,2
0.137,0.698,0.166,0.158,0.722,1
0.736,0.233,0.031,0.562,0.366,1
0.159,0.83,0.011,0.818,0.162,0
0.116,0.807,0.077,0.539,0.435,0
0.542,0.057,0.401,0.184,0.602,0
0.128,0.611,0.26,0.456,0.448,0
0.756,0.085,0.16,0.424,0.556,0
0.86,0.033,0.107,0.67,0.31,0
0.803,0.07,0.127,0.465,0.487,0
0.18,0.572,0.248,0.28,0.647,0
0.199,0.745,0.056,0.402,0.533,0
0.229,0.707,0.064,0.597,0.314,0
0.446,0.357,0.196,0.861,0.126,0
0.453,0.41,0.137,0.629,0.313,0
0.563,0.165,0.273,0.653,0.274,0
0.447,0.52,0.033,0.364,0.459,0
0.523,0.44,0.037,0.141,0.398,0
0.031,0.601,0.368,0.294,0.587,0
0.925,0.054,0.021,0.725,0.234,0
0.82,0.014,0.166,0.118,0.583,0
0.906,0.048,0.047,0.587,0.217,0
0.745,0.212,0.043,0.944,0.044,0
