@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.015,0.258,0.727,0.099,0.293,2
0.34,0.081,0.579,0.182,0.429,2
0.058,0.472,0.47,0.223,0.714,1
0.093,0.646,0.261,0.302,0.511,1
0.046,0.714,0.241,0.535,0.097,1
0.093,0.638,0.269,0.104,0.403,1
0.015,0.741,0.244,0.116,0.379,1
0.01,0.365,0.626,0.148,0.387,1
0.105,0.481,0.414,0.294,0.561,2
0.075,0.07,0.856,0.218,0.345,2
0.039,0.656,0.305,0.09,0.39,2
0.326,0.25,0.424,0.282,0.072,2
0.022,0.517,0.461,0.253,0.177,1
0.177,0.719,0.104,0.08,0.399,1
0.031,0.315,0.654,0.438,0.171,1
0.026,0.175,0.799,0.116,0.384,2
0.012,0.637,0.352,0.301,0.53,1
0.156,0.751,0.093,0.221,0.596,1
0.014,0.699,0.287,0.186,0.444,2
0.143,0.578,0.279,0.236,0.72,1
0.057,0.785,0.158,0.146,0.583,1
0.455,0.494,0.051,0.223,0.603,1
0.061,0.381,0.558,0.524,0.338,2
0.691,0.203,0.106,0.289,0.467,1
0.496,0.445,0.059,0.106,0.419,2
0.083,0.621,0.295,0.108,0.477,1
0.489,0.44,0.071,0.133,0.45,1
0.138,0.473,0.389,0.12,0.341,1
0.406,0.241,0.353,0.23,0.328,2
0.207,0.778,0.015,0.077,0.351,1
0.671,0.218,0.111,0.314,0.496,2
0.726,0.184,0.09,0.249,0.327,1
0.079,0.828,0.092,0.12,0.378,2
0.611,0.039,0.349,0.476,0.406,1
0.233,0.675,0.092,0.239,0.556,1
0.388,0.19,0.422,0.392,0.194,2
0.33,0.456,0.214,0.206,0.249,1
0.353,0.349,0.298,0.278,0.571,2
0.024,0.023,0.952,0.144,0.374,2
0.18,0.469,0.352,0.09,0.449,1
0.125,0.729,0.147,0.183,0.506,1
0.258,0.624,0.118,0.068,0.745,1
0.144,0.713,0.143,0.223,0.612,1
0.234,0.619,0.146,0.404,0.368,1
0.658,0.192,0.149,0.165,0.333,1
0.028,0.654,0.318,0.12,0.366,2
0.263,0.551,0.186,0.411,0.464,1
0.087,0.507,0.406,0.57,0.328,1
0.138,0.658,0.204,0.33,0.521,1
0.35,0.586,0.065,0.132,0.422,1
0.03,0.121,0.849,0.193,0.31,2
0.389,0.535,0.076,0.098,0.394,1
0.506,0.475,0.019,0.801,0.085,1
0.275,0.62,0.104,0.249,0.53,1
0.056,0.814,0.13,0.036,0.888,1
0.078,0.712,0.21,0.234,0.493,1
0.201,0.775,0.024,0.39,0.384,1
0.167,0.775,0.058,0.498,0.367,1
0.636,0.338,0.026,0.111,0.409,1
0.011,0.841,0.148,0.312,0.406,1
0.002,0.074,0.924,0.17,0.311,2
0.169,0.393,0.438,0.103,0.344,2
0.296,0.481,0.223,0.35,0.496,2
0.091,0.711,0.198,0.241,0.417,1
0.1,0.822,0.078,0.217,0.612,1
0.517,0.401,0.082,0.278,0.602,1
0.294,0.657,0.049,0.319,0.449,1
0.098,0.788,0.114,0.122,0.58,1
0.143,0.029,0.828,0.264,0.252,2
0.026,0.638,0.336,0.099,0.402,2
0.275,0.588,0.137,0.287,0.48,2
0.265,0.622,0.113,0.188,0.425,1
0.632,0.338,0.03,0.259,0.53,1
0.369,0.599,0.031,0.976,0.023,0
0.698,0.22,0.082,0.434,0.429,0
0.417,0.431,0.152,0.218,0.385,0
0.863,0.055,0.082,0.646,0.274,0
0.593,0.398,0.009,0.115,0.682,0
0.085,0.872,0.043,0.086,0.402,0
0.04,0.676,0.284,0.46,0.152,0
0.331,0.504,0.165,0.089,0.496,0
0.665,0.307,0.028,0.097,0.563,0
0.375,0.476,0.149,0.371,0.386,0
0.333,0.407,0.259,0.462,0.417,0
0.631,0.269,0.099,0.322,0.565,0
0.283,0.662,0.055,0.173,0.546,0
0.895,0.074,0.031,0.684,0.279,0
0.031,0.92,0.049,0.468,0.41,0
0.277,0.696,0.028,0.087,0.396,0
0.67,0.269,0.06,0.742,0.175,0
0.975,0.011,0.014,0.726,0.22,0
0.451,0.51,0.039,0.144,0.554,0
0.324,0.512,0.164,0.159,0.418,0
0.093,0.768,0.139,0.247,0.557,0
0.533,0.376,0.091,0.976,0.014,0
0.098,0.57,0.332,0.382,0.213,0
0.521,0.277,0.202,0.386,0.363,0
0.116,0.476,0.408,0.773,0.158,0
0.843,0.134,0.022,0.34,0.295,0
0.556,0.181,0.263,0.562,0.351,0
0.9,0.066,0.034,0.359,0.333,0
0.229,0.59,0.18,0.257,0.534,0
0.253,0.5,0.247,0.496,0.367,0
0.037,0.88,0.084,0.33,0.554,0
0.841,0.11,0.049,0.102,0.383,0
0.685,0.202,0.113,0.175,0.574,0
0.192,0.58,0.228,0.401,0.504,0
0.251,0.737,0.012,0.49,0.357,0
0.781,0.059,0.16,0.91,0.052,0
0.965,0.007,0.028,0.715,0.173,0
0.709,0.137,0.154,0.137,0.654,0
0.647,0.269,0.084,0.988,0.01,0
0.731,0.216,0.053,0.321,0.55,0
