@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.003,0.244,0.753,0.239,0.209,2
0.087,0.126,0.787,0.327,0.226,2
0.037,0.438,0.524,0.231,0.673,1
0.049,0.681,0.27,0.325,0.485,1
0.019,0.689,0.292,0.355,0.338,1
0.02,0.773,0.207,0.211,0.231,1
0.055,0.41,0.535,0.217,0.574,2
0.006,0.09,0.904,0.184,0.444,2
0.135,0.491,0.374,0.205,0.235,2
0.063,0.347,0.59,0.177,0.401,2
0.004,0.43,0.566,0.212,0.349,1
0.051,0.874,0.075,0.197,0.251,1
0.026,0.183,0.79,0.292,0.427,1
0.003,0.148,0.849,0.225,0.228,2
0.001,0.471,0.528,0.212,0.399,1
0.059,0.808,0.133,0.123,0.703,1
0.002,0.742,0.255,0.233,0.239,2
0.049,0.658,0.293,0.187,0.571,1
0.003,0.846,0.15,0.219,0.261,1
0.691,0.278,0.031,0.2,0.549,1
0.186,0.537,0.277,0.275,0.407,2
0.001,0.809,0.191,0.236,0.248,1
0.127,0.066,0.807,0.531,0.27,2
0.002,0.089,0.909,0.278,0.37,2
0.011,0.387,0.602,0.348,0.26,2
0.68,0.209,0.112,0.317,0.473,1
0.5,0.444,0.056,0.172,0.442,2
0.042,0.681,0.278,0.229,0.349,1
0.333,0.585,0.082,0.222,0.281,1
0.524,0.283,0.192,0.18,0.376,1
0.297,0.316,0.386,0.275,0.323,2
0.463,0.52,0.017,0.186,0.195,1
0.557,0.283,0.16,0.377,0.447,2
0.136,0.588,0.275,0.251,0.327,1
0.036,0.823,0.141,0.241,0.212,2
0.652,0.058,0.289,0.631,0.204,1
0.365,0.557,0.079,0.276,0.543,1
0.324,0.153,0.522,0.263,0.455,2
0.06,0.651,0.29,0.184,0.438,1
0.426,0.292,0.281,0.385,0.437,2
0.028,0.008,0.964,0.245,0.229,2
0.053,0.577,0.37,0.176,0.41,1
0.052,0.691,0.256,0.244,0.502,1
0.15,0.715,0.135,0.159,0.48,1
0.653,0.288,0.059,0.198,0.636,1
0.871,0.11,0.018,0.418,0.372,1
0.192,0.401,0.407,0.213,0.383,1
0.007,0.642,0.351,0.249,0.232,2
0.182,0.56,0.258,0.457,0.408,1
0.018,0.504,0.479,0.665,0.21,1
0.012,0.784,0.204,0.271,0.376,1
0.234,0.698,0.068,0.28,0.231,1
0.001,0.119,0.88,0.264,0.286,2
0.277,0.637,0.086,0.228,0.224,1
0.534,0.422,0.044,0.455,0.424,1
0.175,0.722,0.103,0.324,0.466,1
0.035,0.823,0.143,0.122,0.647,1
0.061,0.733,0.207,0.251,0.518,1
0.116,0.822,0.061,0.256,0.23,1
0.134,0.818,0.048,0.302,0.508,1
0.549,0.427,0.024,0.247,0.219,1
0.138,0.705,0.158,0.372,0.368,1
0,0.071,0.929,0.257,0.248,2
0.142,0.374,0.484,0.216,0.217,2
0.222,0.519,0.258,0.413,0.432,2
0.037,0.672,0.291,0.233,0.183,1
0.099,0.834,0.067,0.249,0.569,1
0.292,0.556,0.153,0.266,0.456,1
0.244,0.706,0.05,0.214,0.239,1
0.07,0.801,0.129,0.253,0.431,1
0.072,0.03,0.898,0.213,0.356,2
0.023,0.621,0.356,0.204,0.218,2
0.411,0.492,0.097,0.313,0.487,2
0.198,0.715,0.087,0.248,0.235,1
0.697,0.283,0.02,0.268,0.545,1
0.263,0.717,0.021,0.184,0.514,0
0.033,0.743,0.224,0.215,0.211,0
0.363,0.485,0.153,0.24,0.478,0
0.641,0.266,0.092,0.261,0.317,0
0.345,0.463,0.192,0.219,0.319,0
0.463,0.261,0.276,0.432,0.276,0
0.613,0.188,0.2,0.43,0.421,0
0.522,0.465,0.013,0.205,0.212,0
0.031,0.844,0.125,0.21,0.501,0
0.208,0.627,0.165,0.198,0.21,0
0.829,0.15,0.021,0.294,0.438,0
0.683,0.3,0.017,0.402,0.412,0
0.362,0.57,0.068,0.273,0.233,0
0.735,0.229,0.036,0.453,0.408,0
0.099,0.776,0.125,0.229,0.241,0
0.895,0.038,0.067,0.21,0.436,0
0.821,0.099,0.079,0.222,0.19,0
0.598,0.365,0.037,0.158,0.559,0
0.231,0.548,0.221,0.293,0.337,0
0.358,0.556,0.086,0.253,0.223,0
0.757,0.027,0.216,0.614,0.214,0
0.551,0.417,0.032,0.241,0.507,0
0.152,0.62,0.228,0.263,0.389,0
0.411,0.528,0.061,0.266,0.514,0
0.011,0.944,0.045,0.21,0.26,0
0.84,0.113,0.047,0.26,0.538,0
0.711,0.148,0.141,0.468,0.403,0
0.039,0.896,0.065,0.223,0.24,0
0.615,0.185,0.2,0.261,0.438,0
0.029,0.642,0.329,0.225,0.285,0
0.918,0.061,0.021,0.339,0.325,0
0.394,0.45,0.156,0.359,0.427,0
0.02,0.703,0.277,0.296,0.348,0
0.074,0.514,0.412,0.253,0.326,0
0.622,0.04,0.339,0.674,0.215,0
0.852,0.122,0.026,0.149,0.612,0
0.828,0.087,0.085,0.629,0.291,0
0.432,0.466,0.102,0.525,0.283,0
0.846,0.075,0.079,0.681,0.194,0
0.023,0.921,0.055,0.207,0.235,0
