@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.593632,0
2,10,-0.440688,4.479066,1.09076,0
3,12,0.092127,4.476359,1.533809,2
4,3,0.906286,2.234771,1.751617,2
5,16,0.283345,5.282326,1.268276,1
1,2,-0.032875,4.185434,0.910126,0
2,8,-0.151472,3.717095,0.982291,0
3,12,0.170735,3.710519,1.350781,0
4,2,-0.28529,3.489355,0.916318,0
5,8,0.040973,3.744269,0.771411,0
1,2,-0.142526,3.201368,0.785496,0
2,8,-0.013152,3.451455,0.808841,0
3,5,-0.261522,3.226075,1.081186,0
4,2,0.75245,3.406319,0.89806,0
5,7,0.016583,3.373647,1.041148,0
1,2,-0.453439,4.374485,1.174145,0
2,10,0.063536,4.249956,1.653333,0
3,5,-0.189698,4.079849,0.598057,0
4,2,1.285321,2.899975,1.267782,0
5,7,-0.20941,7.094787,0.93291,1
1,2,0.080034,4.948661,1.284016,1
2,12,-0.160537,4.073898,1.637657,0
3,8,-0.205644,2.717923,1.394972,1
4,2,1.340593,2.743845,0.944846,0
5,7,0.121952,5.802987,0.953183,0
1,2,-0.163256,4.538522,0.828133,0
2,8,-0.006814,3.969727,1.159027,0
3,12,0.109875,4.502463,1.416737,1
4,2,0.89193,2.593907,1.141118,0
5,7,-0.155943,4.498704,0.905764,0
1,2,0.011422,4.491303,0.979001,0
2,12,-0.37783,3.764708,1.253843,0
3,8,0.353406,4.198062,1.853367,1
4,2,1.197869,2.095023,0.952834,0
5,7,0.084986,2.574422,0.908513,0
1,2,-0.232815,4.094864,1.261058,2
2,8,-0.255808,4.251957,1.420465,2
3,7,0.127097,4.352923,1.214417,2
4,2,0.854873,2.638,0.997337,0
5,7,0.009956,4.445478,0.991324,0
1,2,0.03638,4.433939,1.156106,2
2,11,-0.00104,5.38112,1.463701,1
3,9,-0.60243,3.762812,1.001049,1
4,2,1.09728,2.927803,0.751997,0
5,6,0.154677,4.589115,0.975174,0
1,3,0.175963,4.827151,1.623468,1
2,8,-0.008638,4.05231,0.915793,0
3,6,0.024367,4.063057,1.016713,0
4,2,0.287437,4.036506,0.977938,0
5,7,-0.123072,3.97339,0.865561,0
1,2,0.013547,4.870147,1.59887,0
2,8,-0.056102,4.162634,0.884946,0
3,3,0.307867,3.268091,0.734586,0
4,1,-0.23608,2.913419,1.032712,0
5,7,0.008568,4.193045,0.883086,0
1,2,0.077831,3.901367,1.157746,0
2,14,-0.292841,3.400645,1.238419,0
3,4,0.309557,3.462795,0.70639,0
4,2,0.992999,3.147476,0.98935,0
5,6,0.148549,3.393658,0.847693,0
1,2,0.268802,4.657121,0.936364,0
2,8,0.073706,4.515958,1.007069,0
3,7,-0.551595,3.946242,1.020341,0
4,2,1.116552,2.248583,1.03043,0
5,7,-0.001155,3.992876,1.153509,0
1,2,-0.060947,5.127048,1.118389,0
2,8,-0.104149,3.657304,0.714531,0
3,12,0.103884,4.301709,1.677923,2
4,2,1.256537,2.805388,1.014454,0
5,7,-0.193745,4.546815,0.856284,0
1,2,-0.127271,5.909694,1.049515,0
2,10,0.052281,4.665842,1.213641,0
3,9,0.065075,3.57853,1.8039,1
4,2,1.726038,4.217083,1.017878,0
5,7,0.349758,5.32793,1.042179,0
1,2,-0.282519,4.445331,1.077393,0
2,8,-0.195382,5.047678,0.976475,1
3,10,-0.149205,3.350088,1.701833,2
4,2,0.32809,2.916137,0.947128,0
5,7,-0.009528,4.917948,1.150073,0
1,2,-0.277818,3.406422,1.370929,1
2,8,-0.36116,3.649491,0.785832,0
3,7,-0.361721,4.131687,1.319287,1
4,2,0.665858,4.009388,1.029289,0
5,7,0.004748,3.817433,0.833605,1
1,2,0.042799,3.68073,0.99048,0
2,10,0.057469,3.258206,1.994669,0
3,5,-0.403206,2.917086,0.717932,0
