@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095256,0
3,1.5237,2
5,1.279764,1
1,0.916178,0
2,0.98634,0
3,1.341878,0
4,0.915941,0
5,0.778399,0
2,0.812175,0
3,1.07406,0
5,0.94136,1
3,1.385778,1
5,0.961817,0
1,0.833639,0
2,1.163805,0
3,1.4074,1
5,0.913969,0
3,1.841152,1
1,1.269442,2
2,1.426321,2
3,1.206413,2
5,1.000303,0
2,1.469735,1
3,0.994451,1
5,0.984007,0
2,0.919568,0
3,1.010012,0
4,0.977536,0
1,1.165444,0
2,1.243524,0
5,0.855372,0
1,0.94259,0
2,1.01122,0
3,1.013616,0
3,1.666865,2
3,1.79201,1
4,1.017458,0
5,1.051619,0
1,1.084556,0
2,0.9805,1
3,1.690616,2
4,0.946738,0
5,1.160491,0
1,1.380044,1
2,0.789072,0
3,1.310592,1
4,1.028865,0
5,0.841156,1
2,2.002891,0
3,0.713201,0
4,1.085897,0
5,1.138647,0
1,0.916178,0
3,1.061447,0
4,0.915941,0
5,0.957309,0
1,0.998716,0
2,0.704782,0
3,0.68994,0
2,0.942672,0
3,1.928295,1
5,2.068912,2
1,0.916178,0
2,0.855335,0
3,0.744978,0
4,0.994645,0
5,1.146275,0
1,0.798973,0
2,1.26942,0
1,0.709831,0
2,0.688026,0
3,1.030488,0
4,0.974114,0
2,0.970599,1
3,0.931059,1
4,1.026583,0
5,0.821046,0
1,1.013573,0
2,0.750481,0
3,0.566269,0
4,0.995786,0
5,0.937199,0
2,0.973138,1
3,0.98364,2
2,1.053619,1
3,1.190688,0
1,0.973955,0
2,1.228545,0
3,1.325989,2
5,0.985047,0
1,0.883162,0
1,0.884813,0
3,0.738099,0
4,1.063084,0
5,0.788801,0
2,1.322228,0
1,1.035033,1
2,0.693357,0
3,1.09175,1
4,1.197681,0
1,1.056493,1
2,0.696912,0
3,1.075206,0
4,0.903393,0
2,0.916775,0
3,1.029997,0
5,0.980887,0
3,0.879625,0
5,0.886577,0
1,0.992113,0
2,0.781201,0
3,1.03704,0
1,1.074652,0
3,0.844243,0
2,0.851781,1
3,1.54909,2
4,1.088178,0
1,1.304109,0
2,0.609576,0
3,0.758902,0
5,0.91917,0
1,1.599596,1
2,0.717223,0
3,0.822294,0
1,0.972304,0
2,1.325021,0
3,0.864719,0
4,1.233041,0
5,1.038096,0
1,1.383346,1
2,1.040925,0
3,0.656361,0
4,1.057381,0
5,0.943094,0
1,0.995415,0
2,0.871584,0
3,0.776429,0
1,0.960748,0
2,0.678124,0
3,0.702062,0
5,1.112642,0
1,0.954145,0
2,0.654005,0
3,1.07406,0
5,0.934426,0
2,0.795673,0
5,0.997876,1
1,0.869956,0
2,1.402456,0
3,1.245562,1
5,1.345642,1
1,0.884813,0
2,0.738295,0
3,0.573312,0
1,0.955796,0
2,0.919822,0
3,0.886505,1
4,0.912519,0
5,0.892472,0
3,1.154815,0
4,1.080194,0
2,1.137147,0
3,0.751531,0
4,0.934191,0
5,0.972565,0
2,0.86346,0
1,0.850147,0
2,0.686249,0
5,0.959736,1
2,0.772315,0
3,0.695837,0
4,0.982098,0
5,1.204178,0
1,0.817131,0
2,1.081292,0
3,0.635558,0
4,1.007192,0
5,0.861266,0
5,0.948295,2
2,1.278306,0
3,1.056696,0
5,1.036363,0
3,0.938594,0
2,0.886563,0
3,1.225742,1
4,0.848642,0
5,0.987821,0
1,0.902971,0
2,0.752259,0
3,0.846045,0
4,0.922784,0
1,0.831988,0
2,0.674316,0
3,0.577407,0
4,0.998067,0
5,1.107095,1
1,1.00697,0
2,0.935817,1
3,0.792809,0
5,2.091102,0
2,1.272975,0
3,0.892565,1
2,0.685487,0
3,0.611315,0
5,0.906341,0
2,0.995226,2
3,1.299945,2
4,1.089319,0
5,1.010012,2
2,0.911444,0
3,0.981511,1
5,0.874095,1
