@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.011,0.303,0.685,0.157,0.308,2
0.411,0.106,0.483,0.295,0.249,2
0.058,0.419,0.523,0.563,0.317,1
0.134,0.699,0.167,0.488,0.303,1
0.057,0.67,0.273,0.409,0.267,1
0.212,0.685,0.103,0.135,0.36,1
0.024,0.779,0.197,0.169,0.362,1
0.005,0.376,0.619,0.156,0.315,1
0.107,0.34,0.553,0.225,0.504,2
0.065,0.075,0.86,0.131,0.554,2
0.085,0.653,0.261,0.133,0.376,2
0.218,0.268,0.514,0.125,0.549,2
0.027,0.487,0.487,0.164,0.46,1
0.14,0.827,0.033,0.129,0.401,1
0.05,0.211,0.74,0.342,0.368,1
0.019,0.173,0.808,0.154,0.345,2
0.006,0.655,0.339,0.119,0.463,1
0.141,0.803,0.056,0.101,0.664,1
0.019,0.732,0.249,0.141,0.332,2
0.207,0.544,0.249,0.001,0.985,1
0.06,0.81,0.13,0.096,0.469,1
0.458,0.504,0.038,0.175,0.545,1
0.572,0.286,0.143,0.292,0.392,2
0.008,0.802,0.19,0.174,0.354,1
0.102,0.027,0.871,0.694,0.101,2
0.013,0.108,0.879,0.214,0.362,2
0.088,0.288,0.623,0.242,0.229,2
0.744,0.163,0.092,0.448,0.321,1
0.617,0.301,0.082,0.124,0.581,2
0.194,0.631,0.175,0.188,0.436,1
0.249,0.596,0.156,0.152,0.392,1
0.49,0.268,0.242,0.125,0.528,1
0.629,0.154,0.217,0.252,0.36,2
0.101,0.829,0.07,0.111,0.353,1
0.653,0.22,0.127,0.575,0.232,2
0.502,0.299,0.199,0.205,0.389,1
0.024,0.861,0.115,0.172,0.317,2
0.311,0.041,0.648,0.792,0.05,1
0.462,0.494,0.044,0.419,0.377,1
0.364,0.115,0.52,0.298,0.419,2
0.475,0.373,0.152,0.142,0.556,1
0.305,0.347,0.348,0.583,0.223,2
0.083,0.031,0.886,0.175,0.326,2
0.123,0.692,0.185,0.287,0.458,1
0.129,0.763,0.109,0.11,0.593,1
0.561,0.369,0.07,0.273,0.527,1
0.673,0.265,0.063,0.578,0.195,1
0.529,0.203,0.268,0.172,0.48,1
0.018,0.747,0.234,0.164,0.315,2
0.497,0.389,0.114,0.719,0.141,1
0.138,0.518,0.344,0.848,0.039,1
0.14,0.737,0.122,0.196,0.37,1
0.211,0.684,0.105,0.229,0.295,1
0.02,0.122,0.858,0.223,0.351,2
0.23,0.677,0.093,0.16,0.341,1
0.653,0.328,0.019,0.742,0.135,1
0.417,0.53,0.054,0.459,0.311,1
0.051,0.858,0.09,0.105,0.685,1
0.136,0.708,0.156,0.309,0.441,1
0.116,0.808,0.076,0.132,0.279,1
0.211,0.77,0.02,0.392,0.346,1
0.503,0.457,0.04,0.182,0.318,1
0.016,0.789,0.195,0.47,0.25,1
0.002,0.095,0.903,0.202,0.332,2
0.106,0.38,0.514,0.145,0.346,2
0.435,0.434,0.131,0.648,0.186,2
0.028,0.751,0.221,0.117,0.264,1
0.122,0.85,0.028,0.168,0.747,1
0.417,0.482,0.101,0.126,0.641,1
0.146,0.742,0.112,0.072,0.618,1
0.303,0.655,0.042,0.261,0.433,1
0.456,0.043,0.502,0.16,0.461,2
0.034,0.697,0.268,0.128,0.357,2
0.241,0.637,0.122,0.455,0.324,2
0.187,0.672,0.141,0.162,0.316,1
0.639,0.336,0.025,0.4,0.393,1
0.45,0.548,0.002,0.129,0.346,0
0.891,0.036,0.072,0.217,0.43,0
0.817,0.134,0.049,0.972,0.005,0
0.936,0.013,0.051,0.183,0.509,0
0.788,0.189,0.023,0.102,0.667,0
0.965,0.013,0.022,0.186,0.555,0
0.422,0.41,0.169,0.289,0.344,0
0.647,0.325,0.028,0.713,0.076,0
0.495,0.387,0.118,0.23,0.416,0
0.917,0.029,0.054,0.141,0.334,0
0.585,0.312,0.103,0.143,0.341,0
0.643,0.148,0.21,0.344,0.424,0
0.785,0.099,0.116,0.886,0.045,0
0.44,0.534,0.026,0.59,0.207,0
0.811,0.071,0.118,0.972,0.004,0
0.393,0.316,0.291,0.757,0.096,0
0.234,0.691,0.075,0.13,0.37,0
0.908,0.07,0.022,0.879,0.031,0
0.138,0.578,0.285,0.22,0.398,0
0.077,0.854,0.068,0.136,0.385,0
0.873,0.051,0.076,0.394,0.28,0
0.111,0.71,0.179,0.159,0.352,0
0.684,0.122,0.194,0.374,0.412,0
0.091,0.21,0.699,0.231,0.378,0
0.133,0.375,0.492,0.242,0.286,0
0.177,0.805,0.018,0.102,0.328,0
0.413,0.489,0.098,0.209,0.3,0
0.524,0.361,0.115,0.17,0.445,0
0.806,0.053,0.141,0.541,0.15,0
0.335,0.454,0.211,0.141,0.569,0
0.606,0.208,0.186,0.884,0.033,0
0.067,0.907,0.026,0.102,0.372,0
0.366,0.533,0.1,0.19,0.315,0
0.796,0.086,0.118,0.511,0.176,0
0.4,0.181,0.419,0.597,0.145,0
0.327,0.397,0.276,0.504,0.261,0
0.289,0.563,0.148,0.301,0.343,0
0.473,0.216,0.311,0.215,0.418,0
0.178,0.437,0.385,0.173,0.42,0
0.45,0.466,0.084,0.155,0.375,0
