@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.696,0.008,0.297,0.316,0.439,0.378,0.222,0
0.539,0.357,0.104,0.304,0.643,0.325,0.503,0
0.408,0.314,0.278,0.481,0.204,0.185,0.025,0
0.23,0.714,0.056,0.287,0.679,0.185,0.577,1
0.004,0.816,0.179,0.023,0.346,0.194,0.344,2
0.356,0.425,0.219,0.37,0.575,0.29,0.312,0
0.379,0.389,0.232,0.172,0.75,0.576,0.311,0
0.096,0.602,0.302,0.262,0.418,0.177,0.539,1
0.213,0.779,0.008,0.664,0.328,0.303,0.269,0
0.026,0.841,0.133,0.19,0.565,0.188,0.355,1
0.814,0.054,0.133,0.533,0.398,0.343,0.415,0
0.597,0.36,0.042,0.678,0.306,0.362,0.435,1
0.021,0.169,0.811,0.01,0.094,0.251,0.377,0
0.13,0.861,0.009,0.51,0.431,0.16,0.386,0
0.71,0.013,0.277,0.308,0.515,0.338,0.442,0
0.403,0.388,0.209,0.393,0.534,0.437,0.393,0
0.312,0.646,0.042,0.636,0.222,0.442,0.414,0
0.079,0.877,0.044,0.36,0.361,0.204,0.317,0
0.72,0.052,0.228,0.709,0.273,0.247,0.468,0
0.744,0.164,0.092,0.495,0.447,0.37,0.4,0
0.217,0.747,0.036,0.642,0.289,0.624,0.305,0
0.926,0.027,0.047,0.518,0.423,0.29,0.371,0
0.53,0.161,0.309,0.061,0.208,0.148,0.366,0
0.387,0.529,0.084,0.266,0.69,0.232,0.435,0
0.007,0.793,0.2,0.061,0.756,0.186,0.405,1
0.004,0.084,0.912,0.018,0.263,0.332,0.302,2
0.556,0.399,0.044,0.433,0.507,0.579,0.351,0
0.901,0.038,0.061,0.445,0.519,0.296,0.424,0
0.152,0.838,0.011,0.543,0.37,0.227,0.302,0
0.966,0.01,0.024,0.435,0.191,0.787,0.119,0
0.38,0.434,0.185,0.23,0.715,0.427,0.393,0
0.301,0.67,0.029,0.351,0.229,0.433,0.362,0
0.189,0.51,0.301,0.311,0.475,0.201,0.39,0
0.083,0.893,0.023,0.141,0.326,0.509,0.361,0
0.549,0.24,0.21,0.293,0.473,0.287,0.391,0
0.401,0.54,0.059,0.522,0.321,0.17,0.342,0
0.233,0.139,0.628,0.348,0.483,0.365,0.348,0
0.665,0.136,0.199,0.263,0.651,0.576,0.311,0
0.057,0.34,0.602,0.101,0.294,0.317,0.256,2
0.84,0.131,0.028,0.521,0.428,0.305,0.466,0
0.029,0.966,0.005,0.131,0.827,0.137,0.355,0
0.836,0.008,0.156,0.82,0.165,0.582,0.277,0
0.785,0.189,0.026,0.674,0.235,0.331,0.271,0
0.342,0.63,0.028,0.666,0.307,0.264,0.381,0
0.061,0.908,0.031,0.372,0.487,0.182,0.382,0
0.944,0.009,0.047,0.53,0.374,0.483,0.332,0
0.328,0.518,0.154,0.498,0.466,0.232,0.37,1
0.241,0.618,0.141,0.288,0.648,0.2,0.413,1
0.933,0.038,0.03,0.257,0.594,0.644,0.243,0
0.329,0.656,0.015,0.632,0.361,0.363,0.409,0
0.008,0.955,0.037,0.358,0.499,0.48,0.141,0
0.259,0.576,0.166,0.389,0.591,0.256,0.373,0
0.606,0.391,0.003,0.772,0.221,0.152,0.364,0
0.874,0.085,0.041,0.845,0.138,0.645,0.262,0
0.791,0.133,0.076,0.692,0.208,0.462,0.363,0
0.559,0.282,0.16,0.41,0.446,0.244,0.36,1
0.072,0.815,0.113,0.204,0.761,0.169,0.369,2
0.312,0.56,0.128,0.235,0.648,0.245,0.361,1
0.045,0.903,0.052,0.245,0.575,0.179,0.348,0
0.138,0.823,0.039,0.416,0.247,0.256,0.072,0
0.468,0.196,0.336,0.315,0.466,0.215,0.426,0
0.067,0.017,0.916,0.259,0.42,0.184,0.379,2
0.376,0.557,0.067,0.447,0.501,0.435,0.339,0
0.289,0.683,0.028,0.298,0.504,0.248,0.22,0
0.072,0.894,0.034,0.415,0.522,0.618,0.294,0
0.267,0.62,0.113,0.662,0.301,0.179,0.397,0
0.842,0.009,0.149,0.319,0.383,0.731,0.203,0
0.719,0.225,0.056,0.922,0.072,0.591,0.324,0
0.176,0.076,0.748,0.144,0.667,0.178,0.36,0
0.176,0.646,0.178,0.537,0.368,0.333,0.48,1
0.809,0.078,0.113,0.757,0.23,0.267,0.336,0
0.309,0.544,0.147,0.177,0.752,0.138,0.579,1
0.435,0.056,0.509,0.066,0.851,0.461,0.36,0
0.175,0.697,0.128,0.265,0.638,0.391,0.502,1
0.808,0.164,0.027,0.75,0.243,0.33,0.377,0
0.089,0.837,0.073,0.391,0.52,0.234,0.309,0
0.823,0.046,0.131,0.594,0.353,0.365,0.44,0
0.762,0.073,0.165,0.52,0.177,0.284,0.38,0
0.186,0.708,0.106,0.359,0.439,0.18,0.386,0
0.379,0.461,0.161,0.59,0.29,0.527,0.307,0
0.444,0.385,0.172,0.565,0.294,0.118,0.605,0
0.697,0.187,0.115,0.803,0.184,0.473,0.379,0
0.322,0.394,0.284,0.867,0.105,0.425,0.353,0
0.414,0.53,0.056,0.431,0.357,0.164,0.356,0
0.672,0.147,0.18,0.237,0.649,0.237,0.33,1
0.025,0.703,0.272,0.067,0.395,0.197,0.36,2
0.523,0.181,0.295,0.604,0.254,0.248,0.412,0
0.151,0.395,0.454,0.358,0.455,0.332,0.459,0
0.968,0.013,0.019,0.279,0.61,0.234,0.304,0
0.683,0.29,0.027,0.582,0.37,0.196,0.39,0
0.134,0.84,0.026,0.263,0.689,0.489,0.333,0
0.064,0.467,0.469,0.106,0.705,0.544,0.33,1
0.964,0.008,0.028,0.422,0.516,0.268,0.327,0
0.188,0.757,0.056,0.413,0.452,0.18,0.375,0
0.397,0.486,0.118,0.37,0.566,0.449,0.438,0
0.113,0.505,0.381,0.186,0.747,0.291,0.367,0
0.349,0.585,0.067,0.378,0.554,0.2,0.36,0
0.58,0.007,0.413,0.434,0.486,0.72,0.214,0
0.139,0.779,0.082,0.245,0.565,0.414,0.293,0
0.092,0.686,0.222,0.424,0.436,0.335,0.374,1
0.132,0.835,0.033,0.166,0.823,0.354,0.345,0
0.348,0.59,0.063,0.584,0.402,0.272,0.361,0
0.739,0.086,0.175,0.281,0.451,0.511,0.159,0
0.687,0.077,0.236,0.532,0.392,0.422,0.364,0
0.594,0.298,0.108,0.656,0.305,0.525,0.352,0
0.753,0.155,0.092,0.454,0.378,0.259,0.352,0
0.169,0.796,0.036,0.316,0.597,0.179,0.36,0
0.169,0.747,0.085,0.31,0.638,0.453,0.356,0
0.913,0.035,0.052,0.737,0.187,0.281,0.266,0
0.458,0.506,0.035,0.628,0.317,0.21,0.396,0
0.06,0.91,0.03,0.411,0.46,0.562,0.247,0
0.407,0.392,0.201,0.813,0.169,0.629,0.289,0
0.892,0.038,0.07,0.593,0.271,0.326,0.261,0
0.053,0.891,0.056,0.25,0.501,0.178,0.306,0
0.315,0.65,0.035,0.534,0.337,0.658,0.23,0
0.754,0.157,0.089,0.209,0.621,0.315,0.304,0
0.347,0.596,0.057,0.224,0.696,0.43,0.305,1
0.2,0.77,0.03,0.663,0.303,0.426,0.313,0
0.222,0.28,0.498,0.204,0.375,0.268,0.317,0
0.065,0.804,0.132,0.198,0.652,0.104,0.709,1
0.094,0.754,0.152,0.193,0.621,0.377,0.413,1
0.56,0.428,0.013,0.425,0.409,0.72,0.211,0
0.863,0.07,0.067,0.709,0.242,0.315,0.418,0
0.726,0.258,0.016,0.798,0.143,0.152,0.374,0
0.176,0.792,0.032,0.464,0.231,0.431,0.236,0
0.365,0.602,0.033,0.468,0.522,0.311,0.436,0
0.165,0.793,0.042,0.334,0.555,0.227,0.285,1
0.947,0.026,0.027,0.645,0.326,0.647,0.261,0
0.411,0.554,0.035,0.502,0.48,0.525,0.32,0
0.272,0.476,0.252,0.217,0.616,0.212,0.342,0
0.342,0.049,0.609,0.301,0.467,0.639,0.27,0
0.218,0.507,0.275,0.334,0.592,0.243,0.337,0
0.547,0.412,0.042,0.59,0.389,0.163,0.377,0
0.91,0.024,0.065,0.762,0.21,0.317,0.453,0
0.573,0.34,0.087,0.273,0.6,0.559,0.258,0
0.821,0.055,0.125,0.428,0.471,0.254,0.336,0
0.363,0.569,0.068,0.648,0.319,0.31,0.497,0
0.929,0.038,0.033,0.616,0.353,0.355,0.354,0
0.228,0.75,0.022,0.227,0.639,0.483,0.313,1
0.902,0.05,0.048,0.762,0.206,0.271,0.278,0
0.76,0.186,0.054,0.44,0.465,0.192,0.367,0
0.757,0.067,0.176,0.399,0.468,0.402,0.428,0
0.018,0.919,0.064,0.326,0.448,0.455,0.309,0
0.154,0.832,0.014,0.294,0.689,0.519,0.402,0
0.63,0.21,0.16,0.368,0.557,0.246,0.362,0
0.722,0.245,0.033,0.735,0.158,0.171,0.399,0
0.837,0.019,0.143,0.447,0.48,0.533,0.282,0
0.457,0.467,0.076,0.666,0.257,0.545,0.339,0
0.416,0.438,0.147,0.219,0.639,0.522,0.272,2
0.323,0.349,0.328,0.265,0.349,0.24,0.368,0
0.423,0.461,0.116,0.232,0.575,0.205,0.383,0
0.097,0.842,0.06,0.147,0.808,0.471,0.276,0
0.27,0.635,0.095,0.182,0.772,0.176,0.394,0
0.772,0.108,0.12,0.247,0.396,0.307,0.362,0
0.059,0.674,0.267,0.133,0.476,0.171,0.289,1
0.93,0.015,0.054,0.524,0.418,0.548,0.287,0
0.298,0.637,0.065,0.544,0.254,0.491,0.316,0
0.339,0.57,0.091,0.65,0.318,0.301,0.562,0
0.828,0.164,0.008,0.664,0.328,0.312,0.54,0
0.368,0.614,0.019,0.561,0.43,0.37,0.391,0
0.922,0.063,0.016,0.683,0.294,0.329,0.505,0
0.283,0.676,0.04,0.623,0.244,0.726,0.196,0
0.869,0.102,0.029,0.661,0.332,0.465,0.342,0
0.805,0.165,0.03,0.186,0.79,0.146,0.387,0
0.949,0.005,0.046,0.563,0.311,0.576,0.271,0
0.098,0.87,0.032,0.382,0.58,0.279,0.578,1
0.233,0.709,0.058,0.373,0.504,0.288,0.52,0
0.648,0.274,0.078,0.383,0.5,0.325,0.416,1
0.263,0.672,0.065,0.456,0.465,0.166,0.355,0
0.007,0.18,0.813,0.008,0.079,0.295,0.334,0
0.299,0.461,0.24,0.2,0.758,0.287,0.389,0
0.245,0.686,0.069,0.43,0.474,0.157,0.329,1
0.928,0.039,0.033,0.621,0.157,0.405,0.371,0
0.834,0.09,0.076,0.564,0.394,0.208,0.364,0
0.368,0.467,0.164,0.818,0.168,0.537,0.348,0
0.43,0.046,0.525,0.225,0.197,0.228,0.353,2
0.038,0.692,0.269,0.11,0.095,0.154,0.364,2
0.65,0.148,0.203,0.197,0.728,0.362,0.451,0
0.364,0.513,0.123,0.489,0.471,0.414,0.422,2
0.739,0.138,0.122,0.347,0.569,0.407,0.355,0
0.214,0.653,0.133,0.209,0.594,0.2,0.36,1
0.573,0.388,0.038,0.598,0.302,0.395,0.479,1
