@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.021,0.347,0.631,0.173,0.341,2
0.125,0.028,0.847,0.229,0.388,2
0.117,0.474,0.41,0.236,0.655,1
0.158,0.696,0.146,0.446,0.358,1
0.043,0.738,0.219,0.336,0.339,1
0.115,0.68,0.204,0.166,0.374,1
0.021,0.795,0.184,0.183,0.391,1
0.009,0.357,0.633,0.17,0.347,1
0.167,0.39,0.443,0.422,0.393,2
0.105,0.07,0.825,0.259,0.339,2
0.097,0.497,0.406,0.162,0.388,2
0.217,0.345,0.438,0.215,0.331,2
0.029,0.522,0.449,0.218,0.347,1
0.102,0.843,0.055,0.163,0.402,1
0.039,0.222,0.739,0.349,0.316,1
0.03,0.17,0.799,0.17,0.369,2
0.016,0.607,0.378,0.3,0.383,1
0.23,0.714,0.056,0.185,0.577,1
0.004,0.816,0.179,0.194,0.344,2
0.096,0.602,0.302,0.177,0.539,1
0.026,0.841,0.133,0.188,0.355,1
0.597,0.36,0.042,0.362,0.435,1
0.409,0.398,0.193,0.311,0.38,2
0.007,0.793,0.2,0.186,0.405,1
0.171,0.064,0.765,0.453,0.334,2
0.004,0.084,0.912,0.332,0.302,2
0.057,0.34,0.602,0.317,0.256,2
0.64,0.207,0.153,0.411,0.399,1
0.386,0.514,0.1,0.234,0.386,2
0.328,0.518,0.154,0.232,0.37,1
0.241,0.618,0.141,0.2,0.413,1
0.135,0.503,0.362,0.204,0.456,1
0.626,0.198,0.176,0.253,0.37,2
0.186,0.796,0.017,0.132,0.354,1
0.574,0.235,0.191,0.473,0.346,2
0.559,0.282,0.16,0.244,0.36,1
0.072,0.815,0.113,0.169,0.369,2
0.514,0.026,0.459,0.489,0.321,1
0.302,0.645,0.053,0.429,0.407,1
0.532,0.118,0.35,0.341,0.306,2
0.312,0.56,0.128,0.245,0.361,1
0.468,0.249,0.282,0.486,0.273,2
0.067,0.017,0.916,0.184,0.379,2
0.279,0.474,0.246,0.189,0.177,1
0.176,0.646,0.178,0.333,0.48,1
0.309,0.544,0.147,0.138,0.579,1
0.175,0.697,0.128,0.391,0.502,1
0.215,0.707,0.078,0.424,0.398,1
0.672,0.147,0.18,0.237,0.33,1
0.025,0.703,0.272,0.197,0.36,2
0.311,0.568,0.121,0.563,0.234,1
0.064,0.467,0.469,0.544,0.33,1
0.092,0.686,0.222,0.335,0.374,1
0.321,0.565,0.115,0.203,0.389,1
0.019,0.11,0.871,0.223,0.346,2
0.353,0.525,0.122,0.168,0.379,1
0.477,0.502,0.021,0.579,0.279,1
0.347,0.596,0.057,0.43,0.305,1
0.065,0.804,0.132,0.104,0.709,1
0.094,0.754,0.152,0.377,0.413,1
0.165,0.793,0.042,0.227,0.285,1
0.228,0.75,0.022,0.483,0.313,1
0.61,0.356,0.033,0.177,0.37,1
0.015,0.851,0.134,0.374,0.387,1
0.001,0.085,0.914,0.198,0.356,2
0.178,0.369,0.453,0.158,0.368,2
0.416,0.438,0.147,0.522,0.272,2
0.059,0.674,0.267,0.171,0.289,1
0.098,0.87,0.032,0.279,0.578,1
0.648,0.274,0.078,0.325,0.416,1
0.245,0.686,0.069,0.157,0.329,1
0.059,0.87,0.071,0.307,0.386,1
0.43,0.046,0.525,0.228,0.353,2
0.038,0.692,0.269,0.154,0.364,2
0.364,0.513,0.123,0.414,0.422,2
0.214,0.653,0.133,0.2,0.36,1
0.573,0.388,0.038,0.395,0.479,1
0.613,0.193,0.195,0.556,0.312,0
0.867,0.051,0.082,0.151,0.364,0
0.263,0.672,0.065,0.166,0.355,0
0.498,0.205,0.296,0.531,0.326,0
0.886,0.038,0.076,0.377,0.4,0
0.772,0.036,0.192,0.455,0.34,0
0.298,0.637,0.065,0.491,0.316,0
0.784,0.136,0.08,0.425,0.37,0
0.942,0.012,0.046,0.493,0.331,0
0.218,0.728,0.054,0.456,0.352,0
0.828,0.164,0.008,0.312,0.54,0
0.213,0.779,0.008,0.303,0.269,0
0.614,0.1,0.286,0.31,0.391,0
0.594,0.298,0.108,0.525,0.352,0
0.71,0.013,0.277,0.338,0.442,0
0.53,0.161,0.309,0.148,0.366,0
0.869,0.102,0.029,0.465,0.342,0
0.751,0.153,0.096,0.468,0.347,0
0.91,0.024,0.065,0.317,0.453,0
0.851,0.03,0.119,0.497,0.346,0
0.147,0.849,0.004,0.582,0.35,0
0.56,0.428,0.013,0.72,0.211,0
0.233,0.709,0.058,0.288,0.52,0
0.73,0.164,0.107,0.273,0.421,0
0.478,0.433,0.089,0.569,0.327,0
0.112,0.854,0.033,0.449,0.336,0
0.788,0.175,0.037,0.39,0.346,0
0.05,0.02,0.93,0.269,0.364,0
0.38,0.434,0.185,0.427,0.393,0
0.349,0.585,0.067,0.2,0.36,0
0.407,0.392,0.201,0.629,0.289,0
0.339,0.57,0.091,0.301,0.562,0
0.218,0.638,0.144,0.155,0.363,0
0.45,0.226,0.324,0.426,0.29,0
0.668,0.236,0.096,0.489,0.35,0
0.757,0.067,0.176,0.402,0.428,0
0.351,0.506,0.143,0.48,0.387,0
0.496,0.236,0.267,0.719,0.195,0
0.74,0.094,0.166,0.541,0.325,0
0.869,0.057,0.074,0.414,0.366,0
