@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.169,0.505,0.326,0.751,0.153,0.229,0.416,0
0.188,0.78,0.032,0.942,0.031,0.155,0.384,0
0.024,0.235,0.74,0.006,0.282,0.153,0.39,2
0.033,0.627,0.339,0,0.793,0.192,0.575,1
0.515,0.017,0.468,0.089,0.889,0.043,0.837,0
0.28,0.625,0.095,0.032,0.958,0.445,0.359,0
0.373,0.404,0.223,0.716,0.197,0.001,0.974,0
0.188,0.775,0.037,0.017,0.941,0.013,0.95,1
0.047,0.698,0.255,0.002,0.295,0.14,0.482,2
0.905,0.051,0.044,0.283,0.621,0.184,0.524,0
0.217,0.585,0.198,0.068,0.882,0.585,0.213,0
0.177,0.558,0.266,0.098,0.431,0.036,0.864,1
0.54,0.456,0.004,0.004,0.966,0.076,0.761,0
0.045,0.79,0.164,0.012,0.608,0.101,0.654,1
0.637,0.102,0.261,0.758,0.222,0.32,0.278,0
0.517,0.442,0.042,0.136,0.836,0.412,0.371,1
0.007,0.137,0.855,0,0.059,0.226,0.352,0
0.743,0.25,0.007,0.964,0.033,0.146,0.409,0
0.818,0.015,0.167,0.089,0.53,0.349,0.334,0
0.358,0.413,0.229,0.197,0.755,0.525,0.219,0
0.324,0.651,0.025,0.577,0.291,0.526,0.2,0
0.68,0.274,0.045,0.119,0.531,0.108,0.593,0
0.948,0.006,0.045,0.861,0.126,0.282,0.329,0
0.524,0.336,0.14,0.853,0.133,0.498,0.236,0
0.556,0.405,0.039,0.983,0.016,0.632,0.129,0
0.812,0.096,0.092,0.636,0.348,0.325,0.348,0
0.884,0.034,0.083,0.821,0.055,0.129,0.404,0
0.287,0.625,0.089,0.302,0.616,0.301,0.347,0
0.008,0.778,0.213,0.004,0.699,0.176,0.373,1
0.002,0.045,0.953,0.001,0.2,0.24,0.488,2
0.576,0.389,0.034,0.605,0.367,0.671,0.128,0
0.906,0.033,0.061,0.78,0.199,0.341,0.298,0
0.526,0.467,0.007,0.44,0.499,0.092,0.666,0
0.97,0.005,0.025,0.556,0.303,0.246,0.526,0
0.459,0.363,0.177,0.056,0.908,0.472,0.256,0
0.846,0.146,0.008,0.542,0.373,0.296,0.482,0
0.178,0.5,0.322,0.181,0.334,0.197,0.391,0
0.553,0.414,0.033,0.013,0.288,0.621,0.162,0
0.242,0.279,0.48,0.069,0.578,0.258,0.399,0
0.392,0.494,0.113,0.675,0.234,0.119,0.502,0
0.627,0.104,0.269,0.213,0.542,0.208,0.533,0
0.591,0.194,0.215,0.384,0.52,0.571,0.212,0
0.103,0.343,0.553,0.003,0.317,0.152,0.568,2
0.327,0.607,0.066,0.958,0.037,0.315,0.371,0
0.382,0.607,0.011,0.925,0.075,0.128,0.396,0
0.869,0.013,0.118,0.815,0.155,0.514,0.17,0
0.556,0.419,0.025,0.987,0.01,0.548,0.24,0
0.772,0.213,0.015,0.908,0.088,0.224,0.405,0
0.285,0.655,0.06,0.684,0.254,0.165,0.425,0
0.935,0.009,0.056,0.261,0.67,0.353,0.317,0
0.032,0.918,0.05,0.809,0.175,0.268,0.508,0
0.562,0.355,0.083,0.082,0.904,0.234,0.464,0
0.793,0.206,0.001,0.987,0.013,0.133,0.406,0
0.905,0.054,0.041,0.976,0.022,0.54,0.19,0
0.521,0.355,0.123,0.942,0.04,0.589,0.185,0
0.525,0.304,0.171,0.298,0.533,0.246,0.371,1
0.094,0.764,0.142,0.736,0.217,0.147,0.373,2
0.263,0.489,0.247,0.174,0.613,0.333,0.329,1
0.246,0.726,0.028,0.012,0.759,0.11,0.559,0
0.61,0.366,0.024,0.152,0.364,0.017,0.901,0
0.608,0.152,0.24,0.019,0.517,0.245,0.354,0
0.043,0.008,0.949,0.118,0.396,0.145,0.414,2
0.407,0.536,0.058,0.085,0.88,0.437,0.335,0
0.565,0.412,0.023,0.79,0.152,0.271,0.446,0
0.473,0.499,0.027,0.664,0.269,0.685,0.122,0
0.617,0.316,0.067,0.88,0.11,0.171,0.374,0
0.842,0.01,0.148,0.481,0.307,0.547,0.18,0
0.675,0.26,0.065,0.95,0.047,0.676,0.128,0
0.088,0.06,0.852,0.254,0.463,0.205,0.38,0
0.073,0.713,0.214,0.105,0.629,0.162,0.635,1
0.629,0.197,0.175,0.983,0.016,0.345,0.315,0
0.258,0.592,0.15,0.074,0.765,0.098,0.681,1
0.463,0.107,0.431,0.017,0.897,0.446,0.262,0
0.327,0.598,0.075,0.01,0.781,0.225,0.626,1
0.691,0.281,0.027,0.144,0.838,0.227,0.536,0
0.235,0.696,0.069,0.009,0.865,0.081,0.701,0
0.589,0.135,0.276,0.712,0.272,0.406,0.286,0
0.501,0.19,0.309,0.727,0.084,0.294,0.312,0
0.47,0.434,0.096,0.632,0.279,0.163,0.394,0
0.362,0.443,0.195,0.265,0.643,0.574,0.201,0
0.565,0.305,0.13,0.428,0.426,0.09,0.669,0
0.687,0.189,0.125,0.843,0.151,0.568,0.193,0
0.275,0.424,0.301,0.895,0.103,0.538,0.179,0
0.838,0.021,0.141,0.845,0.149,0.354,0.302,0
0.668,0.252,0.08,0.838,0.114,0.169,0.377,0
0.177,0.501,0.322,0.376,0.233,0.491,0.221,0
0.531,0.434,0.035,0.927,0.055,0.14,0.398,0
0.523,0.313,0.164,0.35,0.55,0.293,0.338,1
0.039,0.62,0.341,0.015,0.354,0.148,0.446,2
0.718,0.123,0.16,0.429,0.458,0.286,0.331,0
0.072,0.422,0.506,0.181,0.466,0.38,0.27,0
0.871,0.075,0.054,0.14,0.857,0.308,0.362,0
0.611,0.367,0.022,0.752,0.227,0.164,0.468,0
0.172,0.773,0.055,0.205,0.783,0.575,0.213,0
0.029,0.478,0.492,0.145,0.807,0.48,0.183,1
0.864,0.048,0.088,0.884,0.11,0.35,0.314,0
0.331,0.608,0.062,0.808,0.169,0.162,0.378,0
0.186,0.681,0.133,0.708,0.281,0.59,0.179,0
0.023,0.625,0.352,0.232,0.576,0.351,0.329,0
0.59,0.37,0.04,0.324,0.571,0.152,0.486,0
0.71,0.007,0.283,0.715,0.224,0.582,0.121,0
0.171,0.76,0.07,0.322,0.648,0.476,0.278,0
0.037,0.724,0.239,0.062,0.676,0.223,0.524,1
0.078,0.911,0.011,0.001,0.987,0.213,0.57,0
0.633,0.305,0.062,0.514,0.479,0.164,0.561,0
0.552,0.167,0.28,0.535,0.391,0.063,0.78,0
0.187,0.2,0.613,0.843,0.141,0.564,0.205,0
0.532,0.392,0.076,0.979,0.021,0.558,0.172,0
0.59,0.318,0.092,0.483,0.418,0.236,0.447,0
0.467,0.5,0.033,0.811,0.178,0.135,0.444,0
0.186,0.658,0.156,0.926,0.067,0.523,0.204,0
0.879,0.063,0.058,0.932,0.056,0.312,0.354,0
0.608,0.363,0.029,0.944,0.051,0.184,0.361,0
0.111,0.849,0.04,0.214,0.418,0.606,0.159,0
0.273,0.45,0.277,0.943,0.052,0.621,0.195,0
0.655,0.183,0.162,0.721,0.204,0.387,0.3,0
0.278,0.644,0.078,0.226,0.644,0.118,0.48,0
0.272,0.695,0.033,0.958,0.028,0.697,0.115,0
0.538,0.341,0.121,0.391,0.562,0.355,0.336,0
0.322,0.641,0.037,0.257,0.706,0.516,0.216,1
0.141,0.831,0.028,0.598,0.362,0.189,0.604,0
0.092,0.432,0.477,0.204,0.586,0.197,0.44,0
0.131,0.766,0.103,0.002,0.792,0.06,0.81,1
0.172,0.677,0.151,0.028,0.7,0.494,0.252,1
0.367,0.621,0.011,0.647,0.35,0.533,0.237,0
0.782,0.121,0.098,0.912,0.074,0.299,0.378,0
0.778,0.211,0.011,0.921,0.056,0.135,0.397,0
0.328,0.642,0.031,0.516,0.373,0.107,0.721,0
0.287,0.694,0.018,0.005,0.965,0.246,0.516,0
0.443,0.517,0.039,0.427,0.494,0.1,0.622,1
0.941,0.016,0.043,0.917,0.079,0.566,0.141,0
0.259,0.716,0.025,0.085,0.896,0.592,0.206,0
0.672,0.223,0.106,0.21,0.568,0.135,0.506,0
0.199,0.06,0.741,0.582,0.391,0.531,0.168,0
0.166,0.597,0.237,0.366,0.511,0.27,0.336,0
0.736,0.243,0.021,0.919,0.079,0.153,0.382,0
0.862,0.024,0.114,0.781,0.215,0.347,0.284,0
0.512,0.397,0.091,0.188,0.774,0.464,0.321,0
0.522,0.25,0.228,0.641,0.299,0.294,0.365,0
0.229,0.688,0.083,0.837,0.152,0.488,0.3,0
0.744,0.183,0.073,0.903,0.092,0.42,0.281,0
0.175,0.808,0.017,0.204,0.758,0.49,0.304,1
0.848,0.095,0.057,0.952,0.047,0.247,0.429,0
0.861,0.094,0.045,0.585,0.222,0.155,0.412,0
0.859,0.034,0.107,0.424,0.531,0.45,0.23,0
0.008,0.909,0.084,0.201,0.614,0.489,0.274,0
0.388,0.603,0.01,0.582,0.405,0.684,0.137,0
0.524,0.317,0.159,0.153,0.482,0.258,0.35,0
0.618,0.325,0.057,0.986,0.009,0.162,0.379,0
0.727,0.049,0.225,0.508,0.458,0.294,0.442,0
0.533,0.395,0.071,0.331,0.595,0.575,0.203,0
0.237,0.551,0.212,0.376,0.394,0.586,0.174,2
0.282,0.437,0.281,0.03,0.373,0.226,0.382,0
0.617,0.306,0.078,0.639,0.287,0.17,0.387,0
0.105,0.789,0.106,0.616,0.268,0.571,0.192,0
0.725,0.228,0.047,0.013,0.867,0.173,0.377,0
0.482,0.304,0.214,0.843,0.076,0.342,0.329,0
0.08,0.627,0.293,0.27,0.565,0.089,0.561,1
0.958,0.006,0.036,0.274,0.674,0.352,0.419,0
0.458,0.489,0.053,0.962,0.022,0.581,0.182,0
0.572,0.37,0.058,0.03,0.891,0.532,0.276,0
0.713,0.279,0.007,0.012,0.98,0.494,0.314,0
0.313,0.676,0.012,0.004,0.973,0.232,0.582,0
0.691,0.225,0.084,0.035,0.93,0.431,0.377,0
0.481,0.492,0.027,0.435,0.464,0.416,0.41,0
0.714,0.224,0.061,0.905,0.094,0.404,0.285,0
0.904,0.084,0.011,0.868,0.129,0.141,0.394,0
0.961,0.002,0.036,0.475,0.465,0.359,0.343,0
0.206,0.76,0.035,0.039,0.844,0.242,0.609,1
0.656,0.331,0.013,0.166,0.517,0.398,0.369,0
0.474,0.444,0.082,0.164,0.726,0.212,0.613,1
0.809,0.171,0.02,0.456,0.494,0.125,0.495,0
0.01,0.094,0.896,0,0.06,0.18,0.494,0
0.122,0.597,0.281,0.045,0.816,0.312,0.308,0
0.679,0.296,0.024,0.566,0.389,0.04,0.798,1
0.88,0.068,0.052,0.87,0.06,0.466,0.232,0
0.814,0.111,0.074,0.884,0.113,0.159,0.407,0
0.484,0.297,0.219,0.869,0.127,0.62,0.155,0
0.065,0.014,0.921,0.006,0.345,0.256,0.371,2
0.054,0.621,0.325,0.001,0.043,0.138,0.404,2
0.643,0.154,0.203,0.094,0.773,0.483,0.238,0
0.371,0.519,0.11,0.114,0.816,0.538,0.208,2
0.566,0.273,0.16,0.523,0.363,0.432,0.239,0
0.346,0.573,0.081,0.357,0.575,0.148,0.454,1
0.495,0.451,0.054,0.427,0.503,0.578,0.197,1
