@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.095232,0
3,12,4.476359,1.522009,2
5,16,5.282326,1.281347,1
1,2,4.185434,0.907005,0
2,8,3.717095,0.986318,0
3,12,3.710519,1.340389,0
4,2,3.489355,0.914108,0
5,8,3.744269,0.779362,0
2,8,3.451455,0.812158,0
3,5,3.226075,1.072868,0
5,7,7.094787,0.942525,1
3,8,2.717923,1.38424,1
5,7,5.802987,0.963007,0
1,2,4.538522,0.825293,0
2,8,3.969727,1.16378,0
3,12,4.502463,1.405838,1
5,7,4.498704,0.915099,0
3,8,4.198062,1.839108,1
1,2,4.094864,1.256733,2
2,8,4.251957,1.42629,2
3,7,4.352923,1.205074,2
5,7,4.445478,1.001541,0
2,11,5.38112,1.469703,1
3,9,3.762812,0.993348,1
5,6,4.589115,0.985225,0
2,8,4.05231,0.919548,0
3,6,4.063057,1.008892,0
4,2,4.036506,0.97558,0
1,2,3.901367,1.153776,0
2,14,3.400645,1.243497,0
5,6,3.393658,0.85643,0
1,2,4.657121,0.933153,0
2,8,4.515958,1.011198,0
3,7,3.946242,1.012491,0
3,12,4.301709,1.665015,2
3,9,3.57853,1.790022,1
4,2,4.217083,1.015423,0
5,7,5.32793,1.05292,0
1,2,4.445331,1.073698,0
2,8,5.047678,0.980479,1
3,10,3.350088,1.68874,2
4,2,2.916137,0.944844,0
5,7,4.917948,1.161926,0
1,2,3.406422,1.366227,1
2,8,3.649491,0.789055,0
3,7,4.131687,1.309137,1
4,2,4.009388,1.026806,0
5,7,3.817433,0.842197,1
2,10,3.258206,2.002848,0
3,5,2.917086,0.712409,0
4,2,3.016237,1.083724,0
5,7,4.000689,1.140055,0
1,2,3.670158,0.907005,0
3,7,3.438863,1.060269,0
4,1,3.169606,0.914108,0
5,7,3.850844,0.958494,0
1,2,3.685902,0.988717,0
2,8,3.455159,0.704767,0
3,2,3.377466,0.689175,0
2,8,4.94207,0.942651,0
3,18,4.223454,1.926155,1
5,10,4.426974,2.071471,2
1,2,3.953887,0.907005,0
2,8,3.422389,0.855317,0
3,8,3.185894,0.744152,0
4,2,1.627654,0.992655,0
5,7,3.561084,1.147693,0
1,2,3.706473,0.790974,0
2,8,3.358486,1.269393,0
1,2,3.909108,0.844904,0
2,8,3.368784,1.03811,0
3,3,3.104877,0.809764,0
4,2,3.488715,1.173655,0
5,7,3.58635,1.012303,0
1,2,3.784312,1.699613,2
2,8,4.840624,0.648914,0
3,5,2.41161,0.880776,0
4,2,3.247011,0.893617,0
1,2,3.647504,0.702724,0
2,8,3.439014,0.688011,0
3,7,3.92146,1.029344,0
4,2,2.781845,0.972165,0
