@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.445,0.396,0.159,0.066,0.922,0.221,0.443,0
0.448,0.54,0.012,0.52,0.471,0.217,0.273,0
0.75,0.162,0.088,0.688,0.278,0.7,0.163,0
0.553,0.302,0.145,0.397,0.384,0.368,0.386,0
0.457,0.291,0.253,0.32,0.499,0.265,0.344,1
0.091,0.796,0.112,0.544,0.418,0.243,0.25,2
0.207,0.557,0.236,0.737,0.213,0.207,0.419,1
0.036,0.894,0.07,0.077,0.694,0.227,0.383,0
0.15,0.775,0.075,0.722,0.145,0.24,0.688,0
0.132,0.272,0.596,0.026,0.57,0.232,0.337,0
0.018,0.039,0.943,0.085,0.442,0.251,0.273,2
0.38,0.518,0.101,0.076,0.837,0.326,0.473,0
0.305,0.631,0.064,0.312,0.555,0.206,0.514,0
0.083,0.86,0.056,0.838,0.144,0.583,0.246,0
0.482,0.385,0.133,0.954,0.043,0.234,0.278,0
0.883,0.008,0.109,0.436,0.324,0.8,0.109,0
0.572,0.338,0.09,0.816,0.17,0.554,0.265,0
0.054,0.11,0.836,0.048,0.661,0.199,0.338,0
0.217,0.654,0.129,0.511,0.415,0.281,0.418,1
0.662,0.141,0.197,0.941,0.057,0.235,0.399,0
0.144,0.662,0.194,0.059,0.837,0.192,0.569,1
0.621,0.056,0.323,0.899,0.096,0.466,0.297,0
0.122,0.725,0.153,0.256,0.682,0.259,0.538,1
0.735,0.219,0.047,0.158,0.832,0.255,0.548,0
0.202,0.694,0.104,0.064,0.825,0.25,0.501,0
0.773,0.063,0.164,0.454,0.51,0.361,0.351,0
0.512,0.131,0.356,0.741,0.096,0.316,0.297,0
0.122,0.728,0.15,0.162,0.545,0.238,0.288,0
0.24,0.552,0.208,0.584,0.306,0.453,0.34,0
0.507,0.297,0.196,0.26,0.478,0.21,0.527,0
0.48,0.302,0.218,0.744,0.242,0.419,0.343,0
0.385,0.378,0.237,0.929,0.07,0.545,0.228,0
0.697,0.018,0.284,0.752,0.24,0.27,0.369,0
0.291,0.511,0.198,0.352,0.473,0.265,0.266,0
0.356,0.442,0.202,0.38,0.508,0.391,0.327,0
0.246,0.663,0.091,0.791,0.158,0.234,0.268,0
0.488,0.234,0.278,0.235,0.658,0.23,0.372,1
0.035,0.701,0.264,0.018,0.396,0.266,0.309,2
0.513,0.206,0.281,0.666,0.209,0.257,0.342,0
0.268,0.418,0.314,0.598,0.247,0.357,0.307,0
0.819,0.075,0.106,0.972,0.026,0.199,0.443,0
0.395,0.539,0.066,0.308,0.651,0.23,0.374,0
0.266,0.698,0.036,0.044,0.898,0.378,0.408,0
0.101,0.504,0.395,0.095,0.643,0.635,0.154,1
0.879,0.027,0.093,0.97,0.028,0.233,0.403,0
0.129,0.779,0.092,0.574,0.343,0.244,0.269,0
0.39,0.505,0.104,0.493,0.482,0.408,0.351,0
0.062,0.535,0.403,0.025,0.846,0.252,0.417,0
0.28,0.624,0.097,0.307,0.641,0.244,0.37,0
0.775,0.006,0.219,0.287,0.562,0.805,0.081,0
0.22,0.711,0.069,0.127,0.703,0.312,0.446,0
0.158,0.679,0.163,0.071,0.661,0.292,0.493,1
0.316,0.638,0.046,0.001,0.981,0.252,0.58,0
0.308,0.606,0.086,0.16,0.834,0.274,0.464,0
0.74,0.095,0.165,0.121,0.661,0.623,0.305,0
0.366,0.222,0.412,0.742,0.222,0.312,0.427,0
0.348,0.517,0.135,0.736,0.241,0.544,0.235,0
0.477,0.326,0.197,0.29,0.495,0.247,0.438,0
0.224,0.723,0.053,0.394,0.572,0.251,0.299,0
0.204,0.733,0.063,0.534,0.426,0.418,0.318,0
0.762,0.091,0.147,0.847,0.123,0.268,0.396,0
0.394,0.543,0.063,0.944,0.051,0.282,0.259,0
0.116,0.851,0.033,0.225,0.513,0.511,0.274,0
0.459,0.383,0.157,0.706,0.272,0.572,0.294,0
0.756,0.086,0.159,0.322,0.471,0.287,0.395,0
0.066,0.861,0.073,0.708,0.199,0.268,0.302,0
0.295,0.667,0.038,0.399,0.459,0.606,0.233,0
0.197,0.765,0.038,0.559,0.415,0.35,0.511,0
0.153,0.275,0.572,0.05,0.47,0.323,0.335,0
0.037,0.813,0.151,0.037,0.737,0.166,0.676,1
0.126,0.712,0.162,0.024,0.694,0.293,0.438,1
0.259,0.707,0.034,0.986,0.013,0.758,0.16,0
0.728,0.122,0.149,0.579,0.361,0.316,0.384,0
0.717,0.258,0.025,0.835,0.126,0.214,0.269,0
0.1,0.858,0.042,0.605,0.242,0.351,0.542,0
0.426,0.524,0.05,0.028,0.959,0.233,0.536,0
0.082,0.853,0.065,0.295,0.635,0.291,0.414,1
0.898,0.047,0.055,0.9,0.094,0.721,0.124,0
0.562,0.402,0.037,0.058,0.893,0.417,0.388,0
0.226,0.499,0.275,0.124,0.708,0.28,0.348,0
0.724,0.039,0.237,0.288,0.465,0.721,0.131,0
0.188,0.512,0.3,0.139,0.681,0.262,0.327,0
0.416,0.507,0.077,0.953,0.047,0.221,0.272,0
0.913,0.025,0.062,0.787,0.203,0.351,0.296,0
0.47,0.426,0.104,0.081,0.787,0.481,0.368,0
0.68,0.094,0.226,0.319,0.576,0.234,0.409,0
0.412,0.526,0.062,0.675,0.313,0.179,0.594,0
0.763,0.128,0.109,0.856,0.136,0.305,0.392,0
0.354,0.622,0.024,0.008,0.834,0.351,0.468,1
0.766,0.114,0.12,0.877,0.118,0.271,0.413,0
0.649,0.263,0.089,0.258,0.675,0.263,0.285,0
0.712,0.094,0.193,0.64,0.314,0.427,0.282,0
0.048,0.903,0.049,0.123,0.559,0.357,0.422,0
0.106,0.862,0.031,0.77,0.228,0.452,0.349,0
0.396,0.304,0.3,0.542,0.37,0.269,0.329,0
0.808,0.159,0.033,0.459,0.314,0.226,0.277,0
0.845,0.021,0.134,0.475,0.488,0.571,0.287,0
0.529,0.387,0.084,0.658,0.277,0.503,0.312,0
0.355,0.488,0.157,0.485,0.417,0.458,0.309,2
0.233,0.373,0.395,0.013,0.436,0.267,0.315,0
0.318,0.518,0.164,0.513,0.375,0.278,0.271,0
0.135,0.799,0.066,0.777,0.209,0.375,0.373,0
0.296,0.571,0.133,0.602,0.367,0.226,0.286,0
0.503,0.216,0.281,0.127,0.533,0.285,0.386,0
0.145,0.634,0.221,0.042,0.538,0.27,0.332,1
0.895,0.024,0.082,0.553,0.426,0.517,0.349,0
0.355,0.578,0.068,0.285,0.441,0.415,0.342,0
0.415,0.487,0.097,0.197,0.792,0.173,0.615,0
0.776,0.21,0.014,0.007,0.981,0.175,0.629,0
0.584,0.395,0.021,0.013,0.978,0.188,0.693,0
0.868,0.104,0.028,0.158,0.837,0.178,0.649,0
0.237,0.704,0.059,0.25,0.511,0.685,0.259,0
0.719,0.205,0.076,0.939,0.061,0.476,0.259,0
0.623,0.311,0.066,0.881,0.117,0.197,0.279,0
0.911,0.008,0.081,0.683,0.252,0.651,0.207,0
0.145,0.801,0.053,0.068,0.824,0.214,0.656,1
0.103,0.826,0.072,0.748,0.207,0.188,0.584,0
0.409,0.416,0.175,0.044,0.791,0.169,0.743,1
0.406,0.497,0.097,0.53,0.42,0.222,0.349,0
0.011,0.184,0.805,0.002,0.075,0.349,0.359,0
0.107,0.551,0.342,0.243,0.644,0.305,0.315,0
0.341,0.578,0.081,0.296,0.607,0.208,0.573,1
0.581,0.206,0.213,0.36,0.403,0.382,0.324,0
0.83,0.09,0.08,0.497,0.479,0.291,0.273,0
0.234,0.515,0.251,0.676,0.303,0.502,0.286,0
0.082,0.052,0.866,0.012,0.231,0.23,0.374,2
0.043,0.696,0.262,0.147,0.03,0.215,0.278,2
0.694,0.135,0.171,0.077,0.839,0.316,0.389,0
0.44,0.437,0.124,0.127,0.772,0.358,0.374,2
0.56,0.219,0.221,0.45,0.479,0.415,0.284,0
0.333,0.52,0.148,0.103,0.675,0.267,0.317,1
0.48,0.453,0.068,0.132,0.623,0.324,0.422,1
