@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592166,0
2,10,-0.440688,4.479066,1.096235,0
3,12,0.092127,4.476359,1.526914,2
4,3,0.906286,2.234771,1.747337,2
5,16,0.283345,5.282326,1.28401,1
1,2,-0.032875,4.185434,0.907879,0
2,8,-0.151472,3.717095,0.987221,0
3,12,0.170735,3.710519,1.344708,0
4,2,-0.28529,3.489355,0.914079,0
5,8,0.040973,3.744269,0.780981,0
1,2,-0.142526,3.201368,0.783557,0
2,8,-0.013152,3.451455,0.812901,0
3,5,-0.261522,3.226075,1.076325,0
4,2,0.75245,3.406319,0.895866,0
5,7,0.016583,3.373647,1.054064,0
1,2,-0.453439,4.374485,1.171245,0
2,10,0.063536,4.249956,1.661632,0
3,5,-0.189698,4.079849,0.595368,0
4,2,1.285321,2.899975,1.264685,0
5,7,-0.20941,7.094787,0.944483,1
1,2,0.080034,4.948661,1.280845,1
2,12,-0.160537,4.073898,1.645877,0
3,8,-0.205644,2.717923,1.3887,1
4,2,1.340593,2.743845,0.942538,0
5,7,0.121952,5.802987,0.965008,0
1,2,-0.163256,4.538522,0.826088,0
2,8,-0.006814,3.969727,1.164845,0
3,12,0.109875,4.502463,1.410368,1
4,2,0.89193,2.593907,1.138331,0
5,7,-0.155943,4.498704,0.917001,0
1,2,0.011422,4.491303,0.976583,0
2,12,-0.37783,3.764708,1.260137,0
3,8,0.353406,4.198062,1.845034,1
4,2,1.197869,2.095023,0.950506,0
5,7,0.084986,2.574422,0.919784,0
1,2,-0.232815,4.094864,1.257944,2
2,8,-0.255808,4.251957,1.427596,2
3,7,0.127097,4.352923,1.208957,2
4,2,0.854873,2.638,0.994901,0
5,7,0.009956,4.445478,1.003622,0
1,2,0.03638,4.433939,1.153251,2
2,11,-0.00104,5.38112,1.471049,1
3,9,-0.60243,3.762812,0.996548,1
4,2,1.09728,2.927803,0.75016,0
5,6,0.154677,4.589115,0.987272,0
1,3,0.175963,4.827151,1.61946,1
2,8,-0.008638,4.05231,0.92039,0
3,6,0.024367,4.063057,1.012143,0
4,2,0.287437,4.036506,0.975549,0
5,7,-0.123072,3.97339,0.876299,0
1,2,0.013547,4.870147,1.594922,0
2,8,-0.056102,4.162634,0.889389,0
3,3,0.307867,3.268091,0.731284,0
4,1,-0.23608,2.913419,1.030189,0
5,7,0.008568,4.193045,0.894041,0
1,2,0.077831,3.901367,1.154887,0
2,14,-0.292841,3.400645,1.244636,0
3,4,0.309557,3.462795,0.703214,0
4,2,0.992999,3.147476,0.986933,0
5,6,0.148549,3.393658,0.85821,0
1,2,0.268802,4.657121,0.934052,0
2,8,0.073706,4.515958,1.012124,0
3,7,-0.551595,3.946242,1.015754,0
4,2,1.116552,2.248583,1.027912,0
5,7,-0.001155,3.992876,1.167819,0
1,2,-0.060947,5.127048,1.115628,0
2,8,-0.104149,3.657304,0.718118,0
3,12,0.103884,4.301709,1.67038,2
4,2,1.256537,2.805388,1.011976,0
5,7,-0.193745,4.546815,0.866907,0
1,2,-0.127271,5.909694,1.046923,0
2,10,0.052281,4.665842,1.219733,0
3,9,0.065075,3.57853,1.79579,1
4,2,1.726038,4.217083,1.015391,0
5,7,0.349758,5.32793,1.055107,0
1,2,-0.282519,4.445331,1.074732,0
2,8,-0.195382,5.047678,0.981377,1
3,10,-0.149205,3.350088,1.694181,2
4,2,0.32809,2.916137,0.944814,0
5,7,-0.009528,4.917948,1.16434,0
1,2,-0.277818,3.406422,1.367544,1
2,8,-0.36116,3.649491,0.789777,0
3,7,-0.361721,4.131687,1.313356,1
4,2,0.665858,4.009388,1.026774,0
5,7,0.004748,3.817433,0.843947,1
1,2,0.042799,3.68073,0.988034,0
2,10,0.057469,3.258206,2.004682,0
3,5,-0.403206,2.917086,0.714705,0
4,2,0.62472,3.016237,1.083691,0
5,7,-0.019634,4.000689,1.142424,0
1,2,0.071029,3.670158,0.907879,0
