@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.021,0.37,0.609,0.147,0.303,2
0.34,0.08,0.58,0.233,0.416,2
0.065,0.504,0.432,0.154,0.785,1
0.021,0.777,0.203,0.389,0.42,1
0.084,0.693,0.223,0.219,0.389,1
0.194,0.71,0.095,0.182,0.346,1
0.046,0.766,0.188,0.199,0.384,1
0.037,0.332,0.631,0.147,0.312,1
0.333,0.339,0.328,0.658,0.249,2
0.163,0.069,0.768,0.149,0.265,2
0.123,0.584,0.293,0.185,0.365,2
0.351,0.209,0.44,0.116,0.28,2
0.042,0.523,0.435,0.132,0.305,1
0.148,0.77,0.083,0.202,0.384,1
0.081,0.181,0.738,0.174,0.342,1
0.029,0.168,0.803,0.167,0.347,2
0.046,0.714,0.239,0.513,0.234,1
0.094,0.863,0.044,0.158,0.594,1
0.065,0.725,0.21,0.197,0.286,2
0.264,0.495,0.241,0.01,0.958,1
0.12,0.724,0.156,0.153,0.356,1
0.522,0.438,0.04,0.627,0.269,1
0.412,0.367,0.221,0.28,0.411,2
0.013,0.79,0.197,0.221,0.397,1
0.439,0.049,0.512,0.384,0.448,2
0.053,0.103,0.844,0.259,0.238,2
0.125,0.318,0.557,0.198,0.191,2
0.829,0.091,0.079,0.462,0.409,1
0.262,0.566,0.172,0.194,0.35,2
0.128,0.687,0.185,0.179,0.353,1
0.326,0.492,0.182,0.276,0.377,1
0.275,0.409,0.316,0.322,0.42,1
0.595,0.213,0.192,0.206,0.38,2
0.301,0.679,0.02,0.125,0.315,1
0.835,0.083,0.082,0.422,0.422,2
0.489,0.279,0.232,0.2,0.342,1
0.022,0.876,0.101,0.16,0.357,2
0.382,0.054,0.564,0.412,0.453,1
0.365,0.583,0.052,0.524,0.379,1
0.312,0.154,0.534,0.156,0.322,2
0.414,0.421,0.165,0.154,0.317,1
0.202,0.339,0.459,0.203,0.363,2
0.148,0.018,0.834,0.192,0.363,2
0.203,0.521,0.276,0.002,0.033,1
0.048,0.752,0.2,0.552,0.366,1
0.132,0.746,0.122,0.164,0.612,1
0.201,0.657,0.142,0.823,0.166,1
0.355,0.561,0.083,0.499,0.403,1
0.448,0.191,0.361,0.107,0.271,1
0.035,0.732,0.234,0.208,0.32,2
0.353,0.488,0.159,0.203,0.364,1
0.021,0.791,0.188,0.525,0.256,1
0.174,0.716,0.11,0.211,0.399,1
0.05,0.083,0.867,0.143,0.328,2
0.26,0.611,0.129,0.175,0.367,1
0.317,0.618,0.065,0.405,0.426,1
0.271,0.681,0.048,0.243,0.387,1
0.063,0.859,0.078,0.105,0.773,1
0.216,0.676,0.108,0.476,0.383,1
0.117,0.83,0.052,0.186,0.187,1
0.088,0.898,0.014,0.461,0.307,1
0.395,0.547,0.058,0.164,0.359,1
0.061,0.785,0.154,0.404,0.432,1
0.014,0.094,0.893,0.147,0.337,2
0.157,0.417,0.426,0.151,0.345,2
0.261,0.528,0.211,0.252,0.393,2
0.046,0.717,0.237,0.127,0.201,1
0.179,0.798,0.023,0.31,0.636,1
0.604,0.306,0.09,0.252,0.584,1
0.227,0.714,0.06,0.109,0.25,1
0.059,0.831,0.111,0.287,0.41,1
0.294,0.026,0.68,0.157,0.309,2
0.034,0.723,0.242,0.156,0.333,2
0.314,0.589,0.097,0.561,0.364,2
0.19,0.711,0.099,0.211,0.314,1
0.753,0.222,0.025,0.717,0.257,1
0.743,0.058,0.199,0.385,0.431,0
0.861,0.011,0.128,0.435,0.444,0
0.401,0.358,0.242,0.221,0.368,0
0.168,0.011,0.821,0.203,0.381,0
0.797,0.121,0.083,0.398,0.416,0
0.83,0.014,0.156,0.472,0.426,0
0.033,0.841,0.126,0.18,0.35,0
0.676,0.217,0.107,0.209,0.376,0
0.313,0.471,0.216,0.599,0.356,0
0.619,0.279,0.101,0.545,0.355,0
0.472,0.298,0.23,0.209,0.348,0
0.2,0.31,0.491,0.191,0.278,0
0.755,0.101,0.144,0.66,0.285,0
0.253,0.119,0.628,0.127,0.305,0
0.65,0.26,0.09,0.193,0.34,0
0.851,0.046,0.104,0.558,0.373,0
0.303,0.446,0.251,0.5,0.401,0
0.826,0.072,0.102,0.268,0.406,0
0.702,0.131,0.168,0.279,0.415,0
0.752,0.205,0.042,0.338,0.435,0
0.417,0.469,0.114,0.137,0.329,0
0.342,0.397,0.261,0.793,0.201,0
0.427,0.247,0.325,0.238,0.376,0
0.883,0.091,0.026,0.598,0.362,0
0.161,0.832,0.008,0.577,0.284,0
0.634,0.103,0.263,0.246,0.407,0
0.707,0.153,0.14,0.354,0.358,0
0.146,0.788,0.066,0.489,0.12,0
0.369,0.546,0.085,0.13,0.32,0
0.64,0.023,0.337,0.451,0.062,0
0.771,0.195,0.034,0.78,0.186,0
0.163,0.6,0.237,0.604,0.347,0
0.867,0.053,0.079,0.429,0.437,0
0.396,0.294,0.31,0.531,0.381,0
0.892,0.032,0.075,0.06,0.178,0
0.726,0.028,0.247,0.459,0.44,0
0.856,0.068,0.076,0.099,0.198,0
0.111,0.412,0.477,0.48,0.432,0
0.164,0.431,0.405,0.269,0.417,0
0.907,0.042,0.051,0.467,0.356,0
