@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0.473551,0.507460,0.576972,0
0.00348,0,0,0.001161,0,0.550625,0.597104,0.677434,0
0.006989,0,0,0.003765,0,0.791562,0.859700,0.983915,2
0,0,0,0.009836,0,0.773403,0.836981,0.957562,2
0.004065,0,0.001357,0.020353,0,0.490226,0.523526,0.595052,1
0,0,0,0,0,0.373006,0.398182,0.445378,0
0.002577,0,0,0.002581,0,0.530362,0.571805,0.650197,0
0.013431,0,0,0.005498,0,0.683279,0.741170,0.846368,0
0,0,0,0.006289,0,0.569903,0.614968,0.698786,0
0,0,0,0.008949,0,0.245874,0.253866,0.279746,0
0,0,0,0.010638,0,0.388937,0.415116,0.467489,0
0.00313,0,0,0.009404,0,0.538277,0.578958,0.656802,0
0,0,0,0.00229,0,0.822320,0.893648,1.022094,0
0,0,0,0.019231,0,0.619625,0.667477,0.761814,0
0,0,0,0.006623,0,0.391331,0.415530,0.465657,0
0,0,0,0,0,0.592475,0.641469,0.727790,0
0,0,0,0.009188,0,0.618139,0.665187,0.758934,0
0,0,0,0.001381,0,0.756498,0.820924,0.937602,0
0,0,0,0.0181,0,0.688149,0.741085,0.846671,0
0,0,0,0.014787,0,0.272582,0.282364,0.308082,1
0,0,0,0.012903,0,0.538040,0.574356,0.656071,1
0,0,0,0.006182,0,0.601668,0.648557,0.738860,0
0.00414,0,0,0.001775,0,0.760242,0.826058,0.943286,1
0,0,0,0.02439,0,0.649937,0.696724,0.796337,0
0,0,0,0.012658,0,0.265835,0.273263,0.297906,0
0,0,0,0.010101,0,0.254654,0.270063,0.298541,0
0,0,0,0.003279,0,0.624663,0.674732,0.770111,0
0,0,0,0.003494,0,0.740369,0.802954,0.917163,1
0,0,0,0.015152,0,0.680494,0.734451,0.838812,0
0,0,0,0.013308,0,0.322080,0.337769,0.376131,0
0,0,0,0.008475,0,0.487199,0.519367,0.593238,0
0,0,0,0.010101,0,0.549680,0.590112,0.670769,0
0.00534,0,0,0.003562,0,0.797435,0.866070,0.990842,1
0,0,0,0.030303,0,0.672766,0.721960,0.824788,0
0,0,0,0.003795,0,0.322537,0.337054,0.371472,0
0.026144,0,0,0.006579,0,0.058090,0.064005,0.058681,2
0.008905,0,0,0.000891,0,0.373462,0.401921,0.456019,2
0.001359,0,0,0.00136,0,0.765054,0.830342,0.948785,2
0,0,0,0.011561,0,0.573204,0.612898,0.697809,0
0,0,0,0.010435,0,0.274558,0.282662,0.308565,0
0,0,0,0,0,0.490558,0.522092,0.593824,2
0,0,0,0.002595,0,0.568864,0.612058,0.697924,1
0,0,0,0.000824,0,0.740019,0.803339,0.915680,1
0,0,0,0.038462,0,0.539023,0.572671,0.653397,0
0,0,0,0.021201,0,0.289381,0.296438,0.326866,0
0,0,0,0.010204,0,0.411350,0.435208,0.493710,1
0.005525,0,0,0.006916,0,0.461526,0.493850,0.560927,0
0.021898,0,0,0.002435,0,0.644192,0.698512,0.796647,0
0,0,0,0.023529,0,0.469184,0.499132,0.564963,0
0,0,0,0.007968,0,0.302612,0.316439,0.350532,0
0,0,0,0.005181,0,0.607240,0.655784,0.749991,0
0,0,0,0.008596,0,0.568760,0.611625,0.694445,0
0,0,0,0.00225,0,0.838828,0.911383,1.042846,0
0,0,0,0,0,0.682381,0.739955,0.845448,0
0,0,0,0.009766,0,0.282640,0.293664,0.322358,0
0,0,0,0.007143,0,0.349280,0.371180,0.417664,0
0.008172,0,0,0.00818,0,0.413047,0.440239,0.494715,0
0,0,0,0.003509,0,0.809923,0.879390,1.005927,0
0,0,0,0.023256,0,0.586180,0.625634,0.714923,0
0.002028,0,0,0.020325,0,0.241692,0.246767,0.268890,0
0,0,0,0.035398,0,0.334533,0.352355,0.398130,0
0.012563,0,0,0.005031,0,0.537217,0.577992,0.659259,0
0,0,0,0.001618,0,0.772756,0.839388,0.958214,0
0,0,0,0.027933,0,0.658522,0.705842,0.805000,0
0,0,0,0.014925,0,0.363954,0.380460,0.426972,0
0,0,0,0,0,0.360765,0.384108,0.435407,0
0,0,0,0,0,0.535428,0.576188,0.654188,0
0.001966,0,0,0.00295,0,0.776552,0.843342,0.964459,2
0,0,0,0.022727,0,0.630661,0.676583,0.772802,0
0,0,0,0.016097,0,0.304225,0.318483,0.357303,0
0,0,0,0.007937,0,0.467379,0.501330,0.564850,0
0,0,0,0.007307,0,0.565835,0.607863,0.693750,0
0.040695,0,0,0.001372,0,0.275808,0.303119,0.337944,1
0.106742,0,0,0,0,0.030602,0.038556,0.030063,0
0.021452,0,0,0,0,0.042716,0.053076,0.043164,0
0.175573,0,0,0,0,0.093154,0.096732,0.100441,0
0.047927,0,0.001297,0.003891,0,0.349971,0.375996,0.424280,1
0.016473,0,0,0.002908,0,0.681189,0.740342,0.845452,2
0.030303,0,0,0.006098,0,0.468047,0.504756,0.573420,0
0.005979,0,0,0.022455,0,0.164732,0.169943,0.179502,0
0.08982,0.006024,0,0,0,0.209078,0.222806,0.244201,1
0.057971,0,0,0.001613,0,0.287040,0.311467,0.347374,0
0.029375,0.000625,0,0.001251,0,0.617940,0.671846,0.766123,1
0,0,0,0.01676,0,0.617582,0.666289,0.758311,0
0.02268,0,0,0.004132,0,0.133211,0.142010,0.145705,1
0,0,0,0.033613,0,0.450877,0.478346,0.541016,0
0.003171,0,0,0.008883,0,0.668943,0.723409,0.825197,0
0.003448,0,0,0.001151,0,0.764188,0.830474,0.949071,0
0.010526,0,0,0.010582,0,0.417468,0.445063,0.504753,0
0.003049,0,0,0.015267,0,0.290260,0.301954,0.332842,0
0,0,0,0.018349,0,0.345356,0.366033,0.409600,0
0,0,0,0.00292,0,0.617394,0.666713,0.759277,0
0.03166,0,0,0.001546,0,0.604010,0.656506,0.747408,0
0,0,0,0.006289,0,0.566206,0.610174,0.695859,0
0,0,0,0.009074,0,0.284811,0.295073,0.327158,0
0,0,0,0.033613,0,0.362585,0.377021,0.425122,0
0.007207,0,0,0.005415,0,0.425992,0.454538,0.513415,0
0.002375,0,0,0.001189,0,0.821661,0.893631,1.023004,0
0,0,0,0.031847,0,0.578140,0.619315,0.703946,0
0,0,0,0.010969,0,0.274225,0.285077,0.314860,0
0,0,0,0.008403,0,0.454702,0.483642,0.551024,2
0.001348,0,0,0.00135,0,0.468303,0.506387,0.574552,0
0.000425,0,0,0.003825,0,0.741753,0.804436,0.919215,1
0,0,0,0.023148,0,0.546803,0.585118,0.669173,2
0.030176,0,0,0.006711,0,0.365628,0.388146,0.437354,2
0,0,0,0.027523,0,0.239890,0.241053,0.267030,0
0,0,0,0.008929,0,0.502837,0.538531,0.611583,0
0.044004,0,0,0.001101,0,0.513736,0.557894,0.633241,0
0.074713,0,0,0.046243,0,0.388074,0.406665,0.459451,0
0.007564,0,0,0.015152,0,0.321160,0.337844,0.375706,0
0.041667,0,0,0.010526,0,0.199988,0.205968,0.222028,0
0.004004,0,0,0.003006,0,0.655589,0.710078,0.808961,0
0,0,0,0.00095,0,0.823828,0.895700,1.024217,0
0,0,0,0.037037,0,0.604839,0.647841,0.739037,0
0,0,0,0.010799,0,0.232751,0.236012,0.255892,0
0,0,0,0.019608,0,0.226366,0.234553,0.256990,0
0.013464,0,0,0.007353,0,0.502238,0.540501,0.613890,0
0.017189,0,0,0.001012,0,0.717157,0.779779,0.890979,0
0.038835,0,0,0.009756,0,0.373023,0.401275,0.451949,0
0.013722,0,0,0.024055,0,0.233331,0.236076,0.255415,0
0.038647,0,0,0.009709,0,0.500533,0.540993,0.615296,2
0,0,0,0.007843,0,0.409498,0.436290,0.490054,0
0,0,0,0,0,0.831244,0.904097,1.033909,0
0,0,0,0.032258,0,0.508325,0.544182,0.619574,0
0,0,0,0.023758,0,0.273269,0.282897,0.307927,0
0,0,0,0,0,0.111309,0.113744,0.117325,0
0,0,0,0.007407,0,0.571093,0.617045,0.702649,0
0.007154,0,0,0.001591,0,0.686812,0.746310,0.851270,0
0.017647,0,0,0.023669,0,0.495133,0.527724,0.600318,0
0,0,0,0.03118,0,0.216809,0.216227,0.237695,0
0,0,0,0,0,0.439005,0.468255,0.527365,0
0,0,0,0.007952,0,0.548421,0.590434,0.669536,0
0,0,0,0.002857,0,0.869414,0.945306,1.082441,0
0,0,0,0.019608,0,0.573545,0.613735,0.700229,0
0,0,0,0.013582,0,0.309303,0.319662,0.354063,1
0,0,0,0,0,0.427509,0.457377,0.514670,2
0,0,0,0.003932,0,0.566864,0.610900,0.693345,1
0.007042,0,0,0.002643,0,0.646038,0.701699,0.801737,1
0.027933,0,0,0.033708,0,0.417637,0.441572,0.501872,0
0.023256,0,0,0.004237,0,0.151870,0.161460,0.169146,0
0.04918,0,0,0.016529,0,0.239565,0.252773,0.282750,0
0.00846,0,0,0.001695,0,0.410391,0.445898,0.505351,0
0.002894,0,0,0.001449,0,0.808646,0.879677,1.006107,0
0.011494,0,0,0.034682,0,0.407131,0.430824,0.485637,0
0,0,0,0.014842,0,0.223774,0.227460,0.245795,0
0,0,0,0,0,0.528186,0.568270,0.645264,1
0,0,0,0.007133,0,0.599311,0.645923,0.735745,2
0,0,0,0,0,0.856461,0.931313,1.066118,1
0,0,0,0.025641,0,0.605366,0.648953,0.737745,0
0,0,0,0.017685,0,0.298359,0.307789,0.339407,2
0,0,0,0.019608,0,0.385929,0.403088,0.453195,0
0.005222,0,0,0.005229,0,0.572632,0.617264,0.703240,1
0,0,0,0.00417,0,0.820139,0.890257,1.018968,2
0,0,0,0.028249,0,0.622619,0.668689,0.761372,1
0,0,0,0.012545,0,0.205133,0.208640,0.222837,1
0,0,0,0.008547,0,0.377011,0.398691,0.454953,2
0,0,0,0.001208,0,0.429343,0.460459,0.523005,1
0.020647,0,0,0,0,0.648769,0.705404,0.804365,0
0,0,0,0.012903,0,0.628986,0.676116,0.769367,0
0,0,0,0.017986,0,0.310842,0.321184,0.357681,2
0.119658,0,0,0,0,0.128975,0.133460,0.141527,0
0,0,0,0.003106,0,0.595859,0.644334,0.733143,0
0.00309,0,0,0.004329,0,0.766756,0.832512,0.952185,2
0,0,0,0.016854,0,0.629851,0.675546,0.770578,0
0.021127,0,0,0.010582,0,0.193427,0.200850,0.214187,0
0.018868,0,0,0,0,0.340413,0.365311,0.406584,0
0,0,0,0.002967,0,0.586528,0.631853,0.720060,0
0,0,0,0,0,0.832855,0.905352,1.035801,0
0,0,0,0.034483,0,0.564180,0.602166,0.685945,0
0,0,0,0.028455,0,0.224548,0.227429,0.246165,0
0,0,0,0.028302,0,0.224991,0.230473,0.254138,0
0,0,0,0.011309,0,0.550180,0.590160,0.670234,0
0,0,0,0.003333,0,0.751249,0.815051,0.931125,0
0.016129,0,0,0.043243,0,0.448591,0.476936,0.542108,0
0,0,0,0.02649,0,0.219968,0.223112,0.242726,0
0,0,0,0,0,0.474026,0.510260,0.579573,1
0,0,0,0,0,0.640068,0.692502,0.790510,0
0,0,0,0,0,0.825699,0.897779,1.027077,0
0,0,0,0.028736,0,0.631029,0.677930,0.774997,0
0,0,0,0.021818,0,0.286134,0.293592,0.324943,0
0,0,0,0.008065,0,0.302339,0.325830,0.362976,1
0,0,0,0.00367,0,0.437883,0.467565,0.532072,0
0.012012,0,0.000751,0.001503,0,0.643644,0.698969,0.797277,1
0.009569,0,0,0.019231,0,0.382064,0.406657,0.459570,0
0,0,0,0.022556,0,0.270618,0.281081,0.310999,0
0.007874,0,0,0.007937,0,0.045841,0.044633,0.037928,1
0.038321,0,0,0.003656,0,0.262194,0.283351,0.313556,0
0.04497,0,0,0.000763,0,0.479791,0.522143,0.593374,0
0.006329,0,0,0.012739,0,0.392376,0.422063,0.476109,0
0,0,0,0.026168,0,0.289339,0.298592,0.329384,0
0,0,0,0.023077,0,0.519860,0.555389,0.631890,0
0,0,0,0.009709,0,0.584632,0.629067,0.716708,0
0.003182,0,0,0.003185,0,0.744070,0.806652,0.922293,0
0,0,0,0.01227,0,0.614350,0.657631,0.749625,0
0.00708,0,0,0.019504,0,0.234122,0.240223,0.261366,0
0,0,0,0.018182,0,0.421028,0.443452,0.502237,1
0,0,0,0.005792,0,0.372175,0.395965,0.441647,0
0.002796,0,0.000933,0.003731,0,0.773630,0.839619,0.960578,0
0,0,0,0.020134,0,0.526015,0.560228,0.636724,0
0.001957,0,0,0.017647,0,0.266729,0.274957,0.304295,0
0,0,0,0.02521,0,0.400026,0.426583,0.483904,0
0,0,0,0.006515,0,0.456680,0.487847,0.557097,0
0.00237,0,0,0.005534,0,0.760787,0.826124,0.944713,0
0,0,0,0.030457,0,0.634811,0.681534,0.778723,0
0,0,0,0.004839,0,0.291979,0.306750,0.335809,0
0,0,0,0.015504,0,0.361022,0.384791,0.433093,0
0,0,0,0.010545,0,0.469437,0.501005,0.569824,0
0.002913,0,0,0.002915,0,0.802524,0.871415,0.996819,0
0,0,0,0.027322,0,0.613211,0.657764,0.751017,0
0,0,0,0.013554,0,0.284988,0.297833,0.329592,0
0,0,0,0,0,0.359542,0.380926,0.423490,0
0,0,0,0.00299,0,0.513373,0.552650,0.628217,1
0.012163,0,0,0.004233,0,0.715461,0.777345,0.888670,2
0,0,0,0.005291,0,0.550470,0.591080,0.671226,0
0,0,0,0.022968,0,0.279512,0.289353,0.320972,1
0,0,0,0.012821,0,0.487795,0.521441,0.591797,0
0.004167,0,0,0,0,0.419830,0.447637,0.507965,0
0.014039,0,0,0.001081,0,0.617854,0.670020,0.763925,0
0,0,0,0.019481,0,0.564250,0.604351,0.689738,0
0.007547,0,0,0.015123,0,0.176541,0.182431,0.193552,0
0,0,0,0.03125,0,0.545023,0.581906,0.661247,1
0,0,0,0.003552,0,0.430490,0.458017,0.521782,0
0.000997,0,0,0.003992,0,0.771639,0.837650,0.956928,0
0,0,0,0.02551,0,0.619951,0.663584,0.757328,0
0,0,0,0.014469,0,0.267959,0.279355,0.309748,0
0,0,0,0.017241,0,0.244819,0.255464,0.281931,0
0.004794,0,0,0.004798,0,0.399154,0.427667,0.483938,0
0.017062,0,0,0.001898,0,0.629702,0.683800,0.780020,0
0,0,0,0.046512,0,0.567327,0.605393,0.690557,0
0.010033,0,0,0.01005,0,0.235356,0.247504,0.270087,0
0.035928,0,0,0.006024,0,0.327109,0.350643,0.393290,1
0.046398,0,0,0.003667,0,0.204039,0.222247,0.243697,0
0.033708,0,0,0.00375,0,0.448267,0.486661,0.551767,0
0.091892,0,0,0.021739,0,0.361453,0.386556,0.436042,0
0,0,0,0.01107,0,0.217366,0.222304,0.240062,0
0,0,0,0.02521,0,0.375226,0.396800,0.446296,0
0.017493,0,0,0.00292,0,0.451786,0.486754,0.551424,0
0.01056,0,0,0.003171,0,0.752876,0.817580,0.935545,0
0,0,0,0.033333,0,0.598532,0.640655,0.731438,0
0,0,0,0.015306,0,0.319370,0.335097,0.372716,0
0,0,0,0.017391,0,0.339783,0.357641,0.400672,0
0.007491,0,0,0.005629,0,0.446569,0.476969,0.542838,0
0,0,0,0.006897,0,0.773920,0.839063,0.959575,1
