@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.008333,0,0,0,0,0.540441,0.573570,0.650652,0
0.004175,0.010438,0,0,0.000696,0,0.581628,0.623385,0.705296,0
0.008065,0.025161,0,0,0.004195,0,0.825010,0.886375,1.013849,2
0,0.035225,0,0,0.009804,0,0.804877,0.862528,0.986615,2
0.004878,0.134959,0,0,0.017087,0,0.527276,0.556554,0.631702,1
0,0.027174,0,0,0,0,0.407331,0.430698,0.480640,0
0.004637,0.047913,0,0,0.003094,0,0.568619,0.606184,0.687814,0
0.016484,0.020513,0,0,0.004031,0,0.719359,0.772129,0.880719,0
0,0.041199,0,0,0.011278,0,0.611221,0.652487,0.740183,0
0.001337,0.078877,0,0,0.016064,0,0.269600,0.276954,0.303957,0
0,0.09434,0,0,0.006329,0,0.424399,0.446767,0.504240,0
0.003752,0.074109,0,0,0.005634,0,0.573784,0.610050,0.691584,0
0,0.009153,0,0,0.002289,0,0.854136,0.918249,1.049404,0
0,0.080153,0,0,0.019157,0,0.652533,0.695001,0.792101,0
0,0.063429,0,0,0.010913,0,0.421846,0.443700,0.496376,0
0,0.004202,0,0,0,0,0.618852,0.662539,0.751342,0
0,0.109224,0,0,0.005969,0,0.653570,0.694559,0.790228,0
0,0.011589,0,0,0.002486,0,0.789256,0.847116,0.966338,0
0,0.102703,0,0,0.01626,0,0.719279,0.766094,0.875064,0
0,0.089602,0,0,0.023256,0,0.298380,0.308118,0.335722,1
0,0.176923,0,0,0.007722,0,0.574795,0.605899,0.690287,1
0,0.078777,0,0,0.003709,0,0.638717,0.679922,0.772267,0
0.00674,0.00674,0,0,0.001065,0,0.793744,0.853206,0.973406,1
0,0.170909,0,0,0.021898,0,0.683508,0.724194,0.826962,0
0,0.084416,0,0,0.03467,0,0.286888,0.295758,0.323457,0
0.005952,0.029762,0,0,0.005988,0,0.280130,0.294923,0.327153,0
0,0.048461,0,0,0.004587,0,0.657915,0.702721,0.800654,0
0.001048,0.026895,0,0,0.002795,0,0.771675,0.827668,0.944564,1
0,0.066066,0,0,0.01506,0,0.711553,0.759748,0.867129,0
0,0.07631,0,0,0.022805,0,0.346501,0.361168,0.401708,0
0,0.171717,0,0,0.010152,0,0.519186,0.545956,0.621843,0
0,0.108959,0,0,0.007874,0,0.582630,0.617871,0.701372,0
0.007475,0.023492,0,0,0.002937,0,0.826417,0.887989,1.015345,1
0,0.129496,0,0,0.021661,0,0.702913,0.746788,0.852834,0
0,0.014756,0,0,0.009091,0,0.355625,0.370022,0.405888,0
0.035156,0.039062,0,0,0.007843,0,0.069041,0.076182,0.071678,2
0.020833,0.068376,0,0,0.001069,0,0.407499,0.433308,0.489288,2
0.00163,0.012225,0,0,0.002854,0,0.796115,0.854669,0.975392,2
0,0.072165,0,0,0.017241,0,0.608203,0.644832,0.734769,0
0,0.044745,0,0,0.021875,0,0.293802,0.303182,0.332096,0
0,0.175214,0,0,0.004292,0,0.525131,0.552094,0.627404,2
0,0.11353,0,0,0.002593,0,0.604005,0.641187,0.729020,1
0.001483,0.003955,0,0,0.000495,0,0.772352,0.829100,0.943373,1
0,0.191781,0,0,0.027523,0,0.580408,0.610111,0.695298,0
0,0.17037,0,0,0.037076,0,0.311441,0.317805,0.349683,0
0,0.167173,0,0,0.012195,0,0.452402,0.473007,0.534627,1
0.011599,0.104391,0,0,0.007463,0,0.496780,0.525433,0.594761,0
0.02871,0.018978,0,0,0.002921,0,0.677050,0.726836,0.827817,0
0,0.105263,0,0,0.021127,0,0.507530,0.536592,0.608026,0
0,0.036949,0,0,0.02148,0,0.328571,0.342055,0.378814,0
0,0.033951,0,0,0.009288,0,0.640941,0.684516,0.781461,0
0,0.066895,0,0,0.0103,0,0.603493,0.641964,0.727969,0
0,0.013477,0,0,0.002697,0,0.869062,0.934121,1.068244,0
0,0.023256,0,0,0,0,0.714857,0.766235,0.874741,0
0,0.049065,0,0,0.012865,0,0.305005,0.315537,0.346125,0
0,0.110638,0,0,0.017094,0,0.383194,0.402757,0.452141,0
0.011029,0.106005,0,0,0.007971,0,0.446094,0.469576,0.525658,0
0,0.023826,0,0,0.003506,0,0.839241,0.901322,1.030447,0
0,0.208333,0,0,0.010453,0,0.613862,0.646966,0.737619,0
0.00365,0.088808,0,0,0.029233,0,0.264159,0.270328,0.295966,0
0,0.147368,0,0,0.015873,0,0.362732,0.377513,0.426220,0
0.014318,0.10324,0,0,0.004525,0,0.576534,0.612302,0.696014,0
0,0.007274,0,0,0.001456,0,0.805601,0.865601,0.987038,0
0,0.096667,0,0,0.0301,0,0.688813,0.732387,0.836067,0
0,0.152952,0,0,0.023277,0,0.389281,0.403697,0.452000,0
0,0.026432,0,0,0.004425,0,0.399083,0.419015,0.473711,0
0,0.075452,0,0,0.001064,0,0.578439,0.614482,0.695580,0
0.002949,0.018873,0,0,0.00177,0,0.811131,0.871153,0.995237,2
0,0.111486,0,0,0.016949,0,0.662272,0.703219,0.802930,0
0,0.153012,0,0,0.012063,0,0.341653,0.352777,0.393440,0
0,0.051643,0,0,0.004717,0,0.507787,0.538342,0.604388,0
0,0.107567,0,0,0.006884,0,0.602526,0.639222,0.727450,0
0.050741,0.005211,0,0,0.001372,0,0.288324,0.314292,0.348297,1
0.124579,0,0,0,0,0,0.033138,0.041986,0.032160,0
0.024752,0.00198,0,0,0.000991,0,0.045105,0.055824,0.045851,0
0.197248,0.004587,0.004608,0,0.004608,0,0.125464,0.130134,0.135189,0
0.059829,0.095571,0,0,0.003888,0,0.379152,0.401853,0.451771,1
0.021802,0.011919,0,0,0.002035,0,0.715522,0.769473,0.877709,2
0.036232,0.086957,0,0,0.014545,0,0.505362,0.538711,0.611491,0
0.011659,0.087892,0,0,0.024237,0,0.184252,0.189935,0.201182,0
0.115108,0.068345,0,0.00361,0,0,0.250639,0.264320,0.288687,1
0.07343,0.021256,0,0,0.000967,0,0.316408,0.339333,0.376749,0
0.04126,0.009377,0.00075,0,0.001876,0,0.647819,0.696974,0.793369,1
0,0.063333,0,0,0.016722,0,0.643187,0.687473,0.782844,0
0.030941,0.032178,0,0,0.009913,0,0.153061,0.161504,0.165526,1
0,0.149254,0,0,0.02,0,0.485945,0.509590,0.575178,0
0.004945,0.050209,0,0,0.006469,0,0.699151,0.747925,0.852136,0
0.004135,0.012405,0,0,0.002759,0,0.796707,0.856535,0.978201,0
0.018927,0.148265,0,0,0.018987,0,0.457942,0.483524,0.546764,0
0.005484,0.091408,0,0,0.025618,0,0.310536,0.321830,0.355536,0
0,0.097826,0,0,0.010929,0,0.376143,0.393994,0.440810,0
0,0.059493,0,0,0.003503,0,0.653570,0.697326,0.792638,0
0.041223,0.006948,0,0,0.000927,0,0.638719,0.686918,0.780381,0
0.003745,0.074906,0,0,0.011278,0,0.605956,0.646412,0.735961,0
0,0.131522,0,0,0.01741,0,0.313073,0.322227,0.357067,0
0.00995,0.164179,0,0,0.04,0,0.389332,0.403304,0.455533,0
0.015135,0.122162,0,0,0.008658,0,0.467012,0.492177,0.553726,0
