@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592631,0
2,10,-0.440688,4.479066,1.095122,0
3,12,0.092127,4.476359,1.531618,2
4,3,0.906286,2.234771,1.750066,2
5,16,0.283345,5.282326,1.284016,1
1,2,-0.032875,4.185434,0.908591,0
2,8,-0.151472,3.717095,0.986219,0
3,12,0.170735,3.710519,1.348851,0
4,2,-0.28529,3.489355,0.915507,0
5,8,0.040973,3.744269,0.780985,0
1,2,-0.142526,3.201368,0.784172,0
2,8,-0.013152,3.451455,0.812076,0
3,5,-0.261522,3.226075,1.079641,0
4,2,0.75245,3.406319,0.897265,0
5,7,0.016583,3.373647,1.054069,0
1,2,-0.453439,4.374485,1.172165,0
2,10,0.063536,4.249956,1.659945,0
3,5,-0.189698,4.079849,0.597203,0
4,2,1.285321,2.899975,1.26666,0
5,7,-0.20941,7.094787,0.944487,1
1,2,0.080034,4.948661,1.281851,1
2,12,-0.160537,4.073898,1.644206,0
3,8,-0.205644,2.717923,1.392979,1
4,2,1.340593,2.743845,0.94401,0
5,7,0.121952,5.802987,0.965012,0
1,2,-0.163256,4.538522,0.826736,0
2,8,-0.006814,3.969727,1.163662,0
3,12,0.109875,4.502463,1.414713,1
4,2,0.89193,2.593907,1.140108,0
5,7,-0.155943,4.498704,0.917005,0
1,2,0.011422,4.491303,0.97735,0
2,12,-0.37783,3.764708,1.258857,0
3,8,0.353406,4.198062,1.850719,1
4,2,1.197869,2.095023,0.951991,0
5,7,0.084986,2.574422,0.919788,0
1,2,-0.232815,4.094864,1.258931,2
2,8,-0.255808,4.251957,1.426146,2
3,7,0.127097,4.352923,1.212682,2
4,2,0.854873,2.638,0.996455,0
5,7,0.009956,4.445478,1.003627,0
1,2,0.03638,4.433939,1.154157,2
2,11,-0.00104,5.38112,1.469555,1
3,9,-0.60243,3.762812,0.999619,1
4,2,1.09728,2.927803,0.751331,0
