@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature25 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.035928,0.005988,0,0,0.006024,0,0.325421,0.345969,0.393290,1
0.012012,0.005255,0,0.000751,0.001503,0,0.639672,0.687931,0.797277,1
0.013356,0.004174,0,0,0.004177,0,0.699712,0.751570,0.872532,1
0,0.123478,0,0,0.013937,0,0.312039,0.326117,0.365723,1
0,0.064401,0,0,0.012545,0,0.204242,0.206991,0.222837,1
0,0.009206,0,0,0.004608,0,0.798641,0.857828,0.998044,1
0,0.092883,0,0,0.001208,0,0.426834,0.453647,0.523005,1
0,0.058901,0,0,0.003932,0,0.563371,0.601573,0.693345,1
0,0.09403,0,0,0.00299,0,0.510248,0.544286,0.628217,1
0,0.043796,0,0,0.014706,0,0.466537,0.493415,0.565571,1
0.047927,0.047927,0,0.001297,0.003891,0,0.348203,0.371307,0.424280,1
0.00534,0.010236,0,0,0.003562,0,0.792386,0.851928,0.990842,1
0.029375,0.0075,0.000625,0,0.001251,0,0.614084,0.661044,0.766123,1
0,0.022472,0,0,0.028249,0,0.618913,0.658307,0.761372,1
0,0.111675,0,0,0.010204,0,0.409119,0.429131,0.493710,1
0.08982,0.02994,0.006024,0,0,0,0.208039,0.220080,0.244201,1
0,0.027027,0,0,0.018182,0,0.418815,0.437186,0.502237,1
0.0217,0.084991,0,0,0.012681,0,0.138402,0.140736,0.146322,1
0,0.005641,0,0,0.003226,0,0.790271,0.849013,0.987194,1
