@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.435,0.494,0.07,0.798,0.069,0.478,0.394,0
0.616,0.15,0.234,0.088,0.535,0.304,0.376,0
0.691,0.259,0.05,0.855,0.113,0.186,0.31,0
0.376,0.254,0.37,0.346,0.507,0.311,0.362,0
0.558,0.226,0.216,0.455,0.515,0.446,0.394,0
0.135,0.338,0.527,0.006,0.38,0.243,0.334,2
0.8,0.166,0.034,0.922,0.073,0.385,0.401,0
0.07,0.901,0.029,0.959,0.04,0.173,0.31,0
0.572,0.049,0.379,0.595,0.322,0.333,0.393,0
0.467,0.488,0.046,0.952,0.045,0.53,0.378,0
0.381,0.558,0.061,0.926,0.069,0.299,0.383,0
0.177,0.791,0.032,0.033,0.858,0.223,0.343,0
0.912,0.014,0.073,0.657,0.262,0.299,0.372,0
0.246,0.549,0.206,0.62,0.372,0.302,0.384,1
0.357,0.525,0.119,0.106,0.883,0.243,0.354,1
0.981,0.007,0.011,0.488,0.365,0.316,0.37,0
0.09,0.903,0.007,0.024,0.972,0.461,0.388,0
0.048,0.866,0.086,0.83,0.157,0.358,0.368,0
0.093,0.746,0.161,0.051,0.943,0.362,0.394,0
0.486,0.508,0.006,0.907,0.091,0.177,0.311,0
0.768,0.156,0.076,0.955,0.043,0.361,0.392,0
0.537,0.34,0.123,0.838,0.145,0.481,0.393,0
0.534,0.309,0.157,0.301,0.525,0.286,0.375,1
0.076,0.826,0.098,0.074,0.888,0.178,0.314,2
0.452,0.337,0.21,0.151,0.695,0.373,0.4,1
0.084,0.871,0.045,0.001,0.805,0.211,0.326,0
0.485,0.46,0.056,0.685,0.167,0.243,0.29,0
0.271,0.428,0.301,0.002,0.723,0.286,0.379,0
0.091,0.025,0.884,0.065,0.551,0.195,0.326,2
0.316,0.629,0.056,0.08,0.824,0.447,0.391,0
0.45,0.521,0.029,0.686,0.259,0.376,0.39,0
0.383,0.544,0.073,0.832,0.155,0.479,0.393,0
0.334,0.563,0.103,0.989,0.01,0.209,0.338,0
0.761,0.024,0.215,0.867,0.1,0.327,0.381,0
0.551,0.358,0.091,0.764,0.203,0.483,0.393,0
0.192,0.102,0.706,0.049,0.757,0.263,0.369,0
0.163,0.704,0.132,0.21,0.44,0.438,0.4,1
0.729,0.102,0.169,0.983,0.017,0.37,0.399,0
0.154,0.716,0.13,0.006,0.91,0.336,0.506,1
0.439,0.126,0.435,0.577,0.385,0.377,0.395,0
0.698,0.235,0.067,0.376,0.569,0.542,0.372,1
0.44,0.518,0.042,0.14,0.853,0.371,0.378,0
0.114,0.799,0.087,0,0.904,0.238,0.327,0
0.649,0.127,0.224,0.939,0.058,0.378,0.397,0
0.787,0.067,0.145,0.919,0.057,0.293,0.381,0
0.151,0.709,0.14,0.514,0.377,0.205,0.333,0
0.374,0.467,0.16,0.297,0.323,0.459,0.395,0
0.575,0.285,0.14,0.318,0.405,0.315,0.539,0
0.638,0.214,0.149,0.689,0.282,0.455,0.397,0
0.382,0.406,0.211,0.793,0.201,0.389,0.401,0
0.836,0.015,0.148,0.542,0.443,0.36,0.398,0
0.346,0.519,0.135,0.703,0.248,0.199,0.329,0
0.262,0.543,0.195,0.004,0.918,0.409,0.402,0
0.246,0.689,0.065,0.981,0.015,0.18,0.314,0
0.494,0.321,0.184,0.056,0.806,0.329,0.392,1
0.048,0.684,0.268,0,0.573,0.185,0.315,2
0.432,0.272,0.296,0.806,0.118,0.311,0.387,0
0.24,0.502,0.257,0.125,0.542,0.344,0.395,0
0.786,0.117,0.098,0.966,0.021,0.37,0.397,0
0.411,0.55,0.038,0.399,0.569,0.241,0.349,0
0.149,0.81,0.042,0.085,0.905,0.485,0.39,0
0.179,0.523,0.299,0.016,0.769,0.315,0.388,1
0.871,0.037,0.091,0.991,0.008,0.374,0.4,0
0.259,0.666,0.075,0.881,0.102,0.198,0.329,0
0.498,0.427,0.076,0.64,0.341,0.469,0.396,0
0.135,0.562,0.303,0.006,0.891,0.378,0.398,0
0.216,0.721,0.063,0.143,0.784,0.228,0.339,0
0.597,0.021,0.382,0.049,0.778,0.303,0.385,0
0.119,0.803,0.078,0.501,0.442,0.451,0.395,0
0.134,0.726,0.14,0.01,0.827,0.343,0.373,1
0.034,0.941,0.025,0.002,0.96,0.382,0.374,0
0.193,0.731,0.075,0.168,0.825,0.282,0.355,0
0.533,0.207,0.26,0.689,0.253,0.188,0.274,0
0.416,0.28,0.304,0.871,0.114,0.483,0.393,0
0.65,0.262,0.088,0.941,0.057,0.403,0.402,0
0.661,0.234,0.105,0.317,0.513,0.32,0.379,0
0.301,0.629,0.07,0.473,0.5,0.185,0.313,0
0.242,0.679,0.079,0.556,0.432,0.421,0.402,0
0.813,0.089,0.098,0.988,0.009,0.348,0.392,0
0.451,0.482,0.067,0.988,0.011,0.207,0.335,0
0.107,0.846,0.047,0.169,0.512,0.447,0.399,0
0.399,0.431,0.169,0.935,0.062,0.477,0.388,0
0.761,0.108,0.131,0.935,0.05,0.387,0.399,0
0.085,0.847,0.069,0.803,0.113,0.168,0.297,0
0.346,0.602,0.052,0.502,0.475,0.481,0.393,0
0.512,0.338,0.151,0.737,0.239,0.379,0.396,0
0.359,0.578,0.063,0.227,0.712,0.435,0.4,1
0.489,0.468,0.043,0.566,0.345,0.351,0.362,0
0.272,0.361,0.367,0.048,0.517,0.246,0.349,0
0.082,0.801,0.116,0,0.815,0.346,0.591,1
0.135,0.72,0.145,0.008,0.784,0.455,0.397,1
0.848,0.145,0.006,0.997,0.002,0.374,0.384,0
0.89,0.053,0.057,0.95,0.045,0.334,0.385,0
0.466,0.504,0.03,0.977,0.02,0.178,0.314,0
0.515,0.456,0.029,0.959,0.025,0.317,0.339,0
0.248,0.723,0.029,0.003,0.97,0.406,0.389,0
0.148,0.791,0.061,0.375,0.571,0.199,0.308,1
0.954,0.017,0.028,0.867,0.128,0.338,0.394,0
0.248,0.725,0.027,0.059,0.931,0.488,0.389,0
0.168,0.625,0.206,0.04,0.797,0.203,0.32,0
0.349,0.124,0.527,0.946,0.044,0.328,0.389,0
0.155,0.683,0.162,0.019,0.869,0.294,0.382,0
0.395,0.558,0.047,0.828,0.169,0.194,0.327,0
0.825,0.046,0.129,0.866,0.124,0.322,0.39,0
0.368,0.527,0.104,0.296,0.649,0.432,0.388,0
0.75,0.104,0.146,0.478,0.466,0.345,0.392,0
0.215,0.732,0.053,0.955,0.043,0.513,0.382,0
0.811,0.123,0.066,0.947,0.049,0.402,0.4,0
0.205,0.765,0.029,0.148,0.81,0.473,0.387,1
0.741,0.151,0.108,0.984,0.015,0.316,0.378,0
0.836,0.116,0.048,0.494,0.435,0.195,0.324,0
0.606,0.138,0.256,0.872,0.109,0.369,0.4,0
0.027,0.904,0.069,0.164,0.594,0.45,0.394,0
0.683,0.302,0.015,0.284,0.67,0.518,0.383,0
0.544,0.273,0.183,0.018,0.815,0.287,0.377,0
0.866,0.111,0.023,0.998,0.002,0.203,0.333,0
0.779,0.045,0.175,0.744,0.24,0.312,0.362,0
0.412,0.508,0.081,0.517,0.314,0.452,0.395,0
0.328,0.524,0.148,0.433,0.471,0.45,0.399,2
0.28,0.419,0.302,0.003,0.538,0.281,0.377,0
0.45,0.444,0.105,0.435,0.432,0.201,0.329,0
0.146,0.775,0.079,0.258,0.712,0.467,0.396,0
0.58,0.342,0.078,0.023,0.804,0.214,0.341,0
0.711,0.161,0.128,0.568,0.35,0.36,0.395,0
0.066,0.748,0.186,0.021,0.612,0.15,0.275,1
0.791,0.044,0.165,0.813,0.167,0.378,0.377,0
0.281,0.628,0.091,0.919,0.07,0.46,0.397,0
0.555,0.35,0.095,0.962,0.036,0.54,0.373,0
0.432,0.543,0.025,0.149,0.836,0.529,0.376,0
0.453,0.506,0.04,0.153,0.84,0.449,0.374,0
0.834,0.121,0.044,0.903,0.094,0.511,0.379,0
0.613,0.352,0.035,0.982,0.014,0.418,0.37,0
0.801,0.147,0.052,0.867,0.13,0.377,0.4,0
0.761,0.198,0.041,0.963,0.037,0.189,0.324,0
0.94,0.004,0.056,0.937,0.049,0.299,0.364,0
0.104,0.859,0.038,0.021,0.914,0.412,0.52,1
0.652,0.3,0.048,0.915,0.075,0.469,0.39,0
0.491,0.417,0.092,0.166,0.668,0.289,0.612,1
0.225,0.719,0.056,0.651,0.32,0.197,0.319,0
0.048,0.27,0.681,0,0.1,0.246,0.343,0
0.335,0.467,0.197,0.002,0.905,0.312,0.388,0
0.184,0.757,0.059,0.707,0.268,0.185,0.517,1
0.777,0.129,0.094,0.765,0.194,0.395,0.401,0
0.588,0.277,0.135,0.961,0.038,0.192,0.32,0
0.356,0.47,0.174,0.543,0.418,0.459,0.398,0
0.379,0.034,0.586,0.052,0.089,0.308,0.384,2
0.079,0.646,0.275,0.042,0.051,0.184,0.317,2
0.364,0.31,0.326,0.155,0.825,0.432,0.401,0
0.198,0.69,0.112,0.06,0.856,0.452,0.399,2
0.555,0.247,0.199,0.353,0.609,0.36,0.398,0
0.336,0.542,0.122,0.148,0.729,0.201,0.324,1
0.587,0.37,0.044,0.613,0.318,0.488,0.391,1
