@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0.332837,0.352583,0.410187,0
0,0,0,0,0,0.484373,0.525091,0.612526,0
0.003226,0.001076,0,0,0,0.723013,0.782851,0.922685,2
0,0,0,0,0,0.702821,0.756862,0.891070,2
0.00271,0,0.002717,0,0,0.413305,0.438782,0.509948,1
0,0,0,0,0,0.299739,0.317748,0.362719,0
0,0.002584,0,0,0,0.466277,0.501272,0.584327,0
0.007326,0.002445,0.003667,0,0,0.615692,0.665069,0.781670,0
0,0,0,0,0,0.510119,0.547253,0.636515,0
0,0,0,0,0,0.218960,0.223057,0.245220,0
0,0,0,0,0,0.341709,0.363168,0.413198,0
0,0.003145,0,0,0,0.474031,0.508541,0.591488,0
0,0.001529,0.004587,0,0,0.759124,0.822172,0.969041,0
0,0.012987,0.012987,0,0,0.566823,0.609312,0.712655,0
0,0,0.003322,0,0,0.344222,0.363325,0.413314,0
0,0,0,0,0,0.531019,0.571357,0.663913,0
0,0.003067,0,0,0,0.560984,0.602781,0.707446,0
0,0.00277,0.00277,0,0,0.690042,0.746090,0.878384,0
0,0,0.009091,0,0,0.634964,0.678845,0.796190,0
0,0.003704,0.007407,0,0,0.239980,0.245537,0.270743,1
0,0,0,0,0,0.476834,0.507570,0.593153,1
0,0.003096,0.003096,0,0,0.534748,0.575610,0.674440,0
0,0,0,0,0,0.695225,0.752747,0.885607,1
0,0.012346,0.012346,0,0,0.591571,0.629082,0.738020,0
0,0.007246,0.01087,0,0,0.233511,0.233775,0.255736,0
0,0,0,0,0,0.208352,0.217007,0.239108,0
0,0,0.002188,0,0,0.563564,0.607103,0.712088,0
0,0,0.001166,0.001166,0,0.676044,0.730627,0.858682,1
0,0,0,0,0,0.612837,0.658380,0.771008,0
0,0,0.003817,0,0,0.288179,0.298364,0.335257,0
0,0,0,0,0,0.425960,0.454102,0.531496,0
0,0.006073,0.006073,0,0,0.485082,0.519324,0.605220,0
0.002671,0.000891,0.001783,0,0,0.734209,0.794779,0.936428,1
0,0,0.012195,0,0,0.615992,0.655453,0.768902,0
0,0,0,0,0,0.273357,0.281601,0.319775,0
0,0,0,0,0,0.047197,0.053926,0.042903,2
0,0,0.001786,0,0,0.314488,0.338520,0.393445,2
0,0,0.001361,0,0,0.700174,0.757197,0.891599,2
0,0,0,0,0,0.511033,0.541279,0.631857,0
0,0.003484,0.003484,0,0,0.246294,0.247181,0.271167,0
0,0,0,0,0,0.433866,0.461452,0.536647,2
0,0.001733,0.003466,0,0,0.505152,0.543842,0.637011,1
0,0,0,0,0,0.670180,0.725376,0.852664,1
0,0,0.015625,0,0,0.488677,0.512547,0.596184,0
0,0.007092,0.003546,0,0,0.256581,0.257584,0.287366,0
0,0,0,0,0,0.358677,0.377537,0.433989,1
0,0.00277,0.00831,0,0,0.399069,0.426128,0.495440,0
0.008117,0,0,0,0,0.579166,0.625654,0.734412,0
0,0,0.011905,0,0,0.407460,0.427026,0.493325,0
0,0,0.004,0,0,0.271574,0.280372,0.314247,0
0,0,0,0,0,0.549494,0.591778,0.691503,0
0,0,0.005747,0,0,0.509731,0.545785,0.635984,0
0,0,0.002252,0,0,0.774098,0.838069,0.987846,0
0,0,0,0,0,0.623208,0.673834,0.789181,0
0,0.003922,0,0,0,0.244618,0.249938,0.276265,0
0,0,0,0,0,0.319207,0.336272,0.380985,0
0.00409,0,0.002049,0,0,0.355573,0.378559,0.434105,0
0,0,0.002342,0,0,0.748458,0.809601,0.953270,0
0,0,0,0,0,0.528293,0.561274,0.655972,0
0,0,0.008163,0,0,0.213107,0.212855,0.229920,0
0,0,0,0,0,0.294848,0.305699,0.348118,0
