@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.051,0.313,0.636,0.166,0.315,2
0.449,0.062,0.489,0.226,0.279,2
0.105,0.428,0.468,0.228,0.662,1
0.223,0.648,0.13,0.427,0.335,1
0.128,0.647,0.225,0.331,0.308,1
0.209,0.639,0.152,0.145,0.337,1
0.073,0.714,0.213,0.156,0.331,1
0.034,0.326,0.64,0.159,0.314,1
0.08,0.461,0.459,0.401,0.432,2
0.02,0.118,0.862,0.203,0.473,2
0.276,0.444,0.281,0.135,0.336,2
0.204,0.359,0.437,0.158,0.445,2
0.036,0.514,0.45,0.175,0.396,1
0.175,0.776,0.049,0.131,0.347,1
0.085,0.217,0.699,0.313,0.366,1
0.065,0.202,0.733,0.149,0.323,2
0.013,0.616,0.37,0.315,0.456,1
0.073,0.817,0.11,0.132,0.777,1
0.03,0.772,0.199,0.2,0.358,2
0.165,0.599,0.236,0.005,0.993,1
0.033,0.842,0.125,0.163,0.555,1
0.348,0.581,0.071,0.328,0.47,1
0.266,0.53,0.205,0.275,0.375,2
0.018,0.783,0.2,0.161,0.328,1
0.142,0.048,0.811,0.522,0.199,2
0.006,0.096,0.898,0.362,0.385,2
0.064,0.367,0.569,0.419,0.314,2
0.462,0.341,0.197,0.396,0.345,1
0.468,0.443,0.09,0.166,0.467,2
0.204,0.648,0.148,0.192,0.385,1
0.352,0.489,0.159,0.179,0.37,1
0.457,0.266,0.277,0.153,0.43,1
0.43,0.267,0.303,0.227,0.348,2
0.42,0.547,0.034,0.107,0.309,1
0.364,0.419,0.217,0.479,0.293,2
0.209,0.511,0.28,0.22,0.372,1
0.123,0.755,0.122,0.149,0.301,2
0.489,0.037,0.474,0.598,0.146,1
0.395,0.555,0.05,0.397,0.376,1
0.482,0.14,0.378,0.292,0.392,2
0.231,0.58,0.189,0.18,0.454,1
0.504,0.26,0.236,0.482,0.288,2
0.095,0.026,0.879,0.168,0.318,2
0.23,0.498,0.272,0.16,0.449,1
0.198,0.66,0.142,0.297,0.415,1
0.194,0.66,0.146,0.107,0.646,1
0.481,0.376,0.143,0.363,0.451,1
0.662,0.243,0.094,0.459,0.27,1
0.374,0.353,0.274,0.189,0.41,1
0.084,0.646,0.271,0.199,0.336,2
0.391,0.497,0.112,0.587,0.228,1
0.248,0.428,0.324,0.673,0.127,1
0.179,0.659,0.162,0.376,0.392,1
0.367,0.533,0.101,0.188,0.299,1
0.02,0.143,0.837,0.199,0.336,2
0.426,0.489,0.085,0.144,0.314,1
0.486,0.488,0.027,0.613,0.221,1
0.33,0.611,0.059,0.401,0.339,1
0.064,0.799,0.137,0.069,0.796,1
0.112,0.717,0.171,0.335,0.409,1
0.182,0.748,0.07,0.29,0.366,1
0.188,0.78,0.032,0.494,0.343,1
0.613,0.348,0.04,0.157,0.304,1
0.085,0.722,0.193,0.38,0.302,1
0.002,0.092,0.906,0.177,0.319,2
0.287,0.32,0.393,0.133,0.314,2
0.36,0.497,0.143,0.531,0.262,2
0.175,0.619,0.206,0.207,0.336,1
0.069,0.878,0.052,0.404,0.36,1
0.271,0.596,0.133,0.198,0.699,1
0.291,0.609,0.1,0.244,0.374,1
0.298,0.623,0.08,0.261,0.397,1
0.153,0.084,0.764,0.189,0.407,2
0.149,0.57,0.281,0.131,0.326,2
0.19,0.635,0.175,0.405,0.347,2
0.324,0.545,0.131,0.203,0.34,1
0.307,0.638,0.056,0.384,0.384,1
0.215,0.709,0.076,0.351,0.43,0
0.573,0.009,0.419,0.866,0.043,0
0.51,0.469,0.022,0.514,0.253,0
0.18,0.766,0.054,0.265,0.377,0
0.46,0.241,0.299,0.667,0.199,0
0.367,0.476,0.157,0.445,0.312,0
0.435,0.402,0.162,0.229,0.564,0
0.35,0.606,0.044,0.2,0.561,0
0.009,0.199,0.791,0.353,0.324,0
0.481,0.254,0.266,0.33,0.373,0
0.361,0.597,0.041,0.173,0.485,0
0.162,0.748,0.09,0.438,0.37,0
0.33,0.616,0.054,0.387,0.466,0
0.27,0.474,0.256,0.219,0.363,0
0.582,0.256,0.163,0.402,0.314,0
0.392,0.496,0.112,0.622,0.219,0
0.554,0.397,0.049,0.752,0.117,0
0.642,0.047,0.311,0.245,0.394,0
0.679,0.219,0.102,0.359,0.396,0
0.874,0.074,0.051,0.516,0.177,0
0.453,0.384,0.163,0.119,0.316,0
0.343,0.612,0.045,0.296,0.418,0
0.02,0.887,0.094,0.391,0.421,0
0.889,0.057,0.053,0.785,0.083,0
0.625,0.303,0.071,0.325,0.365,0
0.192,0.667,0.141,0.16,0.333,0
0.055,0.432,0.513,0.282,0.334,0
0.763,0.057,0.18,0.481,0.204,0
0.933,0.021,0.046,0.956,0.028,0
0.651,0.278,0.072,0.148,0.336,0
0.411,0.518,0.072,0.533,0.275,0
0.467,0.492,0.041,0.152,0.428,0
0.26,0.736,0.004,0.131,0.321,0
0.393,0.502,0.105,0.62,0.225,0
0.761,0.113,0.126,0.743,0.143,0
0.348,0.563,0.09,0.4,0.349,0
0.741,0.055,0.203,0.573,0.166,0
0.067,0.858,0.076,0.45,0.346,0
0.826,0.019,0.155,0.54,0.186,0
0.273,0.51,0.217,0.28,0.409,0
