@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.056,0.315,0.629,0.135,0.419,2
0.103,0.07,0.827,0.192,0.34,2
0.077,0.501,0.422,0.207,0.637,1
0.056,0.684,0.26,0.553,0.199,1
0.111,0.554,0.336,0.346,0.282,1
0.178,0.679,0.143,0.135,0.434,1
0.038,0.708,0.254,0.177,0.372,1
0.024,0.267,0.709,0.137,0.41,1
0.296,0.353,0.351,0.46,0.348,2
0.083,0.062,0.855,0.314,0.378,2
0.071,0.5,0.429,0.153,0.394,2
0.217,0.158,0.625,0.288,0.351,2
0.024,0.481,0.495,0.258,0.352,1
0.214,0.709,0.077,0.165,0.387,1
0.033,0.211,0.756,0.414,0.266,1
0.024,0.235,0.74,0.153,0.39,2
0.033,0.627,0.339,0.192,0.575,1
0.188,0.775,0.037,0.013,0.95,1
0.047,0.698,0.255,0.14,0.482,2
0.177,0.558,0.266,0.036,0.864,1
0.045,0.79,0.164,0.101,0.654,1
0.517,0.442,0.042,0.412,0.371,1
0.396,0.424,0.18,0.37,0.289,2
0.008,0.778,0.213,0.176,0.373,1
0.257,0.031,0.712,0.415,0.226,2
0.002,0.045,0.953,0.24,0.488,2
0.103,0.343,0.553,0.152,0.568,2
0.468,0.359,0.173,0.265,0.36,1
0.66,0.189,0.151,0.268,0.33,2
0.765,0.228,0.007,0.12,0.396,1
0.482,0.277,0.241,0.558,0.19,2
0.525,0.304,0.171,0.246,0.371,1
0.094,0.764,0.142,0.147,0.373,2
0.555,0.039,0.406,0.399,0.217,1
0.217,0.741,0.042,0.584,0.193,1
0.516,0.148,0.336,0.425,0.267,2
0.263,0.489,0.247,0.333,0.329,1
0.238,0.374,0.388,0.551,0.192,2
0.043,0.008,0.949,0.145,0.414,2
0.259,0.475,0.266,0.296,0.348,1
0.073,0.713,0.214,0.162,0.635,1
0.258,0.592,0.15,0.098,0.681,1
0.327,0.598,0.075,0.225,0.626,1
0.623,0.32,0.057,0.471,0.221,1
0.523,0.313,0.164,0.293,0.338,1
0.039,0.62,0.341,0.148,0.446,2
0.32,0.526,0.154,0.611,0.158,1
0.029,0.478,0.492,0.48,0.183,1
0.037,0.724,0.239,0.223,0.524,1
0.338,0.567,0.095,0.178,0.356,1
0.006,0.099,0.895,0.224,0.348,2
0.388,0.495,0.117,0.153,0.377,1
0.449,0.502,0.05,0.648,0.144,1
0.322,0.641,0.037,0.516,0.216,1
0.131,0.766,0.103,0.06,0.81,1
0.172,0.677,0.151,0.494,0.252,1
0.443,0.517,0.039,0.1,0.622,1
0.175,0.808,0.017,0.49,0.304,1
0.7,0.273,0.027,0.156,0.37,1
0.089,0.701,0.21,0.408,0.254,1
0,0.047,0.953,0.185,0.361,2
0.368,0.286,0.346,0.144,0.383,2
0.237,0.551,0.212,0.586,0.174,2
0.08,0.627,0.293,0.089,0.561,1
0.206,0.76,0.035,0.242,0.609,1
0.474,0.444,0.082,0.212,0.613,1
0.679,0.296,0.024,0.04,0.798,1
0.078,0.827,0.095,0.382,0.289,1
0.065,0.014,0.921,0.256,0.371,2
0.054,0.621,0.325,0.138,0.404,2
0.371,0.519,0.11,0.538,0.208,2
0.346,0.573,0.081,0.148,0.454,1
0.495,0.451,0.054,0.578,0.197,1
0.018,0.815,0.167,0.13,0.395,0
0.814,0.111,0.074,0.159,0.407,0
0.331,0.608,0.062,0.162,0.378,0
0.281,0.328,0.391,0.643,0.112,0
0.285,0.655,0.06,0.165,0.425,0
0.821,0.163,0.016,0.433,0.257,0
0.862,0.024,0.114,0.347,0.284,0
0.566,0.273,0.16,0.432,0.239,0
0.217,0.585,0.198,0.585,0.213,0
0.916,0.014,0.071,0.534,0.151,0
0.668,0.252,0.08,0.169,0.377,0
0.618,0.325,0.057,0.162,0.379,0
0.118,0.371,0.511,0.319,0.302,0
0.402,0.38,0.218,0.348,0.297,0
0.01,0.094,0.896,0.18,0.494,0
0.337,0.657,0.005,0.699,0.121,0
0.956,0.025,0.019,0.541,0.148,0
0.823,0.012,0.165,0.324,0.277,0
0.166,0.597,0.237,0.27,0.336,0
0.794,0.127,0.079,0.315,0.298,0
0.806,0.112,0.083,0.28,0.329,0
0.568,0.171,0.26,0.393,0.226,0
0.778,0.211,0.011,0.135,0.397,0
0.538,0.351,0.112,0.306,0.322,0
0.247,0.427,0.326,0.231,0.358,0
0.68,0.274,0.045,0.108,0.593,0
0.08,0.142,0.777,0.261,0.336,0
0.51,0.005,0.485,0.617,0.119,0
0.235,0.696,0.069,0.081,0.701,0
0.864,0.048,0.088,0.35,0.314,0
0.599,0.171,0.23,0.614,0.161,0
0.97,0.005,0.025,0.246,0.526,0
0.104,0.574,0.321,0.476,0.211,0
0.858,0.127,0.015,0.613,0.158,0
0.723,0.13,0.147,0.185,0.385,0
0.603,0.099,0.297,0.264,0.332,0
0.072,0.422,0.506,0.38,0.27,0
0.724,0.232,0.044,0.408,0.283,0
0.556,0.405,0.039,0.632,0.129,0
0.839,0.067,0.094,0.622,0.153,0
