@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute mono_feature25 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0.010753,0,0,0.003765,0,0.787994,0.845617,0.983915,2
9,0,0.003268,0,0,0.009836,0,0.769992,0.823409,0.957562,2
9,0.026144,0.045752,0,0,0.006579,0,0.058741,0.066532,0.058681,2
9,0.008905,0.09528,0,0,0.000891,0,0.372059,0.396260,0.456019,2
9,0.001359,0.004076,0,0,0.00136,0,0.761603,0.816838,0.948785,2
9,0,0.1,0,0,0,0,0.488588,0.514506,0.593824,2
9,0.001966,0.010319,0,0,0.00295,0,0.773038,0.829578,0.964459,2
9,0.016473,0.010659,0,0,0.002908,0,0.678131,0.728283,0.845452,2
9,0,0.066667,0,0,0.008403,0,0.452917,0.476549,0.551024,2
9,0,0.041475,0,0,0.023148,0,0.544588,0.576086,0.669173,2
9,0.030176,0.06119,0,0,0.006711,0,0.364250,0.383002,0.437354,2
9,0.038647,0.043478,0,0,0.009709,0,0.498467,0.532925,0.615296,2
9,0,0.08,0,0,0,0,0.425659,0.450915,0.514670,2
9,0,0.049858,0,0,0.007133,0,0.596724,0.635880,0.735745,2
9,0,0.078652,0,0,0.017685,0,0.297372,0.304392,0.339407,2
9,0,0.005833,0,0,0.00417,0,0.816453,0.875719,1.018968,2
9,0,0.127119,0,0,0.008547,0,0.375608,0.393082,0.454953,2
9,0,0.13465,0,0,0.017986,0,0.309860,0.317544,0.357681,2
9,0.00309,0.004326,0,0,0.004329,0,0.763323,0.818942,0.952185,2
9,0.012163,0.004231,0,0,0.004233,0,0.712254,0.764635,0.888670,2
9,0,0.051178,0,0,0.006065,0,0.665733,0.710989,0.825421,2
9,0,0.030318,0,0,0.005382,0,0.738404,0.790237,0.918823,2
9,0,0.007746,0,0,0.002326,0,0.806763,0.865202,1.006506,2
9,0,0.128205,0,0,0.020183,0,0.282890,0.292523,0.327561,2
9,0.003831,0.066411,0,0,0.002558,0,0.535421,0.568684,0.658569,2
9,0.00252,0.006931,0,0,0.001261,0,0.791767,0.849670,0.988380,2
9,0,0.041237,0,0,0.013769,0,0.276353,0.291476,0.325884,2
9,0,0,0,0,0.019608,0,0.384573,0.397675,0.453195,0
9,0.046398,0.021978,0,0,0.003667,0,0.203705,0.220950,0.243697,0
9,0,0.031579,0,0,0.010582,0,0.312497,0.336769,0.381796,0
9,0.057971,0.035427,0,0,0.001613,0,0.286095,0.308087,0.347374,0
9,0.04497,0.004573,0,0,0.000763,0,0.477741,0.513948,0.593374,0
9,0.015512,0.002068,0,0,0,0,0.699018,0.751447,0.871927,0
9,0,0.099839,0,0,0.004839,0,0.290743,0.303331,0.335809,0
9,0,0,0,0,0.012346,0,0.528629,0.559784,0.646377,0
9,0,0.050633,0,0,0.038217,0,0.543580,0.570759,0.661882,0
9,0,0.064516,0,0,0.019481,0,0.561940,0.595088,0.689738,0
9,0,0.137931,0,0,0.021818,0,0.285261,0.290500,0.324943,0
9,0,0.057301,0,0,0.024074,0,0.216797,0.219716,0.238660,0
9,0,0.007812,0,0,0.023622,0,0.418217,0.436523,0.500054,0
9,0.017062,0.011374,0,0,0.001898,0,0.626898,0.672765,0.780020,0
9,0.001431,0,0,0,0.001433,0,0.808809,0.868610,1.010765,0
9,0,0.020833,0,0,0.003795,0,0.321343,0.333043,0.371472,0
9,0,0,0,0,0.038462,0,0.536936,0.563992,0.653397,0
9,0,0.00625,0,0,0.025157,0,0.584664,0.619186,0.716873,0
9,0,0.008364,0,0,0,0,0.827448,0.889260,1.033909,0
9,0,0.155738,0,0,0.004926,0,0.326070,0.340368,0.383764,0
9,0,0.082892,0,0,0.021201,0,0.288561,0.293352,0.326866,0
9,0.007067,0.005889,0,0,0.004717,0,0.742890,0.797631,0.927744,0
9,0,0,0,0,0.011561,0,0.570815,0.603521,0.697809,0
9,0,0.070175,0,0,0.035398,0,0.333288,0.347533,0.398130,0
9,0.06,0,0,0,0.030303,0,0.079774,0.073357,0.071164,0
9,0,0.123478,0,0,0.013937,0,0.312491,0.326117,0.365723,1
9,0,0.020833,0,0,0,0,0.525849,0.559565,0.645264,1
9,0.035813,0.00551,0,0,0.001838,0.000919,0.643356,0.690958,0.801527,1
9,0,0.111675,0,0,0.010204,0,0.409820,0.429131,0.493710,1
9,0,0.027027,0,0,0.018182,0,0.419475,0.437186,0.502237,1
9,0,0.011905,0,0,0.011928,0,0.205713,0.209909,0.226886,1
9,0,0.072602,0,0,0.002595,0,0.566485,0.602814,0.697924,1
9,0,0.070513,0,0,0.012903,0,0.535897,0.565661,0.656071,1
9,0,0.092883,0,0,0.001208,0,0.427582,0.453647,0.523005,1
9,0,0.21875,0,0,0,0,0.471966,0.502895,0.579573,1
9,0,0,0,0,0.03125,0,0.542827,0.573085,0.661247,1
9,0.02607,0.002674,0,0,0.002676,0,0.755802,0.811633,0.944003,1
9,0.007042,0.001761,0,0,0.002643,0,0.643176,0.690251,0.801737,1
9,0.003866,0.060567,0,0,0.009032,0,0.252608,0.264575,0.293437,1
9,0,0.070922,0,0,0.007143,0,0.421074,0.447060,0.509489,1
9,0,0.005641,0,0,0.003226,0,0.791711,0.849013,0.987194,1
9,0,0.009206,0,0,0.004608,0,0.800118,0.857828,0.998044,1
9,0,0.105882,0,0,0.02381,0,0.234479,0.234997,0.264395,1
9,0.047927,0.047927,0,0.001297,0.003891,0,0.348755,0.371307,0.424280,1
9,0,0.149912,0,0,0.022968,0,0.278537,0.286226,0.320972,1
9,0,0.064401,0,0,0.012545,0,0.204361,0.206991,0.222837,1
9,0.02268,0.028866,0,0,0.004132,0,0.133283,0.143147,0.145705,1
9,0,0.024,0,0,0.008065,0,0.301506,0.322660,0.362976,1
9,0.00534,0.010236,0,0,0.003562,0,0.793846,0.851928,0.990842,1
9,0,0.09403,0,0,0.00299,0,0.511173,0.544286,0.628217,1
9,0.005222,0.049608,0,0,0.005229,0,0.570200,0.607813,0.703240,1
9,0.012012,0.005255,0,0.000751,0.001503,0,0.640834,0.687931,0.797277,1
9,0,0.043796,0,0,0.014706,0,0.467306,0.493415,0.565571,1
9,0.035928,0.005988,0,0,0.006024,0,0.325959,0.345969,0.393290,1
9,0,0.004942,0,0,0.000824,0,0.736653,0.790400,0.915680,1
