@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.737,0.197,0.066,0.17,0.395,0
0.234,0.725,0.041,0.177,0.357,0
0.015,0.325,0.66,0.176,0.254,2
0.284,0.097,0.619,0.252,0.252,2
0.068,0.484,0.448,0.597,0.386,1
0.072,0.902,0.026,0.179,0.443,0
0.704,0.136,0.159,0.195,0.365,0
0.595,0.176,0.229,0.221,0.297,0
0.244,0.413,0.344,0.235,0.338,0
0.717,0.238,0.046,0.305,0.454,0
0.427,0.499,0.073,0.321,0.389,0
0.296,0.2,0.504,0.288,0.34,0
0.737,0.198,0.065,0.149,0.24,0
0.76,0.14,0.101,0.44,0.26,0
0.541,0.313,0.147,0.26,0.412,0
0.031,0.869,0.101,0.157,0.338,0
0.328,0.052,0.621,0.27,0.311,0
0.025,0.913,0.061,0.149,0.266,0
0.821,0.028,0.151,0.407,0.248,0
0.124,0.737,0.139,0.399,0.397,1
0.063,0.669,0.268,0.341,0.323,1
0.064,0.235,0.701,0.229,0.326,0
0.042,0.76,0.198,0.156,0.266,1
0.689,0.204,0.107,0.532,0.219,0
0.842,0.052,0.106,0.363,0.418,0
0.691,0.155,0.153,0.323,0.44,0
0.145,0.442,0.413,0.189,0.321,0
0.018,0.78,0.201,0.175,0.272,1
0.789,0.068,0.143,0.356,0.265,0
0.598,0.245,0.158,0.371,0.394,0
0.057,0.567,0.376,0.277,0.364,0
0.121,0.291,0.588,0.294,0.333,0
0.025,0.32,0.655,0.171,0.252,1
0.943,0.014,0.043,0.636,0.174,0
0.874,0.053,0.073,0.227,0.455,0
0.237,0.306,0.457,0.3,0.528,2
0.11,0.04,0.851,0.196,0.441,2
0.038,0.578,0.384,0.149,0.263,2
0.444,0.448,0.108,0.314,0.318,0
0.411,0.521,0.068,0.326,0.434,0
0.401,0.186,0.414,0.168,0.388,2
0.021,0.51,0.469,0.188,0.347,1
0.075,0.87,0.055,0.146,0.273,1
0.862,0.106,0.031,0.774,0.135,0
0.573,0.193,0.234,0.513,0.33,0
0.067,0.214,0.719,0.312,0.384,1
0.635,0.246,0.119,0.263,0.381,0
0.076,0.397,0.527,0.196,0.322,0
0.453,0.216,0.331,0.541,0.265,0
0.369,0.583,0.047,0.287,0.44,0
0.077,0.285,0.638,0.215,0.325,0
0.393,0.443,0.164,0.268,0.332,0
0.957,0.015,0.027,0.146,0.234,0
0.478,0.168,0.354,0.146,0.297,0
0.591,0.27,0.139,0.315,0.435,0
0.156,0.711,0.133,0.271,0.425,0
0.223,0.047,0.73,0.29,0.395,0
0.793,0.061,0.146,0.164,0.245,0
0.901,0.009,0.09,0.521,0.241,0
0.757,0.191,0.052,0.502,0.349,0
0.544,0.26,0.196,0.744,0.18,0
0.06,0.599,0.341,0.235,0.359,0
0.111,0.862,0.027,0.149,0.26,0
0.731,0.184,0.086,0.596,0.193,0
0.386,0.263,0.351,0.395,0.368,0
0.41,0.415,0.175,0.18,0.448,0
0.205,0.721,0.074,0.164,0.366,0
0.02,0.2,0.779,0.164,0.259,2
0.911,0.042,0.047,0.504,0.234,0
0.288,0.485,0.227,0.42,0.375,0
0.123,0.805,0.072,0.272,0.374,0
0.204,0.223,0.573,0.25,0.337,0
0.044,0.538,0.417,0.235,0.486,1
0.675,0.01,0.315,0.279,0.572,0
0.546,0.358,0.096,0.207,0.584,0
0.435,0.375,0.191,0.349,0.525,0
0.292,0.613,0.095,0.367,0.613,1
0.007,0.799,0.195,0.192,0.303,2
0.275,0.367,0.358,0.276,0.385,0
0.483,0.341,0.176,0.547,0.338,0
0.151,0.6,0.249,0.062,0.892,1
0.327,0.661,0.012,0.253,0.482,0
0.061,0.775,0.164,0.182,0.459,1
0.921,0.025,0.054,0.396,0.275,0
0.636,0.321,0.043,0.26,0.525,1
0.092,0.51,0.398,0.713,0.181,0
0.047,0.143,0.811,0.26,0.292,0
0.272,0.699,0.029,0.149,0.264,0
0.904,0.007,0.089,0.33,0.379,0
0.564,0.28,0.156,0.41,0.386,0
0.275,0.691,0.034,0.458,0.342,0
0.201,0.528,0.271,0.186,0.325,0
0.396,0.552,0.052,0.2,0.343,0
0.733,0.065,0.202,0.236,0.34,0
0.721,0.189,0.09,0.305,0.439,0
0.49,0.361,0.148,0.28,0.377,2
0.484,0.454,0.063,0.186,0.394,0
0.022,0.8,0.178,0.178,0.272,1
0.174,0.032,0.794,0.525,0.25,2
0.019,0.083,0.898,0.295,0.422,2
0.508,0.463,0.03,0.626,0.272,0
0.953,0.022,0.025,0.282,0.356,0
0.11,0.857,0.033,0.216,0.388,0
0.973,0.009,0.018,0.901,0.077,0
0.593,0.261,0.146,0.412,0.376,0
0.423,0.553,0.024,0.377,0.445,0
0.184,0.504,0.311,0.185,0.31,0
0.07,0.679,0.252,0.135,0.239,0
0.895,0.073,0.032,0.75,0.138,0
0.758,0.164,0.077,0.334,0.445,0
0.116,0.83,0.055,0.487,0.36,0
0.382,0.226,0.392,0.273,0.364,0
