@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.098257,0
3,1.534914,2
5,1.282781,1
1,0.908836,0
2,0.989043,0
3,1.351754,0
4,0.913154,0
5,0.780234,0
2,0.814401,0
3,1.081964,0
5,0.943579,1
3,1.395976,1
5,0.964084,0
1,0.826959,0
2,1.166994,0
3,1.417758,1
5,0.916123,0
3,1.854702,1
1,1.25927,2
2,1.430229,2
3,1.215292,2
5,1.002661,0
2,1.473763,1
3,1.00177,1
5,0.986327,0
2,0.922088,0
3,1.017446,0
4,0.974561,0
1,1.156105,0
2,1.246932,0
5,0.857388,0
1,0.935037,0
2,1.013991,0
3,1.021076,0
3,1.679132,2
3,1.805199,1
4,1.014363,0
5,1.054098,0
1,1.075865,0
2,0.983187,1
3,1.703058,2
4,0.943858,0
5,1.163226,0
1,1.368985,1
2,0.791234,0
3,1.320237,1
4,1.025734,0
5,0.843139,1
2,2.00838,0
3,0.718449,0
4,1.082593,0
5,1.141331,0
1,0.908836,0
3,1.069259,0
4,0.913154,0
5,0.959566,0
1,0.990713,0
2,0.706714,0
3,0.695018,0
2,0.945255,0
3,1.942486,1
5,2.073789,2
1,0.908836,0
2,0.857679,0
3,0.750461,0
4,0.991619,0
5,1.148977,0
1,0.79257,0
2,1.272899,0
1,0.846609,0
2,1.040977,0
3,0.81663,0
4,1.17243,0
5,1.013435,0
1,1.703044,2
2,0.650706,0
3,0.888244,0
4,0.892685,0
1,0.704143,0
2,0.689911,0
3,1.038072,0
4,0.97115,0
2,0.973259,1
3,0.937911,1
4,1.02346,0
5,0.822982,0
1,1.005451,0
2,0.752538,0
3,0.570436,0
4,0.992756,0
5,0.939409,0
2,0.975804,1
3,0.990879,2
2,1.056506,1
3,1.199451,0
1,0.96615,0
2,1.231912,0
3,1.335748,2
5,0.987369,0
1,0.876085,0
1,0.877723,0
3,0.743531,0
4,1.05985,0
5,0.79066,0
2,1.325852,0
1,1.026739,1
2,0.695257,0
3,1.099785,1
4,1.194037,0
1,1.048027,1
2,0.698822,0
3,1.083119,0
4,0.900645,0
2,0.919288,0
3,1.037577,0
5,0.983199,0
3,0.886099,0
5,0.888667,0
1,0.984163,0
2,0.783342,0
3,1.044672,0
1,1.06604,0
3,0.850457,0
2,0.854115,1
3,1.560491,2
4,1.084868,0
1,1.293658,0
2,0.611246,0
3,0.764487,0
5,0.921336,0
1,1.586779,1
2,0.719188,0
3,0.828345,0
1,0.964512,0
2,1.328652,0
3,0.871083,0
4,1.229289,0
5,1.040543,0
1,1.37226,1
2,1.043777,0
3,0.661191,0
4,1.054164,0
5,0.945317,0
1,0.987438,0
2,0.873973,0
3,0.782143,0
1,0.95305,0
2,0.679983,0
3,0.707229,0
5,1.115265,0
1,0.946499,0
2,0.655798,0
3,1.081964,0
5,0.936628,0
2,0.797853,0
5,1.000229,1
1,0.862985,0
2,1.406299,0
3,1.254729,1
5,1.348814,1
1,0.877723,0
2,0.740318,0
3,0.577532,0
1,0.948137,0
2,0.922343,0
3,0.893029,1
4,0.909742,0
5,0.894575,0
3,1.163314,0
4,1.076907,0
2,1.140263,0
3,0.757061,0
4,0.931349,0
5,0.974858,0
2,0.865826,0
1,0.843334,0
2,0.688129,0
5,0.961999,1
2,0.774432,0
3,0.700958,0
4,0.97911,0
5,1.207017,0
1,0.810583,0
2,1.084255,0
3,0.640235,0
4,1.004128,0
5,0.863297,0
5,0.95053,2
2,1.281809,0
3,1.064473,0
5,1.038806,0
3,0.945502,0
1,0.895736,0
2,0.75432,0
3,0.852272,0
4,0.919977,0
1,0.825321,0
2,0.676164,0
3,0.581657,0
4,0.995031,0
5,1.109705,1
1,0.998901,0
2,0.938381,1
3,0.798644,0
5,2.096031,0
2,1.276463,0
3,0.899134,1
2,0.687366,0
3,0.615814,0
5,0.908477,0
2,0.997953,2
3,1.309512,2
4,1.086005,0
5,1.012393,2
2,0.913942,0
3,0.988734,1
5,0.876156,1
