@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.019,0.406,0.575,0.164,0.3,2
0.298,0.078,0.625,0.199,0.331,2
0.105,0.424,0.471,0.398,0.57,1
0.086,0.784,0.13,0.457,0.398,1
0.092,0.662,0.246,0.318,0.389,1
0.231,0.61,0.159,0.196,0.326,1
0.074,0.71,0.217,0.214,0.341,1
0.025,0.454,0.52,0.177,0.31,1
0.095,0.281,0.624,0.385,0.401,1
0.06,0.265,0.675,0.193,0.325,2
0.015,0.712,0.274,0.356,0.373,1
0.203,0.727,0.069,0.366,0.573,1
0.027,0.765,0.207,0.205,0.324,2
0.202,0.582,0.216,0.178,0.724,1
0.12,0.753,0.127,0.202,0.514,1
0.435,0.511,0.054,0.471,0.387,1
0.521,0.332,0.147,0.361,0.398,2
0.017,0.777,0.206,0.213,0.34,1
0.158,0.066,0.776,0.313,0.388,2
0.018,0.127,0.855,0.338,0.375,2
0.135,0.338,0.527,0.243,0.334,2
0.637,0.216,0.147,0.439,0.4,1
0.446,0.492,0.061,0.375,0.4,2
0.246,0.549,0.206,0.302,0.384,1
0.357,0.525,0.119,0.243,0.354,1
0.463,0.314,0.223,0.322,0.39,1
0.604,0.174,0.221,0.285,0.378,2
0.178,0.797,0.025,0.163,0.301,1
0.485,0.332,0.184,0.444,0.399,2
0.534,0.309,0.157,0.286,0.375,1
0.076,0.826,0.098,0.178,0.314,2
0.463,0.075,0.462,0.274,0.374,1
0.492,0.453,0.055,0.489,0.391,1
0.388,0.253,0.359,0.401,0.402,2
0.452,0.337,0.21,0.373,0.4,1
0.294,0.445,0.261,0.438,0.4,2
0.091,0.025,0.884,0.195,0.326,2
0.383,0.386,0.231,0.35,0.397,1
0.163,0.704,0.132,0.438,0.4,1
0.154,0.716,0.13,0.336,0.506,1
0.698,0.235,0.067,0.542,0.372,1
0.65,0.274,0.076,0.38,0.4,1
0.494,0.321,0.184,0.329,0.392,1
0.048,0.684,0.268,0.185,0.315,2
0.36,0.516,0.125,0.453,0.398,1
0.179,0.523,0.299,0.315,0.388,1
0.134,0.726,0.14,0.343,0.373,1
0.225,0.667,0.108,0.199,0.331,1
0.072,0.134,0.794,0.249,0.362,2
0.286,0.605,0.108,0.189,0.323,1
0.437,0.527,0.036,0.475,0.394,1
0.359,0.578,0.063,0.435,0.4,1
0.082,0.801,0.116,0.346,0.591,1
0.135,0.72,0.145,0.455,0.397,1
0.148,0.791,0.061,0.199,0.308,1
0.205,0.765,0.029,0.473,0.387,1
0.534,0.419,0.047,0.186,0.32,1
0.028,0.86,0.111,0.354,0.397,1
0.009,0.084,0.907,0.214,0.341,2
0.15,0.454,0.396,0.183,0.318,2
0.328,0.524,0.148,0.45,0.399,2
0.066,0.748,0.186,0.15,0.275,1
0.104,0.859,0.038,0.412,0.52,1
0.491,0.417,0.092,0.289,0.612,1
0.184,0.757,0.059,0.185,0.517,1
0.456,0.495,0.049,0.377,0.4,1
0.379,0.034,0.586,0.308,0.384,2
0.079,0.646,0.275,0.184,0.317,2
0.198,0.69,0.112,0.452,0.399,2
0.336,0.542,0.122,0.201,0.324,1
0.587,0.37,0.044,0.488,0.391,1
0.246,0.689,0.065,0.18,0.314,0
0.323,0.399,0.278,0.479,0.393,0
0.656,0.174,0.169,0.26,0.367,0
0.529,0.317,0.154,0.455,0.398,0
0.763,0.159,0.078,0.477,0.394,0
0.189,0.683,0.128,0.513,0.379,0
0.683,0.22,0.097,0.395,0.401,0
0.572,0.049,0.379,0.333,0.393,0
0.253,0.722,0.025,0.223,0.319,0
0.555,0.358,0.087,0.381,0.401,0
0.694,0.255,0.051,0.395,0.402,0
0.619,0.138,0.243,0.305,0.385,0
0.485,0.46,0.056,0.243,0.29,0
0.067,0.267,0.666,0.284,0.378,0
0.607,0.103,0.29,0.281,0.377,0
0.467,0.488,0.046,0.53,0.378,0
0.512,0.338,0.151,0.379,0.396,0
0.786,0.117,0.098,0.37,0.397,0
0.711,0.161,0.128,0.36,0.395,0
0.431,0.459,0.11,0.411,0.402,0
0.743,0.201,0.056,0.35,0.397,0
0.113,0.806,0.081,0.446,0.399,0
0.747,0.159,0.094,0.292,0.381,0
0.576,0.388,0.036,0.418,0.402,0
0.079,0.194,0.727,0.242,0.356,0
0.786,0.186,0.027,0.457,0.398,0
0.95,0.012,0.037,0.218,0.299,0
0.761,0.024,0.215,0.327,0.381,0
0.272,0.361,0.367,0.246,0.349,0
0.622,0.256,0.122,0.45,0.399,0
0.847,0.052,0.102,0.297,0.383,0
0.8,0.166,0.034,0.385,0.401,0
0.192,0.102,0.706,0.263,0.369,0
0.834,0.121,0.044,0.511,0.379,0
0.271,0.255,0.474,0.302,0.385,0
0.633,0.252,0.115,0.451,0.399,0
0.746,0.025,0.229,0.293,0.381,0
0.88,0.039,0.08,0.27,0.372,0
0.886,0.047,0.068,0.36,0.394,0
0.69,0.077,0.233,0.281,0.377,0
