@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature327 numeric
@attribute bi_feature879 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute bi_feature1361 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0.004587,0,0.003277,0.656033,0.693581,0.807878,0
0.001048,0,0,0.002795,0,0.002096,0.769374,0.816338,0.953326,1
0,0,0,0.01506,0,0.003012,0.709508,0.749306,0.875252,0
0,0,0,0.022805,0,0.003421,0.345744,0.357334,0.403685,0
0,0,0,0.010152,0,0,0.517882,0.538953,0.627296,0
0,0,0,0.007874,0,0.001211,0.581031,0.609997,0.707205,0
0.007475,0,0,0.002937,0,0.000267,0.823909,0.875632,1.025160,1
0,0,0,0.021661,0,0,0.700971,0.736542,0.861133,0
0,0,0,0.009091,0,0.002273,0.354944,0.366345,0.407172,0
0.035156,0,0,0.007843,0,0,0.068803,0.080128,0.072939,2
0.020833,0,0,0.001069,0,0.001069,0.406458,0.428324,0.493480,2
0.00163,0,0,0.002854,0,0.000815,0.793736,0.842917,0.984460,2
0,0,0,0.017241,0,0,0.606605,0.635819,0.741480,0
0,0,0,0.021875,0,0.003125,0.293259,0.300024,0.333235,0
0,0,0,0.004292,0,0,0.523778,0.545118,0.632725,2
0,0,0,0.002593,0,0.002593,0.602337,0.633247,0.735336,1
0.001483,0,0,0.000495,0,0.004946,0.770037,0.818085,0.951648,1
0,0,0,0.027523,0,0,0.578958,0.602008,0.701960,0
0,0,0,0.037076,0,0,0.310909,0.314968,0.351310,0
0,0,0,0.012195,0,0,0.451330,0.467380,0.538762,1
0.011599,0,0,0.007463,0,0.002488,0.495490,0.518998,0.599649,0
0.02871,0,0,0.002921,0,0.002921,0.675060,0.716934,0.835537,0
0,0,0,0.021127,0,0.003521,0.506215,0.529630,0.613377,0
0,0,0,0.02148,0,0.005967,0.327895,0.338207,0.380387,0
0,0,0,0.009288,0,0,0.639117,0.675074,0.788360,0
0,0,0,0.0103,0,0.006009,0.601810,0.633664,0.733968,0
0,0,0,0.002697,0,0.001349,0.866412,0.921065,1.078472,0
0,0,0,0,0,0,0.712737,0.755760,0.882564,0
0,0,0,0.012865,0,0.003509,0.304426,0.312394,0.347142,0
0,0,0,0.017094,0,0.004274,0.382281,0.398161,0.455546,0
0.011029,0,0,0.007971,0,0.004905,0.444965,0.464440,0.529119,0
0,0,0,0.003506,0,0.001403,0.836696,0.888775,1.040261,0
0,0,0,0.010453,0,0.010453,0.612255,0.638560,0.744696,0
0.00365,0,0,0.029233,0,0.001218,0.263717,0.267364,0.297295,0
0,0,0,0.015873,0,0.005291,0.361952,0.372872,0.429602,0
0.014318,0,0,0.004525,0,0.005279,0.574968,0.604423,0.702051,0
0,0,0,0.001456,0,0.00097,0.803156,0.853832,0.996068,0
0,0,0,0.0301,0,0,0.686917,0.722191,0.844097,0
0,0,0,0.023277,0,0.000895,0.388447,0.399212,0.454828,0
0,0,0,0.004425,0,0,0.398197,0.413515,0.476563,0
0,0,0,0.001064,0,0.006383,0.576858,0.606841,0.701068,0
0.002949,0,0,0.00177,0,0.000885,0.808685,0.859104,1.004614,2
0,0,0,0.016949,0,0,0.660471,0.693572,0.810546,0
0,0,0,0.012063,0,0.002413,0.340968,0.349336,0.395307,0
0,0,0,0.004717,0,0.004717,0.506422,0.532134,0.608245,0
0,0,0,0.006884,0,0.003755,0.600889,0.630908,0.733730,0
0.050741,0,0,0.001372,0,0.001097,0.287530,0.311005,0.351954,1
0.124579,0,0,0,0,0,0.033156,0.045671,0.033397,0
0.024752,0,0,0.000991,0,0,0.044707,0.062585,0.047440,0
0.197248,0,0,0.004608,0,0,0.125465,0.129451,0.134785,0
0.059829,0,0.002333,0.003888,0,0.002333,0.378161,0.398241,0.455745,1
0.021802,0,0,0.002035,0,0.001745,0.713380,0.758862,0.886039,2
0.036232,0,0,0.014545,0,0.003636,0.503949,0.531970,0.617272,0
0.011659,0,0.000898,0.024237,0,0.002693,0.183879,0.191052,0.202161,0
0.115108,0.00361,0,0,0,0.00722,0.250147,0.262045,0.290187,1
0.07343,0,0.000967,0.000967,0,0.001934,0.315513,0.337189,0.379851,0
0.04126,0,0,0.001876,0,0.002251,0.645898,0.687618,0.800877,1
0,0,0,0.016722,0,0,0.641276,0.679053,0.790537,0
0.030941,0,0,0.009913,0,0,0.152596,0.164522,0.166039,1
0,0,0,0.02,0,0,0.484757,0.503388,0.579772,0
0.004945,0,0,0.006469,0,0.002283,0.697118,0.737871,0.859943,0
0.004135,0,0,0.002759,0,0.002759,0.794277,0.844668,0.987481,0
0.018927,0,0,0.018987,0,0.009494,0.456800,0.477459,0.551945,0
0.005484,0,0,0.025618,0,0.00366,0.309883,0.318686,0.357454,0
0,0,0,0.010929,0,0.005464,0.375252,0.389706,0.443857,0
0,0,0,0.003503,0,0.002627,0.651694,0.688180,0.799439,0
0.041223,0,0,0.000927,0,0.003707,0.636830,0.677781,0.787497,0
0.003745,0,0,0.011278,0,0.003759,0.604292,0.637573,0.743091,0
0,0,0,0.01741,0,0.003264,0.312453,0.319297,0.359032,0
0.00995,0,0,0.04,0,0.005,0.388531,0.397927,0.459685,0
0.015135,0,0,0.008658,0,0.004329,0.465834,0.486524,0.557790,0
0.003564,0,0,0.001427,0,0.000713,0.849282,0.903655,1.058317,0
0,0,0,0.026718,0,0.007634,0.617151,0.648028,0.752534,0
0,0,0,0.015334,0,0.004381,0.303421,0.309965,0.346188,0
0,0,0,0.01005,0,0,0.498473,0.517928,0.599356,2
0.003234,0,0,0.002427,0,0.001618,0.498806,0.528021,0.610231,0
0.001275,0,0,0.005099,0,0.001785,0.772358,0.819744,0.957748,1
0,0,0,0.008333,0,0,0.577705,0.603060,0.703473,2
0.037223,0,0.000503,0.011072,0,0,0.393428,0.409319,0.467187,2
0,0,0,0.027322,0,0,0.259558,0.259839,0.294544,0
0,0,0,0.007136,0,0.001784,0.539574,0.565547,0.653606,0
0.056106,0,0,0.001321,0,0.003963,0.550486,0.585796,0.678081,0
0.089655,0,0,0.038062,0,0,0.411656,0.425584,0.492637,0
0.009991,0,0,0.021818,0,0.004545,0.345953,0.357919,0.402994,0
0.074534,0,0,0.0125,0,0.00625,0.248827,0.254168,0.279932,0
0.006002,0,0,0.004805,0,0.003604,0.686155,0.727564,0.846285,0
0,0,0,0.001139,0,0.001708,0.851300,0.905458,1.058956,0
0,0,0,0.02583,0,0,0.640006,0.670688,0.781288,0
0,0,0,0.032383,0,0.005181,0.256395,0.258000,0.283062,0
0,0,0,0.017544,0,0.005848,0.257501,0.263610,0.293009,0
0.020558,0,0,0.005878,0,0.00147,0.536454,0.564572,0.652238,0
0.021831,0,0,0.00182,0,0.00182,0.744054,0.791871,0.925483,0
0.058309,0,0,0.01462,0,0.002924,0.395981,0.418411,0.479086,0
0.021627,0,0,0.030928,0,0.003093,0.255519,0.257672,0.281839,0
0.054913,0,0,0.005797,0,0.005797,0.528556,0.560356,0.650860,2
0.003525,0,0.001176,0.004706,0,0.005882,0.440616,0.459953,0.522891,0
0,0,0,0,0,0.002789,0.861701,0.917074,1.072421,0
0,0,0,0.019231,0,0.003846,0.548104,0.574303,0.667621,0
0,0,0,0.031088,0,0.006477,0.296630,0.303563,0.335652,0
0,0,0,0,0,0.007042,0.157743,0.160257,0.167357,0
0,0,0.001109,0.004435,0,0.004435,0.610503,0.645575,0.750229,0
0.010496,0,0,0.001432,0,0.003341,0.720395,0.766313,0.892843,0
0.028169,0,0,0.028269,0,0,0.535570,0.560180,0.652434,0
0,0,0,0.026702,0,0.00267,0.243175,0.239778,0.266657,0
0.068627,0,0,0.009852,0,0,0.274246,0.283667,0.322168,0
0.013198,0,0.001016,0.002033,0,0.001016,0.441560,0.471161,0.543227,0
0.002604,0,0,0.000869,0,0.000869,0.837337,0.891291,1.042983,0
0.017241,0,0,0.031142,0,0,0.436371,0.454762,0.525182,0
0,0,0,0.01891,0,0.001112,0.247166,0.249845,0.274349,0
0,0,0,0.004167,0,0,0.565063,0.594335,0.689484,1
0,0,0,0.005988,0,0.001711,0.635228,0.669605,0.777747,2
0,0,0,0.000974,0,0.000974,0.882169,0.938449,1.099550,1
0,0,0,0.022901,0,0,0.637308,0.670177,0.780276,0
0,0,0,0.020251,0,0.001929,0.315284,0.322020,0.361751,2
0,0,0,0.035088,0,0,0.405444,0.417833,0.481586,0
0.007048,0,0,0.004702,0,0.003918,0.603357,0.636483,0.739779,1
0,0,0,0.004,0,0.001,0.848200,0.901019,1.055453,2
0,0,0,0.023649,0,0,0.652784,0.686975,0.801320,1
0,0,0,0.019334,0,0.005371,0.224649,0.226146,0.245109,1
0,0,0,0.010204,0,0,0.416069,0.429298,0.497711,2
0.000723,0,0,0.000724,0,0.001447,0.469672,0.492036,0.566937,1
0.02725,0,0.000413,0.000413,0,0.000826,0.684617,0.728943,0.849006,0
0,0,0,0.019305,0,0.003861,0.656302,0.692155,0.806208,0
0,0,0,0.025862,0,0.002155,0.333193,0.340692,0.386601,2
0.127551,0,0,0,0,0.005128,0.155748,0.159333,0.169285,0
0.001241,0,0,0.005587,0,0.003104,0.629893,0.667048,0.774172,0
0.004077,0,0.000371,0.003337,0,0.000742,0.793391,0.842717,0.985682,2
0,0,0,0.020134,0,0,0.664480,0.698799,0.816112,0
0.031712,0,0,0.020106,0,0.001058,0.210557,0.217827,0.232945,0
0.02809,0,0,0,0,0.011299,0.385716,0.406817,0.459595,0
0,0,0,0.004448,0,0.007117,0.620648,0.653538,0.759478,0
0,0,0,0.00047,0,0.002351,0.860506,0.915163,1.070987,0
0,0,0,0.028807,0,0.004115,0.594586,0.622744,0.725631,0
0,0,0,0.027981,0,0.00365,0.249141,0.250164,0.276058,0
0.011236,0,0,0.016949,0,0,0.251150,0.254386,0.282625,0
0,0,0,0.008721,0,0.006783,0.585481,0.614685,0.712482,0
0.000666,0,0,0.003333,0,0.002667,0.782334,0.830510,0.969983,0
0.022581,0,0,0.029126,0,0,0.478523,0.498749,0.579103,0
0,0,0,0.030383,0,0.003963,0.248691,0.248804,0.272981,0
0,0,0,0,0,0.004717,0.506895,0.533521,0.616784,1
0,0,0,0.000577,0,0.002307,0.672652,0.711508,0.828471,0
0,0,0,0.000362,0,0.002175,0.853585,0.907905,1.062036,0
0,0,0,0.017241,0,0,0.665447,0.699496,0.817415,0
0,0,0,0.038126,0,0.001089,0.309237,0.314594,0.355479,0
0,0,0.004831,0.004831,0,0.004831,0.327245,0.347522,0.393809,1
0,0,0,0.0044,0,0.0044,0.479726,0.500367,0.578121,0
0.013958,0,0,0.002703,0.00045,0.001351,0.674641,0.717531,0.836334,1
0.020057,0,0,0.014368,0,0.005747,0.417270,0.435956,0.503353,0
0,0,0,0.022523,0,0.004505,0.295291,0.302407,0.341295,0
0.023474,0,0.004717,0.014151,0,0,0.057335,0.059052,0.051600,1
0.045952,0,0,0.004381,0,0.005476,0.297122,0.317781,0.355278,0
0.05807,0,0.000457,0.002745,0,0.000457,0.509889,0.544044,0.630996,0
0.030418,0,0,0.007634,0,0.003817,0.409834,0.433853,0.498462,0
0,0,0,0.029115,0,0.003359,0.310184,0.316130,0.354401,0
0,0,0,0.027523,0,0,0.552752,0.578073,0.672311,0
0,0,0,0.009983,0,0.001664,0.622540,0.655174,0.761206,0
0.004773,0,0,0.004776,0,0.00191,0.774428,0.821716,0.961304,0
0,0,0,0.014652,0,0,0.644401,0.676894,0.790375,0
0.011677,0,0,0.022317,0,0.002125,0.260720,0.264177,0.290037,0
0,0,0,0.021622,0,0,0.455196,0.470586,0.544261,1
0,0,0,0.006936,0,0.006936,0.406427,0.424585,0.481768,0
0.005031,0,0,0.003915,0,0.000559,0.800200,0.849664,0.994376,0
0,0,0,0.02,0,0.004,0.555297,0.579605,0.673147,0
0.002347,0,0,0.019976,0,0.00235,0.295041,0.299536,0.337589,0
0,0,0,0.015075,0,0.005025,0.432579,0.451893,0.523010,0
0,0,0,0.003906,0,0.003906,0.500364,0.521896,0.605550,0
0.005213,0,0,0.00569,0,0.002371,0.790007,0.839613,0.982307,0
0,0,0,0.018182,0,0,0.668633,0.702132,0.819766,0
0,0,0,0.010638,0,0.002901,0.315065,0.326369,0.363324,0
0,0,0,0.009302,0,0.009302,0.390396,0.407181,0.467502,0
0,0,0,0.009474,0,0.003158,0.503685,0.525542,0.608032,0
0.002912,0,0,0.003497,0,0.003497,0.828369,0.880301,1.030662,0
0,0,0,0.019608,0,0.009804,0.639906,0.671620,0.784135,0
0,0,0,0.01444,0,0.005415,0.309514,0.318186,0.357464,0
0,0,0,0.006211,0,0.006211,0.392802,0.409084,0.465397,0
0,0,0,0.004476,0,0.003581,0.553377,0.582695,0.674740,1
0.017449,0,0,0.002856,0,0.001587,0.745833,0.793154,0.927659,2
0,0,0,0.018987,0,0.003165,0.573760,0.604704,0.703108,0
0,0,0,0.026483,0,0.005297,0.304759,0.311233,0.351796,1
0.003802,0,0,0.015267,0,0.007634,0.520708,0.545820,0.631833,0
0.00625,0,0,0.002503,0,0.002503,0.458792,0.477894,0.550397,0
0.016839,0,0,0.005185,0,0.001944,0.652168,0.692771,0.807503,0
0,0,0,0.01938,0,0.003876,0.602132,0.631228,0.735931,0
0.007928,0,0,0.017007,0,0,0.200388,0.206984,0.222444,0
0,0,0,0.021807,0,0.003115,0.576797,0.603934,0.702552,1
0,0,0,0.008511,0,0.005319,0.470699,0.489360,0.565844,0
0.001793,0,0,0.005981,0,0.002392,0.798264,0.848653,0.991024,0
0,0,0,0.018293,0,0,0.649995,0.681403,0.795486,0
0,0,0,0.012524,0,0.00289,0.293566,0.300733,0.338261,0
0.010204,0,0,0.020513,0,0,0.275841,0.284338,0.321384,0
0.007476,0,0.000575,0.004603,0,0.004028,0.434731,0.456633,0.525358,0
0.019898,0,0,0.002844,0,0.002275,0.659148,0.700710,0.816931,0
0,0,0,0.027855,0,0,0.595074,0.621922,0.725073,0
0.012036,0,0,0.014056,0,0.004016,0.259890,0.270716,0.298933,0
0.039427,0,0,0.014388,0,0,0.357918,0.377974,0.432425,1
0.061493,0,0,0.003663,0,0.000733,0.222161,0.240565,0.266099,0
0.048689,0,0,0.005997,0,0.00075,0.479160,0.510254,0.590189,0
0.097403,0,0,0.016287,0,0,0.387350,0.406984,0.467689,0
0,0,0,0.01768,0,0.001105,0.239965,0.242913,0.265707,0
0,0,0,0.040201,0,0.005025,0.411192,0.427384,0.491478,0
0.020979,0,0,0.004374,0,0.004374,0.488873,0.515853,0.595475,0
0.015199,0,0,0.002535,0,0.003169,0.783428,0.832441,0.974485,0
0,0,0,0.02,0,0.006667,0.624777,0.654040,0.763602,0
0,0,0,0.017347,0,0.002041,0.339359,0.349685,0.396994,0
0,0,0,0.036458,0,0.005208,0.370832,0.383913,0.440491,0
0.008989,0,0,0.004499,0,0.005624,0.479722,0.500365,0.578239,0
0,0,0,0.005977,0,0.001839,0.802926,0.851838,0.996906,1
0,0,0,0.013289,0,0.006645,0.641221,0.672780,0.785020,0
0,0,0,0.013793,0,0.002956,0.349732,0.362118,0.410813,0
0,0,0,0.028846,0,0,0.474875,0.490627,0.565435,0
0,0,0,0.00498,0,0.002988,0.577051,0.605043,0.701344,0
0.002101,0,0,0.005606,0,0.004205,0.782616,0.830193,0.970420,0
0,0,0,0.026846,0,0,0.611450,0.638553,0.745143,0
0,0,0,0.024417,0,0.00333,0.245504,0.247251,0.267983,0
0,0,0,0.017964,0,0.005988,0.361632,0.371194,0.424953,0
0,0,0,0.003636,0,0.003636,0.699487,0.738791,0.861975,2
0,0,0,0.00387,0,0.001935,0.822881,0.873779,1.022702,1
0,0,0,0.023599,0,0.0059,0.657214,0.689080,0.803893,0
0,0,0,0.018727,0,0.002809,0.313322,0.324834,0.362287,0
0.020833,0,0,0.020942,0,0.005236,0.168614,0.167184,0.181989,0
0.004662,0,0,0.007001,0,0.007001,0.426849,0.443519,0.511741,0
0.017849,0,0,0.002747,0,0.003663,0.793003,0.842669,0.985798,0
0,0,0,0.022951,0,0,0.636385,0.666882,0.778710,0
0,0,0,0.023411,0,0.005574,0.251413,0.254947,0.279859,0
0,0,0,0.021277,0,0,0.276786,0.275760,0.309036,1
0.010536,0,0,0.005753,0,0.003835,0.416052,0.434861,0.500212,0
0,0,0,0.009489,0,0.00146,0.767860,0.812928,0.950597,0
0,0,0,0.00678,0,0.00339,0.626025,0.658398,0.767123,0
0,0,0,0.016701,0,0.003132,0.333921,0.345120,0.389358,1
0.062857,0,0,0.011494,0,0.011494,0.233716,0.245633,0.271881,0
0.019555,0,0,0.008152,0,0.003261,0.627053,0.662770,0.769749,0
0.020916,0,0,0.003158,0,0.001184,0.676914,0.719799,0.839519,1
0,0,0,0.022472,0,0.007491,0.613783,0.644178,0.751640,0
0.005414,0,0,0.01548,0,0.000774,0.272376,0.283711,0.316686,1
0.02809,0,0,0.039548,0,0,0.321369,0.326262,0.374107,0
0.016512,0,0,0.005165,0,0.004132,0.478584,0.501023,0.575826,0
0.003431,0,0,0.002575,0,0.001717,0.839117,0.892485,1.045324,0
0,0,0,0.020979,0,0.003497,0.639392,0.668601,0.780268,0
0,0,0,0.018066,0,0.004251,0.326480,0.335492,0.373749,0
0.088542,0,0,0.010471,0,0.005236,0.216297,0.225599,0.245193,0
0.043082,0,0.000829,0.004146,0,0.001658,0.283538,0.301341,0.339145,0
0.046034,0,0,0.003885,0,0.001665,0.622447,0.661065,0.770182,1
0,0,0,0.022642,0,0,0.531140,0.553558,0.644181,0
0.017503,0,0,0.021028,0,0.001168,0.177328,0.183792,0.195957,0
0,0,0,0.019704,0,0,0.453526,0.467496,0.542121,0
0,0,0,0.004909,0,0.003506,0.639104,0.673799,0.784465,0
0.027246,0,0,0.002981,0,0.001278,0.694901,0.739773,0.863431,0
0.019048,0,0,0.025478,0,0,0.521492,0.543623,0.632470,0
0,0,0,0.018832,0,0.00565,0.280793,0.288138,0.315196,0
0,0,0,0.028902,0,0,0.343302,0.350786,0.400123,0
0.002011,0,0,0.004024,0,0.001341,0.612783,0.648423,0.752944,0
0,0,0,0.004581,0,0.001309,0.814215,0.865385,1.012301,0
0,0,0,0.02214,0,0.00369,0.563334,0.590083,0.684861,0
0.031049,0,0,0.021436,0,0.005359,0.207143,0.213541,0.230699,0
0,0,0,0.02521,0,0.004202,0.474364,0.493034,0.571032,0
0.009709,0,0,0.004417,0,0.001767,0.492644,0.516622,0.596427,0
0,0,0,0.006036,0,0.001006,0.822765,0.873086,1.022565,0
0,0,0,0.018248,0,0,0.597138,0.622753,0.726747,0
0,0,0,0.018095,0,0.002857,0.323084,0.333613,0.371156,0
0.011696,0,0,0,0,0,0.147446,0.153402,0.163401,0
0.008889,0,0,0.008899,0,0.004449,0.400136,0.417185,0.476074,0
0,0,0,0.0086,0,0,0.795809,0.843760,0.987256,0
0,0,0,0.026718,0,0,0.579183,0.601875,0.701921,0
0.027115,0,0,0.021716,0,0.004343,0.155896,0.158780,0.165961,1
0,0,0,0.01105,0,0,0.406043,0.418524,0.480136,0
0,0,0,0.005447,0,0.004357,0.532029,0.557351,0.645414,0
0,0,0,0.005525,0,0.000691,0.832671,0.884270,1.035992,1
0,0,0,0.014493,0,0.003623,0.644022,0.678730,0.791551,0
0,0,0,0.019767,0,0.004651,0.270328,0.275380,0.305574,0
0,0,0,0.065789,0,0,0.320682,0.317912,0.365184,0
0.019743,0,0,0.002964,0,0.003953,0.506359,0.529459,0.612016,0
0.009187,0,0,0.002829,0,0,0.779427,0.829006,0.970285,0
0.003497,0,0,0.014035,0,0,0.466019,0.490694,0.567509,0
0.020743,0,0,0.012111,0,0.00173,0.246517,0.256367,0.282392,0
0,0,0,0.01227,0,0.018405,0.183348,0.181341,0.195842,0
0.002819,0,0,0.004231,0,0.003526,0.617172,0.650065,0.754882,0
0,0,0,0.001548,0,0.002322,0.793805,0.843646,0.986826,0
0.068027,0,0,0.020478,0,0.006826,0.398647,0.415809,0.481127,0
0.01451,0,0,0.016949,0,0.004843,0.264015,0.271068,0.298172,0
0,0,0,0.017544,0,0.008772,0.494044,0.516944,0.595034,1
0,0,0,0.004696,0,0.002642,0.772845,0.818427,0.956577,2
0,0,0,0.003719,0,0.00186,0.838228,0.890230,1.042513,2
0,0,0,0.036765,0,0,0.556197,0.579080,0.674265,0
0,0,0,0.021978,0,0.008791,0.307759,0.316384,0.355607,2
0,0,0,0.038889,0,0,0.405273,0.408993,0.472516,0
0,0,0.000596,0.006559,0,0.003578,0.636110,0.672053,0.782834,0
0.008372,0,0,0.005119,0,0.001396,0.776676,0.824826,0.965580,0
0,0,0,0.022556,0,0.003759,0.616282,0.645313,0.752641,0
0,0,0,0.01809,0,0.00804,0.278667,0.285494,0.315313,0
0,0,0,0.02907,0,0,0.474306,0.484567,0.562524,0
0,0,0,0.007111,0,0.006222,0.560261,0.589375,0.680472,0
0.001048,0,0,0.003145,0,0.001572,0.771317,0.819447,0.956274,0
0,0,0,0.029412,0,0.007353,0.638455,0.669962,0.781189,0
0,0,0,0.02038,0,0.002717,0.253579,0.255835,0.279389,0
0,0,0,0.020408,0,0.005102,0.406180,0.420969,0.481396,0
0.007739,0,0,0.004303,0,0.003442,0.466191,0.488733,0.561326,0
0.031676,0,0,0.002808,0,0.000802,0.787906,0.838255,0.981274,1
0.064777,0,0,0.01626,0,0,0.267726,0.278954,0.317135,0
0,0,0,0.022152,0,0.005274,0.283707,0.290866,0.323266,0
0.038462,0,0,0,0,0,0.039554,0.056905,0.041861,0
0.01925,0,0,0,0,0,0.036148,0.052112,0.037495,0
0.076119,0,0,0,0,0,0.022517,0.031232,0.020373,0
0.04461,0,0,0,0,0,0.031012,0.042973,0.031874,0
0,0,0,0.024631,0,0.00197,0.287193,0.291177,0.322499,0
0.071856,0,0,0.024096,0,0,0.094961,0.087662,0.084618,0
0,0,0.001131,0.016968,0,0.003394,0.457181,0.475264,0.546669,0
0.000852,0,0,0.001705,0,0,0.824050,0.875728,1.025301,0
0.041237,0,0,0.024138,0,0,0.466553,0.486711,0.563836,0
0.005639,0,0,0.014111,0,0.000941,0.273193,0.286986,0.312402,1
0.019704,0,0,0.009901,0,0,0.192022,0.200932,0.220233,0
0.057818,0.000815,0,0.00489,0,0.002445,0.296887,0.312929,0.352116,1
0.022939,0,0,0,0,0.002481,0.735246,0.783062,0.913727,0
0,0,0,0.023529,0,0.003922,0.616258,0.643448,0.749434,0
0.031343,0,0,0.007964,0,0.000996,0.581366,0.614059,0.710043,0
0,0,0,0.015385,0,0.007692,0.212001,0.208371,0.227419,0
0,0,0,0.007186,0,0.003593,0.577454,0.608242,0.703985,0
0.042401,0,0,0.003306,0,0,0.671501,0.714582,0.833960,1
0,0,0,0.029289,0,0,0.510175,0.526405,0.610734,0
0,0,0,0.023399,0,0.002463,0.252373,0.253342,0.279996,0
0,0,0,0.012048,0,0.006024,0.386323,0.398039,0.459570,0
0,0,0,0.013363,0,0.005568,0.427737,0.442901,0.509917,0
0.011263,0,0,0.005636,0,0.00161,0.776710,0.825118,0.965161,0
0,0,0,0.022305,0,0.003717,0.597233,0.622925,0.725883,0
0,0,0,0.031034,0,0.003448,0.294145,0.300556,0.331093,0
0,0,0,0.004274,0,0.004274,0.452406,0.475396,0.542573,1
0.004594,0,0,0.004598,0,0.001533,0.573850,0.602286,0.699624,2
0.003025,0,0,0.002269,0,0.001135,0.823017,0.874403,1.023603,2
0.003145,0,0,0.006309,0,0,0.334472,0.357982,0.407003,0
0,0,0,0.01548,0,0.002064,0.300500,0.314717,0.353264,2
0,0,0,0.014085,0,0.00939,0.452741,0.468531,0.540322,0
0,0,0,0.012552,0,0.003347,0.485139,0.509013,0.587565,0
0.018027,0,0,0.004008,0,0.004008,0.733701,0.779272,0.909978,1
0,0,0,0.02518,0,0,0.645351,0.675659,0.789066,0
0,0,0,0.022646,0.001192,0.002384,0.230853,0.235145,0.254303,1
