@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.591596,0
2,10,-0.440688,4.479066,1.095232,0
3,12,0.092127,4.476359,1.522009,2
4,3,0.906286,2.234771,1.747392,2
5,16,0.283345,5.282326,1.281347,1
1,2,-0.032875,4.185434,0.907005,0
2,8,-0.151472,3.717095,0.986318,0
3,12,0.170735,3.710519,1.340389,0
4,2,-0.28529,3.489355,0.914108,0
5,8,0.040973,3.744269,0.779362,0
1,2,-0.142526,3.201368,0.782802,0
2,8,-0.013152,3.451455,0.812158,0
3,5,-0.261522,3.226075,1.072868,0
4,2,0.75245,3.406319,0.895894,0
5,7,0.016583,3.373647,1.051878,0
1,2,-0.453439,4.374485,1.170118,0
2,10,0.063536,4.249956,1.660112,0
3,5,-0.189698,4.079849,0.593456,0
4,2,1.285321,2.899975,1.264725,0
5,7,-0.20941,7.094787,0.942525,1
1,2,0.080034,4.948661,1.279612,1
2,12,-0.160537,4.073898,1.644372,0
3,8,-0.205644,2.717923,1.38424,1
4,2,1.340593,2.743845,0.942567,0
5,7,0.121952,5.802987,0.963007,0
1,2,-0.163256,4.538522,0.825293,0
2,8,-0.006814,3.969727,1.16378,0
3,12,0.109875,4.502463,1.405838,1
4,2,0.89193,2.593907,1.138366,0
5,7,-0.155943,4.498704,0.915099,0
1,2,0.011422,4.491303,0.975643,0
2,12,-0.37783,3.764708,1.258984,0
3,8,0.353406,4.198062,1.839108,1
4,2,1.197869,2.095023,0.950536,0
5,7,0.084986,2.574422,0.917877,0
1,2,-0.232815,4.094864,1.256733,2
2,8,-0.255808,4.251957,1.42629,2
3,7,0.127097,4.352923,1.205074,2
4,2,0.854873,2.638,0.994932,0
5,7,0.009956,4.445478,1.001541,0
1,2,0.03638,4.433939,1.152141,2
2,11,-0.00104,5.38112,1.469703,1
3,9,-0.60243,3.762812,0.993348,1
4,2,1.09728,2.927803,0.750183,0
5,6,0.154677,4.589115,0.985225,0
1,3,0.175963,4.827151,1.617901,1
2,8,-0.008638,4.05231,0.919548,0
3,6,0.024367,4.063057,1.008892,0
4,2,0.287437,4.036506,0.97558,0
5,7,-0.123072,3.97339,0.874482,0
1,2,0.013547,4.870147,1.593387,0
2,8,-0.056102,4.162634,0.888575,0
3,3,0.307867,3.268091,0.728935,0
4,1,-0.23608,2.913419,1.030221,0
5,7,0.008568,4.193045,0.892187,0
1,2,0.077831,3.901367,1.153776,0
2,14,-0.292841,3.400645,1.243497,0
3,4,0.309557,3.462795,0.700956,0
4,2,0.992999,3.147476,0.986963,0
5,6,0.148549,3.393658,0.85643,0
1,2,0.268802,4.657121,0.933153,0
2,8,0.073706,4.515958,1.011198,0
3,7,-0.551595,3.946242,1.012491,0
4,2,1.116552,2.248583,1.027945,0
5,7,-0.001155,3.992876,1.165398,0
1,2,-0.060947,5.127048,1.114554,0
2,8,-0.104149,3.657304,0.717461,0
3,12,0.103884,4.301709,1.665015,2
4,2,1.256537,2.805388,1.012007,0
5,7,-0.193745,4.546815,0.865109,0
1,2,-0.127271,5.909694,1.045916,0
2,10,0.052281,4.665842,1.218617,0
3,9,0.065075,3.57853,1.790022,1
4,2,1.726038,4.217083,1.015423,0
5,7,0.349758,5.32793,1.05292,0
1,2,-0.282519,4.445331,1.073698,0
2,8,-0.195382,5.047678,0.980479,1
3,10,-0.149205,3.350088,1.68874,2
4,2,0.32809,2.916137,0.944844,0
5,7,-0.009528,4.917948,1.161926,0
1,2,-0.277818,3.406422,1.366227,1
2,8,-0.36116,3.649491,0.789055,0
3,7,-0.361721,4.131687,1.309137,1
4,2,0.665858,4.009388,1.026806,0
5,7,0.004748,3.817433,0.842197,1
1,2,0.042799,3.68073,0.987083,0
2,10,0.057469,3.258206,2.002848,0
3,5,-0.403206,2.917086,0.712409,0
4,2,0.62472,3.016237,1.083724,0
5,7,-0.019634,4.000689,1.140055,0
1,2,0.071029,3.670158,0.907005,0
2,8,-0.091109,3.442497,0.871057,0
3,7,-0.430852,3.438863,1.060269,0
4,1,1.023533,3.169606,0.914108,0
5,7,0.099571,3.850844,0.958494,0
1,2,0.414888,3.685902,0.988717,0
2,8,-0.031347,3.455159,0.704767,0
3,2,0.016333,3.377466,0.689175,0
4,2,0.442573,3.455691,0.900448,0
5,7,-0.113621,3.414336,0.952245,0
1,2,-0.145349,4.574408,0.983814,2
2,8,-0.053105,4.94207,0.942651,0
3,18,0.234595,4.223454,1.926155,1
4,2,0.607439,3.862416,1.236266,2
5,10,-0.096584,4.426974,2.071471,2
1,2,0.426579,3.953887,0.907005,0
2,8,0.103014,3.422389,0.855317,0
3,8,-0.55713,3.185894,0.744152,0
4,2,1.144368,1.627654,0.992655,0
5,7,-0.10043,3.561084,1.147693,0
1,2,-0.064363,3.706473,0.790974,0
2,8,-0.16526,3.358486,1.269393,0
3,5,-0.508232,2.965272,0.862777,0
4,2,0.615197,3.045249,0.930045,0
