@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.011,0.293,0.696,0.166,0.314,2
0.344,0.065,0.591,0.289,0.311,2
0.018,0.481,0.502,0.261,0.632,1
0.159,0.688,0.153,0.378,0.407,1
0.065,0.711,0.223,0.351,0.355,1
0.055,0.764,0.181,0.143,0.323,1
0.008,0.799,0.194,0.175,0.333,1
0.01,0.276,0.715,0.165,0.313,1
0.183,0.305,0.512,0.161,0.533,2
0.054,0.045,0.901,0.127,0.442,2
0.013,0.585,0.402,0.142,0.323,2
0.601,0.15,0.248,0.129,0.408,2
0.015,0.53,0.456,0.162,0.384,1
0.207,0.749,0.044,0.138,0.33,1
0.009,0.131,0.86,0.163,0.321,2
0.029,0.566,0.406,0.095,0.462,1
0.207,0.715,0.079,0.045,0.736,1
0.01,0.795,0.195,0.141,0.341,2
0.278,0.477,0.245,0.054,0.47,1
0.051,0.777,0.172,0.107,0.351,1
0.667,0.3,0.034,0.139,0.517,1
0.491,0.328,0.181,0.255,0.406,2
0.008,0.787,0.205,0.179,0.332,1
0.113,0.042,0.845,0.596,0.25,2
0.005,0.074,0.92,0.168,0.436,2
0.069,0.289,0.642,0.201,0.385,2
0.676,0.185,0.139,0.354,0.41,1
0.416,0.47,0.115,0.129,0.428,2
0.058,0.727,0.215,0.182,0.385,1
0.419,0.459,0.122,0.152,0.356,1
0.114,0.439,0.447,0.129,0.395,1
0.196,0.325,0.48,0.235,0.369,2
0.214,0.775,0.011,0.125,0.294,1
0.734,0.153,0.113,0.447,0.368,2
0.587,0.208,0.205,0.192,0.38,1
0.037,0.853,0.11,0.184,0.31,2
0.338,0.035,0.627,0.712,0.182,1
0.248,0.692,0.06,0.324,0.447,1
0.292,0.131,0.577,0.255,0.427,2
0.229,0.564,0.207,0.143,0.428,1
0.303,0.306,0.391,0.456,0.361,2
0.012,0.022,0.966,0.182,0.323,2
0.119,0.516,0.365,0.129,0.412,1
0.156,0.673,0.172,0.243,0.451,1
0.22,0.642,0.138,0.091,0.526,1
0.107,0.687,0.207,0.211,0.529,1
0.26,0.619,0.12,0.469,0.333,1
0.333,0.217,0.45,0.168,0.401,1
0.034,0.697,0.269,0.165,0.334,2
0.181,0.64,0.179,0.573,0.301,1
0.112,0.41,0.478,0.765,0.161,1
0.27,0.583,0.147,0.149,0.448,1
0.242,0.659,0.099,0.231,0.32,1
0.019,0.077,0.904,0.217,0.351,2
0.42,0.514,0.066,0.17,0.317,1
0.668,0.322,0.009,0.59,0.297,1
0.295,0.653,0.052,0.362,0.404,1
0.035,0.83,0.135,0.075,0.659,1
0.14,0.685,0.175,0.249,0.462,1
0.138,0.821,0.042,0.123,0.359,1
0.227,0.755,0.018,0.272,0.474,1
0.562,0.41,0.028,0.191,0.315,1
0.06,0.787,0.153,0.389,0.358,1
0.002,0.077,0.92,0.205,0.331,2
0.087,0.389,0.524,0.157,0.312,2
0.359,0.478,0.163,0.507,0.338,2
0.101,0.69,0.209,0.124,0.312,1
0.247,0.728,0.025,0.273,0.596,1
0.483,0.386,0.131,0.151,0.464,1
0.262,0.673,0.065,0.107,0.546,1
0.114,0.764,0.123,0.231,0.421,1
0.086,0.023,0.891,0.156,0.392,2
0.02,0.7,0.28,0.139,0.313,2
0.489,0.409,0.102,0.356,0.415,2
0.11,0.728,0.163,0.162,0.337,1
0.81,0.174,0.016,0.311,0.452,1
0.941,0.017,0.043,0.445,0.303,0
0.209,0.339,0.452,0.215,0.37,0
0.562,0.297,0.14,0.511,0.329,0
0.488,0.342,0.17,0.128,0.451,0
0.246,0.708,0.046,0.105,0.51,0
0.504,0.415,0.081,0.209,0.327,0
0.405,0.298,0.296,0.21,0.395,0
0.367,0.288,0.345,0.781,0.168,0
0.843,0.015,0.141,0.626,0.232,0
0.158,0.797,0.045,0.129,0.374,0
0.257,0.422,0.321,0.208,0.378,0
0.933,0.049,0.018,0.853,0.104,0
0.912,0.073,0.015,0.563,0.308,0
0.078,0.826,0.095,0.254,0.462,0
0.266,0.413,0.32,0.401,0.376,0
0.844,0.039,0.117,0.706,0.19,0
0.755,0.244,0.001,0.14,0.309,0
0.073,0.821,0.106,0.371,0.41,0
0.365,0.297,0.338,0.436,0.34,0
0.596,0.374,0.03,0.198,0.475,0
0.253,0.444,0.303,0.269,0.376,0
0.054,0.477,0.469,0.799,0.146,0
0.991,0.006,0.003,0.748,0.179,0
0.104,0.83,0.066,0.384,0.408,0
0.655,0.295,0.05,0.107,0.355,0
0.296,0.427,0.276,0.114,0.533,0
0.386,0.439,0.175,0.202,0.325,0
0.806,0.061,0.133,0.408,0.302,0
0.589,0.018,0.394,0.272,0.406,0
0.047,0.046,0.907,0.845,0.115,0
0.249,0.726,0.025,0.488,0.358,0
0.156,0.818,0.026,0.104,0.343,0
0.692,0.219,0.089,0.63,0.219,0
0.257,0.363,0.38,0.635,0.25,0
0.826,0.124,0.05,0.707,0.181,0
0.611,0.332,0.057,0.296,0.411,0
0.645,0.101,0.254,0.801,0.135,0
0.377,0.565,0.059,0.128,0.355,0
0.106,0.658,0.236,0.172,0.329,0
0.548,0.347,0.104,0.296,0.442,0
