@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.596785,0
2,10,-0.440688,4.479066,1.120427,0
3,12,0.092127,4.476359,1.529808,2
4,3,0.906286,2.234771,1.754314,2
5,16,0.283345,5.282326,1.281313,1
1,2,-0.032875,4.185434,0.914961,0
2,8,-0.151472,3.717095,1.009007,0
3,12,0.170735,3.710519,1.347258,0
4,2,-0.28529,3.489355,0.917729,0
5,8,0.040973,3.744269,0.779341,0
1,2,-0.142526,3.201368,0.789669,0
2,8,-0.013152,3.451455,0.83084,0
3,5,-0.261522,3.226075,1.078365,0
4,2,0.75245,3.406319,0.899443,0
5,7,0.016583,3.373647,1.05185,0
1,2,-0.163256,4.538522,0.832532,0
2,8,-0.006814,3.969727,1.190551,0
3,12,0.109875,4.502463,1.413042,1
4,2,0.89193,2.593907,1.142875,0
5,7,-0.155943,4.498704,0.915075,0
1,2,0.011422,4.491303,0.984201,0
2,12,-0.37783,3.764708,1.287945,0
3,8,0.353406,4.198062,1.848532,1
4,2,1.197869,2.095023,0.954301,0
5,7,0.084986,2.574422,0.917852,0
1,2,-0.232815,4.094864,1.267757,2
2,8,-0.255808,4.251957,1.4591,2
3,7,0.127097,4.352923,1.211249,2
4,2,0.854873,2.638,0.998873,0
5,7,0.009956,4.445478,1.001514,0
1,2,0.03638,4.433939,1.162248,2
2,11,-0.00104,5.38112,1.503512,1
3,9,-0.60243,3.762812,0.998438,1
4,2,1.09728,2.927803,0.753155,0
5,6,0.154677,4.589115,0.985198,0
1,3,0.175963,4.827151,1.632092,1
2,8,-0.008638,4.05231,0.940701,0
3,6,0.024367,4.063057,1.014061,0
4,2,0.287437,4.036506,0.979444,0
5,7,-0.123072,3.97339,0.874459,0
1,2,0.013547,4.870147,1.607364,0
2,8,-0.056102,4.162634,0.909015,0
3,3,0.307867,3.268091,0.73267,0
4,1,-0.23608,2.913419,1.034302,0
5,7,0.008568,4.193045,0.892163,0
1,2,0.077831,3.901367,1.163896,0
2,14,-0.292841,3.400645,1.272102,0
3,4,0.309557,3.462795,0.704547,0
4,2,0.992999,3.147476,0.990873,0
5,6,0.148549,3.393658,0.856407,0
1,2,0.268802,4.657121,0.941338,0
2,8,0.073706,4.515958,1.03446,0
3,7,-0.551595,3.946242,1.017679,0
4,2,1.116552,2.248583,1.032016,0
5,7,-0.001155,3.992876,1.165366,0
1,2,-0.060947,5.127048,1.12433,0
2,8,-0.104149,3.657304,0.733965,0
3,12,0.103884,4.301709,1.673547,2
4,2,1.256537,2.805388,1.016016,0
5,7,-0.193745,4.546815,0.865086,0
1,2,-0.127271,5.909694,1.05509,0
2,10,0.052281,4.665842,1.24665,0
3,9,0.065075,3.57853,1.799194,1
4,2,1.726038,4.217083,1.019445,0
5,7,0.349758,5.32793,1.052891,0
1,2,-0.282519,4.445331,1.083116,0
2,8,-0.195382,5.047678,1.003034,1
3,10,-0.149205,3.350088,1.697393,2
4,2,0.32809,2.916137,0.948586,0
5,7,-0.009528,4.917948,1.161895,0
1,2,-0.277818,3.406422,1.378211,1
2,8,-0.36116,3.649491,0.807206,0
3,7,-0.361721,4.131687,1.315846,1
4,2,0.665858,4.009388,1.030874,0
5,7,0.004748,3.817433,0.842174,1
1,2,0.042799,3.68073,0.995741,0
2,10,0.057469,3.258206,2.048921,0
3,5,-0.403206,2.917086,0.71606,0
4,2,0.62472,3.016237,1.088017,0
5,7,-0.019634,4.000689,1.140025,0
1,2,0.071029,3.670158,0.914961,0
2,8,-0.091109,3.442497,0.891095,0
3,7,-0.430852,3.438863,1.065702,0
4,1,1.023533,3.169606,0.917729,0
5,7,0.099571,3.850844,0.958468,0
1,2,0.414888,3.685902,0.99739,0
2,8,-0.031347,3.455159,0.720979,0
3,2,0.016333,3.377466,0.692706,0
4,2,0.442573,3.455691,0.904014,0
5,7,-0.113621,3.414336,0.952219,0
1,2,-0.145349,4.574408,0.992444,2
2,8,-0.053105,4.94207,0.964336,0
3,18,0.234595,4.223454,1.936025,1
4,2,0.607439,3.862416,1.241163,2
5,10,-0.096584,4.426974,2.071415,2
1,2,0.426579,3.953887,0.914961,0
2,8,0.103014,3.422389,0.874992,0
3,8,-0.55713,3.185894,0.747965,0
4,2,1.144368,1.627654,0.996587,0
5,7,-0.10043,3.561084,1.147662,0
1,2,-0.064363,3.706473,0.797912,0
2,8,-0.16526,3.358486,1.298594,0
3,5,-0.508232,2.965272,0.867198,0
4,2,0.615197,3.045249,0.933729,0
5,7,0.168932,4.206562,0.806071,0
1,2,-0.222063,3.909108,0.852315,0
2,8,-0.051539,3.368784,1.06199,0
3,3,-0.24317,3.104877,0.813913,0
4,2,0.38199,3.488715,1.178304,0
5,7,0.063883,3.58635,1.012275,0
1,2,0.07678,3.784312,1.714521,2
2,8,0.115364,4.840624,0.663841,0
3,5,-0.464484,2.41161,0.885289,0
4,2,0.467076,3.247011,0.897157,0
5,7,-0.074416,5.288506,0.806071,0
1,2,-0.664974,3.647504,0.708889,0
2,8,-0.181012,3.439014,0.703838,0
3,7,-0.49615,3.92146,1.034619,0
4,2,1.224945,2.781845,0.976015,0
5,7,0.233234,4.158115,0.782118,0
1,2,-0.17055,3.74833,0.789669,0
2,8,-0.293935,3.763955,0.655011,0
3,2,0.159708,3.395909,0.577091,0
4,2,0.196718,3.314387,0.884585,0
5,7,0.120104,3.773922,1.02512,1
1,2,-0.254526,4.972385,0.832532,2
2,9,-0.38151,4.623354,0.992905,1
3,5,0.518983,4.459865,0.934792,1
4,2,1.161504,1.857721,1.028588,0
5,7,-0.212385,4.915703,0.82204,0
1,2,-0.65602,4.892608,1.012227,0
2,8,-0.176254,5.179627,0.767729,0
3,2,-0.382317,1.596783,0.568539,0
4,2,0.698922,2.224549,0.99773,0
5,8,0.122661,4.657423,0.938334,0
1,2,-0.026514,3.659692,1.195219,1
2,8,-0.187858,3.389889,0.912132,2
3,2,-0.053719,3.511417,0.507689,1
4,2,0.829756,3.68832,0.902871,0
5,7,0.011575,3.691581,1.082052,2
1,2,0.396272,4.929609,0.855612,0
2,8,0.053926,4.360455,0.995502,1
3,6,0.19589,5.654631,0.987583,2
4,2,0.564668,4.000085,1.020588,1
5,7,-0.236352,4.20734,0.971659,1
1,2,0.242624,5.033199,0.979255,2
2,10,-0.114853,3.864322,1.077833,1
3,7,-0.591415,3.093536,1.195461,0
4,2,0.524672,2.796639,0.894871,0
5,7,0.250001,5.78014,0.968188,2
1,2,-0.335751,3.066823,0.972661,0
2,8,-0.150114,3.570451,1.256779,0
3,7,0.34776,3.586543,1.331305,2
4,2,1.101068,3.510934,1.026302,0
5,7,-0.21559,4.149177,0.98624,0
1,2,-0.761086,3.176732,0.881989,0
2,8,0.048259,4.109473,0.87681,0
3,5,-0.356694,3.447432,1.050078,0
4,2,0.459249,2.539034,0.840013,0
5,7,0.117024,4.292822,0.857449,0
1,2,-0.255777,3.995587,0.883638,0
2,8,-0.028734,3.585036,0.805647,0
3,7,-0.189227,3.620939,0.741057,0
4,2,1.219914,3.050896,1.06516,0
5,7,-0.070266,3.83573,0.789755,0
1,2,-0.356086,4.666383,1.058387,1
2,8,-0.106791,3.797649,1.352615,0
3,7,-0.177035,4.185738,1.362059,0
4,2,0.585846,2.846119,1.001159,0
5,7,0.118616,4.594128,0.957426,0
1,2,0.190101,6.251011,1.033658,1
2,9,-0.021415,4.564996,0.709292,0
3,10,0.27467,4.219458,1.096127,1
4,3,0.360173,3.188565,1.200019,0
5,2,-0.449741,3.442915,0.233282,0
1,2,0.229805,4.541616,1.05509,1
2,8,-0.077447,3.995826,0.712928,0
3,6,0.083219,3.931977,1.079516,0
4,2,0.456451,3.601488,0.905157,0
5,7,0.020201,3.859473,0.932085,0
1,2,0.151508,4.552163,1.088062,0
2,8,0.062763,3.765315,0.937844,0
3,9,0.109667,3.667449,1.034125,0
4,2,1.02177,3.85117,0.941729,0
5,7,-0.243181,4.448673,0.982074,0
1,2,0.142336,3.503729,0.921555,1
2,8,-0.299438,3.612764,0.675009,0
3,5,0.194375,3.758382,0.883151,0
4,2,0.70115,3.570433,0.862871,0
5,7,0.031527,3.635125,0.88765,0
1,2,0.07594,5.252722,0.990795,0
2,8,0.242951,3.371703,0.799154,0
3,8,0.152807,3.417787,1.041197,0
4,2,0.78318,2.790591,1.137161,0
5,7,-0.324323,4.188991,1.078233,0
1,2,0.123367,5.794505,1.073224,0
2,8,0.122898,3.788628,0.741237,0
3,7,0.06598,3.754747,0.847628,0
4,2,0.974654,4.479473,1.054874,0
5,7,-0.232274,4.006843,1.155299,0
1,2,-0.001936,5.865826,0.802858,0
2,8,-0.188553,4.783542,0.871356,1
3,8,0.328242,4.19326,1.5553,2
4,3,0.294296,3.476314,1.090303,0
5,7,-0.050644,5.160203,0.985198,1
1,2,0.378178,5.853308,1.302377,0
2,8,0.01649,3.704572,0.623585,0
3,8,0.340019,3.672899,0.761944,0
4,2,0.473565,3.573718,0.891443,0
5,7,-0.246363,5.855324,0.920282,0
1,2,0.453969,5.325631,1.597472,1
2,8,0.323343,3.483463,0.733705,0
3,6,-0.109163,4.185694,0.82559,0
4,2,1.14558,2.64082,1.131447,0
5,7,-0.374895,5.071835,1.083093,0
1,2,0.083163,5.18147,0.971013,0
2,13,0.118453,6.312105,1.355472,0
3,7,0.060183,4.034402,0.868185,0
4,2,1.371678,2.99686,1.235448,0
5,7,-0.172628,5.47714,1.039353,0
1,2,0.266134,5.537619,1.381508,1
2,11,-0.042379,5.832212,1.064847,0
3,5,0.339706,4.701641,0.658992,0
4,2,0.580756,3.289836,1.059445,0
5,7,-0.175241,5.590564,0.944235,0
1,2,0.190753,4.727714,0.994093,0
2,8,0.035214,4.337568,0.891614,0
3,5,0.27005,4.048899,0.779541,0
4,2,1.07515,4.150497,1.035445,0
5,7,-0.278637,4.068149,1.02269,0
1,2,0.170231,5.945864,0.959472,0
2,8,-0.015544,3.852648,0.693709,0
3,9,0.423311,3.865538,1.074089,1
4,2,0.982788,3.064032,1.038874,0
5,7,-0.372867,4.690851,1.05914,0
1,2,0.168007,3.752881,1.036956,0
2,8,0.13526,3.491962,0.783831,0
3,8,0.164591,3.339058,0.704876,0
4,2,0.993542,3.240395,1.028588,0
5,7,-0.315851,3.358328,0.940069,0
1,2,0.138438,5.387275,0.832532,0
2,12,0.118408,4.290943,1.92945,2
3,7,0.342397,3.750212,1.02064,1
4,2,0.882675,2.968468,1.166876,0
5,7,-0.42141,4.668016,1.113989,0
1,2,0.195893,5.612044,0.952878,0
2,8,0.089418,5.015264,0.669035,0
3,7,-0.026185,3.981518,1.078365,0
4,2,1.076338,4.006695,1.051445,0
5,7,-0.231659,4.225795,0.935556,0
1,2,0.17137,5.412522,0.705591,1
2,8,0.000845,4.533209,0.813958,0
3,7,0.460758,3.042725,0.676589,0
4,2,0.634562,4.254125,1.017159,0
5,7,-0.336765,3.879643,0.999084,1
1,2,-0.124299,4.485791,0.868801,0
2,12,-0.018871,4.290601,1.434686,0
3,10,-0.063721,4.128358,1.250555,1
4,2,0.950341,3.831747,0.920015,0
5,9,-0.076758,4.150492,1.347271,1
1,2,0.444226,3.64003,0.883638,0
2,8,0.029938,3.250854,0.755262,0
3,2,0.07154,3.13997,0.575611,0
4,2,0.874186,3.05365,0.985158,0
5,7,-0.226791,3.752728,0.98138,0
1,2,0.061697,4.984469,0.954527,0
2,8,0.127284,4.892,0.940961,0
3,7,0.166968,4.414368,0.890058,1
4,2,0.883029,2.440765,0.9143,0
5,7,-0.114208,4.977835,0.893552,0
1,2,0.413147,5.77454,1.013876,0
2,8,0.145859,3.853193,1.112116,0
3,5,0.104985,3.006312,1.159444,0
4,2,1.537946,6.408688,1.082303,0
5,7,-0.377724,3.710599,1.107393,0
1,2,0.100312,5.387828,0.862206,0
2,8,-0.176794,5.013164,1.16328,0
3,4,-0.030753,3.506631,0.754543,0
4,2,1.270495,3.513744,0.936015,0
5,7,-0.171456,4.205279,0.973742,0
