@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1301 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.010526,0,0,0.010582,0,0,0.417090,0.431312,0.502977,0
9,0.003049,0,0,0.015267,0,0,0.289847,0.293916,0.330196,0
9,0,0,0,0.018349,0,0,0.344950,0.355208,0.407765,0
9,0,0,0,0.00292,0,0,0.616842,0.644664,0.756736,0
9,0.03166,0,0,0.001546,0,0,0.603457,0.634820,0.745177,0
9,0,0,0,0.006289,0,0,0.565642,0.590230,0.693696,0
9,0,0,0,0.009074,0,0,0.284489,0.287598,0.325179,0
9,0,0,0,0.033613,0,0,0.361990,0.365739,0.422354,0
9,0.007207,0,0,0.005415,0,0,0.425690,0.440634,0.511317,0
9,0.002375,0,0,0.001189,0,0,0.820873,0.863276,1.020080,0
9,0,0,0,0.031847,0,0,0.577427,0.599249,0.700879,0
9,0,0,0,0.010969,0,0,0.273895,0.277182,0.312453,0
9,0,0,0,0.008403,0,0,0.454223,0.468464,0.549295,2
9,0.001348,0,0,0.00135,0,0,0.467902,0.490900,0.573428,0
9,0.000425,0,0,0.003825,0,0,0.740983,0.777400,0.916410,1
9,0,0,0,0.023148,0,0,0.546349,0.566149,0.667345,2
9,0.030176,0,0,0.006711,0,0,0.365215,0.376886,0.435776,2
9,0,0,0,0.027523,0,0,0.239303,0.234812,0.264266,0
9,0,0,0,0.008929,0,0,0.502347,0.521473,0.609453,0
9,0.044004,0,0,0.001101,0,0,0.513284,0.540014,0.631520,0
9,0.074713,0,0,0.046243,0,0,0.387480,0.394549,0.457055,0
9,0.007564,0,0,0.015152,0,0,0.320806,0.329111,0.373818,0
9,0.041667,0,0,0.010526,0,0,0.199782,0.200449,0.220046,0
9,0.004004,0,0,0.003006,0,0,0.654976,0.686533,0.806258,0
9,0,0,0,0.00095,0,0,0.823043,0.865248,1.021122,0
9,0,0,0,0.037037,0,0,0.604212,0.626713,0.736382,0
9,0,0,0,0.010799,0,0,0.232410,0.230147,0.252948,0
9,0,0,0,0.019608,0,0,0.226129,0.229024,0.255331,0
9,0.013464,0,0,0.007353,0,0,0.501830,0.523307,0.611891,0
9,0.017189,0,0,0.001012,0,0,0.716467,0.753518,0.888444,0
9,0.038835,0,0,0.009756,0,0,0.372632,0.389553,0.450482,0
9,0.013722,0,0,0.024055,0,0,0.232950,0.230722,0.252540,0
9,0.038647,0,0,0.009709,0,0,0.500120,0.524163,0.613813,2
9,0,0,0,0.007843,0,0,0.409196,0.423584,0.488065,0
9,0,0,0,0,0,0,0.830457,0.873457,1.030792,0
9,0,0,0,0.032258,0,0,0.507900,0.527061,0.617685,0
9,0,0,0,0.023758,0,0,0.272912,0.275169,0.304885,0
9,0,0,0,0,0,0,0.111326,0.111977,0.116424,0
9,0,0,0,0.007407,0,0,0.570545,0.596929,0.700556,0
9,0.007154,0,0,0.001591,0,0,0.686164,0.721322,0.848670,0
9,0.017647,0,0,0.023669,0,0,0.494486,0.510851,0.597955,0
9,0,0,0,0.03118,0,0,0.216615,0.211261,0.235709,0
9,0,0,0,0,0,0,0.438537,0.452925,0.525042,0
9,0,0,0,0.007952,0,0,0.547899,0.571140,0.666846,0
9,0,0,0,0.002857,0,0,0.868572,0.913101,1.079260,0
9,0,0,0,0.019608,0,0,0.572988,0.593718,0.697795,0
9,0,0,0,0.013582,0,0,0.308773,0.310573,0.350937,1
9,0,0,0,0,0,0,0.427098,0.442922,0.512319,2
9,0,0,0,0.003932,0,0,0.566270,0.590873,0.690659,1
9,0.007042,0,0,0.002643,0,0,0.645414,0.678202,0.799556,1
9,0.027933,0,0,0.033708,0,0,0.417188,0.428007,0.500205,0
9,0.023256,0,0,0.004237,0,0,0.151935,0.162628,0.170162,0
9,0.04918,0,0,0.016529,0,0,0.239421,0.245693,0.281644,0
9,0.00846,0,0,0.001695,0,0,0.410166,0.434103,0.505185,0
9,0.002894,0,0,0.001449,0,0,0.807875,0.849872,1.003254,0
9,0.011494,0,0,0.034682,0,0,0.406590,0.417807,0.483185,0
9,0,0,0,0.014842,0,0,0.223392,0.221781,0.243194,0
9,0,0,0,0.008547,0,0,0.376663,0.386536,0.453612,2
9,0,0,0,0.001208,0,0,0.429014,0.446162,0.521560,1
9,0.020647,0,0,0,0,0,0.648185,0.682078,0.802121,0
9,0,0,0,0.012903,0,0,0.628241,0.653903,0.766134,0
9,0,0,0,0.017986,0,0,0.310292,0.312400,0.354821,2
9,0.119658,0,0,0,0,0,0.128849,0.130901,0.140555,0
9,0,0,0,0.003106,0,0,0.595342,0.623796,0.731095,0
9,0.00309,0,0,0.004329,0,0,0.766019,0.804507,0.949484,2
9,0,0,0,0.016854,0,0,0.629061,0.653308,0.767580,0
9,0.021127,0,0,0.010582,0,0,0.193276,0.197829,0.212786,0
9,0.018868,0,0,0,0,0,0.340221,0.354312,0.404572,0
9,0,0,0,0.002967,0,0,0.585999,0.611043,0.717810,0
9,0,0,0,0,0,0,0.832040,0.874573,1.032717,0
9,0,0,0,0.034483,0,0,0.563514,0.582897,0.683040,0
9,0,0,0,0.028455,0,0,0.224210,0.221330,0.243694,0
9,0,0,0,0.028302,0,0,0.224698,0.224547,0.252132,0
9,0,0,0,0.011309,0,0,0.549642,0.570916,0.667676,0
9,0,0,0,0.003333,0,0,0.750506,0.787556,0.928186,0
9,0.016129,0,0,0.043243,0,0,0.448107,0.462036,0.540178,0
9,0,0,0,0.02649,0,0,0.219717,0.217479,0.240495,0
9,0,0,0,0,0,0,0.473702,0.494182,0.577642,1
9,0,0,0,0,0,0,0.639489,0.669671,0.788194,0
9,0,0,0,0,0,0,0.824894,0.867268,1.024017,0
9,0,0,0,0.028736,0,0,0.630357,0.655659,0.772420,0
9,0,0,0,0.021818,0,0,0.285641,0.285722,0.321997,0
9,0,0,0,0.008065,0,0,0.302255,0.319220,0.363235,1
9,0,0,0,0.00367,0,0,0.437530,0.452998,0.530454,0
9,0.012012,0,0.000751,0.001503,0,0,0.643012,0.676220,0.795258,1
9,0.009569,0,0,0.019231,0,0,0.381625,0.394093,0.457572,0
9,0,0,0,0.022556,0,0,0.270331,0.273263,0.308649,0
9,0.007874,0,0,0.007937,0,0,0.045879,0.047463,0.038599,1
9,0.038321,0,0,0.003656,0,0,0.262208,0.279126,0.314401,0
9,0.04497,0,0,0.000763,0,0,0.479373,0.505615,0.592105,0
9,0.006329,0,0,0.012739,0,0,0.392050,0.410609,0.475268,0
9,0,0,0,0.026168,0,0,0.288861,0.290188,0.326469,0
9,0,0,0,0.023077,0,0,0.519224,0.537275,0.629358,0
9,0,0,0,0.009709,0,0,0.584069,0.608495,0.714261,0
9,0.003182,0,0,0.003185,0,0,0.743307,0.779458,0.919391,0
9,0,0,0,0.01227,0,0,0.613586,0.636117,0.746456,0
9,0.00708,0,0,0.019504,0,0,0.233829,0.234205,0.258949,0
9,0,0,0,0.018182,0,0,0.420353,0.429591,0.499672,1
9,0,0,0,0.005792,0,0,0.371720,0.383435,0.438995,0
9,0.002796,0,0.000933,0.003731,0,0,0.772865,0.811309,0.957775,0
9,0,0,0,0.020134,0,0,0.525330,0.542122,0.633800,0
9,0.001957,0,0,0.017647,0,0,0.266420,0.267220,0.302209,0
9,0,0,0,0.02521,0,0,0.399637,0.413413,0.481913,0
9,0,0,0,0.006515,0,0,0.456297,0.472449,0.555716,0
9,0.00237,0,0,0.005534,0,0,0.760034,0.798184,0.941851,0
9,0,0,0,0.030457,0,0,0.634185,0.659112,0.776139,0
9,0,0,0,0.004839,0,0,0.291649,0.297692,0.333142,0
9,0,0,0,0.015504,0,0,0.360670,0.372809,0.431429,0
9,0,0,0,0.010545,0,0,0.468963,0.485133,0.567948,0
9,0.002913,0,0,0.002915,0,0,0.801723,0.841840,0.993779,0
9,0,0,0,0.027322,0,0,0.612595,0.636301,0.748396,0
9,0,0,0,0.013554,0,0,0.284715,0.289608,0.327381,0
9,0,0,0,0,0,0,0.359054,0.368824,0.420659,0
9,0,0,0,0.00299,0,0,0.512953,0.534932,0.626131,1
9,0.012163,0,0,0.004233,0,0.000529,0.714754,0.751180,0.886155,2
9,0,0,0,0.005291,0,0,0.549874,0.572283,0.668608,0
9,0,0,0,0.022968,0,0,0.279168,0.281255,0.318669,1
9,0,0,0,0.012821,0,0,0.487180,0.504716,0.589323,0
9,0.004167,0,0,0,0,0,0.419541,0.433833,0.506328,0
9,0.014039,0,0,0.001081,0,0,0.617232,0.647965,0.761775,0
9,0,0,0,0.019481,0,0,0.563737,0.584793,0.687387,0
9,0.007547,0,0,0.015123,0,0,0.176465,0.180682,0.192888,0
9,0,0,0,0.03125,0,0,0.544312,0.562923,0.658530,1
9,0,0,0,0.003552,0,0,0.430145,0.443794,0.520259,0
9,0.000997,0,0,0.003992,0,0,0.770895,0.809948,0.954080,0
9,0,0,0,0.02551,0,0,0.619261,0.641921,0.754533,0
9,0,0,0,0.014469,0,0,0.267774,0.271672,0.307764,0
9,0,0,0,0.017241,0,0,0.244445,0.248133,0.279870,0
9,0.004794,0,0,0.004798,0,0,0.398849,0.414915,0.482701,0
9,0.017062,0,0,0.001898,0,0,0.629090,0.661066,0.777858,0
9,0,0,0,0.046512,0,0,0.566741,0.585916,0.688098,0
9,0.010033,0,0,0.01005,0,0,0.235237,0.242655,0.269043,0
9,0.035928,0,0,0.006024,0,0,0.326709,0.340991,0.392288,1
9,0.046398,0,0,0.003667,0,0,0.204079,0.220156,0.245110,0
9,0.033708,0,0,0.00375,0,0,0.447845,0.471521,0.550575,0
9,0.091892,0,0,0.021739,0,0,0.361111,0.375980,0.435176,0
9,0,0,0,0.01107,0,0,0.217015,0.216406,0.237847,0
9,0,0,0,0.02521,0,0,0.374677,0.384541,0.443561,0
9,0.017493,0,0,0.00292,0,0,0.451362,0.471405,0.549670,0
9,0.01056,0,0,0.003171,0,0,0.752128,0.789925,0.932835,0
9,0,0,0,0.033333,0,0,0.597912,0.619762,0.728847,0
9,0,0,0,0.015306,0,0,0.319009,0.324862,0.370432,0
9,0,0,0,0.017391,0,0,0.339291,0.346896,0.398238,0
9,0.007491,0,0,0.005629,0,0,0.446274,0.462114,0.541259,0
9,0,0,0,0.006897,0,0,0.773115,0.810630,0.956572,1
9,0,0,0,0.016667,0,0,0.610631,0.634607,0.747480,0
9,0,0,0,0.004926,0,0,0.326998,0.334382,0.381348,0
9,0,0,0,0.024194,0,0,0.452632,0.460556,0.532066,0
9,0,0,0,0.004983,0,0,0.538062,0.558852,0.655073,0
9,0.001167,0,0,0.007009,0,0,0.750400,0.786992,0.928186,0
9,0,0,0,0.02809,0,0,0.574260,0.592872,0.696541,0
9,0,0,0,0.024074,0,0,0.217264,0.216058,0.236119,0
9,0,0,0,0.020202,0,0,0.326352,0.331571,0.380988,0
9,0,0,0,0.006065,0,0,0.668049,0.698353,0.822973,2
9,0,0,0,0.003226,0,0,0.794492,0.833746,0.984204,1
9,0,0,0,0.029557,0,0,0.624668,0.647776,0.761912,0
9,0,0,0,0.023438,0,0,0.289900,0.297579,0.334561,0
9,0.017391,0,0,0.026316,0,0,0.148447,0.145309,0.157344,0
9,0.003883,0,0,0.007782,0,0,0.387780,0.399747,0.467029,0
9,0.016018,0,0,0.003817,0,0,0.764272,0.802667,0.947156,0
9,0,0,0,0.021978,0,0,0.607930,0.630165,0.740356,0
9,0,0,0,0.029795,0,0,0.222976,0.222760,0.244373,0
9,0,0,0,0.02381,0,0,0.234774,0.231904,0.262556,1
9,0.007987,0,0,0.0064,0,0,0.383092,0.397799,0.462845,0
9,0,0,0,0.01218,0,0,0.737893,0.772253,0.910445,0
9,0,0,0,0,0,0,0.599639,0.623343,0.731934,0
9,0,0,0,0.013937,0,0,0.313416,0.320375,0.363424,1
9,0.057143,0,0,0.009615,0,0,0.217970,0.227131,0.251558,0
9,0.01721,0,0,0.00816,0,0,0.595320,0.622553,0.729884,0
9,0.013158,0,0.001317,0.003292,0,0,0.638298,0.670998,0.789979,1
9,0,0,0,0.025157,0,0,0.586315,0.608221,0.714040,0
9,0.003866,0,0,0.009032,0,0,0.253189,0.261027,0.292428,1
9,0.028037,0,0,0.037736,0,0,0.309305,0.310119,0.356210,0
9,0.013769,0,0,0.008621,0,0,0.443905,0.460337,0.535346,0
9,0.001431,0,0,0.001433,0,0,0.811696,0.853173,1.007808,0
9,0,0,0,0.035088,0,0,0.613717,0.635354,0.747274,0
9,0,0,0,0.014184,0,0,0.299055,0.303821,0.342328,0
9,0.078261,0,0,0.008772,0,0,0.185386,0.191763,0.209092,0
9,0.024862,0,0,0.002766,0,0,0.254814,0.269580,0.306506,0
9,0.037893,0,0,0.0037,0,0,0.591146,0.620775,0.730024,1
9,0,0,0,0.037975,0,0,0.499570,0.514374,0.601579,0
9,0.009728,0,0,0.017544,0,0,0.159563,0.164435,0.173846,0
9,0,0,0,0.041322,0,0,0.428008,0.436181,0.507471,0
9,0,0,0,0.007018,0,0,0.605258,0.632020,0.743872,0
9,0.021292,0,0,0.004261,0,0,0.661537,0.695919,0.819603,0
9,0.005291,0,0,0.037234,0,0,0.495736,0.511535,0.598372,0
9,0,0,0,0.014151,0,0,0.258302,0.261380,0.287746,0
9,0,0,0,0.019417,0,0,0.313054,0.315132,0.359209,0
9,0,0,0,0.005593,0,0,0.578331,0.606018,0.711412,0
9,0,0,0,0.002183,0,0,0.784048,0.823536,0.971542,0
9,0,0,0,0.012346,0,0,0.530173,0.550930,0.644927,0
9,0.028571,0,0,0.019678,0,0,0.192576,0.195849,0.210388,0
9,0,0,0,0.021127,0,0,0.444085,0.455963,0.529616,0
9,0.005882,0,0,0.002946,0,0,0.458203,0.476366,0.556731,0
9,0,0,0,0.005034,0,0,0.794603,0.833253,0.983726,0
9,0,0,0,0.02439,0,0,0.565478,0.585053,0.688656,0
9,0,0,0,0.007949,0,0,0.298877,0.304467,0.340979,0
9,0.009804,0,0,0,0,0,0.103260,0.106879,0.109317,0
9,0.003704,0,0,0.009276,0,0,0.359688,0.371513,0.429174,0
9,0,0,0,0.007823,0,0,0.764144,0.800241,0.943485,0
9,0,0,0,0.038217,0,0,0.545115,0.561127,0.659544,0
9,0.0217,0,0,0.012681,0,0,0.138543,0.140420,0.146068,1
9,0,0,0,0.018519,0,0,0.373757,0.380186,0.438115,0
9,0,0,0,0.005455,0,0,0.489092,0.508117,0.595481,0
9,0,0,0,0.004608,0,0,0.802909,0.842478,0.994984,1
9,0,0,0,0.006061,0,0,0.615468,0.639709,0.749610,0
9,0,0,0,0.011628,0,0,0.245674,0.247126,0.275545,0
9,0,0,0,0.032967,0,0,0.302495,0.295576,0.337170,0
9,0.016447,0,0,0.004942,0,0,0.466299,0.483776,0.566703,0
9,0.007067,0,0,0.004717,0,0,0.745499,0.783586,0.925171,0
9,0,0,0,0.017544,0,0,0.437710,0.456827,0.531795,0
9,0.012968,0,0,0.012987,0,0,0.222593,0.229090,0.254371,0
9,0,0,0,0.020619,0,0,0.142356,0.138414,0.147794,0
9,0.00235,0,0,0.005882,0,0,0.584382,0.609625,0.716007,0
9,0,0,0,0.002584,0,0,0.763733,0.802161,0.946555,0
9,0.039773,0,0,0.022857,0,0,0.368542,0.380922,0.444261,0
9,0.010081,0,0,0.022222,0,0,0.234110,0.238234,0.264845,0
9,0,0,0,0.014706,0,0,0.468743,0.484790,0.562750,1
9,0,0,0,0.005382,0,0,0.740991,0.776272,0.916089,2
9,0,0,0,0.002326,0,0,0.809615,0.849755,1.003450,2
9,0,0,0,0.04908,0,0,0.519296,0.533707,0.623083,0
9,0,0,0,0.020183,0,0,0.283512,0.287925,0.325500,2
9,0,0,0,0.056075,0,0,0.370714,0.369764,0.428791,0
9,0,0,0,0.00597,0,0,0.604364,0.632045,0.743244,0
9,0.004651,0,0,0.006206,0,0,0.746538,0.783313,0.924320,0
9,0,0,0,0.018868,0,0,0.591728,0.612210,0.717064,0
9,0,0,0,0.015101,0,0,0.249635,0.252701,0.281203,0
9,0,0,0,0.048544,0,0,0.434061,0.439793,0.514418,0
9,0,0,0,0.005935,0,0,0.524646,0.546273,0.637524,0
9,0,0,0,0.002622,0,0,0.739499,0.776614,0.914958,0
9,0,0,0,0.02454,0,0,0.616671,0.638535,0.748121,0
9,0,0,0,0.020408,0,0,0.223108,0.222782,0.245440,0
9,0,0,0,0.008547,0,0,0.381275,0.390496,0.449184,0
9,0.005731,0,0,0.007174,0,0,0.430970,0.447862,0.521507,0
9,0.02607,0,0,0.002676,0,0,0.758472,0.797300,0.941309,1
9,0.040541,0,0,0.020408,0,0,0.240050,0.249108,0.284448,0
9,0,0,0,0.017606,0,0,0.263081,0.266899,0.298726,0
9,0.009174,0,0,0,0,0,0.040746,0.058872,0.045254,0
9,0.015203,0,0,0,0,0,0.036364,0.053440,0.039879,0
9,0.056202,0,0,0,0,0,0.020112,0.028802,0.019639,0
9,0.024845,0,0,0,0,0,0.030967,0.043891,0.033615,0
9,0,0,0,0.021382,0,0,0.258345,0.258600,0.288683,0
9,0.06,0,0,0.030303,0,0,0.079475,0.073470,0.070472,0
9,0,0,0,0.020755,0,0,0.426109,0.438472,0.508512,0
9,0,0,0,0,0,0,0.793133,0.833449,0.984931,0
9,0.028736,0,0,0.028902,0,0,0.445161,0.459530,0.534787,0
9,0.004702,0,0,0.012559,0.00157,0,0.254081,0.265027,0.291562,1
9,0.016529,0,0,0,0,0,0.164167,0.169243,0.186806,0
9,0.040706,0.001359,0,0.006793,0,0,0.267163,0.279283,0.318481,1
9,0.015512,0,0,0,0,0,0.701550,0.738291,0.869471,0
9,0,0,0,0.026316,0,0,0.581098,0.600467,0.704931,0
9,0.026534,0,0,0.009129,0,0,0.553415,0.578316,0.675550,0
9,0,0,0,0.025974,0,0,0.178762,0.172042,0.187104,0
9,0,0,0,0.008991,0,0,0.547436,0.570632,0.666901,0
9,0.035813,0,0,0.001838,0.000919,0,0.645596,0.679114,0.799470,1
9,0,0,0,0.041958,0,0,0.472445,0.482743,0.564093,0
9,0,0,0,0.01848,0,0,0.228339,0.225472,0.248192,0
9,0,0,0,0.020202,0,0,0.359440,0.366387,0.424968,0
9,0,0,0,0.01487,0,0,0.389353,0.399878,0.465775,0
9,0.008043,0,0,0.006711,0,0,0.750367,0.787635,0.928829,0
9,0,0,0,0.031056,0,0,0.562169,0.580265,0.681138,0
9,0,0,0,0.023033,0,0,0.268141,0.269719,0.298146,0
9,0,0,0,0.007143,0,0,0.422490,0.439121,0.506986,1
9,0.003831,0,0,0.002558,0,0,0.537196,0.558814,0.656547,2
9,0.00252,0,0,0.001261,0,0,0.794572,0.834496,0.985421,2
9,0,0,0,0.010582,0,0,0.313396,0.332929,0.382025,0
9,0,0,0,0.013769,0,0,0.276930,0.288110,0.325626,2
9,0,0,0,0.023622,0,0,0.419266,0.429093,0.497278,0
9,0,0,0,0.01676,0,0,0.455469,0.472917,0.550206,0
9,0.013356,0,0,0.004177,0,0,0.703430,0.738373,0.869871,1
9,0,0,0,0.03012,0,0,0.612187,0.634934,0.747362,0
9,0,0,0,0.011928,0,0,0.205901,0.207382,0.224970,1
