@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.123077,0,0,0,0,0,0,0,0.058451,0.058828,0.054488,0
0.031088,0.002597,0,0.007792,0.005195,0,0,0,0.302403,0.325936,0.376588,1
0.006783,0,0,0.00194,0,0.00097,0,0.00097,0.608473,0.657763,0.776145,2
0.02439,0,0,0,0,0,0,0,0.409625,0.439680,0.512875,0
0.002994,0,0,0.006006,0.006006,0.003003,0,0,0.147895,0.151310,0.158083,0
0.024096,0.012195,0,0,0,0,0,0,0.160158,0.170086,0.186228,1
0.035484,0,0,0.003236,0,0,0,0,0.241828,0.262853,0.298455,0
0.0125,0,0.001252,0,0.001252,0.001252,0,0,0.548341,0.593586,0.699535,1
0,0,0.011236,0,0,0,0,0,0.563618,0.604798,0.706353,0
0.008264,0,0,0,0,0,0,0,0.118456,0.128956,0.130037,1
0,0,0,0.016949,0,0,0,0,0.406540,0.428734,0.495330,0
0,0,0,0.006353,0.001271,0.002541,0,0,0.609786,0.656197,0.772853,0
0.002299,0,0,0.002304,0,0,0,0,0.689918,0.746319,0.881220,0
0,0,0,0.021277,0,0,0,0,0.328857,0.348906,0.405077,0
0,0,0,0.009174,0,0.003058,0,0,0.262326,0.269177,0.297174,0
0,0,0,0.018519,0,0,0,0,0.303738,0.319196,0.360854,0
0,0,0.002924,0.002924,0.002924,0.005848,0,0,0.552657,0.594023,0.697120,0
0.017002,0.001548,0,0,0.001548,0,0,0,0.530465,0.573911,0.675580,0
0,0,0.012658,0,0,0,0,0,0.503374,0.538924,0.632543,0
0,0,0.003636,0.010909,0.003636,0.003636,0,0,0.243887,0.250285,0.280211,0
0,0,0,0.016949,0,0,0,0,0.306443,0.309730,0.351261,0
0.00361,0,0.007246,0.003623,0,0.007246,0,0,0.363509,0.387506,0.448946,0
0,0,0.002381,0,0,0.002381,0,0,0.754015,0.816636,0.966690,0
0,0,0,0,0.012821,0,0,0,0.523612,0.555053,0.648899,0
0,0,0,0.003663,0.007326,0,0,0,0.241667,0.247035,0.273874,0
0,0,0,0.016949,0,0,0,0,0.392872,0.416048,0.487503,2
0,0,0,0.002703,0,0,0,0,0.408005,0.440020,0.513429,0
0,0,0.003401,0.001701,0.004252,0.004252,0,0,0.674686,0.727865,0.859659,1
0,0,0.018692,0.009346,0,0.009346,0,0,0.486397,0.519553,0.610434,2
0.015101,0,0,0.003361,0.003361,0,0,0,0.323363,0.342125,0.396430,2
0,0,0,0.018519,0,0,0,0,0.219967,0.216965,0.239264,0
0,0,0.00597,0.01194,0.008955,0.00597,0,0,0.440918,0.470437,0.550269,0
0.019824,0.002208,0,0,0.002208,0,0,0,0.445937,0.482237,0.564713,0
0.045977,0,0,0.034884,0.011628,0,0,0,0.348842,0.357386,0.413199,0
0.006061,0,0,0.00304,0,0,0,0,0.286586,0.299781,0.338642,0
0,0,0,0,0,0,0,0,0.154399,0.157486,0.166718,0
0,0,0.002008,0.004016,0.004016,0.004016,0,0,0.583078,0.628919,0.739988,0
0,0,0,0,0,0,0,0,0.754813,0.817124,0.966201,0
0,0,0,0.025,0.025,0,0,0,0.540655,0.573299,0.673411,0
0,0,0.008658,0.004329,0.004329,0.008658,0,0,0.198913,0.197611,0.211385,0
0,0,0,0.04,0,0,0,0,0.206066,0.210195,0.228877,0
0.009804,0,0.002457,0.007371,0.002457,0.002457,0,0,0.433624,0.465030,0.544716,0
0.008097,0,0,0,0,0,0,0,0.651882,0.705296,0.833415,0
0.029126,0,0,0,0.009804,0,0,0,0.334187,0.357560,0.412646,0
0.003436,0,0,0.017241,0,0.006897,0,0,0.207716,0.205346,0.225019,0
0,0,0,0.009804,0,0,0,0,0.440433,0.473386,0.552041,2
0,0,0,0.011811,0.011811,0,0,0,0.335865,0.358103,0.414318,0
0,0,0,0,0,0,0,0,0.760389,0.823466,0.974497,0
0,0,0,0.025974,0,0,0,0,0.451442,0.479137,0.559164,0
0,0,0,0.008658,0,0,0,0,0.245171,0.248239,0.271814,0
0,0,0,0,0,0,0,0,0.089571,0.088738,0.084309,0
0,0,0,0.007435,0,0,0,0,0.490045,0.526852,0.617697,0
0.00159,0,0,0,0,0,0,0,0.612107,0.661612,0.780037,0
0,0,0,0,0,0,0,0,0.430126,0.450174,0.525362,0
0,0,0,0.026786,0.008929,0.004464,0,0,0.191691,0.187174,0.204175,0
0,0,0,0,0,0,0,0,0.369835,0.392924,0.454203,0
0,0,0.007968,0.007968,0.003984,0.007968,0,0,0.480371,0.514391,0.600402,0
0,0,0,0,0,0.002865,0,0,0.802799,0.868518,1.028361,0
0,0,0,0.026316,0,0,0,0,0.507202,0.540119,0.633586,0
0,0,0.003401,0.006803,0.006803,0.003401,0,0,0.281393,0.285282,0.317710,1
0,0,0,0,0,0,0,0,0.373682,0.397062,0.455463,2
0,0,0,0.002625,0,0,0,0,0.508562,0.543904,0.635598,1
0.003521,0.001764,0.001764,0.003527,0,0.001764,0,0,0.573771,0.619576,0.731307,1
0,0,0,0.045455,0.011364,0.011364,0,0,0.342307,0.356003,0.414555,0
0.012712,0,0,0,0,0,0,0,0.128084,0.138540,0.141316,0
0,0,0,0.016667,0,0.016667,0,0,0.202434,0.210477,0.234686,0
0.00339,0,0.003401,0,0.003401,0.003401,0,0,0.344412,0.374540,0.435209,0
0,0,0,0,0,0,0,0,0.744947,0.806592,0.954247,0
0,0,0,0,0.011628,0,0,0,0.358462,0.370383,0.425835,0
0,0,0,0.007435,0.011152,0,0,0,0.199141,0.196569,0.213428,0
0,0,0,0,0,0,0,0,0.468244,0.500546,0.580831,1
0,0,0.005714,0.002857,0.005714,0.005714,0,0,0.533629,0.572734,0.672217,2
0,0,0,0,0.003257,0,0,0,0.789008,0.854045,1.010926,1
0,0,0,0,0.012987,0,0,0,0.534724,0.565475,0.661069,0
0,0,0,0.009677,0,0,0,0,0.276620,0.279278,0.310625,2
0,0,0.02,0,0.02,0.02,0,0,0.342360,0.346726,0.396236,0
0,0,0,0.007853,0.007853,0,0,0,0.510033,0.547737,0.642765,1
0,0,0,0.003339,0.001669,0.001669,0,0,0.751664,0.811825,0.960342,2
0,0,0,0,0,0,0,0,0.556970,0.590808,0.692063,1
0,0,0.003597,0.010791,0,0.003597,0,0,0.172606,0.171100,0.180615,1
0,0,0,0.017241,0,0,0,0,0.322687,0.338481,0.391400,2
0,0,0.002421,0.002421,0.002421,0,0,0,0.356645,0.382148,0.447439,1
0.009642,0,0,0,0,0,0,0,0.571733,0.618687,0.729441,0
0,0,0.025974,0,0.012987,0,0,0,0.574156,0.610328,0.714067,0
0,0,0,0,0.01083,0,0,0.00361,0.277545,0.278712,0.313266,2
0.103448,0,0,0,0,0.017544,0,0,0.087018,0.086980,0.087669,0
0,0,0.004149,0.002075,0.002075,0.004149,0,0,0.533318,0.574761,0.673933,0
0,0,0,0.00495,0.001238,0.001238,0,0,0.700876,0.757312,0.895471,2
0,0,0,0.011364,0,0,0,0,0.563110,0.597330,0.701722,0
0.003521,0,0,0,0.003534,0,0,0,0.175949,0.180549,0.192187,0
0,0,0,0,0,0,0,0,0.266722,0.282703,0.316910,0
0,0,0,0.005952,0.002976,0,0,0,0.515679,0.554314,0.650944,0
0,0,0,0,0.00157,0,0,0,0.765328,0.828106,0.979847,0
0,0,0,0,0.027778,0,0,0,0.508318,0.537211,0.627924,0
0,0,0,0.004082,0.004082,0.004082,0,0,0.204576,0.201305,0.215394,0
0,0,0.019231,0.038462,0.019231,0,0,0,0.170829,0.169900,0.186024,0
0,0,0,0.016181,0,0.003236,0,0,0.485419,0.517283,0.604971,0
0,0,0.002227,0.002227,0.002227,0,0,0,0.677877,0.732192,0.864103,0
0,0,0,0.032609,0.01087,0,0,0,0.406234,0.426709,0.497352,0
0,0,0,0.026549,0,0.004425,0,0,0.191915,0.192416,0.206826,0
0,0,0,0,0,0,0,0,0.413247,0.442473,0.512994,1
0,0,0,0,0,0,0,0,0.570646,0.615589,0.726220,0
0,0,0,0,0,0,0,0,0.758716,0.821444,0.971961,0
0,0,0,0.011628,0.011628,0,0,0,0.563716,0.599348,0.704096,0
0,0,0,0.007299,0.00365,0,0,0,0.259448,0.257953,0.286153,0
0,0,0,0,0,0,0,0,0.248023,0.268117,0.301032,1
0,0,0,0,0,0,0,0,0.364180,0.389191,0.455354,0
0.007508,0,0,0,0,0.001504,0,0,0.577202,0.623701,0.734340,1
0,0,0.019417,0.009709,0.009709,0.019417,0,0,0.311519,0.327218,0.377879,0
0,0,0,0,0,0,0,0,0.251881,0.256646,0.282224,0
0,0,0,0,0,0,0,0,0.050236,0.049559,0.038808,1
0.025547,0,0,0,0,0,0,0,0.208411,0.226971,0.252203,0
0.022866,0,0,0,0,0,0,0,0.417062,0.451695,0.529320,0
0,0,0,0.012821,0,0,0,0,0.356516,0.380074,0.436569,0
0,0,0.003745,0.011236,0.007491,0.003745,0,0,0.263674,0.266358,0.295922,0
0,0,0,0,0,0.015625,0,0,0.470411,0.496521,0.576969,0
0,0,0.002778,0.013889,0.002778,0.002778,0,0,0.520601,0.557503,0.654931,0
0,0,0.001595,0.00319,0.001595,0.007974,0,0,0.668406,0.720441,0.850777,0
0,0,0,0.012346,0.012346,0,0,0,0.557838,0.591645,0.693866,0
0.003546,0,0,0.014235,0.003559,0,0,0,0.204957,0.206093,0.225088,0
0,0,0,0.018519,0,0,0,0,0.368069,0.382989,0.441386,1
0,0,0,0.007752,0.003876,0,0,0,0.324911,0.341210,0.387417,0
0,0,0.001869,0.001869,0,0.001869,0,0,0.711202,0.767977,0.907788,0
0,0,0.013514,0.013514,0.027027,0,0,0,0.476059,0.501454,0.584108,0
0,0,0.003937,0.007874,0,0.007874,0,0,0.234496,0.237666,0.263195,0
0,0,0,0,0,0,0,0,0.334997,0.355171,0.408029,0
0,0,0,0.009804,0,0,0,0,0.380080,0.405569,0.475394,0
0,0,0,0.001582,0.001582,0,0,0,0.688535,0.743583,0.878984,0
0,0,0,0.040816,0,0,0,0,0.574339,0.611953,0.719557,0
0,0,0,0,0,0.003236,0,0,0.265185,0.274798,0.305017,0
0,0,0,0,0,0,0,0,0.304323,0.321303,0.365791,0
0,0,0,0.014085,0.014085,0.003521,0,0,0.398062,0.422992,0.495150,0
0.001942,0,0,0,0.001946,0,0,0,0.735378,0.794362,0.939194,0
0,0,0,0.032967,0.010989,0,0,0,0.549171,0.585643,0.688456,0
0,0,0,0.006042,0.003021,0.003021,0,0,0.252724,0.260200,0.291168,0
0,0,0,0,0,0,0,0,0.315646,0.329249,0.368049,0
0,0,0,0.005988,0.005988,0,0,0,0.440352,0.472430,0.552612,1
0.004233,0.001059,0,0,0,0.001059,0,0,0.645632,0.697753,0.824627,2
0,0,0,0,0,0,0,0,0.490416,0.522313,0.608987,0
0,0,0,0.014184,0,0.003546,0,0,0.247365,0.251531,0.279536,1
0,0,0,0.025974,0,0,0,0,0.434422,0.459333,0.532350,0
0,0,0.004184,0,0,0.004184,0,0,0.350054,0.373522,0.435365,0
0.00432,0,0.004329,0,0.002165,0.002165,0,0,0.539180,0.581167,0.684392,0
0,0,0,0.013158,0,0,0,0,0.490396,0.520825,0.608796,0
0.003774,0,0.003788,0.003788,0.003788,0.007576,0,0,0.152598,0.155974,0.161618,0
0,0,0,0.010526,0,0,0,0,0.489901,0.512096,0.595565,1
0,0,0.007117,0.003559,0.003559,0.007117,0,0,0.361894,0.385409,0.450343,0
0,0,0,0.002,0,0,0,0,0.706554,0.763541,0.901894,0
0,0,0.010309,0.020619,0.010309,0.010309,0,0,0.565714,0.600536,0.706328,0
0,0,0,0.003226,0,0,0,0,0.242860,0.250795,0.278647,0
0,0,0,0,0,0.017544,0,0,0.204938,0.209061,0.229868,0
0,0,0,0.007692,0.003846,0.005769,0,0,0.338640,0.362200,0.420802,0
0.009488,0,0,0,0,0,0,0,0.567711,0.613180,0.721685,0
0,0,0,0.037383,0.018692,0.009346,0,0,0.511585,0.540291,0.634417,0
0.003344,0,0,0.010067,0.003356,0.003356,0,0,0.202901,0.211711,0.229969,0
0.012048,0,0,0,0,0,0,0,0.268100,0.282791,0.319546,1
0.02934,0,0,0.002451,0,0,0,0,0.174859,0.191204,0.210619,0
0.0075,0,0.005013,0,0.010025,0.007519,0,0,0.387898,0.418030,0.489254,0
0.076087,0,0,0.021978,0.010989,0,0,0,0.304649,0.321400,0.370812,0
0,0,0,0.007407,0.007407,0,0,0,0.192690,0.190955,0.204774,0
0,0,0,0,0,0,0,0,0.335401,0.347141,0.393401,0
0.008746,0,0,0,0,0,0,0,0.373420,0.399968,0.465375,0
0.004228,0,0,0.002119,0,0,0,0,0.681746,0.736509,0.870939,0
0,0,0.011236,0.033708,0.022472,0.011236,0,0,0.533991,0.567243,0.667722,0
0,0,0,0.003413,0.003413,0.003413,0,0,0.277777,0.288043,0.323108,0
0,0,0,0,0,0,0,0,0.293176,0.305039,0.344791,0
0.003745,0,0.003759,0.011278,0.007519,0,0,0,0.377493,0.403269,0.471433,0
0,0,0,0,0.001534,0,0,0,0.708851,0.764041,0.902167,1
0,0,0,0.022472,0.022472,0,0,0,0.539289,0.575917,0.677651,0
0,0,0.003289,0,0.003289,0.009868,0,0,0.290568,0.302170,0.340525,0
0,0,0.016393,0.032787,0.016393,0.032787,0,0,0.393654,0.406778,0.469405,0
0,0,0,0.01,0.013333,0,0,0,0.473577,0.506692,0.594215,0
0,0,0.004684,0.002342,0.004684,0.002342,0,0,0.678267,0.731174,0.863504,0
0,0,0,0.034091,0.011364,0,0,0,0.520377,0.548466,0.643870,0
0,0,0,0.026022,0.003717,0,0,0,0.187692,0.187972,0.201515,0
0,0,0,0.020408,0,0,0,0,0.291689,0.301598,0.341479,0
0,0,0,0.006748,0.005398,0,0,0,0.604902,0.650910,0.767613,2
0,0,0,0,0,0,0,0,0.730501,0.787928,0.931034,1
0,0,0,0.039604,0.009901,0,0,0,0.570490,0.605490,0.712074,0
0,0,0,0.003135,0,0,0,0,0.265109,0.275335,0.306079,0
0,0,0,0.035714,0,0,0,0,0.119909,0.116573,0.119286,0
0,0,0,0.015625,0.007812,0,0,0,0.313642,0.332295,0.386824,0
0.012214,0,0,0,0,0,0,0,0.698415,0.754673,0.891625,0
0,0,0.022222,0.022222,0.011111,0,0,0,0.554920,0.587328,0.689157,0
0,0,0,0.018657,0.003731,0.007463,0,0,0.200699,0.200427,0.214766,0
0,0,0,0.04878,0,0,0,0,0.171288,0.170069,0.188087,1
0.003195,0,0,0,0,0,0,0,0.327120,0.348779,0.405039,0
0,0,0.002439,0.002439,0.014634,0.002439,0,0,0.673373,0.722734,0.852885,0
0,0,0,0,0,0,0,0,0.537024,0.571106,0.670709,0
0,0,0.003497,0.003497,0.003497,0,0,0,0.288737,0.300048,0.335835,1
0.038462,0,0,0,0,0,0,0,0.174553,0.183355,0.193008,0
0.009058,0,0.00363,0.010889,0.005445,0.001815,0,0,0.527079,0.567069,0.665388,0
0.005263,0.002635,0,0.001318,0,0.001318,0,0,0.560015,0.605405,0.714020,1
0,0,0,0,0,0,0,0,0.530169,0.561034,0.656736,0
0,0,0,0.010336,0,0,0,0,0.230291,0.240937,0.264848,1
0,0,0,0.019231,0.019231,0,0,0,0.242721,0.238335,0.268807,0
0.006897,0,0.00692,0.013841,0.00692,0.00692,0,0,0.378969,0.402870,0.467541,0
0,0,0,0.002874,0,0,0,0,0.745685,0.806894,0.955225,0
0,0,0.023529,0.047059,0.023529,0.011765,0,0,0.549372,0.583819,0.685672,0
0,0,0.003559,0.010676,0.003559,0.003559,0,0,0.260637,0.269830,0.300979,0
0.070175,0,0,0,0,0,0,0,0.133021,0.137185,0.140051,0
0.002762,0,0.00554,0.00277,0,0.00554,0,0,0.205865,0.222881,0.252329,0
0.020333,0,0.001852,0.001852,0.001852,0.001852,0,0,0.528375,0.570533,0.671505,1
0,0,0,0.012821,0.012821,0,0,0,0.460928,0.481255,0.560755,0
0.007782,0,0,0.003906,0,0,0,0,0.147831,0.150124,0.152996,0
0,0,0,0.033333,0,0,0,0,0.391988,0.404932,0.463634,0
0,0,0,0.004684,0.004684,0,0,0,0.540378,0.580511,0.682999,0
0.012784,0,0,0.001422,0.001422,0.001422,0,0,0.590127,0.638102,0.753070,0
0,0,0,0.043011,0.010753,0,0,0,0.435376,0.458302,0.535250,0
0,0,0,0.009464,0,0,0,0,0.225299,0.230689,0.252644,0
0,0,0,0,0,0,0,0,0.272534,0.273471,0.306581,0
0,0,0.002242,0.006726,0,0.002242,0,0,0.519627,0.560341,0.658393,0
0,0,0,0,0,0,0,0,0.719766,0.777470,0.918156,0
0,0,0.025,0.0125,0.0125,0.025,0,0,0.465154,0.496283,0.579932,0
0.025,0,0,0.007168,0.003584,0,0,0,0.179005,0.180619,0.188432,0
0,0,0,0.014286,0,0,0,0,0.401853,0.419132,0.479487,0
0,0,0.00295,0.00295,0,0.00295,0,0,0.391509,0.419181,0.489647,0
0,0,0.001681,0,0.008403,0,0,0,0.728034,0.784629,0.927590,0
0,0,0,0.012346,0,0,0,0,0.493948,0.523506,0.613658,0
0,0,0,0.003185,0,0,0,0,0.271501,0.280687,0.311677,0
0,0,0,0,0,0,0,0,0.081658,0.085276,0.076358,0
0,0,0,0.018587,0,0.007435,0,0,0.296236,0.313640,0.362537,0
0,0,0,0,0.002611,0.002611,0,0,0.697156,0.749674,0.884526,0
0,0,0,0.051282,0,0,0,0,0.484250,0.509702,0.597219,0
0.01087,0,0,0.007273,0,0,0,0,0.128991,0.129882,0.131401,1
0,0,0,0.037736,0,0,0,0,0.329563,0.341922,0.389872,0
0,0,0,0,0,0,0,0,0.418946,0.448725,0.524906,0
0,0,0,0,0.006928,0,0,0,0.736519,0.794050,0.938767,1
0,0,0.012195,0.012195,0.012195,0.012195,0,0,0.564226,0.599079,0.700331,0
0,0,0.003891,0.007782,0,0,0,0,0.212561,0.214576,0.234642,0
0,0,0.022222,0.044444,0.022222,0.022222,0,0,0.277273,0.268023,0.301625,0
0.013158,0,0.006601,0.0033,0.0033,0.006601,0,0,0.398379,0.426641,0.498652,0
0.002358,0,0.004728,0,0.004728,0.004728,0,0,0.674125,0.728493,0.861590,0
0,0,0.011765,0,0,0.023529,0,0,0.395191,0.420577,0.487259,0
0.008646,0,0,0.00289,0.00289,0,0,0,0.191677,0.197911,0.215401,0
0,0,0,0.020833,0,0,0,0,0.114876,0.111180,0.111161,0
0,0,0,0.009434,0.004717,0,0,0,0.519137,0.558399,0.655844,0
0,0,0.002591,0,0.002591,0.002591,0,0,0.689499,0.745138,0.880599,0
0,0,0.011494,0.034483,0.011494,0.011494,0,0,0.332548,0.350905,0.407745,0
0.004032,0,0,0.004049,0,0.004049,0,0,0.192759,0.198519,0.215470,0
0,0,0,0.014925,0,0,0,0,0.420846,0.444958,0.509435,1
0,0,0,0.001959,0.001959,0.000979,0,0,0.674743,0.727889,0.860241,2
0,0,0,0.001553,0,0,0,0,0.744436,0.803928,0.950419,2
0,0,0.012346,0,0.037037,0.012346,0,0,0.463283,0.482911,0.562145,0
0,0,0,0.007353,0,0,0,0,0.252537,0.260102,0.289754,2
0,0,0,0.078431,0,0,0,0,0.389364,0.401636,0.466565,0
0,0,0,0.008929,0.002976,0,0,0,0.456329,0.487725,0.569650,0
0,0,0,0,0.001751,0,0,0,0.668452,0.722362,0.853685,0
0,0,0,0.012346,0,0,0,0,0.553375,0.583993,0.684125,0
0,0,0,0.004545,0.004545,0,0,0,0.190065,0.189224,0.205403,0
0,0,0,0.017241,0,0.017241,0,0,0.352850,0.367113,0.417178,0
0.002865,0,0,0.011494,0.002874,0.002874,0,0,0.369115,0.394577,0.461203,0
0.020053,0,0,0.001339,0.001339,0,0,0,0.688920,0.744835,0.881168,1
0.013514,0,0,0.013699,0,0,0,0,0.204535,0.213892,0.240432,0
0,0,0.003534,0.003534,0,0,0,0,0.236761,0.242943,0.267295,0
0,0,0,0,0,0,0,0,0.046409,0.060882,0.046192,0
0.010135,0,0,0,0,0,0,0,0.038470,0.050797,0.037987,0
0.042636,0,0,0,0,0,0,0,0.020241,0.025731,0.017352,0
0,0,0,0,0,0,0,0,0.034313,0.044352,0.033614,0
0,0,0.006601,0.016502,0.006601,0.0033,0,0,0.225154,0.227636,0.252534,0
0.04,0,0,0.020408,0,0,0,0,0.062898,0.055187,0.045923,0
0,0,0.011364,0.015152,0.011364,0.011364,0,0,0.376022,0.394006,0.455884,0
0,0,0,0,0,0,0,0,0.723899,0.783553,0.927351,0
0.011494,0,0.011628,0.023256,0.011628,0.023256,0,0,0.409357,0.428974,0.498432,0
0.003135,0,0,0.006289,0.006289,0,0,0,0.228743,0.242359,0.267316,1
0,0,0,0,0,0,0,0,0.106345,0.110337,0.112099,0
0.016304,0,0.002725,0.00545,0.00545,0,0.002725,0,0.220221,0.235700,0.266847,1
0.008282,0,0,0,0,0.002075,0,0,0.632709,0.685231,0.808664,0
0,0,0,0.026667,0,0,0,0,0.519310,0.549643,0.645113,0
0.014925,0,0,0.008306,0,0,0,0,0.499778,0.536547,0.627362,0
0,0,0,0.026316,0,0,0,0,0.153695,0.148144,0.153836,0
0,0,0.002,0.006,0.002,0,0,0,0.489602,0.524198,0.611973,0
0.023897,0,0.001842,0.003683,0.001842,0.001842,0,0,0.588199,0.636176,0.749662,1
