@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.008333,0,0,0,0,0.543327,0.573189,0.650652,0
0.004175,0.010438,0,0,0.000696,0,0.583806,0.623327,0.705296,0
0.008065,0.025161,0,0,0.004195,0,0.829137,0.884374,1.013849,2
0,0.035225,0,0,0.009804,0,0.809014,0.860736,0.986615,2
0.004878,0.134959,0,0,0.017087,0,0.529960,0.556217,0.631702,1
0,0.027174,0,0,0,0,0.409114,0.431240,0.480640,0
0.004637,0.047913,0,0,0.003094,0,0.571222,0.605576,0.687814,0
0.016484,0.020513,0,0,0.004031,0,0.722898,0.770424,0.880719,0
0,0.041199,0,0,0.011278,0,0.614148,0.651778,0.740183,0
0.001337,0.078877,0,0,0.016064,0,0.270665,0.278267,0.303957,0
0,0.09434,0,0,0.006329,0,0.426441,0.446764,0.504240,0
0.003752,0.074109,0,0,0.005634,0,0.576670,0.609595,0.691584,0
0,0.009153,0,0,0.002289,0,0.858401,0.916363,1.049404,0
0,0.080153,0,0,0.019157,0,0.655948,0.693965,0.792101,0
0,0.063429,0,0,0.010913,0,0.423897,0.444308,0.496376,0
0,0.004202,0,0,0,0,0.621750,0.661901,0.751342,0
0,0.109224,0,0,0.005969,0,0.656887,0.693848,0.790228,0
0,0.011589,0,0,0.002486,0,0.793189,0.845698,0.966338,0
0,0.102703,0,0,0.01626,0,0.723077,0.764759,0.875064,0
0,0.089602,0,0,0.023256,0,0.299443,0.309997,0.335722,1
0,0.176923,0,0,0.007722,0,0.577783,0.605262,0.690287,1
0,0.078777,0,0,0.003709,0,0.641847,0.679382,0.772267,0
0.00674,0.00674,0,0,0.001065,0,0.797613,0.851551,0.973406,1
0,0.170909,0,0,0.021898,0,0.687200,0.723071,0.826962,0
0,0.084416,0,0,0.03467,0,0.288167,0.296802,0.323457,0
0.005952,0.029762,0,0,0.005988,0,0.280935,0.295014,0.327153,0
0,0.048461,0,0,0.004587,0,0.660972,0.701823,0.800654,0
0.001048,0.026895,0,0,0.002795,0,0.775506,0.826180,0.944564,1
0,0.066066,0,0,0.01506,0,0.715217,0.758465,0.867129,0
0,0.07631,0,0,0.022805,0,0.347983,0.361948,0.401708,0
0,0.171717,0,0,0.010152,0,0.521780,0.545451,0.621843,0
0,0.108959,0,0,0.007874,0,0.585500,0.617418,0.701372,0
0.007475,0.023492,0,0,0.002937,0,0.830531,0.885958,1.015345,1
0,0.129496,0,0,0.021661,0,0.706672,0.745546,0.852834,0
0,0.014756,0,0,0.009091,0,0.357448,0.371707,0.405888,0
0.035156,0.039062,0,0,0.007843,0,0.066445,0.076872,0.071678,2
0.020833,0.068376,0,0,0.001069,0,0.408999,0.432289,0.489288,2
0.00163,0.012225,0,0,0.002854,0,0.800111,0.852991,0.975392,2
0,0.072165,0,0,0.017241,0,0.611490,0.643932,0.734769,0
0,0.044745,0,0,0.021875,0,0.295217,0.304491,0.332096,0
0,0.175214,0,0,0.004292,0,0.527784,0.551691,0.627404,2
0,0.11353,0,0,0.002593,0,0.606876,0.640707,0.729020,1
0.001483,0.003955,0,0,0.000495,0,0.776162,0.828001,0.943373,1
0,0.191781,0,0,0.027523,0,0.583664,0.609430,0.695298,0
0,0.17037,0,0,0.037076,0,0.313000,0.319116,0.349683,0
0,0.167173,0,0,0.012195,0,0.454676,0.473135,0.534627,1
0.011599,0.104391,0,0,0.007463,0,0.499174,0.525075,0.594761,0
0.02871,0.018978,0,0,0.002921,0,0.680368,0.725169,0.827817,0
0,0.105263,0,0,0.021127,0,0.510194,0.535973,0.608026,0
0,0.036949,0,0,0.02148,0,0.330147,0.343044,0.378814,0
0,0.033951,0,0,0.009288,0,0.643997,0.683359,0.781461,0
0,0.066895,0,0,0.0103,0,0.606482,0.641519,0.727969,0
0,0.013477,0,0,0.002697,0,0.873431,0.932169,1.068244,0
0,0.023256,0,0,0,0,0.718302,0.764883,0.874741,0
0,0.049065,0,0,0.012865,0,0.306471,0.316923,0.346125,0
0,0.110638,0,0,0.017094,0,0.385148,0.402683,0.452141,0
0.011029,0.106005,0,0,0.007971,0,0.448259,0.470173,0.525658,0
0,0.023826,0,0,0.003506,0,0.843462,0.899487,1.030447,0
0,0.208333,0,0,0.010453,0,0.617234,0.646205,0.737619,0
0.00365,0.088808,0,0,0.029233,0,0.265570,0.271231,0.295966,0
0,0.147368,0,0,0.015873,0,0.364621,0.376948,0.426220,0
0.014318,0.10324,0,0,0.004525,0,0.579402,0.611469,0.696014,0
0,0.007274,0,0,0.001456,0,0.809591,0.864080,0.987038,0
0,0.096667,0,0,0.0301,0,0.692495,0.731162,0.836067,0
0,0.152952,0,0,0.023277,0,0.391205,0.404375,0.452000,0
0,0.026432,0,0,0.004425,0,0.400967,0.419037,0.473711,0
0,0.075452,0,0,0.001064,0,0.581305,0.614296,0.695580,0
0.002949,0.018873,0,0,0.00177,0,0.815176,0.869405,0.995237,2
0,0.111486,0,0,0.016949,0,0.665805,0.702090,0.802930,0
0,0.153012,0,0,0.012063,0,0.343164,0.353706,0.393440,0
0.197248,0.004587,0.004608,0,0.004608,0,0.125429,0.130382,0.135189,0
0.059829,0.095571,0,0,0.003888,0,0.380249,0.401774,0.451771,1
0.021802,0.011919,0,0,0.002035,0,0.718971,0.767460,0.877709,2
0.036232,0.086957,0,0,0.014545,0,0.507690,0.537299,0.611491,0
0.011659,0.087892,0,0,0.024237,0,0.183488,0.191956,0.201182,0
0.115108,0.068345,0,0.00361,0,0,0.251502,0.264242,0.288687,1
0.07343,0.021256,0,0,0.000967,0,0.316785,0.339410,0.376749,0
0.04126,0.009377,0.00075,0,0.001876,0,0.650828,0.695102,0.793369,1
0,0.063333,0,0,0.016722,0,0.645949,0.686835,0.782844,0
0.030941,0.032178,0,0,0.009913,0,0.151641,0.164285,0.165526,1
0,0.149254,0,0,0.02,0,0.488547,0.509738,0.575178,0
0.004945,0.050209,0,0,0.006469,0,0.702620,0.746662,0.852136,0
0.004135,0.012405,0,0,0.002759,0,0.800684,0.854617,0.978201,0
0.018927,0.148265,0,0,0.018987,0,0.460252,0.482266,0.546764,0
0.005484,0.091408,0,0,0.025618,0,0.311936,0.322954,0.355536,0
0,0.097826,0,0,0.010929,0,0.377935,0.394498,0.440810,0
0,0.059493,0,0,0.003503,0,0.656806,0.696583,0.792638,0
0.041223,0.006948,0,0,0.000927,0,0.641760,0.685179,0.780381,0
0.003745,0.074906,0,0,0.011278,0,0.608983,0.644717,0.735961,0
0,0.131522,0,0,0.01741,0,0.314430,0.323396,0.357067,0
0.00995,0.164179,0,0,0.04,0,0.391630,0.403280,0.455533,0
0.015135,0.122162,0,0,0.008658,0,0.469248,0.492348,0.553726,0
0.003564,0.012117,0,0,0.001427,0,0.856161,0.914261,1.048165,0
0,0.098859,0,0,0.026718,0,0.622089,0.656067,0.745938,0
0,0.122538,0,0,0.015334,0,0.305513,0.314173,0.344847,0
0,0.135,0,0,0.01005,0,0.502294,0.524380,0.594608,2
0.003234,0.046079,0,0,0.002427,0,0.502308,0.533339,0.604899,0
0.001275,0.01504,0,0,0.005099,0,0.778496,0.829608,0.948852,1
0,0.182825,0,0,0.008333,0,0.582290,0.610247,0.696958,2
0.037223,0.084507,0,0,0.011072,0,0.396112,0.414225,0.463996,2
0,0.152174,0,0,0.027322,0,0.261451,0.263486,0.292205,0
0,0.099822,0,0,0.007136,0,0.543709,0.572318,0.648240,0
0.056106,0.014521,0,0,0.001321,0,0.554589,0.591842,0.672031,0
0.089655,0.158621,0,0,0.038062,0,0.414702,0.430590,0.487884,0
0.009991,0.112625,0,0,0.021818,0,0.348127,0.362234,0.400508,0
